adcode,city,city_fullname,province,province_fullname,province_code,admin_type,altitude_m,lat,lon,anchor_lat,anchor_lon,ghi_kwh_m2,tair_mean,csi_yield_kwh_per_kwp,perovskite_yield_kwh_per_kwp,tandem_yield_kwh_per_kwp,csi_PR,perovskite_PR,tandem_PR,perovskite_advantage_pct,tandem_advantage_pct,csi_yield_kwh_per_m2,perovskite_yield_kwh_per_m2,tandem_yield_kwh_per_m2,land_grid_cell_count,land_grid_area_weight_sum,aggregation_method,single_capacity_pct,single_delta_kwh_per_kwp,single_area_pct,single_delta_kwh_per_m2,tandem_capacity_pct,tandem_delta_kwh_per_kwp,tandem_area_pct,tandem_delta_kwh_per_m2,ghi_quartile,tandem_density_ratio,tandem_stc_gain_pp,tandem_operating_correction_pp,utilization_low,utilization_high,csi_npv_cap,perovskite_npv_cap,tandem_npv_cap,csi_npv_area,perovskite_npv_area,tandem_npv_area,csi_npv_cap_per_initial,perovskite_npv_cap_per_initial,tandem_npv_cap_per_initial,csi_npv_area_per_initial,perovskite_npv_area_per_initial,tandem_npv_area_per_initial,csi_full_horizon_cost_usd_kwh,perovskite_full_horizon_cost_usd_kwh,tandem_full_horizon_cost_usd_kwh,csi_delivered_pv_kwh_kwp,perovskite_delivered_pv_kwh_kwp,tandem_delivered_pv_kwh_kwp,csi_annual_delivered,perovskite_annual_delivered,tandem_annual_delivered,cap_winner_index,cap_winner,cap_margin_best_second,area_winner_index,area_winner,area_margin_best_second,paired_class,area_price_switch_csi_perovskite,area_price_switch_csi_tandem,area_price_switch_perovskite_tandem,cap_same,area_same,paired_same,class_id,class_roman
210500,本溪,本溪市,辽宁,辽宁省,210000,prefecture_level_city,111.0,41.22707236761935,124.54283921212829,41.484703,123.679153,1466.2046771226703,8.294334298460498,1547.9555411849954,1575.6603054110042,1532.3398949346638,0.8482575138839488,0.8634393287357531,0.8397003629105707,1.7897648536339794,-1.0087916503323746,340.55099264164284,303.9189471888479,433.8352194775967,91,68.44073528712465,Common technology-yield reconstruction before area integration and ratio,1.7897648536339794,27.70476422600882,-10.75669906836606,-36.63204545279496,-1.0087916503323746,-15.615646250331563,27.39214650715043,93.28422683595386,Q2,1.286903641555338,28.690364155533786,-1.298217648383352,0.972,0.972,124.231744066818,116.56925596513202,-1.3627381607205962,107.32161153926754,79.61149455134256,107.44151032389136,0.2223434575525854,0.3027772882211221,-0.0022851810468497,1.0230876943401357,1.0865629097764782,0.7973839627252849,0.0337968808980336,0.0335043002155444,0.0400755979062719,20027.302720567837,17945.603989286225,18026.136277078083,1504.6127860318154,1531.541816859496,1489.4343778764933,0,c-Si,7.662488101685994,2,2T tandem,0.1198987846238139,c-Si / 2T tandem,0.0348690140591078,0.0797355542346559,0.0539270328209441,0.6296296296296297,0.7407407407407407,0.5185185185185185,2,III
210600,丹东,丹东市,辽宁,辽宁省,210000,prefecture_level_city,4.0,40.54469707029813,124.39847915783425,39.999101,124.348648,1479.7675106557372,9.533311163024756,1549.9616544061898,1579.1356882063274,1533.7466884538526,0.8491063640228127,0.8650886031275625,0.8402234147295816,1.882242294007885,-1.0461527165037787,340.9923385528479,304.58929134653573,434.2335100769438,151,114.73997078093156,Common technology-yield reconstruction before area integration and ratio,1.882242294007885,29.17403380013752,-10.67562026783494,-36.40304720631218,-1.0461527165037787,-16.214965952337252,27.34406641504208,93.24117152409588,Q2,1.286903641555338,28.69036415553381,-1.346297740491722,0.972,0.972,125.26994020885536,118.152537415883,-0.7007687954528592,107.61853631037172,80.00850017428832,107.68515164235016,0.2242015665373082,0.306889707573722,-0.0011751219828949,1.0259182526508477,1.0919813683457664,0.7991921621764154,0.0337531376419266,0.0334305635066548,0.0400388394950972,20053.257624118767,17985.186025555,18042.685511209776,1506.5627280828164,1534.9198889365505,1490.801781177145,0,c-Si,7.117402792972371,2,2T tandem,0.0666153319784257,c-Si / 2T tandem,0.0349402047017318,0.0798528587355385,0.0540240611463789,0.6296296296296297,0.7407407407407407,0.5185185185185185,2,III
210700,锦州,锦州市,辽宁,辽宁省,210000,prefecture_level_city,24.0,41.48153970230571,121.62945246459267,41.094064,121.121216,1552.637223114657,9.609941172509464,1651.6159176248646,1680.2062175159174,1634.2052847524112,0.8501977815606341,0.864915131570485,0.841235357981541,1.7310501543341683,-1.0541574882307336,363.35632726202834,324.0841334480366,462.6752920325423,104,77.91132171688507,Common technology-yield reconstruction before area integration and ratio,1.7310501543341683,28.59029989105284,-10.80817667602394,-39.27219381399175,-1.0541574882307336,-17.410632872453334,27.33376504515683,99.31896477051396,Q3,1.286903641555338,28.690364155533786,-1.3565991103769592,0.972,0.972,177.87767080964989,164.19727657060423,46.57021470025518,122.66438143969168,91.55415451314602,125.08348659260857,0.3183561226343745,0.42648643265092,0.0780937784295043,1.16934900049349,1.2495601180527216,0.928315005159887,0.0316756871271345,0.0314195932379392,0.0375775540919538,21368.450889138632,19136.304504423028,19224.46009860248,1605.3706719313684,1633.1604434254716,1588.4475367793436,0,c-Si,13.680394239045654,2,2T tandem,2.4191051529168703,c-Si / 2T tandem,0.0326115984637573,0.0749825313989934,0.050552946036675,0.6666666666666666,0.7777777777777778,0.5185185185185185,2,III
210800,营口,营口市,辽宁,辽宁省,210000,prefecture_level_city,1.0,40.37131219077946,122.45734326204877,40.623476,122.21396,1567.2377680991542,10.333768281695043,1644.1584988612203,1673.3234887353772,1626.2170656367143,0.8501681566021516,0.8652489080599982,0.8408909274166178,1.7738551298039251,-1.0912228496785858,361.715691407229,322.7565683138609,460.4136718758464,54,41.13964780704513,Common technology-yield reconstruction before area integration and ratio,1.7738551298039251,29.164989874156845,-10.770647781908604,-38.95912309336808,-1.0912228496785858,-17.941433224506,27.286065496534007,98.69798046861736,Q3,1.2869036415553377,28.690364155533764,-1.404298658999765,0.972,0.972,174.0183355995648,161.06170922434126,42.811343006926336,121.56060906232564,90.76791535964549,123.70001402827069,0.3114488869603489,0.4183421018814058,0.0717905115226813,1.1588268333321947,1.2388292768943914,0.9180474760424364,0.0318193587157902,0.0315488285831115,0.0377621406039647,21271.967508886504,19057.915320766453,19130.488306269257,1598.1220608931062,1626.4704310507866,1580.6829877988862,0,c-Si,12.95662637522355,2,2T tandem,2.1394049659450616,c-Si / 2T tandem,0.0328099674923313,0.0755302450690459,0.0508865831453443,0.6666666666666666,0.7777777777777778,0.5185185185185185,2,III
210900,阜新,阜新市,辽宁,辽宁省,210000,prefecture_level_city,141.0,42.26865466215459,121.95595771362832,42.019918,121.664643,1550.701846050335,8.38519769171124,1660.3334251130195,1688.36886657368,1643.6262005138565,0.8490977796594872,0.8634351595712358,0.8405536721345446,1.6885428575138084,-1.006257197889382,365.2741832659414,325.6585741440343,465.3425364673815,112,82.87782202948723,Common technology-yield reconstruction before area integration and ratio,1.6885428575138084,28.035441460660422,-10.845444582943497,-39.61560912190714,-1.006257197889382,-16.707224599163055,27.395408103228668,100.06835320144006,Q3,1.286903641555338,28.690364155533786,-1.2949560523051158,0.972,0.972,182.3891223801633,167.91593768026303,51.0032445243055,123.95465951979853,92.48660361729242,126.71508661485716,0.3264304819561713,0.4361452926760079,0.0855275437895955,1.1816491104815994,1.262286478957382,0.9404240278960831,0.0315093753276208,0.0312676909384972,0.0373621675451157,21481.237178401465,19229.2710321645,19335.285844203736,1613.844089209855,1641.0945383096168,1597.6046668994684,0,c-Si,14.47318469990023,2,2T tandem,2.7604270950586454,c-Si / 2T tandem,0.0323909110512233,0.074324816044064,0.0501678901808261,0.6666666666666666,0.7777777777777778,0.5185185185185185,2,III
211000,辽阳,辽阳市,辽宁,辽宁省,210000,prefecture_level_city,29.0,41.184515787667934,123.23351799174706,41.265329,123.233933,1526.4777011208778,9.163346313922672,1609.1906587993103,1639.185331000485,1593.2929029445268,0.8471663971483974,0.8629572409762356,0.8387969447925832,1.863960124125685,-0.9879348831570712,354.02274911865294,316.1718793919369,451.09220123157377,54,40.63932924722722,Common technology-yield reconstruction before area integration and ratio,1.863960124125685,29.99467220117458,-10.691649003050374,-37.85086972671599,-0.9879348831570712,-15.897755854783554,27.418987156779394,97.06945211292084,Q3,1.286903641555338,28.69036415553381,-1.2713769987543824,0.972,0.972,155.9219109989417,145.50937583039024,27.318815651607,116.3850198699023,86.86818937953163,117.99790757266118,0.279060855662341,0.3779464307282863,0.0458110307239227,1.10948838660387,1.1856045807350857,0.8757289324204346,0.0325107958928346,0.0322058738031685,0.0385424659657061,20819.55689387093,18669.10698591768,18743.175122386278,1564.1333203529296,1593.288141732471,1548.68070166208,0,c-Si,10.412535168551472,2,2T tandem,1.6128877027588828,c-Si / 2T tandem,0.0336319620208661,0.0765832911272413,0.0519207028680646,0.6296296296296297,0.7777777777777778,0.5185185185185185,2,III
211100,盘锦,盘锦市,辽宁,辽宁省,210000,prefecture_level_city,2.0,41.09415901835957,122.0324790339076,40.717867,122.165414,1561.6280718768237,9.868440584406562,1652.429354604717,1680.5654442303507,1634.584970402229,0.8505298561342067,0.865011918072155,0.8413450873655739,1.702710590757106,-1.0798878725291503,363.53528380410586,324.1534223705777,462.78278842271374,37,27.88401850499937,Common technology-yield reconstruction before area integration and ratio,1.702710590757106,28.13608962563376,-10.833023144666598,-39.38186143352817,-1.0798878725291503,-17.844384202488072,27.300652519904567,99.24750461860788,Q3,1.286903641555338,28.690364155533786,-1.3897116356292103,0.972,0.972,178.2986376450964,164.36092962037526,46.74887650469407,122.78477822811756,91.59519028789126,125.14924401262772,0.3191095469898903,0.4269115055074682,0.0783933771206305,1.1704967327247704,1.2501201873123606,0.9288030280106028,0.0316600942213321,0.0314128771905003,0.0375688254799194,21378.975060024797,19140.395830667305,19228.92664371345,1606.161332675785,1633.5096117919009,1588.8165912309664,0,c-Si,13.937708024721132,2,2T tandem,2.3644657845101733,c-Si / 2T tandem,0.0325623942348564,0.075088901936514,0.0505392298637031,0.6666666666666666,0.7777777777777778,0.5185185185185185,2,III
211200,铁岭,铁岭市,辽宁,辽宁省,210000,prefecture_level_city,57.0,42.63762924850957,124.15577431213572,42.221482,123.719997,1485.5249420412426,7.389969584081707,1592.1273973845605,1616.0166007745938,1575.4708646665645,0.8505706084434325,0.8633330634429943,0.8416721012060235,1.5004580305117088,-1.0461808989254306,350.2688230801515,311.70301254685984,446.0464356586637,142,104.45781735031277,Common technology-yield reconstruction before area integration and ratio,1.5004580305117088,23.88920339003357,-11.01034633746627,-38.56581053329165,-1.0461808989254306,-16.656532717995788,27.34403014698101,95.77761257851222,Q2,1.286903641555338,28.690364155533786,-1.3463340085527735,0.972,0.972,147.09139635788745,134.954388663661,18.932621653896035,113.85948694566912,84.22154101936519,114.9113246133016,0.2632564638620882,0.3505308796458727,0.0317481886232508,1.085412698404868,1.1494822850843869,0.8528216618134316,0.0328592229157175,0.0326676074273633,0.0389784659700053,20598.79402784457,18405.232306749447,18533.5202724435,1547.5478302577928,1570.7681359529051,1531.357680455901,0,c-Si,12.13700769422644,2,2T tandem,1.0518376676324692,c-Si / 2T tandem,0.0335521663969266,0.0777382059771572,0.0521795297234651,0.6666666666666666,0.7777777777777778,0.5185185185185185,2,III
211300,朝阳,朝阳市,辽宁,辽宁省,210000,prefecture_level_city,163.0,41.50252905515066,120.0031277406673,41.599658,120.483268,1588.1164917009555,9.342639688005123,1694.0421587295311,1724.351157512288,1676.6677775661517,0.8488207464947038,0.8640074446767496,0.8401150982243895,1.7891525678137563,-1.0256168108832564,372.69012150729935,332.5989660178094,474.6972494000364,216,161.75762220112745,Common technology-yield reconstruction before area integration and ratio,1.7891525678137563,30.308998782756817,-10.757235884693216,-40.09115548948995,-1.0256168108832564,-17.374381163379667,27.370494146767754,102.007127892737,Q3,1.286903641555338,28.690364155533786,-1.3198700087660349,0.972,0.972,199.8339389657368,184.30840353331644,66.55102143001989,128.94388839658967,96.59699164370554,132.43752795907147,0.3576522994162959,0.4787231260605621,0.1115996727793631,1.229211000345915,1.3183863574920014,0.9828934881797028,0.0308823890782715,0.030615223401693,0.036625882781789,21917.357593040804,19639.082678490835,19723.9802668466,1646.6089782851045,1676.0693251019438,1629.7210797942994,0,c-Si,15.525535432420384,2,2T tandem,3.4936395624818037,c-Si / 2T tandem,0.0318613639799772,0.0729502354333309,0.0493020245804604,0.6666666666666666,0.7777777777777778,0.5185185185185185,2,III
211400,葫芦岛,葫芦岛市,辽宁,辽宁省,210000,prefecture_level_city,23.0,40.63463283506753,120.20312173607186,40.709525,120.831608,1600.131112221121,10.765695586745055,1684.3624564871916,1714.48729985269,1665.2982628014886,0.8512479064017016,0.8664724857354401,0.8416131897766135,1.7885012367424125,-1.1318343989607849,370.560582176615,330.6963901739992,471.4783186983127,104,78.92141737335217,Common technology-yield reconstruction before area integration and ratio,1.7885012367424125,30.124843365498464,-10.757806933608473,-39.86419200261582,-1.1318343989607849,-19.064193685703003,27.23380234587353,100.91773652169763,Q3,1.286903641555338,28.690364155533786,-1.456561809660231,0.972,0.972,194.8245359978997,179.8147221793356,61.20107464002774,127.51119589334576,95.47020729060723,130.46845180843894,0.3486867328092295,0.4670512264398327,0.1026283257087859,1.2155532659080943,1.3030076475168546,0.9682798650170538,0.0310598641399237,0.0307913601429083,0.0368759391977225,21792.12251884488,19526.74064464131,19590.23159709679,1637.20030770555,1666.481655456815,1618.6699114430469,0,c-Si,15.009813818564112,2,2T tandem,2.957255915093185,c-Si / 2T tandem,0.032043713683571,0.0739507528624554,0.0497506736635054,0.6666666666666666,0.7777777777777778,0.5185185185185185,2,III
220100,长春,长春市,吉林,吉林省,220000,prefecture_level_city,220.0,44.28444591663663,125.57904404698208,43.82,125.32,1483.8809891835365,5.517760548182908,1627.4580487289857,1646.0129267464945,1609.3967076343429,0.8544062752535743,0.8641474813185204,0.844924173283075,1.1401140589768044,-1.109788427956615,358.04158403219355,317.4888102709039,455.651501465892,276,197.56505224234763,Common technology-yield reconstruction before area integration and ratio,1.1401140589768044,18.554878017508827,-11.326274815509509,-40.55277376128964,-1.109788427956615,-18.061341094642785,27.26217338624044,97.6099174336984,Q2,1.286903641555338,28.690364155533786,-1.4281907692933415,0.975,0.975,167.9750753458361,150.93425437773192,37.233851693405086,119.83223270365406,88.2284701344606,121.64718891487718,0.3006329768256456,0.3920370243577452,0.0624375941347306,1.1423503701261022,1.2041701236069802,0.9028123046569526,0.032046968326726,0.0319736011732871,0.0380394001549747,21120.886002543288,18804.72894960122,18991.051023431224,1586.771597510761,1604.862603577832,1569.1617899434843,0,c-Si,17.040820968104185,2,2T tandem,1.8149562112231197,c-Si / 2T tandem,0.0323079945144149,0.0761756960549587,0.0506144082891811,0.6666666666666666,0.7777777777777778,0.5185185185185185,2,III
220200,吉林,吉林市,吉林,吉林省,220000,prefecture_level_city,190.0,43.57680915998352,126.83180420302212,43.835879,126.54403,1436.1734975523366,5.360986933395536,1561.9789713408486,1582.7566651450754,1545.52497168555,0.8516004296585232,0.8629285546177239,0.8426296090308775,1.3302159750838705,-1.0534072453724508,343.63615428405063,305.28771821890166,437.568171079887,311,225.27973819681105,Common technology-yield reconstruction before area integration and ratio,1.3302159750838705,20.77769380422683,-11.15960459546118,-38.348436065148974,-1.0534072453724508,-16.453999655298503,27.33473053542321,93.93201679583638,Q2,1.286903641555338,28.690364155533786,-1.3556336201105843,0.975,0.975,133.98400245405549,122.0276319703138,7.086122656687053,110.11076377373536,80.980174747262,110.55115813696716,0.239797537949286,0.3169548882345813,0.0118827472932517,1.049676442755279,1.1052430908811373,0.8204624106026044,0.0333903960921584,0.0332514542537362,0.0396114501488996,20271.10918024877,18082.06338941577,18237.35779751328,1522.9294970573274,1543.1877485164484,1506.8868473934112,0,c-Si,11.956370483741694,2,2T tandem,0.4403943632318032,c-Si / 2T tandem,0.033888987691999,0.0790371845910423,0.0528495289662294,0.6666666666666666,0.7407407407407407,0.5185185185185185,2,III
220300,四平,四平市,吉林,吉林省,220000,prefecture_level_city,165.0,43.46853798306373,124.40780114543622,43.164187,124.344394,1501.3810431172762,6.670236882560201,1616.281281170404,1638.3008336397404,1599.033165869647,0.8512827807528033,0.8628803077893443,0.8421983325648364,1.3623589362732336,-1.0671481196804389,355.582689583787,316.0012744044624,452.7173812808636,112,81.28193964737088,Common technology-yield reconstruction before area integration and ratio,1.3623589362732336,22.01955246933653,-11.131423530671604,-39.58141517932461,-1.0671481196804389,-17.248115300756808,27.31704735423812,97.13469169707662,Q2,1.286903641555338,28.69036415553381,-1.3733168012956884,0.975,0.975,162.17306444506767,147.41000938183743,32.34221622520272,118.1728538166608,87.34477060059376,119.8467966649872,0.2902488421254132,0.3828831412515258,0.0542347911442259,1.1265316538845047,1.1921091122882288,0.8894505797300654,0.032268576731227,0.0321241128400967,0.0382859384511305,20975.835730024075,18716.62282470386,18868.760136726167,1575.874249141144,1597.3433127987469,1559.0573367229058,0,c-Si,14.76305506323024,2,2T tandem,1.6739428483264192,c-Si / 2T tandem,0.0327877395799854,0.0764596768633412,0.0511295783897192,0.6666666666666666,0.7777777777777778,0.5185185185185185,2,III
220400,辽源,辽源市,吉林,吉林省,220000,prefecture_level_city,260.0,42.805958778378304,125.2916452567267,42.885443,125.138281,1465.0014248796742,6.2281802461652696,1568.7666894015117,1589.5854213830892,1551.8031143004578,0.8509830836339096,0.8622762790202737,0.8417811318417936,1.327076366564106,-1.0813319288112466,345.1294556495154,306.60487293768165,439.3456353280304,59,43.28498330296844,Common technology-yield reconstruction before area integration and ratio,1.327076366564106,20.818731981577685,-11.16235722022988,-38.52458271183377,-1.0813319288112466,-16.96357510105372,27.29879415861653,94.21617967851496,Q2,1.286903641555338,28.690364155533786,-1.3915699969172506,0.975,0.975,137.50759851820305,125.14821281222908,10.0494324774794,111.11851453724472,81.76265605562926,111.64181995550577,0.2461038853148987,0.3250602930187768,0.0168519333288416,1.059283244128468,1.115922643778074,0.8285568262547834,0.0332459229871781,0.033108608155248,0.0394511937794373,20359.19908185246,18160.07791046365,18311.440543033084,1529.547522166474,1549.845785848512,1513.0080364429464,0,c-Si,12.359385705973978,2,2T tandem,0.5233054182610317,c-Si / 2T tandem,0.0337386060414482,0.0788585060982079,0.0526632625560421,0.6666666666666666,0.7777777777777778,0.5185185185185185,2,III
220500,通化,通化市,吉林,吉林省,220000,prefecture_level_city,379.0,41.936015317684046,125.94272049373367,41.726147,125.934064,1441.3762615457067,5.435433961085354,1533.893991912723,1555.8578295766558,1517.1434546980147,0.8502680926301074,0.8624430867664765,0.840982935113896,1.4319006254496225,-1.0920270437868471,337.4574447745731,300.099375427955,429.5328117630041,172,127.93602727275804,Common technology-yield reconstruction before area integration and ratio,1.4319006254496225,21.96383766393251,-11.070453452752794,-37.358069346618095,-1.0920270437868471,-16.75053721470863,27.285030576207568,92.07536698843104,Q2,1.286903641555338,28.690364155533786,-1.4053335793262045,0.975,0.975,119.40471054914951,109.73549735327084,-6.310073189269019,105.94107681725124,77.89793907863984,105.6206175568592,0.213704286219183,0.2850272658526515,-0.0105813868518418,1.0099271755457695,1.0631757615891957,0.7838700919141163,0.0340017607577021,0.0338263303017781,0.0403524697550684,19906.62688262612,17774.760023989693,17902.452901364373,1495.546642114905,1516.9613838372395,1479.2148683305645,0,c-Si,9.669213195878685,0,c-Si,0.3204592603920275,c-Si / c-Si,0.0346342006256774,0.0807154832915715,0.0539949047889227,0.6296296296296297,0.6666666666666666,0.4444444444444444,0,I
220600,白山,白山市,吉林,吉林省,220000,prefecture_level_city,469.0,42.07542366543152,127.28102020006057,41.941619,126.408407,1468.0922063483997,5.324756755030587,1564.7046069448572,1587.5279246866928,1547.744552477324,0.8499954851772443,0.8623938106830438,0.840782263932941,1.4586342777119343,-1.083914138953579,344.2357954790516,306.2080156787497,438.1965775601532,186,138.05397947419178,Common technology-yield reconstruction before area integration and ratio,1.4586342777119343,22.82331774183558,-11.047014953044322,-38.02777980030192,-1.083914138953579,-16.960054467533382,27.295471102981097,93.96078208110164,Q2,1.286903641555338,28.690364155533786,-1.3948930525526793,0.975,0.975,135.39891668601854,124.20798525844168,8.133774161558563,110.5154301632995,81.52689530347422,110.93675180236136,0.2423298772063588,0.3226181435284199,0.0136395582725303,1.05353409265019,1.112704906310434,0.8233241183725986,0.0333322317255317,0.0331515181732971,0.0395546443835399,20306.482036047848,18136.572221618964,18263.549085135062,1525.5869917712355,1547.8397265695255,1509.050938665391,0,c-Si,11.190931427576857,2,2T tandem,0.4213216390618584,c-Si / 2T tandem,0.033984509026282,0.0790784021157344,0.0529474406712693,0.6296296296296297,0.7407407407407407,0.5185185185185185,2,III
220700,松原,松原市,吉林,吉林省,220000,prefecture_level_city,133.0,44.79854666041776,124.4750749269718,45.139938,124.819023,1506.5661919269087,5.760480071637845,1670.2825250994592,1688.1760854151755,1651.8062404537063,0.8549779904823928,0.8641372794119082,0.8455204187957908,1.07128944036885,-1.1061772106280454,367.46299023495766,325.6213898305568,467.6584648292098,245,173.83704347932385,Common technology-yield reconstruction before area integration and ratio,1.07128944036885,17.893560315716513,-11.386616207974342,-41.84160040440088,-1.1061772106280454,-18.476284645752912,27.26682067497101,100.19547459425218,Q2,1.286903641555338,28.690364155533786,-1.4235434805627576,0.975,0.975,190.20583906342063,170.20182530722047,57.25133023879789,126.190245569471,93.05978676226884,129.01472753661915,0.3404204313617728,0.4420826631356376,0.0960049835982088,1.202960760057617,1.270109464185209,0.9574909584102947,0.0312253141351565,0.0311750422841255,0.0370627521984577,21676.6550954829,19286.418222838434,19491.487987066044,1628.5254619719726,1645.971683279796,1610.5110844423637,0,c-Si,20.004013756200152,2,2T tandem,2.82448196714816,c-Si / 2T tandem,0.0314036182966415,0.0742026683237958,0.049241710136803,0.6666666666666666,0.7777777777777778,0.5185185185185185,2,III
220800,白城,白城市,吉林,吉林省,220000,prefecture_level_city,154.0,45.33687430164241,123.00964868950298,45.618221,122.832229,1532.3741477962112,6.345649867111377,1727.7016832680054,1746.8756199503416,1709.1442072986888,0.8545382250418907,0.8640218424848027,0.8453595151235895,1.109794408839626,-1.074113439202906,380.0952337268972,336.94356420731725,483.8919581375941,293,205.9384662053066,Common technology-yield reconstruction before area integration and ratio,1.109794408839626,19.17393668233626,-11.352857308014784,-43.15166951957991,-1.074113439202906,-18.55747596931656,27.308083659180028,103.79672441069692,Q3,1.286903641555338,28.690364155533786,-1.3822804963537478,0.975,0.975,220.0128990976132,197.02613071734584,84.31509267269678,134.71508410390553,99.7859440569074,138.97568813059422,0.3937675435452362,0.5117561836814177,0.1413883145659756,1.2842273127651809,1.3619101907368691,1.0314168573205975,0.0301875590246806,0.0301274803110273,0.035819379727215,22421.831596337717,19957.02585809157,20168.08204791352,1684.5091411863052,1703.203729451583,1666.4156021162216,0,c-Si,22.986768380267332,2,2T tandem,4.260604026688696,c-Si / 2T tandem,0.0304010157649137,0.0715657543529797,0.0475953456730948,0.6666666666666666,0.7777777777777778,0.5185185185185185,2,III
222400,延边,延边朝鲜族自治州,吉林,吉林省,220000,autonomous_prefecture,186.0,43.139092738874254,129.1199640318267,42.906849,129.463538,1419.390939573914,5.351053900704438,1554.151502752427,1575.2780614707638,1537.4553438645794,0.8517441145276204,0.8633224079029426,0.842593877216292,1.3593628858525886,-1.074294163617795,341.9141072828702,303.8452186221713,435.2835025357957,475,346.567516836679,Common technology-yield reconstruction before area integration and ratio,1.3593628858525886,21.12655871833681,-11.13405029211152,-38.06888866069892,-1.074294163617795,-16.69615888784756,27.307851084272382,93.36939525292551,Q2,1.286903641555338,28.690364155533786,-1.3825130712613862,0.975,0.975,129.92065785666557,118.61008614836464,3.2772242549146995,108.948644579062,80.12322988294548,109.14927297856856,0.232525176977477,0.3080781458399081,0.0054955903998807,1.03859806040177,1.093547235772058,0.810058231254047,0.0335585664900272,0.0334093149223003,0.0398193584055044,20169.525565314023,17996.62474386704,18142.135337468964,1515.2977151836162,1535.8961099339947,1499.0189602679648,0,c-Si,11.310571708300929,2,2T tandem,0.2006283995065416,c-Si / 2T tandem,0.0340948620898087,0.0795584816949913,0.0531821397633427,0.6296296296296297,0.7407407407407407,0.5185185185185185,2,III
230100,哈尔滨,哈尔滨市,黑龙江,黑龙江省,230000,prefecture_level_city,150.0,45.62811063786509,127.96649058023571,45.75,126.63,1393.3259273111717,4.270134336966245,1560.4370375201506,1575.9324705460135,1543.0100458398122,0.8569952069782807,0.8655053304333874,0.8474242675664382,0.9930187923819168,-1.1168019767099024,343.2969280729254,303.9714433652188,436.8561466720763,612,427.9092880418697,Common technology-yield reconstruction before area integration and ratio,0.9930187923819168,15.495433025862894,-11.455239325460209,-39.32548470770661,-1.1168019767099024,-17.42699168033846,27.25314762480961,93.55921859915088,Q1,1.286903641555338,28.690364155533786,-1.437216530724173,0.967,0.967,126.53704950956184,113.00009741886277,-0.0767873711422453,107.98093039357256,78.71653300715104,107.91481129865667,0.2264693722831937,0.2935067465425007,-0.0001287650483632,1.0293729242841445,1.0743481909714236,0.8008965958377794,0.0336999025756011,0.0336717224376911,0.0400042521962048,20084.93535663643,17856.37502562949,18058.285046817546,1508.9426152819858,1523.9266990179951,1492.0907143270986,0,c-Si,13.53695209069906,0,c-Si,0.0661190949158765,c-Si / c-Si,0.0337995009001841,0.0801465823657182,0.0530765623565615,0.6666666666666666,0.6666666666666666,0.4814814814814814,0,I
230200,齐齐哈尔,齐齐哈尔市,黑龙江,黑龙江省,230000,prefecture_level_city,146.0,47.70432853936905,124.55498781047083,47.352853,123.911643,1410.7139207534472,3.773194856541362,1630.39161452725,1643.6228673855464,1613.0954808091196,0.8573621003134294,0.8643199223724297,0.8482667091204501,0.8115383286078082,-1.060857622427458,358.6869699738426,317.027807145926,456.6986960715937,504,339.11501274854845,Common technology-yield reconstruction before area integration and ratio,0.8115383286078082,13.23125285829633,-11.614350761321123,-41.659162827916646,-1.060857622427458,-17.296133718130477,27.32514261806013,98.01172609775108,Q2,1.286903641555338,28.690364155533786,-1.3652215374736334,0.967,0.967,162.55345064090957,143.6792066875894,32.73240309960693,118.28164451579582,86.40927701098897,119.99040700333984,0.2909296373812801,0.3731927446430893,0.0548890970672702,1.12756874626457,1.1793411992811105,0.890516392937072,0.0322539540017426,0.0322849978433178,0.0382661558162022,20985.34538492012,18623.352757347657,18878.51480858627,1576.588691247851,1589.3833127618236,1559.8633299424189,0,c-Si,18.87424395332016,2,2T tandem,1.7087624875440213,c-Si / 2T tandem,0.0321451227187545,0.0763893583922845,0.0505242158263299,0.6666666666666666,0.7777777777777778,0.5185185185185185,2,III
230300,鸡西,鸡西市,黑龙江,黑龙江省,230000,prefecture_level_city,224.0,45.63177738744093,132.28066907298765,45.292922,130.961929,1415.1652402696564,4.052579176884724,1584.9502927287788,1601.7212202950504,1567.2413856990486,0.8566031839530699,0.8656672095045471,0.8470322174593014,1.0581358698257717,-1.1173162408293025,348.6898564691671,308.945668866825,443.7165101467976,261,182.49566648730703,Common technology-yield reconstruction before area integration and ratio,1.0581358698257717,16.770927566271666,-11.398148487825754,-39.74418760234215,-1.1173162408293025,-17.7089070297302,27.25248581644164,95.02665367763046,Q2,1.286903641555338,28.690364155533786,-1.4378783390921503,0.967,0.967,139.15779957913117,124.68825273179596,11.266662878560735,111.59047311275089,81.64732170482515,112.08982802860992,0.2490573285938271,0.3238655915111583,0.0188931118342776,1.0637823846455856,1.1143485240041249,0.8318817464982519,0.0331786910801167,0.0331295858832384,0.0393857408171498,20400.454108375663,18148.578908452822,18341.87130306012,1532.6469330687291,1548.8644200253138,1515.52241997098,0,c-Si,14.46954684733521,2,2T tandem,0.499354915859044,c-Si / 2T tandem,0.0333527543421804,0.0789100378916271,0.052326146478796,0.6666666666666666,0.7777777777777778,0.5185185185185185,2,III
