context,adcode,city,province,technology,npv_usd,construction_usd,discounted_mwh,selected
cap,650100,乌鲁木齐,新疆,SJ,184876.01522228782,385000.0,19653.27297071512,0
cap,650200,克拉玛依,新疆,SJ,173234.7273715925,385000.0,19362.240774447735,0
cap,650400,吐鲁番,新疆,SJ,220893.52952839318,385000.0,20553.71082836775,0
cap,650500,哈密,新疆,SJ,220227.56349718416,385000.0,20537.061677587528,0
cap,652300,昌吉,新疆,SJ,181629.63652665121,385000.0,19572.113503324203,0
cap,652700,博州,新疆,SJ,131476.59426871894,385000.0,18318.287446875896,0
cap,652800,巴州,新疆,SJ,260185.05348779276,385000.0,21535.998927352743,0
cap,652900,阿克苏,新疆,SJ,216733.52368831626,385000.0,20449.71068236583,0
cap,653000,克州,新疆,SJ,256804.35124121653,385000.0,21451.481371188336,0
cap,653100,喀什,新疆,SJ,267653.40387965366,385000.0,21722.707687149265,0
cap,653200,和田,新疆,SJ,281562.14960129774,385000.0,22070.426330190367,0
cap,654000,伊犁,新疆,SJ,147715.9916532554,385000.0,18724.272381489307,0
cap,654200,塔城,新疆,SJ,158279.51810285536,385000.0,18988.360542729308,0
cap,654300,阿勒泰,新疆,SJ,157912.93037415232,385000.0,18979.195849511732,0
cap,110000,北京,北京,T,57703.69277345469,596337.065984,19502.797050432466,0
cap,120000,天津,天津,T,55343.73282066156,596337.065984,19443.798051612637,0
cap,130100,石家庄,河北,T,21871.400061207965,596337.065984,18606.989732626298,0
cap,130200,唐山,河北,T,28979.882959481416,596337.065984,18784.701805083132,0
cap,130300,秦皇岛,河北,T,42309.67107416643,596337.065984,19117.94650795026,0
cap,130400,邯郸,河北,T,-3736.295042642837,596337.065984,17966.797355030027,0
cap,130500,邢台,河北,T,5393.449946506053,596337.065984,18195.04097975875,0
cap,130600,保定,河北,T,30386.654419381557,596337.065984,18819.871091580637,0
cap,130700,张家口,河北,T,55748.31722501335,596337.065984,19453.91266172143,0
cap,130800,承德,河北,T,39643.49088082963,596337.065984,19051.29200311684,0
cap,130900,沧州,河北,T,36160.70182785961,596337.065984,18964.22227679259,0
cap,131000,廊坊,河北,T,35956.71010289231,596337.065984,18959.122483668405,0
cap,131100,衡水,河北,T,23053.9688443489,596337.065984,18636.55395220482,0
cap,140100,太原,山西,T,35742.14507767226,596337.065984,18953.758358037903,0
cap,140200,大同,山西,T,76614.49216656695,596337.065984,19975.567035260272,0
cap,140300,阳泉,山西,T,24195.131789885978,596337.065984,18665.083025843247,0
cap,140400,长治,山西,T,22614.464752276377,596337.065984,18625.56634990301,0
cap,140500,晋城,山西,T,2126.1190371709517,596337.065984,18113.35770702537,0
cap,140600,朔州,山西,T,85005.53394855262,596337.065984,20185.343079809914,0
cap,140700,晋中,山西,T,28724.241910749584,596337.065984,18778.310778864838,0
cap,140800,运城,山西,T,11748.958471556762,596337.065984,18353.928692885016,0
cap,140900,忻州,山西,T,61251.453861637856,596337.065984,19591.491077637045,0
cap,141000,临汾,山西,T,16198.877277848966,596337.065984,18465.176663042323,0
cap,141100,吕梁,山西,T,48578.80252712948,596337.065984,19274.674794274335,0
cap,150100,呼和浩特,内蒙古,T,66403.51146953185,596337.065984,19720.292517834394,0
cap,150200,包头,内蒙古,T,78626.01023757872,596337.065984,20025.854987035567,0
cap,150300,乌海,内蒙古,T,90158.63806044922,596337.065984,20314.170682607328,0
cap,150400,赤峰,内蒙古,T,55743.77730469894,596337.065984,19453.79916371357,0
cap,150500,通辽,内蒙古,T,55944.86220801241,596337.065984,19458.826286296407,0
cap,150600,鄂尔多斯,内蒙古,T,73772.83032582511,596337.065984,19904.525489241725,0
cap,150700,呼伦贝尔,内蒙古,T,-4117.225956318521,596337.065984,17957.274082188134,0
cap,150800,巴彦淖尔,内蒙古,T,107061.15485116697,596337.065984,20736.733602375272,0
cap,150900,乌兰察布,内蒙古,T,77084.36396874243,596337.065984,19987.31383031466,0
cap,152200,兴安,内蒙古,T,45440.76081607466,596337.065984,19196.223751497964,0
cap,152500,锡林郭勒,内蒙古,T,71284.10527571544,596337.065984,19842.307362988984,0
cap,152900,阿拉善,内蒙古,T,122608.29289563412,596337.065984,21125.41205348695,0
cap,210100,沈阳,辽宁,T,36597.89404121614,596337.065984,18975.1520821265,0
cap,210200,大连,辽宁,T,42704.05599771903,596337.065984,19127.806131039073,0
cap,210300,鞍山,辽宁,T,25724.986663225878,596337.065984,18703.32939767674,0
cap,210400,抚顺,辽宁,T,-342.41268094649513,596337.065984,18051.644414072434,0
cap,210500,本溪,辽宁,T,-1362.7381607205962,596337.065984,18026.136277078083,0
cap,210600,丹东,辽宁,T,-700.7687954528592,596337.065984,18042.685511209776,0
cap,210700,锦州,辽宁,T,46570.21470025518,596337.065984,19224.460098602478,0
cap,210800,营口,辽宁,T,42811.343006926334,596337.065984,19130.488306269257,0
cap,210900,阜新,辽宁,T,51003.2445243055,596337.065984,19335.285844203736,0
cap,211000,辽阳,辽宁,T,27318.815651606998,596337.065984,18743.175122386274,0
cap,211100,盘锦,辽宁,T,46748.87650469407,596337.065984,19228.92664371345,0
cap,211200,铁岭,辽宁,T,18932.621653896036,596337.065984,18533.5202724435,0
cap,211300,朝阳,辽宁,T,66551.02143001989,596337.065984,19723.980266846596,0
cap,211400,葫芦岛,辽宁,T,61201.07464002774,596337.065984,19590.23159709679,0
cap,220100,长春,吉林,T,37233.851693405086,596337.065984,18991.051023431224,0
cap,220200,吉林,吉林,T,7086.122656687053,596337.065984,18237.357797513276,0
cap,220300,四平,吉林,T,32342.21622520272,596337.065984,18868.760136726167,0
cap,220400,辽源,吉林,T,10049.4324774794,596337.065984,18311.440543033084,0
cap,220500,通化,吉林,T,-6310.073189269019,596337.065984,17902.452901364373,0
cap,220600,白山,吉林,T,8133.774161558563,596337.065984,18263.549085135062,0
cap,220700,松原,吉林,T,57251.33023879789,596337.065984,19491.487987066044,0
cap,220800,白城,吉林,T,84315.09267269677,596337.065984,20168.08204791352,0
cap,222400,延边,吉林,T,3277.2242549146995,596337.065984,18142.135337468964,0
cap,230100,哈尔滨,黑龙江,T,-76.78737114224532,596337.065984,18058.285046817542,0
cap,230200,齐齐哈尔,黑龙江,T,32732.403099606927,596337.065984,18878.51480858627,0
cap,230300,鸡西,黑龙江,T,11266.662878560737,596337.065984,18341.871303060117,0
cap,230400,鹤岗,黑龙江,T,6952.157171139106,596337.065984,18234.008660374577,0
cap,230500,双鸭山,黑龙江,T,-7974.259595240937,596337.065984,17860.848241215073,0
cap,230600,大庆,黑龙江,T,39188.17923018867,596337.065984,19039.909211850816,0
cap,230700,伊春,黑龙江,T,153.95545854016746,596337.065984,18064.053617559603,0
cap,230800,佳木斯,黑龙江,T,4086.5507007353017,596337.065984,18162.36849861448,0
cap,230900,七台河,黑龙江,T,7942.908902996464,596337.065984,18258.77745367101,0
cap,231000,牡丹江,黑龙江,T,-10466.485083052816,596337.065984,17798.542604019778,0
cap,231100,黑河,黑龙江,T,1879.0866964237694,596337.065984,18107.181898506693,0
cap,231200,绥化,黑龙江,T,11691.269702838894,596337.065984,18352.48647366707,0
cap,232700,大兴安岭,黑龙江,T,-15237.820085258363,596337.065984,17679.259228964638,0
cap,310000,上海,上海,T,-64496.497517976764,596337.065984,16447.79229314668,0
cap,320100,南京,江苏,T,-66634.12008824787,596337.065984,16394.351728889902,0
cap,320200,无锡,江苏,T,-55334.81262212547,596337.065984,16676.834415542962,0
cap,320300,徐州,江苏,T,-25212.184850719495,596337.065984,17429.90010982811,0
cap,320400,常州,江苏,T,-66214.9750011431,596337.065984,16404.83035606752,0
cap,320500,苏州,江苏,T,-75582.59109246888,596337.065984,16170.639953784375,0
cap,320600,南通,江苏,T,-55465.879420812715,596337.065984,16673.55774557578,0
cap,320700,连云港,江苏,T,-35301.119291800205,596337.065984,17177.676748801092,0
cap,320800,淮安,江苏,T,-33243.22823134628,596337.065984,17229.12402531244,0
cap,320900,盐城,江苏,T,-28806.187389665978,596337.065984,17340.05004635445,0
cap,321000,扬州,江苏,T,-43627.98858498411,596337.065984,16969.505016471496,0
cap,321100,镇江,江苏,T,-57415.505740710614,596337.065984,16624.817087578333,0
cap,321200,泰州,江苏,T,-48611.39761400534,596337.065984,16844.919790745964,0
cap,321300,宿迁,江苏,T,-34226.8253903444,596337.065984,17204.534096337487,0
cap,330100,杭州,浙江,T,-143689.05661898258,596337.065984,14467.978315621533,0
cap,330200,宁波,浙江,T,-124008.25680058415,596337.065984,14959.998311081496,0
cap,330300,温州,浙江,T,-122284.8615066755,596337.065984,15003.083193429211,0
cap,330400,嘉兴,浙江,T,-68833.58448319632,596337.065984,16339.365119016189,0
cap,330500,湖州,浙江,T,-94003.7103375106,596337.065984,15710.111972658333,0
cap,330600,绍兴,浙江,T,-151818.09079298898,596337.065984,14264.752461271373,0
cap,330700,金华,浙江,T,-127777.49580450756,596337.065984,14865.76733598341,0
cap,330800,衢州,浙江,T,-138722.23332920612,596337.065984,14592.148897865945,0
cap,330900,舟山,浙江,T,-100528.12981594923,596337.065984,15547.001485697367,0
cap,331000,台州,浙江,T,-149397.61104036393,596337.065984,14325.264455086999,0
cap,331100,丽水,浙江,T,-140163.31707795814,596337.065984,14556.121804147146,0
cap,340100,合肥,安徽,T,-76154.3267602924,596337.065984,16156.34656208879,0
cap,340200,芜湖,安徽,T,-78208.49600938709,596337.065984,16104.99233086142,0
cap,340300,蚌埠,安徽,T,-70867.86881509692,596337.065984,16288.508010718675,0
cap,340400,淮南,安徽,T,-59219.294702985164,596337.065984,16579.72236352147,0
cap,340500,马鞍山,安徽,T,-76653.45191908124,596337.065984,16143.868433119067,0
cap,340600,淮北,安徽,T,-31799.33583974025,596337.065984,17265.221335102593,0
cap,340700,铜陵,安徽,T,-79027.62556413132,596337.065984,16084.514091992816,0
cap,340800,安庆,安徽,T,-92760.14763915111,596337.065984,15741.201040117321,0
cap,341000,黄山,安徽,T,-127326.33482643803,596337.065984,14877.046360435148,0
cap,341100,滁州,安徽,T,-64185.994379080286,596337.065984,16455.55487161909,0
cap,341200,阜阳,安徽,T,-50631.14954317791,596337.065984,16794.42599251665,0
cap,341300,宿州,安徽,T,-32692.97443952644,596337.065984,17242.880370107938,0
cap,341500,六安,安徽,T,-96834.41624050113,596337.065984,15639.34432508357,0
cap,341600,亳州,安徽,T,-32564.23038099763,596337.065984,17246.09897157116,0
cap,341700,池州,安徽,T,-91061.1299545011,596337.065984,15783.67648223357,0
cap,341800,宣城,安徽,T,-94618.48349300056,596337.065984,15694.742643771084,0
cap,350100,福州,福建,T,-138686.4188507286,596337.065984,14593.044259827882,0
cap,350200,厦门,福建,T,-54054.61951264749,596337.065984,16708.839243279912,0
cap,350300,莆田,福建,T,-114852.50066487708,596337.065984,15188.892214474172,0
cap,350400,三明,福建,T,-138379.51635851027,596337.065984,14600.716822133341,0
cap,350500,泉州,福建,T,-101822.21592963344,596337.065984,15514.64933285526,0
cap,350600,漳州,福建,T,-82670.14089720942,596337.065984,15993.451208665861,0
cap,350700,南平,福建,T,-128306.67802092034,596337.065984,14852.53778057309,0
cap,350800,龙岩,福建,T,-121841.80019481425,596337.065984,15014.159726225742,0
cap,350900,宁德,福建,T,-146643.03054198273,596337.065984,14394.12896754653,0
cap,360100,南昌,江西,T,-102943.91692371937,596337.065984,15486.606808003113,0
cap,360200,景德镇,江西,T,-121289.73465942238,596337.065984,15027.961364610537,0
cap,360300,萍乡,江西,T,-136845.58577370024,596337.065984,14639.065086753593,0
cap,360400,九江,江西,T,-100227.68009155573,596337.065984,15554.512728807204,0
cap,360500,新余,江西,T,-148000.667570549,596337.065984,14360.188041832373,0
cap,360600,鹰潭,江西,T,-147537.24490285685,596337.065984,14371.773608524678,0
cap,360700,赣州,江西,T,-128676.07719074214,596337.065984,14843.302801327543,0
cap,360800,吉安,江西,T,-144634.83763158091,596337.065984,14444.333790306575,0
cap,360900,宜春,江西,T,-137047.3271977944,596337.065984,14634.021551151238,0
cap,361000,抚州,江西,T,-160966.94058857803,596337.065984,14036.031216381647,0
cap,361100,上饶,江西,T,-124884.04216695506,596337.065984,14938.103676922223,0
cap,370100,济南,山东,T,18126.724786016326,596337.065984,18513.372850746506,0
cap,370200,青岛,山东,T,35815.63900298863,596337.065984,18955.59570617081,0
cap,370300,淄博,山东,T,4632.276875888351,596337.065984,18176.011652993308,0
cap,370400,枣庄,山东,T,-21537.766468477912,596337.065984,17521.76056938415,0
cap,370500,东营,山东,T,48740.73678979789,596337.065984,19278.723150841044,0
cap,370600,烟台,山东,T,25901.953023131,596337.065984,18707.75355667437,0
cap,370700,潍坊,山东,T,11395.049429751565,596337.065984,18345.080966839887,0
cap,370800,济宁,山东,T,-6036.290295458684,596337.065984,17909.29747370963,0
cap,370900,泰安,山东,T,15784.538488844873,596337.065984,18454.81819331722,0
cap,371000,威海,山东,T,33953.764848325816,596337.065984,18909.048852304244,0
cap,371100,日照,山东,T,5293.640489990366,596337.065984,18192.545743345858,0
cap,371300,临沂,山东,T,-22691.97628952338,596337.065984,17492.905323858013,0
cap,371400,德州,山东,T,40023.62659847495,596337.065984,19060.795396057973,0
cap,371500,聊城,山东,T,33659.68417767704,596337.065984,18901.696835538023,0
cap,371600,滨州,山东,T,33673.564989893064,596337.065984,18902.043855843425,0
cap,371700,菏泽,山东,T,-28360.008580549107,596337.065984,17351.20451658237,0
cap,410100,郑州,河南,T,-18480.505109505542,596337.065984,17598.19210335846,0
cap,410200,开封,河南,T,-4096.133421644254,596337.065984,17957.80139555499,0
cap,410300,洛阳,河南,T,-34614.832091627475,596337.065984,17194.833928805412,0
cap,410400,平顶山,河南,T,-51533.9835564929,596337.065984,16771.855142183776,0
cap,410500,安阳,河南,T,10921.784045848995,596337.065984,18333.24933224232,0
cap,410600,鹤壁,河南,T,5447.356288864967,596337.065984,18196.388638317723,0
cap,410700,新乡,河南,T,-3476.055237902756,596337.065984,17973.30335014853,0
cap,410800,焦作,河南,T,-16597.162038132185,596337.065984,17645.275680142793,0
cap,410900,濮阳,河南,T,8165.149736801595,596337.065984,18264.333474516137,0
cap,411000,许昌,河南,T,-11845.887826265083,596337.065984,17764.05753543947,0
cap,411100,漯河,河南,T,-22650.833633632374,596337.065984,17493.933890255288,0
cap,411200,三门峡,河南,T,-16408.733248552948,596337.065984,17649.986399882273,0
cap,411300,南阳,河南,T,-64344.82633400251,596337.065984,16451.584072746035,0
cap,411400,商丘,河南,T,-36101.7088231456,596337.065984,17157.66201051746,0
cap,411500,信阳,河南,T,-94284.03721353038,596337.065984,15703.103800757837,0
cap,411600,周口,河南,T,-22505.46949304203,596337.065984,17497.567993770048,0
cap,411700,驻马店,河南,T,-58177.921628906915,596337.065984,16605.756690373426,0
cap,420100,武汉,湖北,T,-95317.21256401215,596337.065984,15677.274416995795,0
cap,420200,黄石,湖北,T,-131625.7276401476,596337.065984,14769.561540092407,0
cap,420300,十堰,湖北,T,-140548.47442642268,596337.065984,14546.492870435532,0
cap,420500,宜昌,湖北,T,-145760.50781633842,596337.065984,14416.192035687636,0
cap,420600,襄阳,湖北,T,-89836.88215040661,596337.065984,15814.282677335934,0
cap,420700,鄂州,湖北,T,-130782.58301735058,596337.065984,14790.640155662333,0
cap,420800,荆门,湖北,T,-88066.57680377123,596337.065984,15858.540311001818,0
cap,420900,孝感,湖北,T,-76654.1903652934,596337.065984,16143.849971963762,0
cap,421000,荆州,湖北,T,-121892.28452633267,596337.065984,15012.89761793778,0
cap,421100,黄冈,湖北,T,-106468.1650974859,596337.065984,15398.500603658951,0
cap,421200,咸宁,湖北,T,-118311.65870179438,596337.065984,15102.413263551238,0
cap,421300,随州,湖北,T,-89100.73505099502,596337.065984,15832.686354821222,0
cap,422800,恩施,湖北,T,-232034.764053952,596337.065984,12259.335629747298,0
cap,430100,长沙,湖南,T,-143761.79854472663,596337.065984,14466.159767477931,0
cap,430200,株洲,湖南,T,-148945.3900903975,596337.065984,14336.56997883616,0
cap,430300,湘潭,湖南,T,-148703.8985936714,596337.065984,14342.607266254314,0
cap,430400,衡阳,湖南,T,-156880.84644704236,596337.065984,14138.18356992004,0
cap,430500,邵阳,湖南,T,-181496.11437546593,596337.065984,13522.80187170945,0
cap,430600,岳阳,湖南,T,-136102.2117134479,596337.065984,14657.6494382599,0
cap,430700,常德,湖南,T,-163148.67372484197,596337.065984,13981.487887975049,0
cap,430800,张家界,湖南,T,-209733.45018939825,596337.065984,12816.868476361142,0
cap,430900,益阳,湖南,T,-169201.41235524227,596337.065984,13830.169422215042,0
cap,431000,郴州,湖南,T,-183227.35691021034,596337.065984,13479.52080834084,0
cap,431100,永州,湖南,T,-173292.33343907038,596337.065984,13727.89639511934,0
cap,431200,怀化,湖南,T,-207446.4780007321,596337.065984,12874.042781077796,0
cap,431300,娄底,湖南,T,-185472.59884898324,596337.065984,13423.389759871518,0
cap,433100,湘西,湖南,T,-219488.11519932668,596337.065984,12573.001851112933,0
cap,440100,广州,广东,T,-111272.04210264892,596337.065984,15278.403678529876,0
cap,440200,韶关,广东,T,-153576.6873344369,596337.065984,14220.787547735175,0
cap,440300,深圳,广东,T,-78995.70404038763,596337.065984,16085.312130086408,0
cap,440400,珠海,广东,T,-72371.48739680287,596337.065984,16250.917546176026,0
cap,440500,汕头,广东,T,-65988.49746862208,596337.065984,16410.492294380547,0
cap,440600,佛山,广东,T,-128479.45400625213,596337.065984,14848.218380939794,0
cap,440700,江门,广东,T,-124080.17207287197,596337.065984,14958.200429274299,0
cap,440800,湛江,广东,T,-56487.95389010308,596337.065984,16648.00588384352,0
cap,440900,茂名,广东,T,-98613.54931746997,596337.065984,15594.86599815935,0
cap,441200,肇庆,广东,T,-139804.22544067982,596337.065984,14565.099095079102,0
cap,441300,惠州,广东,T,-87839.30747381317,596337.065984,15864.22204425077,0
cap,441400,梅州,广东,T,-114567.11652295201,596337.065984,15196.026818022297,0
cap,441500,汕尾,广东,T,-64866.6308667589,596337.065984,16438.538959427126,0
cap,441600,河源,广东,T,-107266.07470681495,596337.065984,15378.552863425724,0
cap,441700,阳江,广东,T,-117836.91906824299,596337.065984,15114.281754390024,0
cap,441800,清远,广东,T,-145811.76050128692,596337.065984,14414.910718563926,0
cap,441900,东莞,广东,T,-83597.67216416719,596337.065984,15970.262926991918,0
cap,442000,中山,广东,T,-88223.28199655954,596337.065984,15854.622681182109,0
cap,445100,潮州,广东,T,-71183.181251738,596337.065984,16280.62519980265,0
cap,445200,揭阳,广东,T,-86839.2594917807,596337.065984,15889.223243801582,0
cap,445300,云浮,广东,T,-126730.9022417893,596337.065984,14891.932175051366,0
cap,450100,南宁,广西,T,-166155.83478007442,596337.065984,13906.308861594238,0
cap,450200,柳州,广西,T,-196220.86133170297,596337.065984,13154.683197803522,0
cap,450300,桂林,广西,T,-197381.37680644591,596337.065984,13125.67031093495,0
cap,450400,梧州,广西,T,-135718.51708219867,596337.065984,14667.241804041132,0
cap,450500,北海,广西,T,-60428.76678487937,596337.065984,16549.485561474114,0
cap,450600,防城港,广西,T,-115615.59020911113,596337.065984,15169.81497586832,0
cap,450700,钦州,广西,T,-114863.39364812034,596337.065984,15188.61988989309,0
cap,450800,贵港,广西,T,-160960.76285802643,596337.065984,14036.185659645436,0
cap,450900,玉林,广西,T,-123558.31156736257,596337.065984,14971.246941912033,0
cap,451000,百色,广西,T,-169584.89472608504,596337.065984,13820.582362943971,0
cap,451100,贺州,广西,T,-166180.79323483506,596337.065984,13905.684900225222,0
cap,451200,河池,广西,T,-207171.99719697327,596337.065984,12880.904801171766,0
cap,451300,来宾,广西,T,-162429.58219789376,596337.065984,13999.465176148753,0
cap,451400,崇左,广西,T,-180960.17184037532,596337.065984,13536.200435086714,0
cap,460100,海口,海南,T,-24245.26628670435,596337.065984,17454.073073928488,0
cap,460200,三亚,海南,T,-15059.452390791535,596337.065984,17683.71842132631,0
cap,460300,三沙,海南,T,69377.43050598135,596337.065984,19794.640493745632,0
cap,460400,儋州,海南,T,-57887.05422371879,596337.065984,16613.028375503127,0
cap,500000,重庆,重庆,T,-234538.52844906668,596337.065984,12196.74151986943,0
cap,510100,成都,四川,T,-207598.38834155994,596337.065984,12870.245022557101,0
cap,510300,自贡,四川,T,-235354.51950013693,596337.065984,12176.341743592675,0
cap,510400,攀枝花,四川,T,-30480.79110998151,596337.065984,17298.18495334656,0
cap,510500,泸州,四川,T,-282665.56468929444,596337.065984,10993.565613863737,0
cap,510600,德阳,四川,T,-213793.05385152146,596337.065984,12715.378384808062,0
cap,510700,绵阳,四川,T,-188067.97074731629,596337.065984,13358.50546241319,0
cap,510800,广元,四川,T,-203265.32367359425,596337.065984,12978.57163925624,0
cap,510900,遂宁,四川,T,-203653.38162312366,596337.065984,12968.870190518006,0
cap,511000,内江,四川,T,-215205.89373381916,596337.065984,12680.05738775062,0
cap,511100,乐山,四川,T,-276594.00894592504,596337.065984,11145.354507447972,0
cap,511300,南充,四川,T,-213385.96870052157,596337.065984,12725.555513583058,0
cap,511400,眉山,四川,T,-223821.44776103378,596337.065984,12464.668537070254,0
cap,511500,宜宾,四川,T,-289053.5425974422,596337.065984,10833.866166160042,0
cap,511600,广安,四川,T,-259683.27032212573,596337.065984,11568.122973042955,0
cap,511700,达州,四川,T,-221065.80119253328,596337.065984,12533.559701282766,0
cap,511800,雅安,四川,T,-182375.7736428138,596337.065984,13500.810390025754,0
cap,511900,巴中,四川,T,-223210.1784360306,596337.065984,12479.950270195333,0
cap,512000,资阳,四川,T,-211672.79211546446,596337.065984,12768.384928209487,0
cap,513200,阿坝,四川,T,50995.40388253649,596337.065984,19335.08982815951,0
cap,513300,甘孜,四川,T,129200.86802227343,596337.065984,21290.226431652933,0
cap,513400,凉山,四川,T,-70100.24408955008,596337.065984,16307.698628857346,0
cap,520100,贵阳,贵州,T,-255039.3797019098,596337.065984,11684.220238548352,0
cap,520200,六盘水,贵州,T,-215948.71234473982,596337.065984,12661.486922477603,0
cap,520300,遵义,贵州,T,-302562.9317884659,596337.065984,10496.13143638445,0
cap,520400,安顺,贵州,T,-239897.67913873532,596337.065984,12062.762752627716,0
cap,520500,毕节,贵州,T,-236363.09065614585,596337.065984,12151.127464692452,0
cap,520600,铜仁,贵州,T,-257727.05286762887,596337.065984,11617.028409405377,0
cap,522300,黔西南,贵州,T,-199208.38753878276,596337.065984,13079.99504262653,0
cap,522600,黔东南,贵州,T,-225942.65839422838,596337.065984,12411.638271240388,0
cap,522700,黔南,贵州,T,-223364.15665810695,596337.065984,12476.100814643425,0
cap,530100,昆明,云南,T,-48463.473709104845,596337.065984,16848.617888368477,0
cap,530300,曲靖,云南,T,-121736.53062930942,596337.065984,15016.791465363362,0
cap,530400,玉溪,云南,T,-61607.95967371689,596337.065984,16520.005739253174,0
cap,530500,保山,云南,T,-35417.14739288079,596337.065984,17174.776046274077,0
cap,530600,昭通,云南,T,-228679.10609775817,596337.065984,12343.227078652144,0
cap,530700,丽江,云南,T,-3073.5425021637184,596337.065984,17983.366168542005,0
cap,530800,普洱,云南,T,-50583.73487479821,596337.065984,16795.611359226143,0
cap,530900,临沧,云南,T,-24300.089377011544,596337.065984,17452.70249667081,0
cap,532300,楚雄,云南,T,-2988.3988778034336,596337.065984,17985.49475915101,0
cap,532500,红河,云南,T,-107197.01039640835,596337.065984,15380.27947118589,0
cap,532600,文山,云南,T,-133386.92122065608,596337.065984,14725.531700579695,0
cap,532800,西双版纳,云南,T,-58648.4782163634,596337.065984,16593.992775687013,0
cap,532900,大理,云南,T,-11995.237195863865,596337.065984,17760.3238011995,0
cap,533100,德宏,云南,T,-53326.590315318186,596337.065984,16727.039973213145,0
cap,533300,怒江,云南,T,-59919.766533425216,596337.065984,16562.210567760467,0
cap,533400,迪庆,云南,T,41381.706941309516,596337.065984,19094.747404628837,0
cap,540100,拉萨,西藏,T,-47639.96961385328,596337.065984,16869.205490749766,0
cap,540200,日喀则,西藏,T,-36529.90655016606,596337.065984,17146.957067341948,0
cap,540300,昌都,西藏,T,-93306.27811211423,596337.065984,15727.547778293243,0
cap,540400,林芝,西藏,T,-176170.51692870096,596337.065984,13655.941807878573,0
cap,540500,山南,西藏,T,-91116.73427293818,596337.065984,15782.286374272644,0
cap,540600,那曲,西藏,T,-34699.96225307716,596337.065984,17192.705674769168,0
cap,542500,阿里,西藏,T,-10042.151608782888,596337.065984,17809.150940876527,0
cap,610100,西安,陕西,T,-79350.17690828591,596337.065984,16076.45030838895,0
cap,610200,铜川,陕西,T,-36960.89893922419,596337.065984,17136.182257615492,0
cap,610300,宝鸡,陕西,T,-107952.58591560047,596337.065984,15361.390083206086,0
cap,610400,咸阳,陕西,T,-47080.47375022727,596337.065984,16883.192887340418,0
cap,610500,渭南,陕西,T,-26896.831704609212,596337.065984,17387.78393848087,0
cap,610600,延安,陕西,T,-11005.65774772906,596337.065984,17785.06328740287,0
cap,610700,汉中,陕西,T,-174716.64467047527,596337.065984,13692.288614334217,0
cap,610800,榆林,陕西,T,38689.882805092566,596337.065984,19027.45180122341,0
cap,610900,安康,陕西,T,-173981.55235949424,596337.065984,13710.665922108743,0
cap,611000,商洛,陕西,T,-113522.22137866318,596337.065984,15222.14919662952,0
cap,620100,兰州,甘肃,T,27364.376435198665,596337.065984,18744.314141976065,0
cap,620200,嘉峪关,甘肃,T,92880.06915996117,596337.065984,20382.206460095127,0
cap,620300,金昌,甘肃,T,86102.76432897364,596337.065984,20212.773839320438,0
cap,620400,白银,甘肃,T,23404.76842607552,596337.065984,18645.323941747985,0
cap,620500,天水,甘肃,T,-110929.04630311989,596337.065984,15286.9785735181,0
cap,620600,武威,甘肃,T,78471.84221817418,596337.065984,20022.000786550452,0
cap,620700,张掖,甘肃,T,104603.43677790058,596337.065984,20675.29065054361,0
cap,620800,平凉,甘肃,T,-78042.98756894753,596337.065984,16109.130041872411,0
cap,620900,酒泉,甘肃,T,133023.47105622117,596337.065984,21385.791507501628,0
cap,621000,庆阳,甘肃,T,-35658.500905317735,596337.065984,17168.742208463154,0
cap,621100,定西,甘肃,T,-20305.103372103986,596337.065984,17552.577146793497,0
cap,621200,陇南,甘肃,T,-159733.21866639084,596337.065984,14066.874264436326,0
cap,622900,临夏,甘肃,T,17470.073431228117,596337.065984,18496.9565668768,0
cap,623000,甘南,甘肃,T,15417.767810747819,596337.065984,18445.648926364793,0
cap,630100,西宁,青海,T,73606.79524561192,596337.065984,19900.374612236395,0
cap,630200,海东,青海,T,26477.417131938862,596337.065984,18722.14015939457,0
cap,632200,海北,青海,T,102253.07494539788,596337.065984,20616.531604731044,0
cap,632300,黄南,青海,T,44979.060669601495,596337.065984,19184.681247836135,0
cap,632500,海南,青海,T,90039.62754616259,596337.065984,20311.19541975016,0
cap,632600,果洛,青海,T,111790.0413895262,596337.065984,20854.955765834253,0
cap,632700,玉树,青海,T,142129.9921325476,596337.065984,21613.45453440979,0
cap,632800,海西,青海,T,152174.69476863174,596337.065984,21864.572100311892,0
cap,640100,银川,宁夏,T,84290.57383986424,596337.065984,20167.469077092705,0
cap,640200,石嘴山,宁夏,T,94701.46500266014,596337.065984,20427.7413561626,0
cap,640300,吴忠,宁夏,T,68283.67298386968,596337.065984,19767.29655569284,0
cap,640400,固原,宁夏,T,-9154.345307698237,596337.065984,17831.346098403643,0
cap,640500,中卫,宁夏,T,71219.11807996208,596337.065984,19840.68268309515,0
cap,650100,乌鲁木齐,新疆,T,65830.56471999305,596337.065984,19705.968849095923,0
cap,650200,克拉玛依,新疆,T,54180.713928394536,596337.065984,19414.722579305962,0
cap,650400,吐鲁番,新疆,T,98002.88865696086,596337.065984,20510.27694752012,0
cap,650500,哈密,新疆,T,100637.71795989851,596337.065984,20576.14768009356,0
cap,652300,昌吉,新疆,T,61809.51416621861,596337.065984,19605.442585251563,0
cap,652700,博州,新疆,T,9663.918493432335,596337.065984,18301.802693431906,0
