adcode,city,city_fullname,province,province_fullname,province_code,admin_type,altitude_m,lat,lon,anchor_lat,anchor_lon,ghi_kwh_m2,tair_mean,csi_yield_kwh_per_kwp,perovskite_yield_kwh_per_kwp,tandem_yield_kwh_per_kwp,csi_PR,perovskite_PR,tandem_PR,perovskite_advantage_pct,tandem_advantage_pct,csi_yield_kwh_per_m2,perovskite_yield_kwh_per_m2,tandem_yield_kwh_per_m2,land_grid_cell_count,land_grid_area_weight_sum,aggregation_method,single_capacity_pct,single_delta_kwh_per_kwp,single_area_pct,single_delta_kwh_per_m2,tandem_capacity_pct,tandem_delta_kwh_per_kwp,tandem_area_pct,tandem_delta_kwh_per_m2,ghi_quartile,tandem_density_ratio,tandem_stc_gain_pp,tandem_operating_correction_pp
230900,七台河,七台河市,黑龙江,黑龙江省,230000,prefecture_level_city,225.0,45.90676938581307,130.94876179905742,45.768954,130.995311,1392.5584277760777,3.65991182087852,1578.0885699291205,1592.5610315532033,1560.141340261595,0.8577986467242438,0.8656654155688243,0.8480431047257714,0.9170880456179198,-1.1372764501001331,347.18027402414,307.17881917916526,441.7063492282959,69,48.011522230845166,Common technology-yield reconstruction before area integration and ratio,0.9170880456179198,14.472461624082824,-11.521810954672318,-40.00145484497472,-1.1372764501001331,-17.94722966752579,27.226798950444795,94.52607520415592,Q1,1.2869036415553377,28.690364155533764,-1.4635652050889885
231000,牡丹江,牡丹江市,黑龙江,黑龙江省,230000,prefecture_level_city,242.0,44.58383959344994,129.88508917072593,44.54952,129.625851,1395.5513625454396,4.218337036144007,1538.221731126764,1555.8373536736462,1520.8160668695582,0.8559609467583439,0.8657633599266471,0.84627536726413,1.145193972391656,-1.13154455596306,338.4095495644221,300.0954259631725,430.5725996800091,439,312.61826483252,Common technology-yield reconstruction before area integration and ratio,1.145193972391656,17.615622546882378,-11.32182104511087,-38.31412360124966,-1.13154455596306,-17.40566425720567,27.234175345882814,92.16305011558694,Q1,1.286903641555338,28.69036415553381,-1.45618880965098
231100,黑河,黑河市,黑龙江,黑龙江省,230000,prefecture_level_city,127.0,49.24771059560018,126.9928072768748,50.243264,127.520943,1353.5501769643597,2.23567666504665,1563.578602829329,1576.0823400051397,1547.188091161984,0.8567625019632781,0.8636139216023382,0.8477813252196452,0.7996871505650649,-1.048269120444989,343.988074010922,304.00035071795025,438.03903254179977,822,536.4162048459589,Common technology-yield reconstruction before area integration and ratio,0.7996871505650649,12.503737175810784,-11.624741179748598,-39.98772329297174,-1.048269120444989,-16.39051166734498,27.34134280710312,94.05095853087778,Q1,1.286903641555338,28.690364155533786,-1.3490213484306677
231200,绥化,绥化市,黑龙江,黑龙江省,230000,prefecture_level_city,173.0,46.88176703935892,126.62723631294185,46.652246,126.962391,1396.4516158557874,3.581144443137475,1585.6780529927114,1598.7530524126016,1568.1484106375942,0.8577795119478003,0.8648524903496543,0.8482967748716248,0.8245683539110038,-1.1054982013551151,348.8499640909259,308.37315812017755,443.97330654333234,410,280.1976153613906,Common technology-yield reconstruction before area integration and ratio,0.8245683539110038,13.07499941989022,-11.602926798696268,-40.47680597074833,-1.1054982013551151,-17.529642355117176,27.267694494477013,95.12334245240646,Q1,1.286903641555338,28.690364155533786,-1.4226696610567735
232700,大兴安岭,大兴安岭地区,黑龙江,黑龙江省,230000,prefecture,371.0,52.276643838218455,124.19315026196033,50.409585,124.110234,1275.2705511969114,0.3130544076171349,1526.8211442266477,1533.5226726845592,1510.6237675712262,0.8615408380372401,0.8653223159566359,0.8524011287068556,0.4389203334818958,-1.060856192401349,335.9014147490258,295.7912911634516,427.686961566892,868,530.9261229427718,Common technology-yield reconstruction before area integration and ratio,0.4389203334818958,6.701528457911536,-11.941040383989776,-40.11012358557417,-1.060856192401349,-16.19737665542152,27.32514445836596,91.78554681786623,Q1,1.286903641555338,28.690364155533786,-1.3652196971678263
310000,上海,上海市,上海,上海市,310000,municipality,10.0,31.178577223975108,121.42400669247776,31.23,121.47,1503.459350078447,17.105613944149077,1371.0030806689638,1419.0929924795437,1359.0215287973874,0.8299855318831407,0.8590984723244138,0.8227320728332431,3.507644329078752,-0.873925962714106,301.62136289724833,273.7196886640834,384.7654199760509,58,49.62145052632048,Common technology-yield reconstruction before area integration and ratio,3.507644329078752,48.08991181057991,-9.250563012232682,-27.901674233164957,-0.873925962714106,-11.981551871576356,27.565705651667223,83.14405707880252,Q2,1.286903641555338,28.690364155533786,-1.1246585038665375
320100,南京,南京市,江苏,江苏省,320000,prefecture_level_city,20.0,31.95323292942349,118.8471665787878,32.05,118.79,1466.840315474105,16.373598132513116,1366.397124437434,1414.7187934169244,1355.9618903420037,0.8290064930923894,0.8583237220477354,0.8226753345533865,3.536429352439185,-0.7637043366676366,300.60805022451444,272.8759776374488,383.8991768369135,66,55.99787388885469,Common technology-yield reconstruction before area integration and ratio,3.536429352439185,48.32166897949037,-9.225325990555966,-27.73207258706566,-0.7637043366676366,-10.435234095430587,27.707550263604585,83.29112661239907,Q2,1.286903641555338,28.690364155533786,-0.9828138919291852
320200,无锡,无锡市,江苏,江苏省,320000,prefecture_level_city,5.0,31.528409613115777,120.07515784697456,31.492953,120.30728,1508.9878898226934,17.199391067508184,1390.2629808482634,1439.709539581165,1379.32577591169,0.8287059106118245,0.8581799425366108,0.8221864775970857,3.556633486905625,-0.7867004363375951,305.858550561707,277.6962813778026,390.513947135253,45,38.35668619733305,Common technology-yield reconstruction before area integration and ratio,3.556633486905625,49.44655873290162,-9.207612189420422,-28.16226918390436,-0.7867004363375951,-10.93720493657338,27.677956499197755,84.655396573546,Q2,1.2869036415553377,28.690364155533764,-1.0124076563360245
320300,徐州,徐州市,江苏,江苏省,320000,prefecture_level_city,32.0,34.36847952605167,117.48854024900028,34.205515,117.277999,1531.7966572233831,15.04372590621866,1452.9575802348263,1501.0420127093255,1441.6111531721515,0.8318885538507425,0.8594192192590745,0.8253921750651925,3.309417503209411,-0.7809193617917654,319.6513937579784,289.5263062870972,408.1481485310141,111,91.62007056818426,Common technology-yield reconstruction before area integration and ratio,3.309417503209411,48.08443247449918,-9.424356677039924,-30.125087470881223,-0.7809193617917654,-11.34642706267482,27.6853961850829,88.49675477303566,Q3,1.286903641555338,28.690364155533786,-1.0049679704508931
320400,常州,常州市,江苏,江苏省,320000,prefecture_level_city,2.0,31.60669612426836,119.62108264564544,31.813354,119.969342,1487.1060269267964,17.03654308610861,1367.0603657444085,1417.1941096480273,1356.8285680460642,0.8275739648778837,0.8579233058844151,0.8213799667186028,3.667266286102855,-0.7484525156848165,300.7539636434994,273.3534254098733,384.1445501468433,42,35.7695606187401,Common technology-yield reconstruction before area integration and ratio,3.667266286102855,50.133743903619006,-9.11061583417916,-27.400538233626094,-0.7484525156848165,-10.231797698344051,27.727177887567755,83.39058650334391,Q2,1.286903641555338,28.690364155533786,-0.963186267966044
320500,苏州,苏州市,江苏,江苏省,320000,prefecture_level_city,24.0,31.34462939538057,120.64245562068494,31.301942,120.581117,1476.5869861364338,17.275730408728382,1348.104908336273,1397.3755061597576,1337.4588933049629,0.8281952937355722,0.8584642119663555,0.821655016720447,3.654804423514091,-0.7897022676409238,296.58375354084023,269.53074288990143,378.6606185985665,77,65.76079710294093,Common technology-yield reconstruction before area integration and ratio,3.654804423514091,49.27059782348465,-9.121541665030398,-27.0530106509388,-0.7897022676409238,-10.646015031310071,27.6740934315622,82.07686505772625,Q2,1.286903641555338,28.69036415553381,-1.016270723971613
320600,南通,南通市,江苏,江苏省,320000,prefecture_level_city,2.0,32.22132866555468,120.9605146656831,31.983439,120.890306,1508.5231074721387,16.54442590758028,1390.3462437995347,1438.585432836699,1379.05476552493,0.8296007718799788,0.8583844425940674,0.8228632997329841,3.469580994827326,-0.8121342669109133,305.8768684525968,277.47945968271216,390.4372188251637,82,69.37049580470543,Common technology-yield reconstruction before area integration and ratio,3.469580994827326,48.23918903716435,-9.283934713188524,-28.397408769884635,-0.8121342669109133,-11.291478274604742,27.645225610014258,84.56035037256692,Q2,1.2869036415553377,28.690364155533764,-1.0451385455195288
320700,连云港,连云港市,江苏,江苏省,320000,prefecture_level_city,2.0,34.53213831539862,119.1421172523273,34.597674,119.215955,1522.6976258995978,14.708872223919965,1433.3545159866449,1478.6917010647574,1420.7499888478596,0.8346679374106155,0.8610685900998792,0.8273280961141135,3.163012679169941,-0.879372618441776,315.3387098268717,285.2152989201965,402.2419472808187,67,55.19420946322462,Common technology-yield reconstruction before area integration and ratio,3.163012679169941,45.3371850781125,-9.552715847418048,-30.12341090667519,-0.879372618441776,-12.604527138785215,27.55869633057701,86.90323745394699,Q3,1.286903641555338,28.690364155533786,-1.1316678249567742
320800,淮安,淮安市,江苏,江苏省,320000,prefecture_level_city,10.0,33.35522156818736,118.9764634122982,33.552777,119.107545,1526.7912663853415,15.63266486098362,1436.8424041238843,1485.351858027783,1425.005146201129,0.8316787866198749,0.8597572200281562,0.824827098308166,3.376115137239233,-0.8238382921314957,316.1060469601143,286.49993361294344,403.44666506593256,97,81.01898496907104,Common technology-yield reconstruction before area integration and ratio,3.376115137239233,48.5094539038987,-9.365880100011667,-29.60611334717089,-0.8238382921314957,-11.83725792275527,27.63016365733704,87.34061810581824,Q3,1.286903641555338,28.690364155533786,-1.060200498196752
320900,盐城,盐城市,江苏,江苏省,320000,prefecture_level_city,2.0,33.51770622585535,120.15803586678196,33.349613,120.157684,1534.6543623850744,15.51719888965195,1446.2789465859985,1493.9076736022048,1434.1797363079882,0.8326231692538796,0.8600430399014978,0.825657650720317,3.2931909247960744,-0.8365751507737218,318.18209101763154,288.1502096608902,406.0441699183373,144,120.047765625511,Common technology-yield reconstruction before area integration and ratio,3.2931909247960744,47.62872701620631,-9.438583190113349,-30.031881356741337,-0.8365751507737218,-12.099210278010332,27.61377254756838,87.8620789007058,Q3,1.286903641555338,28.690364155533786,-1.0765916079654083
321000,扬州,扬州市,江苏,江苏省,320000,prefecture_level_city,21.0,32.72837955827132,119.49175510583696,32.396284,119.407354,1513.6568021569874,16.229506434082662,1414.4353934963506,1464.3348424442345,1403.5322945862442,0.8299764452942325,0.8592569394407562,0.8235786166498769,3.527870497113139,-0.7708446041607364,311.17649342429576,282.4460971183206,397.3672832499611,61,51.31439409779701,Common technology-yield reconstruction before area integration and ratio,3.527870497113139,49.89944894788391,-9.232829893355932,-28.730396305975148,-0.7708446041607364,-10.903098910106335,27.69836142736604,86.19078982566532,Q2,1.2869036415553377,28.690364155533764,-0.9920027281677344
321100,镇江,镇江市,江苏,江苏省,320000,prefecture_level_city,13.0,32.00544673917645,119.45124798686138,32.190018,119.418994,1500.00927960364,16.74258533050961,1385.325856047228,1435.5139584463157,1375.0234701222414,0.8280330512813829,0.8580313418540538,0.8218751383140427,3.622837340399476,-0.7436796101086607,304.7723806381824,276.88702281047694,389.2958807110901,35,29.679722508922403,Common technology-yield reconstruction before area integration and ratio,3.622837340399476,50.18810239908771,-9.149568530230512,-27.88535782770549,-0.7436796101086607,-10.302385924986538,27.73332015713448,84.52350007290767,Q2,1.286903641555338,28.690364155533786,-0.9570439983992892
321200,泰州,泰州市,江苏,江苏省,320000,prefecture_level_city,16.0,32.570135158462264,120.0474788658892,32.458915,119.918147,1506.7551748176522,16.317366168827718,1404.035923369849,1453.267737804386,1393.2279641084624,0.8297518423869417,0.8588466739729199,0.8233645954794305,3.5064497720525223,-0.7697779723075726,308.8886047993962,280.311434730101,394.449926931578,53,44.663123299879445,Common technology-yield reconstruction before area integration and ratio,3.5064497720525223,49.231814434537455,-9.251610329832104,-28.57717006929522,-0.7697779723075726,-10.80795926138626,27.6997340797821,85.56132213218177,Q2,1.286903641555338,28.690364155533786,-0.9906300757516991
321300,宿迁,宿迁市,江苏,江苏省,320000,prefecture_level_city,31.0,33.79408693275011,118.52153375703472,33.964533,118.269722,1524.826479333945,15.202346737091624,1434.832448907801,1482.035837819376,1422.9713355858858,0.8321800447270776,0.8595572610185026,0.8253007872763154,3.289818887738849,-0.826654940160021,315.6638558081137,285.8603278761389,402.8708537348065,86,71.46737059676394,Common technology-yield reconstruction before area integration and ratio,3.289818887738849,47.20338891157485,-9.441539594603377,-29.80352793197477,-0.826654940160021,-11.861113321915354,27.62653890273212,87.2069979266928,Q3,1.2869036415553377,28.690364155533764,-1.0638252528016408
330100,杭州,杭州市,浙江,浙江省,330000,prefecture_level_city,10.0,29.9001305294611,119.46524425761396,30.27,120.15,1354.0543724159952,17.53384077345108,1201.8502148785808,1254.0534911810932,1195.4366676490763,0.8188589782615406,0.8544267395064801,0.8144892234731584,4.343575901243768,-0.5336394793715948,264.4076478902944,241.88628440369368,338.45136499772264,160,138.69938126269864,Common technology-yield reconstruction before area integration and ratio,4.343575901243768,52.20327630251245,-8.517667195445533,-22.52136348660073,-0.5336394793715948,-6.413547229504502,28.00362156625278,74.04371710742822,Q1,1.286903641555338,28.69036415553381,-0.6867425892810001
330200,宁波,宁波市,浙江,浙江省,330000,prefecture_level_city,4.0,29.725669570092226,121.45632616830407,29.862877,121.620438,1399.2802530383708,17.581111876546252,1246.9547419434068,1293.7589142201082,1236.090498540867,0.827757130201372,0.8588268122211316,0.8205451964894236,3.7534780295037873,-0.871262046416188,274.3306663852569,249.54480719967003,349.9612550070127,75,65.12906880852992,Common technology-yield reconstruction before area integration and ratio,3.7534780295037873,46.804172276701365,-9.0350304295834,-24.785859185586872,-0.871262046416188,-10.864243402539842,27.56913385525184,75.6305886217558,Q1,1.286903641555338,28.690364155533786,-1.121230300281948
330300,温州,温州市,浙江,浙江省,330000,prefecture_level_city,5.0,27.901868828824927,120.42922204403536,27.997131,120.695221,1420.9125476163144,18.14268236047144,1247.7217991347643,1302.9165307260564,1239.65044638266,0.8203794194835027,0.8566700588654642,0.8150724899341354,4.42364088128997,-0.6468872113720714,274.4994193506875,251.31116074534816,350.9691454615903,100,88.37246701978084,Common technology-yield reconstruction before area integration and ratio,4.42364088128997,55.19473159129211,-8.447470912758149,-23.188258605339342,-0.6468872113720714,-8.071352752104303,27.85788264754348,76.4697261109028,Q2,1.286903641555338,28.690364155533786,-0.8324815079902963
330400,嘉兴,嘉兴市,浙江,浙江省,330000,prefecture_level_city,7.0,30.647097526016235,120.74985034705176,30.749114,120.751304,1494.064577194848,17.429401394208124,1360.0614839605205,1411.995614692607,1350.0625839539875,0.8258314514766788,0.8573659365491958,0.8197601038185425,3.81851345285169,-0.7351799991729635,299.21420615339736,272.3507212683828,382.2289684907949,38,32.69206351893153,Common technology-yield reconstruction before area integration and ratio,3.81851345285169,51.93413073208672,-8.97801118147531,-26.8634848850146,-0.7351799991729635,-9.998900006532722,27.74425833739944,83.01476233739749,Q2,1.286903641555338,28.690364155533786,-0.946105818134337
330500,湖州,湖州市,浙江,浙江省,330000,prefecture_level_city,6.0,30.741982715331403,119.86526800034116,30.896222,120.08201,1443.0618285976764,17.432300790733397,1306.8498059258054,1358.5288531553356,1298.0696746490626,0.8241923460351603,0.8567848252809249,0.8186549713784386,3.954474875015901,-0.6718546566659822,287.5076103935622,262.03786270349934,367.5087649027112,52,44.69248955308084,Common technology-yield reconstruction before area integration and ratio,3.954474875015901,51.67904722953017,-8.858808173876831,-25.46974769006283,-0.6718546566659822,-8.78013127674285,27.82575195127441,80.00115450914905,Q2,1.286903641555338,28.690364155533786,-0.8646122042593638
330600,绍兴,绍兴市,浙江,浙江省,330000,prefecture_level_city,10.0,29.719492302874897,120.64410248845552,30.054186,120.578806,1345.0819342862758,17.948344487709484,1185.940024141961,1236.3775483427787,1178.644851072867,0.8205736431021865,0.8554722907066167,0.815525979122131,4.252957415558156,-0.6151384488749634,260.90739797722136,238.47688586801783,333.69727522048163,75,65.1338833025752,Common technology-yield reconstruction before area integration and ratio,4.252957415558156,50.43752420081773,-8.597116173440899,-22.430512109203505,-0.6151384488749634,-7.2951730690942895,27.89874024561589,72.78987724326026,Q1,1.286903641555338,28.690364155533786,-0.7916239099178924
330700,金华,金华市,浙江,浙江省,330000,prefecture_level_city,58.0,29.11332051976485,119.96223421626954,29.082171,119.64256,1403.19132835223,18.00280442505241,1234.0804278000578,1290.3087666102392,1228.3045342269068,0.8160233618787552,0.8532037895357573,0.8122041099197733,4.556294512377712,-0.4680321835625833,271.49831083986345,248.8793304940397,347.75689711738426,101,88.23836061391535,Common technology-yield reconstruction before area integration and ratio,4.556294512377712,56.22833881018141,-8.33116798253858,-22.618980345823783,-0.4680321835625833,-5.775893573151052,28.088051834142004,76.2585862775208,Q1,1.286903641555338,28.690364155533786,-0.6023123213917849
330800,衢州,衢州市,浙江,浙江省,330000,prefecture_level_city,61.0,28.93347887190028,118.6854573202324,28.973314,118.854512,1377.6247836047469,17.783628469095813,1211.1336854382423,1266.680297081124,1205.696433306731,0.8152945933445837,0.8526867100824362,0.8116344174954837,4.586331988840864,-0.4489390557693928,266.4500160527754,244.3217875018657,341.35610414899764,82,71.76370280927206,Common technology-yield reconstruction before area integration and ratio,4.586331988840864,55.54661164288132,-8.304832883375312,-22.12822855090968,-0.4489390557693928,-5.437252131511514,28.11262284982774,74.90608809622222,Q1,1.286903641555338,28.690364155533786,-0.5777413057060465
330900,舟山,舟山市,浙江,浙江省,330000,prefecture_level_city,4.0,29.987981,122.203237,29.987981,122.203237,1471.4267999999995,17.534085616438357,1301.5123574517536,1340.2099006506264,1284.5924456445996,0.8386611103946598,0.8635968125898001,0.8277583541182996,2.973275126994501,-1.300019297571764,286.3333690619148,258.5044381831796,363.6930993167478,0,0.0,Common technology-yield reconstruction before area integration and ratio,2.973275126994501,38.69754319887284,-9.719066614522898,-27.828930878735207,-1.300019297571764,-16.919911807153994,27.01736458739645,77.35973025483298,Q2,1.2869036415553377,28.690364155533764,-1.672999568137315
331000,台州,台州市,浙江,浙江省,330000,prefecture_level_city,7.0,28.804220742270985,121.08315310854728,28.658667,121.416362,1360.6121700354602,17.93681417727354,1192.301987763238,1241.819344022491,1183.6447380412935,0.822598856493375,0.8567621146724975,0.8166260041499777,4.15308845975737,-0.7260953861349617,262.3070331532532,239.52651871598349,335.112840440366,83,72.72939978984105,Common technology-yield reconstruction before area integration and ratio,4.15308845975737,49.51735625925289,-8.684675421554623,-22.78051443726972,-0.7260953861349617,-8.657249721944254,27.755949359000187,72.80580728711277,Q1,1.286903641555338,28.690364155533786,-0.9344147965336114
331100,丽水,丽水市,浙江,浙江省,330000,prefecture_level_city,78.0,28.198354657432184,119.52216733600336,28.471099,119.918844,1383.562460664181,18.009616803514565,1208.1107694005302,1264.827052723665,1202.7196449869848,0.8146993846563386,0.8529464744875802,0.8110638357865105,4.694626085592946,-0.4462442145284795,265.78497301379565,243.96432715837145,340.5133174942193,159,140.1257522666781,Common technology-yield reconstruction before area integration and ratio,4.694626085592946,56.7162833231348,-8.209886965389723,-21.820645855424203,-0.4462442145284795,-5.391124413545413,28.116090850834084,74.72834448042363,Q1,1.286903641555338,28.690364155533786,-0.5742733046997017
340100,合肥,合肥市,安徽,安徽省,340000,prefecture_level_city,30.0,31.75887713283621,117.3694672462588,31.83,117.23,1467.0944169821453,16.62420595831215,1346.043794940114,1396.7455844058302,1336.2766999042449,0.8263564137965318,0.8574830005193801,0.8203602481016329,3.766726584700142,-0.7256149519491717,296.13030756365697,269.4092413482255,378.3259166599425,108,91.8262424178033,Common technology-yield reconstruction before area integration and ratio,3.766726584700142,50.70178946571605,-9.023414872754088,-26.72106621543145,-0.7256149519491717,-9.767095035869488,27.756567631503422,82.19560909628552,Q2,1.286903641555338,28.69036415553381,-0.9337965240303908
340200,芜湖,芜湖市,安徽,安徽省,340000,prefecture_level_city,7.0,31.19236306584572,118.13276112852216,31.354466,118.427684,1465.180912895955,16.96266669191673,1340.7999423937258,1393.037966135456,1332.029238241615,0.8239803037611128,0.8560828578481501,0.8185903218234994,3.896034157673811,-0.6541396575877267,294.9766573828696,268.694102788575,377.12337767448577,55,47.0484032240342,Common technology-yield reconstruction before area integration and ratio,3.896034157673811,52.23802374173033,-8.910045570209558,-26.282554594294595,-0.6541396575877267,-8.770704152110739,27.84854944809838,82.14672029161619,Q2,1.286903641555338,28.690364155533786,-0.8418147074354073
340300,蚌埠,蚌埠市,安徽,安徽省,340000,prefecture_level_city,22.0,33.11970859777297,117.31628699234184,32.918526,117.382719,1462.4036690000048,15.769418635540594,1357.5869425680266,1405.533434913303,1347.20765287378,0.8292593530666346,0.8585466686538392,0.8229193369783382,3.531743775804164,-0.7645395936567434,298.6698058104124,271.1042731168829,381.42068198995423,55,46.06386257868484,Common technology-yield reconstruction before area integration and ratio,3.531743775804164,47.94649234527628,-9.229434029574223,-27.565532693529462,-0.7645395936567434,-10.379289694246609,27.706475368343675,82.75087617954182,Q2,1.286903641555338,28.690364155533786,-0.9838887871901014
340400,淮南,淮南市,安徽,安徽省,340000,prefecture_level_city,52.0,32.4689626234682,116.77560382113454,32.587392,117.013103,1495.742837202016,16.30478493879785,1381.3933986610195,1432.647078041071,1371.293726593021,0.8274533548846142,0.8581542609366568,0.8214036607540351,3.7102884254211377,-0.7311220741164859,303.907238047996,276.3340487516102,388.2399177958496,53,44.71422396617066,Common technology-yield reconstruction before area integration and ratio,3.7102884254211377,51.25367938005138,-9.072896543527245,-27.57318929638575,-0.7311220741164859,-10.099672067998654,27.7494804959318,84.33267974785366,Q2,1.286903641555338,28.690364155533786,-0.9408836596019974
340500,马鞍山,马鞍山市,安徽,安徽省,340000,prefecture_level_city,16.0,31.642578752046813,118.380196489788,31.670757,118.501671,1443.731428946374,16.27809803102997,1345.5084381516128,1393.0143764246272,1335.2446452292252,0.8286560182691077,0.8579134205545464,0.8223348733886723,3.530705339780371,-0.7628189189573198,296.01252880264553,268.6895527214984,378.0337219139008,35,29.7965990053174,Common technology-yield reconstruction before area integration and ratio,3.530705339780371,47.50593827301441,-9.23034446942741,-27.322976081147203,-0.7628189189573198,-10.263792922387664,27.70868971088032,82.02119311125529,Q2,1.286903641555338,28.69036415553381,-0.9816744446534812
340600,淮北,淮北市,安徽,安徽省,340000,prefecture_level_city,32.0,33.751244437327024,116.74132327703738,33.957691,116.792965,1540.1085830885042,15.559905434451974,1438.9306624873784,1489.3355772272685,1427.9907217962327,0.8298276508661415,0.8588960369122121,0.8235186149125568,3.502942570753098,-0.760282686049274,316.56546484367686,287.2683274988882,404.2919395692268,29,24.11198293016789,Common technology-yield reconstruction before area integration and ratio,3.502942570753098,50.404914739890046,-9.25468523840902,-29.297137344788663,-0.760282686049274,-10.939940691145694,27.711953598245497,87.7264747255499,Q3,1.286903641555338,28.690364155533786,-0.9784105572882844
340700,铜陵,铜陵市,安徽,安徽省,340000,prefecture_level_city,10.0,30.89323634336725,117.5399241525142,30.947507,117.805956,1481.5632424795622,17.123829265965025,1338.3934027506257,1392.9692323190338,1330.3355017678384,0.8214068475567659,0.8549014538709114,0.8164615041094707,4.077712087959018,-0.6020577332663701,294.4472174587346,268.68084516632507,376.6438479453003,30,25.743703171816463,Common technology-yield reconstruction before area integration and ratio,4.077712087959018,54.57582956840838,-8.75076100728327,-25.766372292409528,-0.6020577332663701,-8.057900982787032,27.915573866166767,82.19663048656571,Q2,1.286903641555338,28.690364155533786,-0.774790289367044
340800,安庆,安庆市,安徽,安徽省,340000,prefecture_level_city,13.0,30.572551528493136,116.49096918381711,30.534093,117.109842,1449.7577737864478,17.31926832865145,1310.1399327368065,1363.811430623164,1301.9403921289593,0.8222275978925108,0.8559111653342018,0.8170816677446304,4.096623310629166,-0.6258522775287712,288.2314399362024,263.05678497814984,368.6046402845229,125,107.62039186214705,Common technology-yield reconstruction before area integration and ratio,4.096623310629166,53.67149788635743,-8.734180755445953,-25.174654958052542,-0.6258522775287712,-8.199540607847212,27.884952580506315,80.37320034832055,Q2,1.2869036415553377,28.690364155533764,-0.8054115750274774
341000,黄山,黄山市,安徽,安徽省,340000,prefecture_level_city,125.0,29.901715269489987,118.059122869203,29.717284,118.332438,1392.2004096820342,17.168991894573217,1237.074415753469,1291.4011891728564,1230.4669461283547,0.8188585822978542,0.8548191874938811,0.8144848897043476,4.391552579825864,-0.534120626938206,272.1569896858404,249.0900408317792,348.36911797319226,88,76.28452977054144,Common technology-yield reconstruction before area integration and ratio,4.391552579825864,54.32677341938711,-8.47560405510368,-23.066948854061195,-0.534120626938206,-6.607469625114618,28.003002375697196,76.21212828735185,Q1,1.286903641555338,28.69036415553381,-0.6873617798365974
341100,滁州,滁州市,安徽,安徽省,340000,prefecture_level_city,32.0,32.553708238759626,118.09390034487475,32.257877,118.328012,1477.3220863414078,15.94966779515478,1371.7012498187114,1419.8763126528286,1361.0239464990457,0.8292390080006049,0.858362435073526,0.8227842231747607,3.512066701148231,-0.7783985996277942,301.7749604590984,273.8707782368542,385.33234336292895,132,111.2588265975659,Common technology-yield reconstruction before area integration and ratio,3.512066701148231,48.17506283411717,-9.246685735553672,-27.904182222244174,-0.7783985996277942,-10.677303319665723,27.68864016309123,83.55738290383056,Q2,1.286903641555338,28.690364155533786,-1.0017239924425838
341200,阜阳,阜阳市,安徽,安徽省,340000,prefecture_level_city,32.0,32.91545206645493,115.67387687903968,32.89303,115.808881,1508.0481964240985,16.506167454624283,1399.105410958276,1450.7314353494305,1389.051668074938,0.8278058901008745,0.8583513563243368,0.821857412229799,3.6899310078284175,-0.7185836610017926,307.803889604858,279.8222237185552,393.2675363194842,98,82.26660711737728,Common technology-yield reconstruction before area integration and ratio,3.6899310078284175,51.62602439115449,-9.09074473432553,-27.98166588630278,-0.7185836610017926,-10.053742883338144,27.765616225428392,85.46364671462618,Q2,1.286903641555338,28.690364155533786,-0.9247479301053734
341300,宿州,宿州市,安徽,安徽省,340000,prefecture_level_city,26.0,33.84957520100013,117.22558609480618,33.64929,116.958806,1529.7117042190828,15.449378209409243,1437.2014037617178,1486.4837416882642,1426.142920942184,0.8305313300351048,0.8590106548939891,0.824140843343234,3.429048830425252,-0.7694455899214581,316.1850270598455,286.7182553471728,403.76879121831774,96,79.72538548843478,Common technology-yield reconstruction before area integration and ratio,3.429048830425252,49.28233792654646,-9.319470939746733,-29.466771712672653,-0.7694455899214581,-11.058482819533763,27.70016182388515,87.58376415847226,Q3,1.2869036415553377,28.690364155533764,-0.9902023316486194
341500,六安,六安市,安徽,安徽省,340000,prefecture_level_city,78.0,31.661455965791657,116.23968895977372,31.737958,116.514647,1432.254574960332,16.7857934520684,1301.6370185772046,1354.1525557814048,1293.5159160566416,0.8229374625497852,0.8561395014549963,0.8178030361267538,4.034576187884076,-0.6239145325968032,286.3607945718126,261.1937469471381,366.21950730071217,149,126.81835536545395,Common technology-yield reconstruction before area integration and ratio,4.034576187884076,52.5155372042002,-8.788580036700244,-25.167047624674524,-0.6239145325968032,-8.121102520563,27.88744627151565,79.85871272889955,Q2,1.286903641555338,28.690364155533786,-0.8029178840181226
341600,亳州,亳州市,安徽,安徽省,340000,prefecture_level_city,38.0,33.42367545172323,116.1806649959416,33.847728,115.773048,1541.6740486531346,16.084424437983884,1436.8306436341625,1488.5359156069603,1426.4091285359027,0.8283941503224106,0.8582044449683818,0.8223857023656914,3.5985641176207173,-0.7253126973893576,316.10345964649827,287.11408592986675,403.8441597643103,85,70.94091995201974,Common technology-yield reconstruction before area integration and ratio,3.5985641176207173,51.705271972797846,-9.170849869549237,-28.98937371663152,-0.7253126973893576,-10.42151509825976,27.756956603997107,87.74070011781203,Q3,1.286903641555338,28.690364155533786,-0.9334075515366892
