adcode,city,province,thermal_target_gain_pp,bandgap_target_gain_pp,corner_interaction_pp,target_capacity_gain_pct,target_positive,start_capacity_gain_pct,joint_capacity_gain_pct,joint_change_pp,group,plot_start_x,plot_target_x
510600,德阳,四川,2.2949845598920624,0.8002317460412208,0.0077843024474777,1.0014974965365298,1,-2.093060558101268,1.0014974965365298,3.0945580546377975,Above c-Si,0.0,1.0
510700,绵阳,四川,1.9876236797189268,0.7938678467763897,0.0050054626163364,0.730968451050118,1,-2.0501815209562624,0.730968451050118,2.7811499720063804,Above c-Si,0.0,1.0
510800,广元,四川,1.9768569186452385,0.8059299641974271,0.0074507773818677,0.7275834003528825,1,-2.054311713172774,0.7275834003528825,2.7818951135256564,Above c-Si,0.0,1.0
510900,遂宁,四川,2.412764511586455,0.7918363397908229,0.0102710599899409,1.0796744084193843,1,-2.1237111850372803,1.0796744084193843,3.2033855934566646,Above c-Si,0.0,1.0
511000,内江,四川,2.793744146632104,0.7865669869133137,0.0144338469842408,1.3901572222272618,1,-2.189286183623007,1.3901572222272618,3.579443405850269,Above c-Si,0.0,1.0
511100,乐山,四川,2.5740774300354228,0.8597629102581846,0.0129238116073686,1.2681637817228977,1,-2.164880198173924,1.2681637817228977,3.433043979896822,Above c-Si,0.0,1.0
511300,南充,四川,2.407481703690243,0.7917569268074446,0.0103511667208011,1.0908118530985833,1,-2.106997659666976,1.0908118530985833,3.1978095127655592,Above c-Si,0.0,1.0
511400,眉山,四川,2.357086410150156,0.8186424502069745,0.0101216909129786,1.0399033068316132,1,-2.1349856930333644,1.0399033068316132,3.1748889998649776,Above c-Si,0.0,1.0
511500,宜宾,四川,2.623426415954925,0.8682071383499745,0.0097400322176088,1.3168786737011384,1,-2.174316313426694,1.3168786737011384,3.4911949871278325,Above c-Si,0.0,1.0
511600,广安,四川,2.594065140642336,0.8073043988518528,0.0149338506503449,1.3065579141041894,1,-2.0935807627044944,1.3065579141041894,3.400138676808684,Above c-Si,0.0,1.0
