context,policy,technology,adcode,degradation_fraction,cost_ceiling_usd_kwdc,central_cost_usd_kwdc,positive_cost_possible
cap,New20,SJ,360700,0.007,472.25608487817453,385.0,True
cap,New20,SJ,360800,0.007,459.46742097963426,385.0,True
cap,New20,SJ,360900,0.007,465.10745757388975,385.0,True
cap,New20,SJ,361000,0.007,446.8996235792497,385.0,True
cap,New20,SJ,361100,0.007,474.2684795414861,385.0,True
cap,New20,SJ,370100,0.007,475.18415215998954,385.0,True
cap,New20,SJ,370200,0.007,470.92205696194793,385.0,True
cap,New20,SJ,370300,0.007,475.45418016052486,385.0,True
cap,New20,SJ,370400,0.007,477.4001101066763,385.0,True
cap,New20,SJ,370500,0.007,472.3383202405782,385.0,True
cap,New20,SJ,370600,0.007,471.0366923687023,385.0,True
cap,New20,SJ,370700,0.007,473.84679276733317,385.0,True
cap,New20,SJ,370800,0.007,476.8213713390757,385.0,True
cap,New20,SJ,370900,0.007,475.7112691931809,385.0,True
cap,New20,SJ,371000,0.007,469.5301874173389,385.0,True
cap,New20,SJ,371100,0.007,473.4926173481077,385.0,True
cap,New20,SJ,371300,0.007,476.4693016327168,385.0,True
cap,New20,SJ,371400,0.007,474.25363964425526,385.0,True
cap,New20,SJ,371500,0.007,475.5460230451945,385.0,True
cap,New20,SJ,371600,0.007,473.79588472194604,385.0,True
cap,New20,SJ,371700,0.007,478.01727177611804,385.0,True
cap,New20,SJ,410100,0.007,479.13541022892525,385.0,True
cap,New20,SJ,410200,0.007,477.9042008005565,385.0,True
cap,New20,SJ,410300,0.007,479.9821517175737,385.0,True
cap,New20,SJ,410400,0.007,479.9243376450264,385.0,True
cap,New20,SJ,410500,0.007,477.1058140256366,385.0,True
cap,New20,SJ,410600,0.007,477.1867626863293,385.0,True
cap,New20,SJ,410700,0.007,477.30908257600345,385.0,True
cap,New20,SJ,410800,0.007,478.37264324399166,385.0,True
cap,New20,SJ,410900,0.007,477.33736264454694,385.0,True
cap,New20,SJ,411000,0.007,479.7005067504593,385.0,True
cap,New20,SJ,411100,0.007,480.17064671879666,385.0,True
cap,New20,SJ,411200,0.007,478.7875342725227,385.0,True
cap,New20,SJ,411300,0.007,479.39451566221743,385.0,True
cap,New20,SJ,411400,0.007,479.10388616807745,385.0,True
cap,New20,SJ,411500,0.007,477.8268743264596,385.0,True
cap,New20,SJ,411600,0.007,479.5295689216657,385.0,True
cap,New20,SJ,411700,0.007,479.40597245210563,385.0,True
cap,New20,SJ,420100,0.007,478.91227826500534,385.0,True
cap,New20,SJ,420200,0.007,468.17243210051487,385.0,True
cap,New20,SJ,420300,0.007,459.65507862650526,385.0,True
cap,New20,SJ,420500,0.007,456.996236761826,385.0,True
cap,New20,SJ,420600,0.007,478.22636035161736,385.0,True
cap,New20,SJ,420700,0.007,468.79979904401733,385.0,True
cap,New20,SJ,420800,0.007,478.6470899753691,385.0,True
cap,New20,SJ,420900,0.007,479.23565045936454,385.0,True
cap,New20,SJ,421000,0.007,475.95350925622074,385.0,True
cap,New20,SJ,421100,0.007,477.95085737134565,385.0,True
cap,New20,SJ,421200,0.007,478.7004877504721,385.0,True
cap,New20,SJ,421300,0.007,478.0960033090599,385.0,True
cap,New20,SJ,422800,0.007,389.23643948777607,385.0,True
cap,New20,SJ,430100,0.007,459.7102202254025,385.0,True
cap,New20,SJ,430200,0.007,456.17686447015734,385.0,True
cap,New20,SJ,430300,0.007,455.8776198378819,385.0,True
cap,New20,SJ,430400,0.007,450.1777076863338,385.0,True
cap,New20,SJ,430500,0.007,430.81028653160234,385.0,True
cap,New20,SJ,430600,0.007,465.15138698212746,385.0,True
cap,New20,SJ,430700,0.007,443.81733554848,385.0,True
cap,New20,SJ,430800,0.007,406.97465346418,385.0,True
cap,New20,SJ,430900,0.007,439.5673355873604,385.0,True
cap,New20,SJ,431000,0.007,429.3026680566966,385.0,True
cap,New20,SJ,431100,0.007,437.5757763810707,385.0,True
cap,New20,SJ,431200,0.007,409.43193132603227,385.0,True
cap,New20,SJ,431300,0.007,427.3398011133645,385.0,True
cap,New20,SJ,433100,0.007,399.8849693171362,385.0,True
cap,New20,SJ,440100,0.007,481.7888104766734,385.0,True
cap,New20,SJ,440200,0.007,453.31389057317546,385.0,True
cap,New20,SJ,440300,0.007,483.7752699805036,385.0,True
cap,New20,SJ,440400,0.007,484.0754314153153,385.0,True
cap,New20,SJ,440500,0.007,483.4989272998055,385.0,True
cap,New20,SJ,440600,0.007,474.09018269473734,385.0,True
cap,New20,SJ,440700,0.007,478.037071918353,385.0,True
cap,New20,SJ,440800,0.007,485.762074346621,385.0,True
cap,New20,SJ,440900,0.007,482.99060899576335,385.0,True
cap,New20,SJ,441200,0.007,464.8809467434802,385.0,True
cap,New20,SJ,441300,0.007,483.4128020998664,385.0,True
cap,New20,SJ,441400,0.007,481.08941008909255,385.0,True
cap,New20,SJ,441500,0.007,483.4227869367145,385.0,True
cap,New20,SJ,441600,0.007,481.41810979962224,385.0,True
cap,New20,SJ,441700,0.007,481.7914164334846,385.0,True
cap,New20,SJ,441800,0.007,459.87612156097407,385.0,True
cap,New20,SJ,441900,0.007,483.5423772580999,385.0,True
cap,New20,SJ,442000,0.007,483.28004382418465,385.0,True
cap,New20,SJ,445100,0.007,483.7124407302182,385.0,True
cap,New20,SJ,445200,0.007,483.0398127881113,385.0,True
cap,New20,SJ,445300,0.007,475.4139276738076,385.0,True
cap,New20,SJ,450100,0.007,444.02900786509946,385.0,True
cap,New20,SJ,450200,0.007,419.3263590227186,385.0,True
cap,New20,SJ,450300,0.007,418.40074573224007,385.0,True
cap,New20,SJ,450400,0.007,467.6757953544375,385.0,True
cap,New20,SJ,450500,0.007,484.7913801099397,385.0,True
cap,New20,SJ,450600,0.007,481.87505932375217,385.0,True
cap,New20,SJ,450700,0.007,481.90737705925864,385.0,True
cap,New20,SJ,450800,0.007,447.75484457133757,385.0,True
cap,New20,SJ,450900,0.007,477.8940944649785,385.0,True
cap,New20,SJ,451000,0.007,440.51977257416934,385.0,True
cap,New20,SJ,451100,0.007,443.3388701516637,385.0,True
cap,New20,SJ,451200,0.007,410.6218467248688,385.0,True
cap,New20,SJ,451300,0.007,446.43229284275054,385.0,True
cap,New20,SJ,451400,0.007,432.893419097078,385.0,True
cap,New20,SJ,460100,0.007,486.72485928356735,385.0,True
cap,New20,SJ,460200,0.007,487.39940150817245,385.0,True
cap,New20,SJ,460300,0.007,483.15925758686217,385.0,True
cap,New20,SJ,460400,0.007,485.32905669967647,385.0,True
cap,New20,SJ,500000,0.007,387.9522449383917,385.0,True
cap,New20,SJ,510100,0.007,408.63190710666714,385.0,True
cap,New20,SJ,510300,0.007,388.33090202145513,385.0,True
cap,New20,SJ,510400,0.007,483.88714123173185,385.0,True
cap,New20,SJ,510500,0.007,350.5124053759251,385.0,True
cap,New20,SJ,510600,0.007,403.6443730251911,385.0,True
cap,New20,SJ,510700,0.007,422.86576404698184,385.0,True
cap,New20,SJ,510800,0.007,410.92485329023157,385.0,True
cap,New20,SJ,510900,0.007,411.90663871573054,385.0,True
cap,New20,SJ,511000,0.007,404.1218955099164,385.0,True
cap,New20,SJ,511100,0.007,355.5068547878318,385.0,True
cap,New20,SJ,511300,0.007,404.10746530505673,385.0,True
cap,New20,SJ,511400,0.007,396.2526758302393,385.0,True
cap,New20,SJ,511500,0.007,345.6941057940219,385.0,True
cap,New20,SJ,511600,0.007,368.1477825213638,385.0,True
cap,New20,SJ,511700,0.007,398.1360284734231,385.0,True
cap,New20,SJ,511800,0.007,426.6596665644628,385.0,True
cap,New20,SJ,511900,0.007,395.995740667148,385.0,True
cap,New20,SJ,512000,0.007,406.1622225219104,385.0,True
cap,New20,SJ,513200,0.007,467.8342017821206,385.0,True
cap,New20,SJ,513300,0.007,462.7645642001714,385.0,True
cap,New20,SJ,513400,0.007,478.34702376091553,385.0,True
cap,New20,SJ,520100,0.007,370.0223138608698,385.0,True
cap,New20,SJ,520200,0.007,400.5277554044285,385.0,True
cap,New20,SJ,520300,0.007,334.1621753511806,385.0,True
cap,New20,SJ,520400,0.007,381.8799728976966,385.0,True
cap,New20,SJ,520500,0.007,384.08957683565393,385.0,True
cap,New20,SJ,520600,0.007,369.6610963698849,385.0,True
cap,New20,SJ,522300,0.007,414.7066395832711,385.0,True
cap,New20,SJ,522600,0.007,394.01717205025784,385.0,True
cap,New20,SJ,522700,0.007,395.59051072090836,385.0,True
cap,New20,SJ,530100,0.007,478.576705657827,385.0,True
cap,New20,SJ,530300,0.007,473.9863867105007,385.0,True
cap,New20,SJ,530400,0.007,480.42629247803546,385.0,True
cap,New20,SJ,530500,0.007,482.9127387158353,385.0,True
cap,New20,SJ,530600,0.007,391.0122594540376,385.0,True
cap,New20,SJ,530700,0.007,477.8986465766127,385.0,True
cap,New20,SJ,530800,0.007,483.1479960418582,385.0,True
cap,New20,SJ,530900,0.007,483.48805661182456,385.0,True
cap,New20,SJ,532300,0.007,478.4910366740632,385.0,True
cap,New20,SJ,532500,0.007,479.38124837542756,385.0,True
cap,New20,SJ,532600,0.007,467.72233284573474,385.0,True
cap,New20,SJ,532800,0.007,485.69154652735966,385.0,True
cap,New20,SJ,532900,0.007,479.953663912988,385.0,True
cap,New20,SJ,533100,0.007,483.4552582870297,385.0,True
cap,New20,SJ,533300,0.007,479.7182759846014,385.0,True
cap,New20,SJ,533400,0.007,470.2360000399381,385.0,True
cap,New20,SJ,540100,0.007,468.5634204259228,385.0,True
cap,New20,SJ,540200,0.007,468.70340247140894,385.0,True
cap,New20,SJ,540300,0.007,469.47147335560254,385.0,True
cap,New20,SJ,540400,0.007,425.6958468581321,385.0,True
cap,New20,SJ,540500,0.007,470.27694072124774,385.0,True
cap,New20,SJ,540600,0.007,466.2451295392281,385.0,True
cap,New20,SJ,542500,0.007,465.3241675110472,385.0,True
cap,New20,SJ,610100,0.007,479.0121882227663,385.0,True
cap,New20,SJ,610200,0.007,478.9655379925831,385.0,True
cap,New20,SJ,610300,0.007,475.17836198087974,385.0,True
cap,New20,SJ,610400,0.007,479.12741259198003,385.0,True
cap,New20,SJ,610500,0.007,479.71660283153795,385.0,True
cap,New20,SJ,610600,0.007,474.12896039857304,385.0,True
cap,New20,SJ,610700,0.007,433.0425312072104,385.0,True
cap,New20,SJ,610800,0.007,469.2197286818617,385.0,True
cap,New20,SJ,610900,0.007,434.316832833196,385.0,True
cap,New20,SJ,611000,0.007,475.90366383756714,385.0,True
cap,New20,SJ,620100,0.007,469.293816045853,385.0,True
cap,New20,SJ,620200,0.007,465.2389338974887,385.0,True
cap,New20,SJ,620300,0.007,465.87224302453933,385.0,True
cap,New20,SJ,620400,0.007,468.7902587603878,385.0,True
cap,New20,SJ,620500,0.007,471.8126909504183,385.0,True
cap,New20,SJ,620600,0.007,466.5610482781683,385.0,True
cap,New20,SJ,620700,0.007,465.89693513705373,385.0,True
cap,New20,SJ,620800,0.007,473.5165318967066,385.0,True
cap,New20,SJ,620900,0.007,463.7398074215842,385.0,True
cap,New20,SJ,621000,0.007,473.6625894400838,385.0,True
cap,New20,SJ,621100,0.007,470.515821163707,385.0,True
cap,New20,SJ,621200,0.007,441.4223410844437,385.0,True
cap,New20,SJ,622900,0.007,469.19003130774485,385.0,True
cap,New20,SJ,623000,0.007,466.65990810152476,385.0,True
cap,New20,SJ,630100,0.007,464.62256504214184,385.0,True
cap,New20,SJ,630200,0.007,467.976311140552,385.0,True
cap,New20,SJ,632200,0.007,463.4116454032842,385.0,True
cap,New20,SJ,632300,0.007,464.3420689919004,385.0,True
cap,New20,SJ,632500,0.007,462.3486589186927,385.0,True
cap,New20,SJ,632600,0.007,458.4895383077473,385.0,True
cap,New20,SJ,632700,0.007,456.90517500518945,385.0,True
cap,New20,SJ,632800,0.007,459.5045486481594,385.0,True
cap,New20,SJ,640100,0.007,468.6164521694867,385.0,True
cap,New20,SJ,640200,0.007,469.5042396156105,385.0,True
cap,New20,SJ,640300,0.007,468.1271947005412,385.0,True
cap,New20,SJ,640400,0.007,469.503287443021,385.0,True
cap,New20,SJ,640500,0.007,466.6334156693352,385.0,True
cap,New20,SJ,650100,0.007,469.4242550612432,385.0,True
cap,New20,SJ,650200,0.007,469.8627539229645,385.0,True
cap,New20,SJ,650400,0.007,473.3663934355491,385.0,True
cap,New20,SJ,650500,0.007,469.7497598890378,385.0,True
cap,New20,SJ,652300,0.007,470.8574708903319,385.0,True
cap,New20,SJ,652700,0.007,473.9200513605034,385.0,True
cap,New20,SJ,652800,0.007,467.97496475837147,385.0,True
cap,New20,SJ,652900,0.007,472.4094910693417,385.0,True
cap,New20,SJ,653000,0.007,471.9989466082865,385.0,True
cap,New20,SJ,653100,0.007,470.5729560397671,385.0,True
cap,New20,SJ,653200,0.007,466.85529041080105,385.0,True
cap,New20,SJ,654000,0.007,473.3472940377595,385.0,True
cap,New20,SJ,654200,0.007,470.7033578103882,385.0,True
cap,New20,SJ,654300,0.007,467.7283429940519,385.0,True
cap,New20,SJ,110000,0.012,449.89250409594933,385.0,True
cap,New20,SJ,120000,0.012,449.4522299769611,385.0,True
cap,New20,SJ,130100,0.012,453.6927754678671,385.0,True
cap,New20,SJ,130200,0.012,449.87587012277135,385.0,True
cap,New20,SJ,130300,0.012,445.9062014012875,385.0,True
cap,New20,SJ,130400,0.012,456.21762989844365,385.0,True
cap,New20,SJ,130500,0.012,455.4089583464978,385.0,True
cap,New20,SJ,130600,0.012,452.7506529642933,385.0,True
cap,New20,SJ,130700,0.012,446.4475423958687,385.0,True
cap,New20,SJ,130800,0.012,447.89059665992573,385.0,True
cap,New20,SJ,130900,0.012,451.3267879223261,385.0,True
cap,New20,SJ,131000,0.012,451.2848056513538,385.0,True
cap,New20,SJ,131100,0.012,453.8008799186125,385.0,True
cap,New20,SJ,140100,0.012,450.1217604974635,385.0,True
cap,New20,SJ,140200,0.012,444.90459550006636,385.0,True
cap,New20,SJ,140300,0.012,450.78077925601605,385.0,True
cap,New20,SJ,140400,0.012,451.52918949616844,385.0,True
cap,New20,SJ,140500,0.012,454.80658531778397,385.0,True
cap,New20,SJ,140600,0.012,443.5005598551817,385.0,True
cap,New20,SJ,140700,0.012,451.4182945685075,385.0,True
cap,New20,SJ,140800,0.012,455.4483801447735,385.0,True
cap,New20,SJ,140900,0.012,447.07848389254616,385.0,True
cap,New20,SJ,141000,0.012,454.41880382764936,385.0,True
cap,New20,SJ,141100,0.012,448.9420710267702,385.0,True
cap,New20,SJ,150100,0.012,443.72241881296037,385.0,True
cap,New20,SJ,150200,0.012,442.20831581980923,385.0,True
cap,New20,SJ,150300,0.012,443.28007432939387,385.0,True
cap,New20,SJ,150400,0.012,442.50421815235745,385.0,True
cap,New20,SJ,150500,0.012,442.3332002935737,385.0,True
cap,New20,SJ,150600,0.012,443.9406371050206,385.0,True
cap,New20,SJ,150700,0.012,441.66862192128707,385.0,True
cap,New20,SJ,150800,0.012,440.9211012129904,385.0,True
cap,New20,SJ,150900,0.012,441.0789908920277,385.0,True
cap,New20,SJ,152200,0.012,440.78360061469004,385.0,True
cap,New20,SJ,152500,0.012,439.6141215093285,385.0,True
cap,New20,SJ,152900,0.012,439.68183336544166,385.0,True
cap,New20,SJ,210100,0.012,444.91633198028217,385.0,True
cap,New20,SJ,210200,0.012,444.7399656970083,385.0,True
cap,New20,SJ,210300,0.012,446.52103709278134,385.0,True
cap,New20,SJ,210400,0.012,447.03881991882,385.0,True
cap,New20,SJ,210500,0.012,448.03649923450325,385.0,True
cap,New20,SJ,210600,0.012,448.4635220392994,385.0,True
cap,New20,SJ,210700,0.012,444.4210470639174,385.0,True
cap,New20,SJ,210800,0.012,444.8996367809417,385.0,True
cap,New20,SJ,210900,0.012,443.90161133932975,385.0,True
cap,New20,SJ,211000,0.012,446.50543506580595,385.0,True
cap,New20,SJ,211100,0.012,444.2348445324657,385.0,True
cap,New20,SJ,211200,0.012,445.06085854733254,385.0,True
cap,New20,SJ,211300,0.012,443.4054920959109,385.0,True
cap,New20,SJ,211400,0.012,443.7083730430326,385.0,True
cap,New20,SJ,220100,0.012,441.72935465306364,385.0,True
cap,New20,SJ,220200,0.012,444.9753131204913,385.0,True
cap,New20,SJ,220300,0.012,443.34260178759496,385.0,True
cap,New20,SJ,220400,0.012,444.7320233422434,385.0,True
cap,New20,SJ,220500,0.012,446.44745689125153,385.0,True
cap,New20,SJ,220600,0.012,445.5742367861496,385.0,True
cap,New20,SJ,220700,0.012,439.87849084274035,385.0,True
cap,New20,SJ,220800,0.012,438.1408174152069,385.0,True
cap,New20,SJ,222400,0.012,445.39188450441304,385.0,True
cap,New20,SJ,230100,0.012,443.6621896639156,385.0,True
cap,New20,SJ,230200,0.012,440.26046987432954,385.0,True
cap,New20,SJ,230300,0.012,443.1746084945804,385.0,True
cap,New20,SJ,230400,0.012,442.87195744861754,385.0,True
cap,New20,SJ,230500,0.012,443.8737022837212,385.0,True
cap,New20,SJ,230600,0.012,440.1425201188278,385.0,True
cap,New20,SJ,230700,0.012,443.39755785070105,385.0,True
cap,New20,SJ,230800,0.012,442.7190887338919,385.0,True
cap,New20,SJ,230900,0.012,442.65005549171826,385.0,True
cap,New20,SJ,231000,0.012,445.21954515240054,385.0,True
cap,New20,SJ,231100,0.012,442.5254044226045,385.0,True
cap,New20,SJ,231200,0.012,441.88881608131373,385.0,True
cap,New20,SJ,232700,0.012,441.93215789685814,385.0,True
cap,New20,SJ,310000,0.012,459.4526217058532,385.0,True
cap,New20,SJ,320100,0.012,458.9841109559356,385.0,True
cap,New20,SJ,320200,0.012,459.47683612874073,385.0,True
cap,New20,SJ,320300,0.012,457.5339741325575,385.0,True
cap,New20,SJ,320400,0.012,459.5470099360865,385.0,True
cap,New20,SJ,320500,0.012,459.4550332669119,385.0,True
cap,New20,SJ,320600,0.012,459.1776763842916,385.0,True
cap,New20,SJ,320700,0.012,457.3292226149536,385.0,True
cap,New20,SJ,320800,0.012,458.3095790746327,385.0,True
cap,New20,SJ,320900,0.012,457.63315250959903,385.0,True
cap,New20,SJ,321000,0.012,459.5417439781446,385.0,True
cap,New20,SJ,321100,0.012,459.52902286485477,385.0,True
cap,New20,SJ,321200,0.012,459.30851044444637,385.0,True
cap,New20,SJ,321300,0.012,457.92825208683445,385.0,True
cap,New20,SJ,330100,0.012,441.5631940222811,385.0,True
cap,New20,SJ,330200,0.012,455.54382047913253,385.0,True
cap,New20,SJ,330300,0.012,458.76829728369796,385.0,True
cap,New20,SJ,330400,0.012,460.1386237243329,385.0,True
cap,New20,SJ,330500,0.012,459.79683554084886,385.0,True
cap,New20,SJ,330600,0.012,435.3393400703333,385.0,True
cap,New20,SJ,330700,0.012,454.32899335319615,385.0,True
cap,New20,SJ,330800,0.012,446.00920273141986,385.0,True
cap,New20,SJ,330900,0.012,458.1379466180772,385.0,True
cap,New20,SJ,331000,0.012,437.25544388763313,385.0,True
cap,New20,SJ,331100,0.012,445.3566591967636,385.0,True
cap,New20,SJ,340100,0.012,459.65332282697943,385.0,True
cap,New20,SJ,340200,0.012,459.8576752541321,385.0,True
cap,New20,SJ,340300,0.012,458.8622618822505,385.0,True
cap,New20,SJ,340400,0.012,459.8452372419051,385.0,True
cap,New20,SJ,340500,0.012,458.70739100793514,385.0,True
cap,New20,SJ,340600,0.012,458.895187753776,385.0,True
cap,New20,SJ,340700,0.012,460.4350464220227,385.0,True
cap,New20,SJ,340800,0.012,460.26342523005803,385.0,True
cap,New20,SJ,341000,0.012,454.25893123981587,385.0,True
cap,New20,SJ,341100,0.012,459.00045880264287,385.0,True
cap,New20,SJ,341200,0.012,459.8996057370141,385.0,True
cap,New20,SJ,341300,0.012,458.5674984338195,385.0,True
cap,New20,SJ,341500,0.012,459.8578953346729,385.0,True
cap,New20,SJ,341600,0.012,459.43418618519144,385.0,True
cap,New20,SJ,341700,0.012,460.5832142118431,385.0,True
cap,New20,SJ,341800,0.012,460.2275635435933,385.0,True
cap,New20,SJ,350100,0.012,447.2307336067455,385.0,True
cap,New20,SJ,350200,0.012,464.73407203974267,385.0,True
cap,New20,SJ,350300,0.012,461.76970787097315,385.0,True
cap,New20,SJ,350400,0.012,447.899265326234,385.0,True
cap,New20,SJ,350500,0.012,462.6622769935081,385.0,True
cap,New20,SJ,350600,0.012,464.1289501342846,385.0,True
cap,New20,SJ,350700,0.012,455.1857760021156,385.0,True
cap,New20,SJ,350800,0.012,460.57480104386474,385.0,True
cap,New20,SJ,350900,0.012,441.64189742092805,385.0,True
cap,New20,SJ,360100,0.012,461.01365533570026,385.0,True
cap,New20,SJ,360200,0.012,459.46008646010324,385.0,True
cap,New20,SJ,360300,0.012,448.31758205145195,385.0,True
cap,New20,SJ,360400,0.012,460.94740316103207,385.0,True
cap,New20,SJ,360500,0.012,439.9718272352806,385.0,True
cap,New20,SJ,360600,0.012,440.094941619143,385.0,True
cap,New20,SJ,360700,0.012,454.71775006640013,385.0,True
cap,New20,SJ,360800,0.012,442.40402312776314,385.0,True
cap,New20,SJ,360900,0.012,447.8346037651594,385.0,True
cap,New20,SJ,361000,0.012,430.3029602930355,385.0,True
cap,New20,SJ,361100,0.012,456.65540974479836,385.0,True
cap,New20,SJ,370100,0.012,453.61089228257447,385.0,True
cap,New20,SJ,370200,0.012,448.897639902357,385.0,True
cap,New20,SJ,370300,0.012,454.2819678947283,385.0,True
cap,New20,SJ,370400,0.012,456.93826912448975,385.0,True
cap,New20,SJ,370500,0.012,449.91910953766234,385.0,True
cap,New20,SJ,370600,0.012,449.30850921585613,385.0,True
cap,New20,SJ,370700,0.012,452.50130555949363,385.0,True
cap,New20,SJ,370800,0.012,455.91680937923303,385.0,True
cap,New20,SJ,370900,0.012,454.1911209696365,385.0,True
cap,New20,SJ,371000,0.012,447.5837038041146,385.0,True
cap,New20,SJ,371100,0.012,452.3146478796433,385.0,True
cap,New20,SJ,371300,0.012,456.06584620943454,385.0,True
cap,New20,SJ,371400,0.012,452.0552852779977,385.0,True
cap,New20,SJ,371500,0.012,453.4976969960259,385.0,True
cap,New20,SJ,371600,0.012,451.8016614881502,385.0,True
cap,New20,SJ,371700,0.012,457.75084130209734,385.0,True
cap,New20,SJ,410100,0.012,458.5488136447235,385.0,True
cap,New20,SJ,410200,0.012,456.9101185776067,385.0,True
cap,New20,SJ,410300,0.012,459.8481821695282,385.0,True
cap,New20,SJ,410400,0.012,460.25394704260503,385.0,True
cap,New20,SJ,410500,0.012,455.69569507328947,385.0,True
cap,New20,SJ,410600,0.012,455.9377046097152,385.0,True
cap,New20,SJ,410700,0.012,456.32091663865435,385.0,True
cap,New20,SJ,410800,0.012,457.7539106908949,385.0,True
cap,New20,SJ,410900,0.012,456.0017274366513,385.0,True
cap,New20,SJ,411000,0.012,458.89340409351445,385.0,True
cap,New20,SJ,411100,0.012,459.66586648979796,385.0,True
cap,New20,SJ,411200,0.012,458.1492266912102,385.0,True
cap,New20,SJ,411300,0.012,460.0931882244678,385.0,True
cap,New20,SJ,411400,0.012,459.0334983549716,385.0,True
cap,New20,SJ,411500,0.012,459.40028970258453,385.0,True
cap,New20,SJ,411600,0.012,459.0404086658048,385.0,True
cap,New20,SJ,411700,0.012,459.936031054134,385.0,True
cap,New20,SJ,420100,0.012,460.473562164921,385.0,True
cap,New20,SJ,420200,0.012,450.7857532905643,385.0,True
cap,New20,SJ,420300,0.012,442.5847116687905,385.0,True
cap,New20,SJ,420500,0.012,440.0246121185619,385.0,True
cap,New20,SJ,420600,0.012,459.6636537057342,385.0,True
cap,New20,SJ,420700,0.012,451.38982149455376,385.0,True
cap,New20,SJ,420800,0.012,460.020477445128,385.0,True
cap,New20,SJ,420900,0.012,460.27593313086777,385.0,True
cap,New20,SJ,421000,0.012,458.2778619380333,385.0,True
cap,New20,SJ,421100,0.012,459.85196309031386,385.0,True
cap,New20,SJ,421200,0.012,460.8967588989885,385.0,True
cap,New20,SJ,421300,0.012,459.51806101698315,385.0,True
cap,New20,SJ,422800,0.012,374.781233477163,385.0,True
cap,New20,SJ,430100,0.012,442.6378054553789,385.0,True
cap,New20,SJ,430200,0.012,439.2356691343112,385.0,True
cap,New20,SJ,430300,0.012,438.9475376517009,385.0,True
cap,New20,SJ,430400,0.012,433.45930507594335,385.0,True
cap,New20,SJ,430500,0.012,414.8111384264026,385.0,True
cap,New20,SJ,430600,0.012,447.8769017520255,385.0,True
cap,New20,SJ,430700,0.012,427.3351402409768,385.0,True
cap,New20,SJ,430800,0.012,391.8606973693593,385.0,True
cap,New20,SJ,430900,0.012,423.2429739735985,385.0,True
cap,New20,SJ,431000,0.012,413.3595088914553,385.0,True
cap,New20,SJ,431100,0.012,421.3253759787697,385.0,True
cap,New20,SJ,431200,0.012,394.2267184676743,385.0,True
cap,New20,SJ,431300,0.012,411.4695376052581,385.0,True
cap,New20,SJ,433100,0.012,385.03430523328586,385.0,True
cap,New20,SJ,440100,0.012,463.67839979012916,385.0,True
cap,New20,SJ,440200,0.012,436.4790184724775,385.0,True
cap,New20,SJ,440300,0.012,464.71082278863844,385.0,True
cap,New20,SJ,440400,0.012,464.8191763838749,385.0,True
cap,New20,SJ,440500,0.012,464.090000372717,385.0,True
cap,New20,SJ,440600,0.012,456.48373436867604,385.0,True
cap,New20,SJ,440700,0.012,460.28404662507984,385.0,True
cap,New20,SJ,440800,0.012,466.00999415393966,385.0,True
cap,New20,SJ,440900,0.012,464.4903347275417,385.0,True
cap,New20,SJ,441200,0.012,447.61650494448236,385.0,True
cap,New20,SJ,441300,0.012,464.6030054369914,385.0,True
cap,New20,SJ,441400,0.012,463.09483903228573,385.0,True
cap,New20,SJ,441500,0.012,463.98609126640713,385.0,True
cap,New20,SJ,441600,0.012,463.2122121799999,385.0,True
cap,New20,SJ,441700,0.012,463.8599512543969,385.0,True
cap,New20,SJ,441800,0.012,442.7975456566376,385.0,True
cap,New20,SJ,441900,0.012,464.61208743489374,385.0,True
cap,New20,SJ,442000,0.012,464.48564949389566,385.0,True
cap,New20,SJ,445100,0.012,464.4372578240776,385.0,True
cap,New20,SJ,445200,0.012,464.2165938918256,385.0,True
cap,New20,SJ,445300,0.012,457.7583189803276,385.0,True
cap,New20,SJ,450100,0.012,427.5389516107961,385.0,True
cap,New20,SJ,450200,0.012,403.75369343845205,385.0,True
cap,New20,SJ,450300,0.012,402.8624549634909,385.0,True
cap,New20,SJ,450400,0.012,450.3075603122042,385.0,True
cap,New20,SJ,450500,0.012,465.18282574658974,385.0,True
cap,New20,SJ,450600,0.012,463.87990611087554,385.0,True
cap,New20,SJ,450700,0.012,463.89050917859396,385.0,True
cap,New20,SJ,450800,0.012,431.1264206523278,385.0,True
cap,New20,SJ,450900,0.012,460.1463789740099,385.0,True
cap,New20,SJ,451000,0.012,424.16003998415823,385.0,True
cap,New20,SJ,451100,0.012,426.87444377630106,385.0,True
cap,New20,SJ,451200,0.012,395.3724435737212,385.0,True
cap,New20,SJ,451300,0.012,429.85298497701046,385.0,True
cap,New20,SJ,451400,0.012,416.8169089894382,385.0,True
cap,New20,SJ,460100,0.012,466.01913732979756,385.0,True
cap,New20,SJ,460200,0.012,466.38866117238877,385.0,True
cap,New20,SJ,460300,0.012,459.6852376253196,385.0,True
cap,New20,SJ,460400,0.012,465.6312149522096,385.0,True
cap,New20,SJ,500000,0.012,373.54473049744115,385.0,True
cap,New20,SJ,510100,0.012,393.4564050197869,385.0,True
cap,New20,SJ,510300,0.012,373.909325263651,385.0,True
cap,New20,SJ,510400,0.012,463.49540407043725,385.0,True
cap,New20,SJ,510500,0.012,337.4953069879833,385.0,True
cap,New20,SJ,510600,0.012,388.65409468747356,385.0,True
cap,New20,SJ,510700,0.012,407.16165437477724,385.0,True
cap,New20,SJ,510800,0.012,395.66419728123054,385.0,True
cap,New20,SJ,510900,0.012,396.60952180753293,385.0,True
