adcode,context,policy,winner,challenger,yield_perturbation_radius,npv_margin
520600,cap,New20,-1,1,0.10652696488398011,50470.784245714356
522300,cap,New20,1,3,0.013664282267368677,7262.808042069423
522600,cap,New20,-1,1,0.038127269614734276,19254.29438344548
522700,cap,New20,-1,1,0.033998440095125405,17237.790932446045
530100,cap,New20,1,0,0.05930550632609029,84863.16738767925
530300,cap,New20,1,2,0.07094145523070484,85709.09230224778
530400,cap,New20,1,0,0.06326133168184224,88808.52241288529
530500,cap,New20,1,0,0.06183299975529438,90162.32552184613
530600,cap,New20,-1,1,0.04610523356220944,23105.605441429474
530700,cap,New20,1,0,0.05318755211004575,81116.97795169926
530800,cap,New20,1,0,0.06550696634672566,93471.99609052598
530900,cap,New20,1,0,0.06057609140451919,89793.18761248226
532300,cap,New20,1,0,0.053657195768290526,81875.41549032164
532500,cap,New20,1,2,0.07207602813461209,89445.01772312266
532600,cap,New20,1,2,0.0751636084353687,89331.02311492214
532800,cap,New20,1,2,0.07048205956577558,94679.46813229243
532900,cap,New20,1,0,0.05597550000394214,84370.55714232087
533100,cap,New20,1,0,0.06689716340213507,95056.92234207572
533300,cap,New20,1,0,0.06317596570133029,88776.7994259151
533400,cap,New20,1,0,0.04217100084612616,68205.74951189235
540100,cap,New20,1,0,0.05054382613685993,71897.39670000313
540200,cap,New20,1,0,0.04939422926554359,71390.57180643693
540300,cap,New20,1,0,0.058745666089506925,77952.01201612974
540400,cap,New20,1,3,0.03912623526681858,21347.362630907013
540500,cap,New20,1,0,0.059574502252241916,79337.82180815774
540600,cap,New20,1,0,0.04701306467889118,68067.9176745623
542500,cap,New20,1,0,0.0436236581243441,65339.55452537816
610100,cap,New20,1,2,0.06746309468212097,87335.39830819667
610200,cap,New20,1,0,0.05892862803813277,85438.18680965842
610300,cap,New20,1,2,0.06814747055221347,84102.70415235187
610400,cap,New20,1,0,0.061360865375130524,87683.37794556601
610500,cap,New20,1,0,0.05787041477740552,85146.04815138454
610600,cap,New20,1,0,0.05109848364796629,76805.815771781
610700,cap,New20,1,3,0.055427720086625915,30763.39912684807
610800,cap,New20,1,0,0.041866303700339905,67220.15094482401
610900,cap,New20,1,3,0.05819913003705889,32396.6352980226
611000,cap,New20,1,2,0.06972427152925344,85359.63982229818
620100,cap,New20,1,0,0.04307276554884435,68077.15875019607
620200,cap,New20,1,0,0.034181119264079324,58636.831274699034
620300,cap,New20,1,0,0.03518006114467443,59878.9240743248
620400,cap,New20,1,0,0.04303443800520445,67661.81133729503
620500,cap,New20,1,2,0.06532808436652363,79963.95087575993
620600,cap,New20,1,0,0.0363369487370665,61270.04359241164
620700,cap,New20,1,0,0.03377189474042797,58763.13899314448
620800,cap,New20,1,0,0.060590239340029224,82493.63376578651
620900,cap,New20,1,0,0.030083881684983303,54124.68371461057
621000,cap,New20,1,0,0.053612517487943635,77776.034465282
621100,cap,New20,1,0,0.049062720851551056,72687.71952030875
621200,cap,New20,1,2,0.07263996793761175,81969.36871455207
622900,cap,New20,1,0,0.043953360389575896,68563.67659818853
623000,cap,New20,1,0,0.04198499079425751,65336.03216845723
630100,cap,New20,1,0,0.03522109883660728,59023.826054167446
630200,cap,New20,1,0,0.042096844428890494,66419.95224804668
632200,cap,New20,1,0,0.03205933724346395,55628.011770584635
632300,cap,New20,1,0,0.03739622709187219,60449.918225771515
632500,cap,New20,1,0,0.032139055786022094,54972.33079998136
632600,cap,New20,1,0,0.027608968048652278,48489.04586103504
632700,cap,New20,1,0,0.02444321536042011,44478.20489659057
632800,cap,New20,1,0,0.02570922614655563,47300.229336288
640100,cap,New20,1,0,0.03740301121975071,63574.1390117015
640200,cap,New20,1,0,0.03719958728526162,64065.29824445397
640300,cap,New20,1,0,0.03835284869991839,63925.3088560231
640400,cap,New20,1,0,0.0469122318896157,70625.46440297001
640500,cap,New20,1,0,0.036934807780600584,61776.6600567918
650100,cap,New20,1,0,0.03970684690839137,65873.41612173327
650200,cap,New20,1,0,0.04111474656144216,67197.41976027365
650400,cap,New20,1,0,0.03992826459982051,68992.44306704987
650500,cap,New20,1,0,0.03702609993616846,64109.25328204416
652300,cap,New20,1,0,0.04122026722452699,68027.73631921389
652700,cap,New20,1,0,0.048828542526999495,75329.68569768604
652800,cap,New20,1,0,0.03259258018417672,59197.507955214176
652900,cap,New20,1,0,0.03949080360840035,67949.18504628686
653000,cap,New20,1,0,0.035972265595941605,64888.064320965896
653100,cap,New20,1,0,0.03406107321896852,62268.86053169767
653200,cap,New20,1,0,0.030258328627085825,56338.028636179275
654000,cap,New20,1,0,0.04662981169577181,73535.74939317502
654200,cap,New20,1,0,0.043232629319346835,69275.89640214262
654300,cap,New20,1,0,0.04063522023932205,65247.70588942022
110000,cap,New30,1,2,0.03794117062554859,59253.68545717694
120000,cap,New30,1,2,0.03810076928258629,59325.851726117064
130100,cap,New30,1,2,0.041000863654649194,61172.446380057605
130200,cap,New30,1,2,0.0388062653213706,58339.93906198154
130300,cap,New30,1,2,0.03692918068893559,56432.05756227709
130400,cap,New30,1,2,0.043440501794901505,62651.77698669638
130500,cap,New30,1,2,0.04265336880718542,62279.489056482904
130600,cap,New30,1,2,0.04012889610735091,60529.08692046501
130700,cap,New30,1,2,0.03608449941810632,56099.126928000114
130800,cap,New30,1,2,0.03712676287528825,56540.02104079038
130900,cap,New30,1,2,0.039583215517295524,60148.027716946985
131000,cap,New30,1,2,0.03929422170293215,59674.243519689495
131100,cap,New30,1,2,0.04129370575999754,61730.05166950767
140100,cap,New30,1,2,0.03888714758183409,59013.6639427611
140200,cap,New30,1,2,0.03526512625469,56304.20910338816
140300,cap,New30,1,2,0.03951933261119995,59062.30580194844
140400,cap,New30,1,2,0.04041280562195757,60320.7136219489
140500,cap,New30,1,2,0.042815944720743584,62235.18655008976
140600,cap,New30,1,2,0.03445785283456829,55568.23285942346
140700,cap,New30,1,2,0.03989323732770259,60020.70817899343
140800,cap,New30,1,2,0.04282624448704583,63111.9253719514
140900,cap,New30,1,2,0.036670987431329016,57464.60054200813
141000,cap,New30,1,2,0.042075874785948195,62348.47043028762
141100,cap,New30,1,2,0.03813863789450923,58850.68336300205
150100,cap,New30,1,2,0.03479695273981723,54793.53562482331
150200,cap,New30,1,2,0.03364568390873343,53768.65914447012
150300,cap,New30,1,2,0.0339814943977898,55135.55379201239
150400,cap,New30,1,2,0.03384206946705328,52490.47945964318
150500,cap,New30,1,2,0.033525284028247164,51996.038442366254
150600,cap,New30,1,2,0.034648857484837495,55080.971527267335
150700,cap,New30,1,2,0.0327062452236513,46621.14694064141
150800,cap,New30,1,2,0.03238827054457884,53595.52876370924
150900,cap,New30,1,2,0.03308135037425816,52730.461797902164
152200,cap,New30,1,2,0.03231066790768748,49347.8766605526
152500,cap,New30,1,2,0.03205859115177126,50662.01323705135
152900,cap,New30,1,2,0.03138043770709356,52881.11856276589
210100,cap,New30,1,2,0.03546069151373624,53685.556368793616
210200,cap,New30,1,2,0.03623915369030227,55367.626814990304
210300,cap,New30,1,2,0.03682895783220632,55004.74575828977
210400,cap,New30,1,2,0.03713029785275367,53461.729527845564
210500,cap,New30,1,2,0.037898412703181186,54530.87433065261
210600,cap,New30,1,2,0.03847867224098255,55452.186416135846
210700,cap,New30,1,2,0.03533945597559352,54225.94207514905
210800,cap,New30,1,2,0.03590700396768095,54849.24642221492
210900,cap,New30,1,2,0.03468960730724005,53511.573360757524
211000,cap,New30,1,2,0.03661193416708352,54789.44038358324
211100,cap,New30,1,2,0.035321794746752365,54210.93332048119
211200,cap,New30,1,2,0.03561344356563722,52620.64721456497
211300,cap,New30,1,2,0.034522378494516434,54356.26230809655
211400,cap,New30,1,2,0.035286810673191414,55212.52774410786
220100,cap,New30,1,2,0.03327043582975118,50299.28288912683
220200,cap,New30,1,2,0.035477155082647316,51540.38951842674
220300,cap,New30,1,2,0.0343662012267208,51666.6733614347
220400,cap,New30,1,2,0.035437008610888485,51697.66053954967
220500,cap,New30,1,2,0.03688940813390161,52644.45074733985
220600,cap,New30,1,2,0.036176453134449886,52673.09130168312
220700,cap,New30,1,2,0.03194433384632232,49549.37527322258
220800,cap,New30,1,2,0.030722607877441625,49309.91824944908
222400,cap,New30,1,2,0.03592523787573877,51931.74209824994
230100,cap,New30,1,2,0.034579030467362826,49675.76499480501
230200,cap,New30,1,2,0.031695544034700394,47545.68379278245
230300,cap,New30,1,2,0.034269562151259425,50020.470058035215
230400,cap,New30,1,2,0.03372027877760028,48889.620935958956
230500,cap,New30,1,2,0.034721307112988764,49319.36178711234
230600,cap,New30,1,2,0.03187671093510574,48251.525405234446
230700,cap,New30,1,2,0.03409114229829429,48966.42173630457
230800,cap,New30,1,2,0.033805800561689504,48817.42656115588
230900,cap,New30,1,2,0.03387586016545851,49192.5800123731
231000,cap,New30,1,2,0.035959500744720416,50957.81501842291
231100,cap,New30,1,2,0.03321804317653057,47787.81579881976
231200,cap,New30,1,2,0.03307787547124425,48250.6096816256
232700,cap,New30,1,2,0.032531309721431236,45615.53615034958
310000,cap,New30,1,2,0.049099777689645775,64960.566474873616
320100,cap,New30,1,2,0.048843794940076526,64384.959116263046
320200,cap,New30,1,2,0.04830587424536322,64786.94651768464
320300,cap,New30,1,2,0.04527196170957629,63381.72271300127
320400,cap,New30,1,2,0.049345990595684536,65124.819243336075
320500,cap,New30,1,2,0.0501208755679519,65212.86753964304
320600,cap,New30,1,2,0.048034702822417015,64391.67831248094
320700,cap,New30,1,2,0.045673908947884485,63005.68002951681
320800,cap,New30,1,2,0.04626910728880079,64066.24169457629
320900,cap,New30,1,2,0.04567930401544954,63635.24853993485
321000,cap,New30,1,2,0.04735373023571124,64610.30761825893
321100,cap,New30,1,2,0.04853892611733453,64903.16319859434
321200,cap,New30,1,2,0.04756261130849657,64411.820361760845
321300,cap,New30,1,2,0.045942289676943464,63497.1949272867
330100,cap,New30,1,2,0.057266114293662095,66800.1339621222
330200,cap,New30,1,2,0.054557013643861875,65729.0198928557
330300,cap,New30,1,2,0.056407483370764656,68297.74271135963
330400,cap,New30,1,2,0.05015413664619492,65971.15644929223
330500,cap,New30,1,2,0.05223281140496246,66081.74247060444
330600,cap,New30,1,2,0.05794813612974787,66644.56325438661
330700,cap,New30,1,2,0.05659641357900764,67881.19609040402
330800,cap,New30,1,2,0.05754465416198874,67751.41635740451
330900,cap,New30,1,2,0.051214993171920756,64020.18242098401
331000,cap,New30,1,2,0.05781134049001749,66774.61941749581
331100,cap,New30,1,2,0.05814495449376474,68323.89595919207
340100,cap,New30,1,2,0.05036715933368589,65489.658025048215
340200,cap,New30,1,2,0.050759821875359844,65807.8273022804
340300,cap,New30,1,2,0.04911088516082171,64317.89234890422
340400,cap,New30,1,2,0.048999314461150675,65364.606768246944
340500,cap,New30,1,2,0.049492900691382104,64241.737917030914
340600,cap,New30,1,2,0.04646239380891561,64487.62666269053
340700,cap,New30,1,2,0.05140057267112337,66594.77395828113
340800,cap,New30,1,2,0.052573642032986555,66674.88113178237
341000,cap,New30,1,2,0.05612575075091458,67336.7750630118
341100,cap,New30,1,2,0.048639135559528056,64351.71341778911
341200,cap,New30,1,2,0.04829148333967955,65244.011795393904
341300,cap,New30,1,2,0.04621840547992781,64045.964254002654
341500,cap,New30,1,2,0.0525765839956152,66226.62199949272
341600,cap,New30,1,2,0.04678212543573161,64878.09955395059
341700,cap,New30,1,2,0.0527218165846206,67062.37907669046
341800,cap,New30,1,2,0.05272368779002701,66668.89999518261
350100,cap,New30,1,2,0.0588122556841865,69341.58808153617
350200,cap,New30,1,2,0.053124696432042644,71756.11663731681
350300,cap,New30,1,2,0.056399745543617597,69176.29018483851
350400,cap,New30,1,2,0.059246576014118014,69924.57169359247
350500,cap,New30,1,2,0.05590115659300934,70071.61902905724
350600,cap,New30,1,2,0.055356546516710674,71593.59159198911
350700,cap,New30,1,2,0.05795895627016928,69550.84621795877
350800,cap,New30,1,2,0.05789141059371181,70259.32810006541
350900,cap,New30,1,2,0.060034932781251514,69858.87039492329
360100,cap,New30,1,2,0.054361933021345066,67902.33328461906
360200,cap,New30,1,2,0.05625711106748346,68223.46009217355
360300,cap,New30,1,2,0.05831537588433525,68947.46471206927
360400,cap,New30,1,2,0.054014005474679425,67753.11413078586
360500,cap,New30,1,2,0.059474238843525644,68993.46817486819
360600,cap,New30,1,2,0.05918401962328532,68693.92371406102
360700,cap,New30,1,2,0.05779542569564781,69297.25359174117
360800,cap,New30,1,2,0.05902762215873432,68865.14703989562
360900,cap,New30,1,2,0.05798367360639108,68506.31118726423
361000,cap,New30,1,2,0.06091364456529809,69089.46131662092
361100,cap,New30,1,2,0.05648377696195302,68084.44760429549
370100,cap,New30,1,2,0.04157830499393354,61746.44853229526
370200,cap,New30,1,2,0.039272087142721825,59627.721498360275
370300,cap,New30,1,2,0.04212036727742089,61400.07415494253
370400,cap,New30,1,2,0.044813152570540034,63054.019136605886
370500,cap,New30,1,2,0.03905019992336417,60327.61111748934
370600,cap,New30,1,2,0.039593135334617766,59317.881043960566
370700,cap,New30,1,2,0.04122303901858245,60617.308987265205
370800,cap,New30,1,2,0.04369910153688564,62831.582651527555
370900,cap,New30,1,2,0.042039386489986015,62255.663029302894
371000,cap,New30,1,2,0.038843361528499966,58799.982374795916
371100,cap,New30,1,2,0.04177832522062992,60937.401211701144
371300,cap,New30,1,2,0.044301175020670394,62193.245894449974
371400,cap,New30,1,2,0.04018399193453388,61422.6005974767
371500,cap,New30,1,2,0.04127167387019386,62608.81544987248
371600,cap,New30,1,2,0.04008064754400296,60727.7562001552
371700,cap,New30,1,2,0.04530562080065122,63132.318538948966
410100,cap,New30,1,2,0.045462409822005424,64302.28177736112
410200,cap,New30,1,2,0.04434334295445038,63980.91943606616
410300,cap,New30,1,2,0.04687786719350213,64815.69446290197
410400,cap,New30,1,2,0.048702966815822694,65735.96296047432
410500,cap,New30,1,2,0.04301037938494312,63321.12372227513
410600,cap,New30,1,2,0.04327761096178119,63237.07190251386
410700,cap,New30,1,2,0.04375945908587064,63156.66036400236
410800,cap,New30,1,2,0.04482016300564819,63528.00461643798
410900,cap,New30,1,2,0.043293425326246304,63507.199722553625
411000,cap,New30,1,2,0.04569187057032078,65277.69701327859
411100,cap,New30,1,2,0.04664519910944234,65648.99136007838
411200,cap,New30,1,2,0.04513633428160192,64015.14271456855
411300,cap,New30,1,2,0.04969838118959861,65809.82008568535
411400,cap,New30,1,2,0.0464899913597803,64108.259425607655
411500,cap,New30,1,2,0.051864932753868845,65560.19681352765
411600,cap,New30,1,2,0.04617180714995875,64964.55588213982
411700,cap,New30,1,2,0.04899230131576413,65462.06450655515
420100,cap,New30,1,2,0.05303928339228327,67012.04965125177
420200,cap,New30,1,2,0.056274397668530804,67013.0023565018
420300,cap,New30,1,2,0.055525230908176355,65019.29930644141
420500,cap,New30,1,2,0.057489230177865246,66823.57065770416
420600,cap,New30,1,2,0.05168926585283939,65810.83987073746
420700,cap,New30,1,2,0.056163902312462266,66973.93611187917
420800,cap,New30,1,2,0.05186910541324199,66246.03323022924
420900,cap,New30,1,2,0.05101945232028661,66329.64921689402
421000,cap,New30,1,2,0.05555602437946231,67252.3446509849
421100,cap,New30,1,2,0.053552444008213435,66435.18416349772
421200,cap,New30,1,2,0.05588033368876859,68092.02626452176
421300,cap,New30,1,2,0.05147304224786771,65600.50034452305
422800,cap,New30,1,3,0.026296009643119265,13118.376586648765
430100,cap,New30,1,2,0.058486665999925976,68303.29684461626
430200,cap,New30,1,2,0.05954269761568006,68958.28675672076
430300,cap,New30,1,2,0.059010251348434704,68333.26192103047
430400,cap,New30,1,2,0.06057273641637141,69204.7943934659
430500,cap,New30,1,2,0.06312260764074498,68997.38915939142
430600,cap,New30,1,2,0.05718291544641364,67617.49877673398
430700,cap,New30,1,2,0.05967685024750529,67320.71349988595
430800,cap,New30,1,2,0.06447490526616567,66685.27161415441
430900,cap,New30,1,2,0.06083386535937255,67926.34798912749
431000,cap,New30,1,2,0.06315034878484438,68796.359949883
431100,cap,New30,1,2,0.06258399171418219,69464.74424961761
431200,cap,New30,1,2,0.06496728823753231,67547.7226113056
431300,cap,New30,1,2,0.06317814546194273,68525.85112315453
433100,cap,New30,1,3,0.05222475611235518,26766.294577565306
440100,cap,New30,1,2,0.057950998460017625,71636.51153981446
440200,cap,New30,1,2,0.06080910145223529,69920.19173889057
440300,cap,New30,1,2,0.05554624069162596,72285.5652349468
440400,cap,New30,1,2,0.054983140503401175,72280.95719641303
440500,cap,New30,1,2,0.05366009924481459,71166.9291439276
440600,cap,New30,1,2,0.05946564539978297,71451.34144331834
440700,cap,New30,1,2,0.05954567235219145,72110.6752349576
440800,cap,New30,1,2,0.05454831901591749,73509.17736578023
440900,cap,New30,1,2,0.05738301861840255,72432.86150654031
441200,cap,New30,1,2,0.06022672345369939,70972.89693753108
441300,cap,New30,1,2,0.05635216095216968,72340.75398878005
441400,cap,New30,1,2,0.05772305288953583,70933.7670413823
441500,cap,New30,1,2,0.05345296364548033,71003.40820702317
441600,cap,New30,1,2,0.057039285890302785,70925.95753935186
441700,cap,New30,1,2,0.05887259706373644,72025.68044458084
441800,cap,New30,1,2,0.060519289469333264,70565.88982712534
441900,cap,New30,1,2,0.05592141628805526,72257.5387038008
442000,cap,New30,1,2,0.056277330498029215,72193.16831278784
445100,cap,New30,1,2,0.05449977219147827,71745.88359136098
445200,cap,New30,1,2,0.05587029989567013,71803.92967884515
445300,cap,New30,1,2,0.05925252206611047,71399.3959902194
450100,cap,New30,1,2,0.06273520375150314,70599.16894640648
450200,cap,New30,1,2,0.06487572933890906,69003.51266558775
450300,cap,New30,1,2,0.06499486546653405,68977.69589708318
450400,cap,New30,1,2,0.05941276267261436,70469.2665983275
450500,cap,New30,1,2,0.05415439813991772,72496.67439509513
450600,cap,New30,1,2,0.05864168275998499,72002.331904923
450700,cap,New30,1,2,0.05856778614329754,71999.54476361185
450800,cap,New30,1,2,0.06181452565338884,70179.39602141641
450900,cap,New30,1,2,0.058946942392369805,71405.56459168496
451000,cap,New30,1,2,0.06222390223263847,69530.54177232363
451100,cap,New30,1,2,0.06202150367742844,69739.59751146898
451200,cap,New30,1,2,0.06605578283529354,68798.32255011782
451300,cap,New30,1,2,0.06178742443389611,69953.13840514526
451400,cap,New30,1,2,0.06488456360226696,71131.33841907515
460100,cap,New30,1,2,0.05250621586573726,74178.25823762118
460200,cap,New30,1,2,0.052719729212773916,75519.13767577136
460300,cap,New30,1,2,0.0475020395253896,76094.14503034574
460400,cap,New30,1,2,0.05432937401687918,73036.41844973524
500000,cap,New30,1,3,0.02307286717276494,11472.460936766538
510100,cap,New30,1,2,0.06419989164805479,66674.26465138109
510300,cap,New30,1,3,0.024025457802447928,11957.774956555624
510400,cap,New30,1,2,0.049852136780826305,69577.64393996316
510500,cap,New30,-1,1,0.08127720590965368,36513.11717869822
510600,cap,New30,1,3,0.06105200604914914,31584.615446687963
510700,cap,New30,1,2,0.06075076703585231,65386.976890913356
510800,cap,New30,1,2,0.062420306878101704,65280.00392840587
510900,cap,New30,1,2,0.06394136026198677,66926.38834990916
511000,cap,New30,1,3,0.06216149500305359,32196.642441473614
511100,cap,New30,-1,1,0.06608654437265851,30111.87333792469
511300,cap,New30,1,3,0.062128005887127066,32178.147658092937
511400,cap,New30,1,3,0.043536870691260575,22110.887265710233
511500,cap,New30,-1,1,0.09634809494662266,42688.594789529474
511600,cap,New30,-1,1,0.029480801774375752,13910.355588435095
511700,cap,New30,1,3,0.04806134783943149,24524.726812957284
511800,cap,New30,1,2,0.05939746046781524,64557.316798923894
511900,cap,New30,1,3,0.042916285707933176,21781.5807707251
512000,cap,New30,1,2,0.06553206113241819,67583.34389539076
513200,cap,New30,1,2,0.0367364096225592,56788.749960840476
513300,cap,New30,1,2,0.03247102714887808,55223.12095214738
513400,cap,New30,1,2,0.04940691767713075,64805.53512841729
520100,cap,New30,-1,1,0.024265456769340634,11507.822055360692
520200,cap,New30,1,3,0.05374579112785843,27590.135234035984
520300,cap,New30,-1,1,0.13418304726813846,57468.742235508726
520400,cap,New30,1,3,0.00753875243652977,3689.802470483073
520500,cap,New30,1,3,0.013248218178748203,6521.789028336457
520600,cap,New30,-1,1,0.025266326490363544,11970.784245714356
522300,cap,New30,1,2,0.06264243738172512,66070.07578565217
522600,cap,New30,1,3,0.038110262176061706,19245.70561655452
522700,cap,New30,1,3,0.04193588053748881,21262.209067553955
530100,cap,New30,1,2,0.04825421138895263,65410.908103821355
530300,cap,New30,1,2,0.05344907653157906,64575.38570384779
530400,cap,New30,1,2,0.05032339897349782,66971.36881845845
530500,cap,New30,1,2,0.04954973940777077,68618.89794213593
530600,cap,New30,1,3,0.030718180420369424,15394.394558570526
530700,cap,New30,1,2,0.04510560824224185,65229.314898081015
530800,cap,New30,1,2,0.051494687134690346,69811.78657070709
530900,cap,New30,1,2,0.049293334126288245,69398.22471739088
532300,cap,New30,1,2,0.04555373201988099,65916.4251614304
532500,cap,New30,1,2,0.05504619606403114,68311.31112472266
532600,cap,New30,1,2,0.05738159282466023,68197.31651652213
532800,cap,New30,1,2,0.054749533848238184,73545.76153389244
532900,cap,New30,1,2,0.046757427608024316,66860.02439113244
533100,cap,New30,1,2,0.052093539396920636,70366.79811009421
533300,cap,New30,1,2,0.04947887144912226,65964.70623815716
533400,cap,New30,1,2,0.03949831780684552,60443.12028826695
540100,cap,New30,1,2,0.04003120317097866,53868.08287214305
540200,cap,New30,1,2,0.03942264606749941,53927.49491993627
540300,cap,New30,1,2,0.04365190073026126,54793.852340572215
540400,cap,New30,1,2,0.052312392822099124,57116.75976440799
540500,cap,New30,1,2,0.04418585099084767,55697.5137720651
540600,cap,New30,1,2,0.03775525124873494,51700.71993091332
542500,cap,New30,1,2,0.03573111460415096,50653.6263329551
610100,cap,New30,1,2,0.05113815339999925,66201.69170979668
610200,cap,New30,1,2,0.04623106787678548,63650.611866577805
610300,cap,New30,1,2,0.05102306697222098,62968.99755395188
610400,cap,New30,1,2,0.04748409563764246,64452.826468507934
610500,cap,New30,1,2,0.045921297654039794,64172.39331964137
610600,cap,New30,1,2,0.0421015017738822,59996.72937918453
610700,cap,New30,1,2,0.059017269285373986,65078.92400212333
610800,cap,New30,1,2,0.03731054134187399,56756.82547695337
610900,cap,New30,1,2,0.059703529856816956,65977.06786231684
611000,cap,New30,1,2,0.05246163663114447,64225.93322389818
620100,cap,New30,1,2,0.037371009307423694,55973.026840695726
620200,cap,New30,1,2,0.032727793600725495,53216.73711705796
620300,cap,New30,1,2,0.03342021244033743,53912.906804840415
620400,cap,New30,1,2,0.037330577339262774,55603.02803885733
620500,cap,New30,1,2,0.04806249715482232,58830.244277359925
620600,cap,New30,1,2,0.03396513110831915,54286.27096745163
620700,cap,New30,1,2,0.03261638285718056,53820.00270498486
620800,cap,New30,1,2,0.04579729891474528,59081.23948565387
620900,cap,New30,1,2,0.030861980846992446,52642.95052697764
621000,cap,New30,1,2,0.04287595860757698,58941.0781780318
621100,cap,New30,1,2,0.04024031882019344,56453.443019803526
621200,cap,New30,1,2,0.05391160887147521,60835.66211615207
622900,cap,New30,1,2,0.03776682553777595,55812.44960661761
623000,cap,New30,1,2,0.036935562124969304,54379.460168463396
630100,cap,New30,1,2,0.03329959951909185,52850.7450395841
630200,cap,New30,1,2,0.03657518552716202,54668.473358942465
632200,cap,New30,1,2,0.03174513878901741,52181.118913264865
632300,cap,New30,1,2,0.0343387518205584,52522.666158281114
632500,cap,New30,1,2,0.03194479515525986,51714.072508719255
632600,cap,New30,1,2,0.0298956532229735,49635.138200897134
632700,cap,New30,1,2,0.02847033463669649,48977.5668915421
632800,cap,New30,1,2,0.028948932558442983,50424.349387747156
640100,cap,New30,1,2,0.034981197682858914,56390.96123649449
640200,cap,New30,1,2,0.03517548813372863,57474.70196653558
640300,cap,New30,1,2,0.035515006828977715,56104.330904187664
640400,cap,New30,1,2,0.03947267089904007,56248.72361820505
640500,cap,New30,1,2,0.03471346391365601,55003.69691026284
650100,cap,New30,1,2,0.035343878676473144,55644.33070709478
650200,cap,New30,1,2,0.035880126262266124,55652.89364799795
650400,cap,New30,1,2,0.03621757426537837,59489.52107623233
650500,cap,New30,1,2,0.034167075874112024,56188.72574208569
652300,cap,New30,1,2,0.036002119707056246,56419.0025652326
652700,cap,New30,1,2,0.03987671504649909,58411.5559800866
652800,cap,New30,1,2,0.03303942805478038,56949.48702101567
652900,cap,New30,1,2,0.036397864401341413,59483.06276556832
653000,cap,New30,1,2,0.03498803535472791,59966.15206198567
653100,cap,New30,1,2,0.034109537099131844,59225.853496171796
653200,cap,New30,1,2,0.03191761224127548,56398.04507026281
654000,cap,New30,1,2,0.03898588650020168,58374.33289498901
654200,cap,New30,1,2,0.03676730126700824,55919.44597479559
654300,cap,New30,1,2,0.03480841543738259,53015.72664698549
110000,area,None,2,0,0.007337121497510327,39193.24810950513
120000,area,None,2,0,0.006660177249662765,35486.15449826684
130100,area,None,2,0,0.004186329264413541,21332.987264984808
130200,area,None,2,0,0.003907417079600059,20120.884036096526
130300,area,None,2,0,0.0038694840482188723,20304.52222877187
130400,area,None,2,0,0.0015258336342261554,7508.921091740887
130500,area,None,2,0,0.002476137954520798,12339.998098580338
130600,area,None,2,0,0.0050395920649428895,25973.60637500742
130700,area,None,2,0,0.006287297830547237,33530.433038282295
130800,area,None,2,0,0.004922020801595697,25704.369006050456
130900,area,None,2,0,0.004984441972120725,25901.58232664095
131000,area,None,2,0,0.0051926682050065145,26970.28027719881
131100,area,None,2,0,0.004116678389031452,21015.19947095511
140100,area,None,2,0,0.00466046598427213,24211.5628745114
140200,area,None,2,0,0.007790307044702752,42671.41206190615
140300,area,None,2,0,0.003502470804035981,17919.99833030957
140400,area,None,2,0,0.003125255710715604,15959.782088189912
140500,area,None,2,0,0.0015425415091192241,7657.481203905263
140600,area,None,2,0,0.008252941322801239,45690.33887230006
140700,area,None,2,0,0.004083712394405771,21017.354845478167
140800,area,None,2,0,0.0029545959412537867,14855.220358989527
140900,area,None,2,0,0.0067300001421933715,36146.40496468581
141000,area,None,2,0,0.003249267709402841,16438.072285793907
141100,area,None,2,0,0.005636499643978589,29783.349021715538
150100,area,None,2,0,0.006428558401014381,34779.9667205868
150200,area,None,2,0,0.007482428845255497,41107.50315532385
150300,area,None,2,0,0.008974544371315257,49987.17820910741
150400,area,None,2,0,0.005381944764977063,28727.813302259336
150500,area,None,2,0,0.005556046075040847,29660.177334064316
150600,area,None,2,0,0.007391827881357976,40351.27167998382
150700,area,None,0,2,0.0005149329188060614,2537.8135215626685
150800,area,None,2,0,0.010211354301416547,58064.09978123639
150900,area,None,2,0,0.007034256027439733,38583.229347148634
152200,area,None,2,0,0.00445100257279783,23444.56285468567
152500,area,None,2,0,0.006344027734539505,34552.00188851137
152900,area,None,2,0,0.011579224353673659,67063.09505525467
210100,area,None,2,0,0.003875521844080438,20173.765094561135
210200,area,None,2,0,0.003651342706122049,19174.585130470517
210300,area,None,2,0,0.0027979108412258414,14356.6747648282
210400,area,None,2,0,0.00024467505862572816,1211.7464838101455
210500,area,None,2,0,0.00024246593244541093,1198.9878462381398
210600,area,None,2,0,0.0001345660943038007,666.1533197839731
210700,area,None,2,0,0.004586136145241203,24191.05152916842
210800,area,None,2,0,0.004075096288851308,21394.04965945033
210900,area,None,2,0,0.005204385191602246,27604.27095058617
211000,area,None,2,0,0.003137198166533904,16128.877027588827
211100,area,None,2,0,0.00448096952456579,23644.65784510145
211200,area,None,2,0,0.0020684897582008864,10518.376676324408
211300,area,None,2,0,0.006456362832182961,34936.39562481803
211400,area,None,2,0,0.0054996821050771905,29572.559150931567
220100,area,None,2,0,0.003482172567155034,18149.562112231193
220200,area,None,2,0,0.0008800912590104734,4403.943632318316
220300,area,None,2,0,0.00323308545477731,16739.428483264193
