adcode,city,province,ghi_quartile,gamma_pct_c,spectral_scale,advantage_t0_s0_i0_pct,advantage_t1_s0_i0_pct,advantage_t0_s1_i0_pct,advantage_t1_s1_i0_pct,advantage_t0_s0_i1_pct,advantage_t1_s0_i1_pct,advantage_t0_s1_i1_pct,advantage_t1_s1_i1_pct,thermal_pp,spectral_pp,iam_pp,electrical_pp,total_pct,largest_climate_term
440100,广州,广东,Q2,-0.15,1.0,0.8471948761217263,3.3132132722867302,2.4641716798474045,5.046717079040652,0.8656271113837599,3.378840137327832,2.5307559380298272,5.156007377171434,2.5463830159584235,1.6978201200897582,0.0646093650015259,0.8471948761217263,5.156007377171434,thermal
420800,荆门,湖北,Q2,-0.15,1.0,0.7559138254945585,2.3903630816492827,2.061925763632244,3.8216411607843614,0.7738279449027496,2.467379965812877,2.134538162108424,3.949360813065428,1.7253018720476168,1.3946623111868708,0.0734828043363814,0.7559138254945585,3.949360813065428,thermal
320500,苏州,江苏,Q2,-0.15,1.0,0.7494700460664472,2.142124025698733,2.046716397862358,3.543076881092322,0.7677350978408715,2.2073339013285675,2.1158511089395926,3.654804423514113,1.4665289791885452,1.3730837690758704,0.06572162918325,0.7494700460664472,3.654804423514113,thermal
441700,阳江,广东,Q2,-0.15,1.0,0.8817256969130938,3.211914118302306,2.593876066781764,5.029428155611093,0.9020531368161055,3.271053231139409,2.661100776381642,5.126633166449324,2.3993323010110696,1.7853370478719155,0.0602381206532442,0.8817256969130938,5.126633166449324,thermal
341100,滁州,安徽,Q2,-0.15,1.0,0.7299373890177208,2.060957837772293,1.9485171959768843,3.3931793272494515,0.7490944120302823,2.131592823568296,2.0241176061222,3.5120667011482976,1.41084993839532,1.300892008774568,0.0703873649606889,0.7299373890177208,3.5120667011482976,thermal
532600,文山,云南,Q2,-0.15,1.0,0.8580949891547673,2.4265251790402065,2.457761978839024,4.135505474781609,0.8769027428807474,2.4938583567584605,2.5138293040799065,4.243336222711269,1.6484288878089834,1.6740327613691153,0.0627795843784029,0.8580949891547673,4.243336222711269,spectral
210600,丹东,辽宁,Q2,-0.15,1.0,0.6668500079418216,0.8954670652162378,1.550075235446391,1.8049982242171136,0.6827086545774463,0.933023066546146,1.6058663037898713,1.8822422940078851,0.2525372492873804,0.9162629530243196,0.0465920837543635,0.6668500079418216,1.8822422940078851,spectral
340700,铜陵,安徽,Q2,-0.15,1.0,0.7346871216903361,2.522619009128113,2.018635288382842,3.949874420440525,0.7531207686367392,2.60227612675763,2.0917158738153363,4.077712087959018,1.888041782223581,1.3807697953797993,0.0742133886653007,0.7346871216903361,4.077712087959018,thermal
220100,长春,吉林,Q2,-0.15,1.0,0.6291204400566741,0.404336262273075,1.2986219399966803,1.0849541423533005,0.6439918666480526,0.4259699993955923,1.3481581382655872,1.1401140589768044,-0.2162243631734339,0.6920125451233661,0.0352054369701981,0.6291204400566741,1.1401140589768044,spectral
530300,曲靖,云南,Q2,-0.15,1.0,0.8161140925182941,1.6607402874502464,2.2784345506173587,3.2022138271005973,0.8340461424164891,1.7238261127987542,2.3337918435593297,3.3061527308543504,0.9079222352199082,1.521752232183752,0.0603641709323958,0.8161140925182941,3.3061527308543504,spectral
420100,武汉,湖北,Q2,-0.15,1.0,0.7513429750167777,2.567869139076584,2.090940599351065,4.036178883955754,0.7688966096966121,2.642565995373713,2.161965031045465,4.160161543364449,1.9080588371732283,1.429294085146345,0.0714656460280978,0.7513429750167777,4.160161543364449,thermal
211200,铁岭,辽宁,Q2,-0.15,1.0,0.6395602812881984,0.6586291885172235,1.393631537497897,1.429794783878191,0.6546565801552662,0.6917872085624222,1.4444961142981771,1.5004580305116866,0.0372259202787531,0.7810815476369674,0.0425902813077675,0.6395602812881984,1.5004580305116866,spectral
320400,常州,江苏,Q2,-0.15,1.0,0.7371229265952239,2.1796416437912747,2.005517882518526,3.554025309236075,0.7561417695513217,2.2466928759748983,2.078138388556905,3.667266286102855,1.5170586271041877,1.345719502758817,0.0673652296446262,0.7371229265952239,3.667266286102855,thermal
350500,泉州,福建,Q2,-0.15,1.0,0.8316549335032342,2.776624802282845,2.4329599714933536,4.491038507742573,0.8508465106323859,2.841028540124801,2.497364899390786,4.5952382555001,2.022324502586581,1.6786602668248274,0.0625985525854577,0.8316549335032342,4.5952382555001,thermal
330400,嘉兴,浙江,Q2,-0.15,1.0,0.7442553271634011,2.2825554279939158,2.040386987775178,3.700354319199617,0.7621958295184639,2.350060335356452,2.109511812287934,3.818513452851669,1.623739220008487,1.3823807383648596,0.0681381673149202,0.7442553271634011,3.818513452851669,thermal
340400,淮南,安徽,Q2,-0.15,1.0,0.7284276643752419,2.212015963442493,1.969109652722678,3.585086932632464,0.7472842875181129,2.2869045420292444,2.046915166695018,3.710288425421116,1.5749201083346025,1.3334722653075817,0.0734683874036893,0.7284276643752419,3.710288425421116,thermal
321100,镇江,江苏,Q2,-0.15,1.0,0.7213884660925318,2.157412154021876,1.9535465828438128,3.5037088059689747,0.7401850826079803,2.227831338180297,2.0252417642486087,3.6228373403995207,1.5175078344763318,1.3142802619214558,0.069660777909201,0.7213884660925318,3.6228373403995207,thermal
220300,四平,吉林,Q2,-0.15,1.0,0.6272773096557049,0.5626337129929881,1.343596778585998,1.2952548168061462,0.6418541194283867,0.5928305030710845,1.3928279521195464,1.362358936273167,-0.047931800525891,0.7425484567948447,0.0404649703485082,0.6272773096557049,1.362358936273167,spectral
310000,上海,上海,Q2,-0.15,1.0,0.7490559597700175,1.9970182516620527,2.0584539826564496,3.4011264644795647,0.767306752937591,2.055672385113261,2.128548900265881,3.507644329078796,1.314192259234781,1.3813483823082895,0.0630477277657082,0.7490559597700175,3.507644329078796,spectral
450700,钦州,广西,Q2,-0.15,1.0,0.8513534576953141,3.169477577457891,2.5107366447782558,4.969297887853541,0.8699179774946719,3.238370168008076,2.5812200757078463,5.086264166337373,2.412224975728816,1.7542794632388834,0.0684062696743592,0.8513534576953141,5.086264166337373,thermal
411300,南阳,河南,Q2,-0.15,1.0,0.7321565512173889,2.3831219510442425,1.954591251364857,3.750242179115437,0.7497559604408677,2.4658830580020386,2.0273906657114926,3.884375199983081,1.7546129822514391,1.3211014362664733,0.0765042302477795,0.7321565512173889,3.884375199983081,thermal
220700,松原,吉林,Q2,-0.15,1.0,0.6098105263885767,0.3752190400966304,1.2325714356307138,1.015628293633131,0.6242771519486157,0.3960066345289892,1.2803584479240238,1.0712894403688278,-0.2220891078519156,0.6487629966126433,0.0348050252195234,0.6098105263885767,1.0712894403688278,spectral
321200,泰州,江苏,Q2,-0.15,1.0,0.7192614089821525,2.0702486128455044,1.9289769366619192,3.3907442087988127,0.7375686588556585,2.139335466325209,1.9997770679862856,3.506449772052456,1.429808982577581,1.2893939453163268,0.0679854351763949,0.7192614089821525,3.506449772052456,thermal
341200,阜阳,安徽,Q2,-0.15,1.0,0.7137223113938385,2.2224997881906017,1.936057460702445,3.5647497566678066,0.7321143432469812,2.296036882880581,2.01216811522531,3.6899310078284175,1.594282595733117,1.3091270481614032,0.0727990525400586,0.7137223113938385,3.6899310078284175,thermal
320600,南通,江苏,Q2,-0.15,1.0,0.7276394435756117,2.016034551151713,1.966323581887064,3.3556613236408905,0.7457635544884766,2.0832057412552007,2.034996166810843,3.469580994827326,1.3621232999509532,1.3131630280964497,0.0666552232043112,0.7276394435756117,3.469580994827326,thermal
320200,无锡,江苏,Q2,-0.15,1.0,0.7257456921671901,2.0935169803288023,1.9855139237917152,3.4492667444971703,0.7441385820490032,2.1551859827719566,2.057710855530748,3.5566334869057137,1.434698010083594,1.331958918194446,0.0642308664604832,0.7257456921671901,3.5566334869057137,thermal
450600,防城港,广西,Q2,-0.15,1.0,0.8478013080625235,3.06978252694452,2.5359124618556272,4.896417116325202,0.8661293552321814,3.1366409337296286,2.607757845553249,5.009205670421735,2.312979053411331,1.7816024767786949,0.0668228321691851,0.8478013080625235,5.009205670421735,thermal
420900,孝感,湖北,Q2,-0.15,1.0,0.731935011905116,2.41660084281814,2.024246363676019,3.83524221324818,0.749241535655476,2.4937843777566027,2.0970146494973863,3.96387116803647,1.7764305650962504,1.3818684613955818,0.0736371296395218,0.731935011905116,3.96387116803647,thermal
152200,兴安,内蒙古,Q2,-0.15,1.0,0.5879757223839821,0.4368471642638427,1.1288477006467843,1.0132375398973492,0.6032230437063246,0.4617863839824876,1.1778156544191454,1.0736445955521037,-0.1279410090746058,0.576073894335194,0.0375359879075332,0.5879757223839821,1.0736445955521037,spectral
321000,扬州,江苏,Q2,-0.15,1.0,0.7132405344178805,2.0865530710770352,1.928430257727132,3.4110607794353376,0.731792065904191,2.156427774108161,1.998461615083702,3.527870497113184,1.4521181778815744,1.2940736916943931,0.0684380931193347,0.7132405344178805,3.527870497113184,thermal
411700,驻马店,河南,Q2,-0.15,1.0,0.7190089134892386,2.261972386579658,1.9511750164745711,3.619775427741368,0.736848011338731,2.337244047843212,2.0260193391486325,3.745962007989889,1.6324681219391048,1.3214570825392715,0.0730278900222739,0.7190089134892386,3.745962007989889,thermal
440900,茂名,广东,Q2,-0.15,1.0,0.8519246102160372,3.2455437990000613,2.5278610679767777,5.03507045840581,0.8717576996891685,3.3083828448603247,2.5966582883619305,5.140130310305313,2.4696694928425003,1.7549658490816613,0.063570358165114,0.8519246102160372,5.140130310305313,thermal
410400,平顶山,河南,Q2,-0.15,1.0,0.7095653484921582,2.411767083760608,1.8882699000634773,3.74318142850214,0.727365384652634,2.4955775927794965,1.964935837333348,3.877205207291557,1.8086776578364732,1.2816081882648338,0.0773540126980905,0.7095653484921582,3.877205207291557,thermal
320700,连云港,江苏,Q3,-0.15,1.0,0.7124254601354796,1.786338336608062,1.9081396150127272,3.06027892701084,0.731500925390205,1.8420905793712803,1.9745980108621275,3.163012679169963,1.1312306759233373,1.258385030871093,0.0609715122400526,0.7124254601354796,3.163012679169963,spectral
321300,宿迁,江苏,Q3,-0.15,1.0,0.7033274000765255,1.9031902685821445,1.891510448032152,3.1790100545907363,0.7225935301134356,1.9660545007914365,1.9640703370646275,3.2898188877388934,1.263697235932726,1.256865243794325,0.0659290079353169,0.7033274000765255,3.2898188877388934,thermal
441300,惠州,广东,Q3,-0.15,1.0,0.822969206763613,3.3203026914618405,2.420157005489832,5.056000058081267,0.8415105202135065,3.3935915696656105,2.4875400454845487,5.1718012871821095,2.591852259139186,1.6887536540626504,0.0682261672166598,0.822969206763613,5.1718012871821095,thermal
210100,沈阳,辽宁,Q3,-0.15,1.0,0.6255013180599178,0.8075572090112004,1.3998311117005446,1.6149582615396565,0.6410413679627247,0.846011635452748,1.455947885332609,1.693631763163772,0.2099294924823376,0.8110345687669402,0.0471663838545762,0.6255013180599178,1.693631763163772,spectral
211000,辽阳,辽宁,Q3,-0.15,1.0,0.6347704465572868,0.9273645406869592,1.4482863830693748,1.7795427926240004,0.6501204007216543,0.9694385284458652,1.503686607273691,1.8639601241256631,0.3260516265403542,0.853636587145475,0.0495014638825471,0.6347704465572868,1.8639601241256631,spectral
320800,淮安,江苏,Q3,-0.15,1.0,0.7029275553546155,1.9682353005597173,1.9034857530500384,3.262609633586644,0.7222213263013533,2.031247019855153,1.9790274412436528,3.376115137239233,1.3321567427486285,1.273672179688038,0.0673586594479506,0.7029275553546155,3.376115137239233,thermal
210300,鞍山,辽宁,Q3,-0.15,1.0,0.6390939020428865,0.8975444509750297,1.4810553463903586,1.7724340217182055,0.6547667597216478,0.934510048162962,1.5379535728638594,1.8509895453163503,0.2856825010897382,0.8791597111478514,0.0470534310358742,0.6390939020428865,1.8509895453163503,spectral
445200,揭阳,广东,Q3,-0.15,1.0,0.8224682015911089,3.131779013200675,2.439127558949284,4.876304747422156,0.8411218991788205,3.200946099312163,2.500978172607926,4.986821551735265,2.397884961680004,1.7015752712021897,0.0648931172619623,0.8224682015911089,4.986821551735265,thermal
513400,凉山,四川,Q3,-0.15,1.0,0.7573207779012936,1.9930748715784483,2.0888865466363926,3.4131909842205044,0.7753506510398189,2.0613541862555484,2.146618118770172,3.522538638961304,1.3056095334227358,1.3961473372090194,0.0634609904282546,0.7573207779012936,3.522538638961304,spectral
341300,宿州,安徽,Q3,-0.15,1.0,0.7040953225560198,2.025570206646421,1.8965373124496088,3.314730910547325,0.7230016048103138,2.092476624634898,1.9688805312057407,3.429048830425208,1.391825830757006,1.2655113369440214,0.0676163401681602,0.7040953225560198,3.429048830425208,thermal
320300,徐州,江苏,Q3,-0.15,1.0,0.6963020426920874,1.9450145768743927,1.85111158193616,3.1950156503632865,0.715208086852992,2.0118446504184595,1.923158091807653,3.309417503209344,1.3184140871934311,1.2271193104189115,0.0675820629049139,0.6963020426920874,3.309417503209344,thermal
610100,西安,陕西,Q3,-0.15,1.0,0.7233216084931771,2.714161741853349,1.896892741321876,4.054529740228352,0.7399523351063086,2.8092326244995025,1.9662584206112,4.200144738964262,2.1127283652876896,1.2826067630778015,0.0814880021055934,0.7233216084931771,4.200144738964262,thermal
442000,中山,广东,Q3,-0.15,1.0,0.8350868514973575,3.1610333512153144,2.4906157872166546,4.925249702611123,0.8541788183906718,3.2219763190230344,2.556127801776276,5.02906132969736,2.400031911884152,1.7318988712614427,0.0620436950544071,0.8350868514973575,5.02906132969736,thermal
220800,白城,吉林,Q3,-0.15,1.0,0.5864305610174814,0.4510218912547215,1.1512447573591933,1.048184056991408,0.6012616984996999,0.4774133839480665,1.2016463057399562,1.1097944088395817,-0.1135716913742812,0.5986562025738995,0.038279336622482,0.5864305610174814,1.1097944088395817,spectral
620800,平凉,甘肃,Q3,-0.15,1.0,0.6917509698797453,1.248336669129202,1.7089544249075272,2.355410971838401,0.7084794158415786,1.3175795546793267,1.7702705084118753,2.4707778596202656,0.6282904644473859,1.0849448192028228,0.0657916060903115,0.6917509698797453,2.4707778596202656,spectral
320900,盐城,江苏,Q3,-0.15,1.0,0.7066974874865073,1.901364614710732,1.8906608705895331,3.1808882726789944,0.725239621316498,1.9663083580239824,1.9585008265455173,3.2931909247960744,1.2650017649577516,1.2557461271579196,0.0657455451938959,0.7066974874865073,3.2931909247960744,thermal
532500,红河,云南,Q3,-0.15,1.0,0.8286314013106644,2.339072253034957,2.4105800635055186,4.02739998271191,0.8473435919945649,2.405734713971297,2.4687693447244863,4.13548094409566,1.5882526572290092,1.6555238778408845,0.0630730077151013,0.8286314013106644,4.13548094409566,spectral
371700,菏泽,山东,Q3,-0.15,1.0,0.6896886364503141,1.9827606683735288,1.81754444824207,3.2035561578506178,0.7077803177116371,2.046612203021847,1.8862583373960409,3.314130408422211,1.3611219668029213,1.1983369239242887,0.0649828812446869,0.6896886364503141,3.314130408422211,thermal
340600,淮北,安徽,Q3,-0.15,1.0,0.7049462537618734,2.0770468120873358,1.9212862146744003,3.3895879459742373,0.7237779601440897,2.143786735053088,1.9930497281844373,3.5029425707531425,1.4420495513328615,1.2888007491920686,0.0671460164663388,0.7049462537618734,3.5029425707531425,thermal
341600,亳州,安徽,Q3,-0.15,1.0,0.7007047446468961,2.16065059791104,1.899530173668107,3.4748125197366475,0.7192865277244165,2.232430857153611,1.976150957770284,3.598564117620695,1.5421907836211406,1.2834906218080109,0.0721779675446473,0.7007047446468961,3.598564117620695,thermal
441900,东莞,广东,Q3,-0.15,1.0,0.816957795526374,3.2744548447322552,2.426916808930857,5.006499966360223,0.8352738356632416,3.3423964029074105,2.4946448688907497,5.117681080352221,2.541295374334706,1.6936505894256768,0.0657773210654633,0.816957795526374,5.117681080352221,thermal
371300,临沂,山东,Q3,-0.15,1.0,0.6862971400580786,1.7412414064812642,1.8036770885924147,2.9469116523555217,0.7050111663731817,1.8035222558538957,1.8747873579418872,3.0569074778150407,1.119312404306083,1.1861627964056545,0.0651351370452246,0.6862971400580786,3.0569074778150407,spectral
350600,漳州,福建,Q3,-0.15,1.0,0.8094213142936235,3.208472278604724,2.3835003252606013,4.916311534402462,0.828154038624751,3.2784751664007405,2.44683972226567,5.028534557989195,2.4907706561645164,1.6624669574249202,0.0658756301061343,0.8094213142936235,5.028534557989195,thermal
411400,商丘,河南,Q3,-0.15,1.0,0.6926143156275932,2.088291219902194,1.859416643238876,3.3607909247877155,0.7106321301320273,2.158489721588941,1.930332729199824,3.481074218879576,1.47367811015241,1.2451623256261923,0.0696194674733807,0.6926143156275932,3.481074218879576,thermal
410300,洛阳,河南,Q3,-0.15,1.0,0.6975075180662538,2.319164062304968,1.818621960023692,3.582517873328217,0.7146656631787707,2.404939584698096,1.8915493883782108,3.719398517843664,1.7255301970386974,1.2185640477381168,0.0777967550005957,0.6975075180662538,3.719398517843664,thermal
210900,阜新,辽宁,Q3,-0.15,1.0,0.6157650269250192,0.8208398927507243,1.369950332373815,1.6155425526496403,0.6320949709195167,0.857320949397633,1.4315004364396922,1.6885428575138084,0.2325087954255973,0.7941537587581722,0.0461152764050195,0.6157650269250192,1.6885428575138084,spectral
210700,锦州,辽宁,Q3,-0.15,1.0,0.6199422458763593,0.8195203969232789,1.418729443284095,1.6556862874025358,0.6365324440860798,0.8553773108119778,1.480808585994975,1.731050154334146,0.2259068582694201,0.8382270190413265,0.0469740311470401,0.6199422458763593,1.731050154334146,spectral
370400,枣庄,山东,Q3,-0.15,1.0,0.685862010958882,1.8865949790107803,1.8273161265971003,3.122775697311741,0.7045936531389296,1.951338462485519,1.8995344000479752,3.2356542916443853,1.2693183498929743,1.2137768924673626,0.066697038325166,0.685862010958882,3.2356542916443853,thermal
211100,盘锦,辽宁,Q3,-0.15,1.0,0.6206925795843254,0.7817885199517205,1.4384736121079822,1.6290860645817418,0.6366624707927926,0.81494427954798,1.497634366243683,1.702710590757106,0.1835397651650971,0.8532273545910796,0.0452508914166038,0.6206925795843254,1.702710590757106,spectral
440300,深圳,广东,Q3,-0.15,1.0,0.824161554599101,3.1272438368636246,2.4643967877180595,4.884544177350603,0.8427320061612509,3.192737948135438,2.5295262395981237,4.9943483514540254,2.384327019974597,1.7212976411331569,0.0645621357471704,0.824161554599101,4.9943483514540254,thermal
441500,汕尾,广东,Q3,-0.15,1.0,0.8036381253650138,2.7854987479182918,2.40214212968044,4.489272867889205,0.8223383134808193,2.84687012317264,2.4663932641559194,4.594204945761948,2.055167859369866,1.6732511207425804,0.0621478402844877,0.8036381253650138,4.594204945761948,thermal
445100,潮州,广东,Q3,-0.15,1.0,0.8027489677478572,3.074487742857457,2.400426302009984,4.792898666097711,0.8212328183158757,3.139711978920712,2.462093894611584,4.90008096741037,2.3550672034182223,1.6792274408399217,0.063037355404368,0.8027489677478572,4.90008096741037,thermal
410800,焦作,河南,Q3,-0.15,1.0,0.6831134360694602,2.1102355013791207,1.7557502115945534,3.3059550644661595,0.7009742761616478,2.1901680073310503,1.8291203275697,3.43772773603348,1.5184762552646482,1.160709770491689,0.075428274207682,0.6831134360694602,3.43772773603348,thermal
210800,营口,辽宁,Q3,-0.15,1.0,0.626496332375015,0.8187631481557434,1.4831630757424552,1.7009096872012686,0.6421242169467156,0.8507328486545562,1.5415370308591747,1.7738551298039251,0.2125875121029352,0.8901895669986003,0.0445817183273744,0.626496332375015,1.7738551298039251,spectral
370300,淄博,山东,Q3,-0.15,1.0,0.6612842990842305,1.7906158292436911,1.6898987980496385,2.909235058977666,0.6791051904337264,1.850314715259116,1.7599250005342126,3.015292006883108,1.1933238097950216,1.0977704368355434,0.0629134611683124,0.6612842990842305,3.015292006883108,thermal
110000,北京,北京,Q3,-0.15,1.0,0.621418769619031,1.7347924179073493,1.4677388940043334,2.680445998669656,0.638573894310035,1.7983010656304366,1.535419755112466,2.7867457401914653,1.1836389237867264,0.9186715065762332,0.0630165402094743,0.621418769619031,2.7867457401914653,thermal
370700,潍坊,山东,Q3,-0.15,1.0,0.6554608705958476,1.5589504978295476,1.6905035929346337,2.668801610990146,0.6737515914911674,1.613294592326664,1.760560713218173,2.7688654153682712,0.956904946276434,1.0963145542747317,0.0601850442212577,0.6554608705958476,2.7688654153682712,spectral
533300,怒江,云南,Q3,-0.15,1.0,0.7360698604867544,2.13403527973961,2.112975536693273,3.620440757069443,0.7539948282491826,2.2029868976441325,2.1683674357535043,3.7261138954504114,1.477980174611774,1.4501405721432916,0.061923288208591,0.7360698604867544,3.7261138954504114,thermal
440400,珠海,广东,Q3,-0.15,1.0,0.8155727258775336,3.006324588851617,2.47663234807578,4.774312921626356,0.8344464894390669,3.0647235944565754,2.5451192787425247,4.875687387048089,2.261766270187896,1.737117991942953,0.0612303990397059,0.8155727258775336,4.875687387048089,thermal
410100,郑州,河南,Q3,-0.15,1.0,0.682479413308279,2.2001000743269383,1.8011037018821563,3.4454757109407157,0.7000540001128153,2.2769546270677177,1.8731865150081184,3.5703302788049784,1.6084669142740833,1.2070846720218926,0.0722992792007233,0.682479413308279,3.5703302788049784,thermal
440500,汕头,广东,Q3,-0.15,1.0,0.8076997871681479,2.809225375619029,2.427054685092922,4.529755339796826,0.8265225426266509,2.868480174816357,2.4882344592209726,4.629668927557984,2.071763066744899,1.6905548636841532,0.0596512099607833,0.8076997871681479,4.629668927557984,thermal
370800,济宁,山东,Q3,-0.15,1.0,0.6707999986801383,1.898668311054452,1.7753874385950883,3.099291717860031,0.6889953932952331,1.9613404950879156,1.846881216566465,3.2085403046655303,1.2958840303340635,1.177013954843657,0.0648423208076713,0.6707999986801383,3.2085403046655303,thermal
411200,三门峡,河南,Q3,-0.15,1.0,0.6789333301622014,2.156711616946194,1.7762038549993031,3.3819159431447643,0.6957122130988314,2.237146740625984,1.84803584711728,3.5156904139605816,1.5730020538212002,1.1881927260934029,0.0755623038837767,0.6789333301622014,3.5156904139605816,thermal
411100,漯河,河南,Q3,-0.15,1.0,0.6859912272389801,2.2991691720141816,1.8790069364330808,3.6209871871745625,0.7037724718757188,2.375011728093024,1.952958140894312,3.745781931758807,1.704203829706363,1.2830959183164568,0.0724909564970066,0.6859912272389801,3.745781931758807,thermal
130800,承德,河北,Q3,-0.15,1.0,0.6037561330047403,1.2599158735489224,1.4206572169328968,2.155681269575327,0.6207387235489525,1.3097587629974372,1.4861769720550644,2.247648198816488,0.7098843377836875,0.8784641140044883,0.0555436140235713,0.6037561330047403,2.247648198816488,spectral
410700,新乡,河南,Q3,-0.15,1.0,0.6721260679020125,2.002032363201689,1.7483458874335556,3.18427529168972,0.6899581650346986,2.074738012126009,1.8188571880827231,3.3088868375226177,1.410096856804436,1.1553132068987262,0.0713507059174426,0.6721260679020125,3.3088868375226177,thermal
371100,日照,山东,Q3,-0.15,1.0,0.6634991569008264,1.4108337782457347,1.762430931885639,2.5772600543612523,0.6817049985392343,1.4635329611622172,1.8292739300733496,2.676031978408866,0.7974737374099076,1.1561427986854258,0.058916285412706,0.6634991569008264,2.676031978408866,spectral
411600,周口,河南,Q3,-0.15,1.0,0.6822121557983118,2.207706868050918,1.85212166738411,3.4998536447856,0.6995069451780633,2.282334145686038,1.9257750839104528,3.626600088670884,1.6138664353225898,1.257794304101393,0.0727271934485888,0.6822121557983118,3.626600088670884,thermal
610400,咸阳,陕西,Q3,-0.15,1.0,0.6875409185323589,2.337391659426258,1.7913655552673324,3.5859971870097374,0.7039239390444818,2.4246251410627195,1.859737812525819,3.7239719550493655,1.757250433432589,1.201793717084676,0.0773868859997417,0.6875409185323589,3.7239719550493655,thermal
130200,唐山,河北,Q3,-0.15,1.0,0.6283951848822911,1.4262828868371047,1.5212151305459498,2.389820332620607,0.6455183370138506,1.4747213769731091,1.5891221343573791,2.4835639614398053,0.8470778833513991,0.9517443838979568,0.0563465093081583,0.6283951848822911,2.4835639614398053,spectral
140300,阳泉,山西,Q3,-0.15,1.0,0.6369144163330676,1.4504853408621845,1.5977048002616678,2.492382608089949,0.6536904342620664,1.507200169825018,1.668742828413894,2.593089991092934,0.870670619634591,1.025051678628771,0.0604532764965045,0.6369144163330676,2.593089991092934,spectral
210200,大连,辽宁,Q3,-0.15,1.0,0.6325299574499343,0.7504814554311956,1.5364880402333636,1.6778780511214064,0.6484833455049355,0.7836725575132597,1.5974202928171977,1.7524472289926374,0.1370893485349615,0.9369665085880144,0.045861414419727,0.6325299574499343,1.7524472289926374,spectral
211300,朝阳,辽宁,Q3,-0.15,1.0,0.60120649374793,0.8867794618988567,1.3841169567180511,1.7125989071763437,0.6182441848267883,0.9240132783347564,1.4470960873824934,1.7891525678137563,0.3149183235217734,0.8251284754552389,0.047899275088814,0.60120649374793,1.7891525678137563,spectral
610200,铜川,陕西,Q3,-0.15,1.0,0.6780168600822645,2.19256394974352,1.75693443194751,3.404357915251821,0.6941848136777118,2.273629709221625,1.824245980381889,3.5382327447245787,1.6139893478093523,1.1714827244914794,0.0747438123414823,0.6780168600822645,3.5382327447245787,thermal
140500,晋城,山西,Q3,-0.15,1.0,0.6668962393131306,1.8128629592123249,1.705336948453673,2.963751940097703,0.6843385138912028,1.8868564496226536,1.7813216291761025,3.089813364223093,1.2283083062113085,1.1217778906087068,0.0728309280899471,0.6668962393131306,3.089813364223093,thermal
150500,通辽,内蒙古,Q3,-0.15,1.0,0.5825795645059362,0.6927435537489091,1.2445048153611582,1.4011793213777768,0.5979197746562415,0.7289321702947715,1.302977904677105,1.4753550483000977,0.1421281945645132,0.7050316925618045,0.0456155966678436,0.5825795645059362,1.4753550483000977,spectral
640400,固原,宁夏,Q3,-0.15,1.0,0.6494577782296007,0.7640594210684082,1.5906323838438263,1.7637995363790404,0.6660292538601231,0.821522147149123,1.6492342638533497,1.8645805637150128,0.1647593218708591,0.9919018616106816,0.0584616020038712,0.6494577782296007,1.8645805637150128,spectral
411000,许昌,河南,Q3,-0.15,1.0,0.6723658421277534,2.293769086774078,1.809721568271594,3.574397077078162,0.6897362919407124,2.372871313155822,1.886967331177014,3.7060935471116654,1.7214782418639385,1.2365024916232925,0.0757469714966818,0.6723658421277534,3.7060935471116654,thermal
370100,济南,山东,Q3,-0.15,1.0,0.6552256338655083,1.8019772136777856,1.6890169315335823,2.929070640355147,0.6730551449184441,1.866102305697659,1.757543434441322,3.0391180530428885,1.2149588777380778,1.1041993010378075,0.0647342404014946,0.6552256338655083,3.0391180530428885,thermal
130300,秦皇岛,河北,Q3,-0.15,1.0,0.6238143635646454,0.9274684330762506,1.5202936869921135,1.8664946320863465,0.6410464601146693,0.967250238819628,1.5838366562990205,1.9499034203523724,0.3353077318215177,0.9400135675191452,0.050767757447064,0.6238143635646454,1.9499034203523724,spectral
410200,开封,河南,Q3,-0.15,1.0,0.6732740296490514,2.053938091967211,1.8010759305531645,3.293936983607404,0.6909418752863772,2.125386612975788,1.8722914800916255,3.4150615788449024,1.4623623521477538,1.2093837049986491,0.0700414920494477,0.6732740296490514,3.4150615788449024,thermal
120000,天津,天津,Q3,-0.15,1.0,0.6267714587572693,1.6135597399477009,1.531693201623363,2.5948287134067938,0.6442499073790131,1.667666095539544,1.601778372640994,2.692844403683625,1.0403767207350143,0.9664995901235706,0.0591966340677707,0.6267714587572693,2.692844403683625,thermal
652700,博州,新疆,Q3,-0.15,1.0,0.6140150541631639,1.7916244835963546,1.3423143936118764,2.643518577377102,0.6291109619491753,1.867685197097724,1.403613837484241,2.760080551134392,1.2679884508467427,0.8112977260477623,0.0667793200767226,0.6140150541631639,2.760080551134392,thermal
370900,泰安,山东,Q3,-0.15,1.0,0.6549519321187525,1.8602332387643417,1.7053357064188424,3.009549943838419,0.6729052598845042,1.924098409599728,1.7769782437432324,3.120275146180252,1.275427300883336,1.1244184517823386,0.0654774613958242,0.6549519321187525,3.120275146180252,thermal
350200,厦门,福建,Q3,-0.15,1.0,0.7822992883382174,2.981154057771951,2.370842488074309,4.686021452369249,0.8008676052044361,3.0431845046350547,2.4369935808038035,4.789409480357953,2.2766728669502205,1.6684216201857742,0.0620157048837407,0.7822992883382174,4.789409480357953,thermal
