adcode,plot_order,minimum_gain_pct,maximum_gain_pct,baseline_gain_pct,largest_climate_term_changed
421000,97,3.0715993306901224,4.925428633115647,4.27063873811977,True
360200,98,3.212795030520388,5.352775155971634,4.602661902295768,True
360700,99,3.368515867286592,5.586570099664301,4.805964223087078,True
341500,100,2.909432626061381,4.647770498746029,4.034576187884031,True
450400,101,3.524683052161026,5.844605948076564,5.027239709347242,True
220200,102,1.2434062361430964,1.4316033322481436,1.3302159750838705,False
421200,103,3.172955258470278,5.248392680678204,4.516473652499431,True
341800,104,2.9546648028668576,4.781036655442539,4.136036464578474,True
440600,105,3.611197722168402,6.060716244712583,5.192600516485668,True
220500,106,1.337393196635861,1.5409682203746833,1.431900625449689,False
611000,107,2.744313010177124,4.268549648852771,3.733995377708932,True
330500,108,2.877933405318412,4.550360611242676,3.954474875015923,True
340500,109,2.634200068689574,4.026787708930657,3.5307053397803934,True
350800,110,3.480823441369396,5.7960780699376935,4.980883217494725,True
610300,111,2.601043300929473,3.9710472184485863,3.491043408725414,True
421100,112,2.94375091939858,4.707473060892031,4.082805211968976,True
340800,113,2.9462442619413,4.726422919888762,4.096623310629166,True
445300,114,3.6034010573619657,6.040105326918521,5.17796551801275,True
230600,115,0.7388778018857733,1.1079219094893622,0.8809459242627771,False
411500,116,2.814817730966101,4.423710044521734,3.85386229295468,True
420600,117,2.856409342606669,4.561017082654173,3.964438267730963,True
210400,118,1.5177732699817923,1.6845310700721816,1.6168490201640573,False
441400,119,3.523875344480265,5.871849906486237,5.04279860360326,True
360400,120,3.08988690830776,5.040526788272182,4.349592425924587,True
440700,121,3.653976698245476,6.097617885779827,5.228223916217289,True
620500,122,2.0423681832097973,2.5775530089377385,2.377007930331021,False
341700,123,2.987384552165006,4.8509702545442845,4.19448279873913,True
340300,124,2.632852065564406,4.0338182236079545,3.531743775804164,True
350300,125,3.21293348440157,4.973072137630408,4.3378789550766905,True
220400,126,1.228738850258182,1.4477438582627844,1.327076366564106,False
340200,127,2.818001135809789,4.48503276134602,3.896034157673767,True
360100,128,3.12280732050354,5.147877538545664,4.431846475664414,True
210500,129,1.6124389680779003,1.9006467601771604,1.7897648536339572,False
320100,130,2.6282573245999474,4.039149586526958,3.53642935243923,True
340100,131,2.768492673096889,4.315767321391295,3.7667265847000975,True
441600,132,3.4900817285893337,5.816120413391435,4.994123553605578,True
220600,133,1.378349447353644,1.5399608798938091,1.458634277711912,False
450900,134,3.576786404433352,5.940341267958549,5.108106054509798,True
330900,135,2.5039970986070026,3.2674760191289343,2.973275126994501,False
421300,136,2.805154241989305,4.399043921306611,3.835394283746507,True
440100,137,3.572363761753894,6.023166338120389,5.156007377171434,True
420800,138,2.871378380820655,4.537696574015793,3.949360813065428,True
320500,139,2.719134104263654,4.176927796689678,3.654804423514113,True
441700,140,3.613726360876624,5.96497354128358,5.126633166449324,True
341100,141,2.619222964916234,4.008801729881251,3.5120667011482976,True
532600,142,3.1844576616758102,4.838482139496958,4.243336222711269,True
210600,143,1.679913361636376,2.007692597555022,1.8822422940078851,False
340700,144,2.912136628324835,4.7102144409505,4.077712087959018,True
220100,145,1.0198009406678032,1.3088428159481191,1.1401140589768044,False
530300,146,2.676949814303864,3.6788774022801007,3.3061527308543504,False
420100,147,2.97475240931957,4.806572490581251,4.160161543364449,True
211200,148,1.4393238952831178,1.5454039829283506,1.5004580305116866,False
320400,149,2.7052708240928203,4.202910495903822,3.667266286102855,True
350500,150,3.3151771679928776,5.3070212197597,4.5952382555001,True
330400,151,2.80072160404814,4.379459124904628,3.818513452851669,True
340400,152,2.7263652839931707,4.254141946177792,3.710288425421116,True
321100,153,2.66738254263148,4.150695495618528,3.6228373403995207,True
220300,154,1.284500687824175,1.4439526290351612,1.362358936273167,False
310000,155,2.654778522523671,3.9887650057640833,3.507644329078796,True
450700,156,3.5858677939988093,5.909655150810211,5.086264166337373,True
411300,157,2.8041645737498566,4.463080800175479,3.884375199983081,True
220700,158,0.9514286700329944,1.240435995756095,1.0712894403688278,False
