context,strategy,share,before_viable,after_viable,new_viable,before_si,after_si,before_sj,after_sj,before_t,after_t,switches,before_npv_usd,after_npv_usd,private_gain_usd,direct_support_usd,admin_usd,total_public_usd,additional_discounted_mwh,new_support_usd,switch_support_usd,same_support_usd,plotted_y,plotted_x
cap,General,0.267,258,330,72,123,330,135,0,0,0,135,30615326.90499036,72657827.90915716,42042501.0041668,49230407.27266975,2461520.3636334874,51691927.63630324,1293819.4312278652,10741179.76858249,20139712.06609217,18349515.437995087,72.0,51.69192763630324
cap,New technology,0.267,258,326,68,123,0,135,326,0,0,123,30615326.90499036,59714967.845507264,29099640.94051691,33511170.0,1675558.5,35186728.5,679358.3166087079,6990060.0,12643785.0,13877325.0,68.0,35.1867285
cap,Matched gap,0.267,258,330,72,123,330,135,0,0,0,135,30615326.90499036,30615533.90499036,207.00000000000185,7188113.268502944,359405.66342514724,7547518.931928092,1293819.4312278652,5339429.706344868,1848683.5621580768,0.0,72.0,7.547518931928091
cap,General,0.268,258,330,72,123,330,135,0,0,0,135,30615326.90499036,72842211.45699486,42226884.55200452,49414790.82050747,2470739.5410253736,51885530.361532845,1293819.4312278652,10781408.90629254,20215141.699298512,18418240.214916423,72.0,51.885530361532844
cap,New technology,0.268,258,326,68,123,0,135,326,0,0,123,30615326.90499036,59840477.845507264,29225150.94051691,33636680.0,1681834.0,35318514.0,679358.3166087079,7016240.0,12691140.0,13929300.0,68.0,35.318514
cap,Matched gap,0.268,258,330,72,123,330,135,0,0,0,135,30615326.90499036,30615533.90499036,207.00000000000185,7188113.268502944,359405.66342514724,7547518.931928092,1293819.4312278652,5339429.706344868,1848683.5621580768,0.0,72.0,7.547518931928091
cap,General,0.269,258,330,72,123,330,135,0,0,0,135,30615326.90499036,73026595.00483258,42411268.09984222,49599174.36834516,2479958.718417258,52079133.08676241,1293819.4312278652,10821638.04400258,20290571.33250484,18486964.991837744,72.0,52.07913308676241
cap,New technology,0.269,258,327,69,123,0,135,327,0,0,123,30615326.90499036,59966010.62046382,29350683.715473466,33865755.0,1693287.75,35559042.75,691801.1335727797,7145985.0,12738495.0,13981275.0,69.0,35.55904275
cap,Matched gap,0.269,258,330,72,123,330,135,0,0,0,135,30615326.90499036,30615533.90499036,207.00000000000185,7188113.268502944,359405.66342514724,7547518.931928092,1293819.4312278652,5339429.706344868,1848683.5621580768,0.0,72.0,7.547518931928091
cap,General,0.27,258,330,72,123,330,135,0,0,0,135,30615326.90499036,73210978.5526703,42595651.64767994,49783557.91618288,2489177.895809144,52272735.81199203,1293819.4312278652,10861867.18171263,20366000.96571118,18555689.76875908,72.0,52.27273581199203
cap,New technology,0.27,258,327,69,123,0,135,327,0,0,123,30615326.90499036,60091905.62046382,29476578.715473466,33991650.0,1699582.5,35691232.5,691801.1335727797,7172550.0,12785850.0,14033250.0,69.0,35.6912325
cap,Matched gap,0.27,258,330,72,123,330,135,0,0,0,135,30615326.90499036,30615533.90499036,207.00000000000185,7188113.268502944,359405.66342514724,7547518.931928092,1293819.4312278652,5339429.706344868,1848683.5621580768,0.0,72.0,7.547518931928091
cap,General,0.271,258,330,72,123,330,135,0,0,0,135,30615326.90499036,73395362.10050802,42780035.19551766,49967941.46402061,2498397.0732010305,52466338.53722164,1293819.4312278652,10902096.319422675,20441430.59891752,18624414.545680404,72.0,52.46633853722164
cap,New technology,0.271,258,328,70,123,0,135,328,0,0,123,30615326.90499036,60218108.08140059,29602781.17641023,34221880.0,1711094.0,35932974.0,704231.8176863567,7303450.0,12833205.0,14085225.0,70.0,35.932974
cap,Matched gap,0.271,258,330,72,123,330,135,0,0,0,135,30615326.90499036,30615533.90499036,207.00000000000185,7188113.268502944,359405.66342514724,7547518.931928092,1293819.4312278652,5339429.706344868,1848683.5621580768,0.0,72.0,7.547518931928091
cap,General,0.272,258,330,72,123,330,135,0,0,0,135,30615326.90499036,73579745.64834574,42964418.74335538,50152325.01185833,2507616.2505929167,52659941.26245125,1293819.4312278652,10942325.457132723,20516860.232123856,18693139.32260174,72.0,52.65994126245125
cap,New technology,0.272,258,328,70,123,0,135,328,0,0,123,30615326.90499036,60344388.08140059,29729061.176410235,34348160.00000001,1717408.0000000005,36065568.00000001,704231.8176863567,7330400.000000001,12880560.000000002,14137200.000000002,70.0,36.065568000000006
cap,Matched gap,0.272,258,330,72,123,330,135,0,0,0,135,30615326.90499036,30615533.90499036,207.00000000000185,7188113.268502944,359405.66342514724,7547518.931928092,1293819.4312278652,5339429.706344868,1848683.5621580768,0.0,72.0,7.547518931928091
cap,General,0.273,258,330,72,123,330,135,0,0,0,135,30615326.90499036,73764129.19618344,43148802.29119308,50336708.55969602,2516835.427984801,52853543.98768082,1293819.4312278652,10982554.594842767,20592289.865330186,18761864.09952306,72.0,52.85354398768082
cap,New technology,0.273,258,328,70,123,0,135,328,0,0,123,30615326.90499036,60470668.08140059,29855341.176410235,34474440.00000001,1723722.0000000005,36198162.00000001,704231.8176863567,7357350.000000001,12927915.000000002,14189175.000000002,70.0,36.19816200000001
cap,Matched gap,0.273,258,330,72,123,330,135,0,0,0,135,30615326.90499036,30615533.90499036,207.00000000000185,7188113.268502944,359405.66342514724,7547518.931928092,1293819.4312278652,5339429.706344868,1848683.5621580768,0.0,72.0,7.547518931928091
cap,General,0.274,258,330,72,123,330,135,0,0,0,135,30615326.90499036,73948512.74402116,43333185.8390308,50521092.10753375,2526054.605376688,53047146.71291044,1293819.4312278652,11022783.732552815,20667719.498536527,18830588.876444392,72.0,53.04714671291045
cap,New technology,0.274,258,328,70,123,0,135,328,0,0,123,30615326.90499036,60596948.08140059,29981621.176410235,34600720.00000001,1730036.0000000005,36330756.00000001,704231.8176863567,7384300.000000001,12975270.000000002,14241150.000000002,70.0,36.33075600000001
cap,Matched gap,0.274,258,330,72,123,330,135,0,0,0,135,30615326.90499036,30615533.90499036,207.00000000000185,7188113.268502944,359405.66342514724,7547518.931928092,1293819.4312278652,5339429.706344868,1848683.5621580768,0.0,72.0,7.547518931928091
cap,General,0.275,258,330,72,123,330,135,0,0,0,135,30615326.90499036,74132896.29185887,43517569.38686852,50705475.65537147,2535273.7827685736,53240749.43814005,1293819.4312278652,11063012.870262869,20743149.13174287,18899313.653365728,72.0,53.24074943814005
cap,New technology,0.275,258,328,70,123,0,135,328,0,0,123,30615326.90499036,60723228.08140059,30107901.176410235,34727000.00000001,1736350.0000000005,36463350.00000001,704231.8176863567,7411250.000000001,13022625.000000002,14293125.000000002,70.0,36.463350000000005
cap,Matched gap,0.275,258,330,72,123,330,135,0,0,0,135,30615326.90499036,30615533.90499036,207.00000000000185,7188113.268502944,359405.66342514724,7547518.931928092,1293819.4312278652,5339429.706344868,1848683.5621580768,0.0,72.0,7.547518931928091
cap,General,0.276,258,330,72,123,330,135,0,0,0,135,30615326.90499036,74317279.83969659,43701952.93470623,50889859.20320916,2544492.9601604585,53434352.163369626,1293819.4312278652,11103242.00797291,20818578.76494921,18968038.43028705,72.0,53.434352163369624
cap,New technology,0.276,258,328,70,123,0,135,328,0,0,123,30615326.90499036,60849508.08140059,30234181.176410235,34853280.00000001,1742664.0000000005,36595944.00000001,704231.8176863567,7438200.000000001,13069980.000000002,14345100.000000002,70.0,36.59594400000001
cap,Matched gap,0.276,258,330,72,123,330,135,0,0,0,135,30615326.90499036,30615533.90499036,207.00000000000185,7188113.268502944,359405.66342514724,7547518.931928092,1293819.4312278652,5339429.706344868,1848683.5621580768,0.0,72.0,7.547518931928091
cap,General,0.277,258,330,72,123,330,135,0,0,0,135,30615326.90499036,74501663.38753429,43886336.48254394,51074242.75104689,2553712.1375523447,53627954.88859923,1293819.4312278652,11143471.145682955,20894008.398155548,19036763.207208384,72.0,53.627954888599234
cap,New technology,0.277,258,328,70,123,0,135,328,0,0,123,30615326.90499036,60975788.08140059,30360461.176410235,34979560.00000001,1748978.0000000005,36728538.00000001,704231.8176863567,7465150.000000001,13117335.000000002,14397075.000000002,70.0,36.72853800000001
cap,Matched gap,0.277,258,330,72,123,330,135,0,0,0,135,30615326.90499036,30615533.90499036,207.00000000000185,7188113.268502944,359405.66342514724,7547518.931928092,1293819.4312278652,5339429.706344868,1848683.5621580768,0.0,72.0,7.547518931928091
cap,General,0.278,258,330,72,123,330,135,0,0,0,135,30615326.90499036,74686046.93537202,44070720.03038167,51258626.29888461,2562931.3149442305,53821557.61382884,1293819.4312278652,11183700.283393005,20969438.031361885,19105487.984129712,72.0,53.82155761382884
cap,New technology,0.278,258,328,70,123,0,135,328,0,0,123,30615326.90499036,61102068.08140059,30486741.176410235,35105840.00000001,1755292.0000000005,36861132.00000001,704231.8176863567,7492100.000000001,13164690.000000002,14449050.000000002,70.0,36.861132000000005
cap,Matched gap,0.278,258,330,72,123,330,135,0,0,0,135,30615326.90499036,30615533.90499036,207.00000000000185,7188113.268502944,359405.66342514724,7547518.931928092,1293819.4312278652,5339429.706344868,1848683.5621580768,0.0,72.0,7.547518931928091
cap,General,0.279,258,330,72,123,330,135,0,0,0,135,30615326.90499036,74870430.48320973,44255103.57821938,51443009.84672233,2572150.4923361167,54015160.33905845,1293819.4312278652,11223929.421103053,21044867.664568223,19174212.761051044,72.0,54.015160339058454
cap,New technology,0.279,258,328,70,123,0,135,328,0,0,123,30615326.90499036,61228348.08140059,30613021.176410235,35232120.00000001,1761606.0000000005,36993726.00000001,704231.8176863567,7519050.000000001,13212045.000000002,14501025.000000002,70.0,36.99372600000001
cap,Matched gap,0.279,258,330,72,123,330,135,0,0,0,135,30615326.90499036,30615533.90499036,207.00000000000185,7188113.268502944,359405.66342514724,7547518.931928092,1293819.4312278652,5339429.706344868,1848683.5621580768,0.0,72.0,7.547518931928091
cap,General,0.28,258,330,72,123,330,135,0,0,0,135,30615326.90499036,75054814.03104745,44439487.12605708,51627393.39456002,2581369.669728001,54208763.06428802,1293819.4312278652,11264158.558813095,21120297.297774557,19242937.53797237,72.0,54.20876306428802
cap,New technology,0.28,258,328,70,123,0,135,328,0,0,123,30615326.90499036,61354628.08140059,30739301.176410235,35358400.00000001,1767920.0000000005,37126320.00000001,704231.8176863567,7546000.000000001,13259400.000000002,14553000.000000002,70.0,37.12632000000001
cap,Matched gap,0.28,258,330,72,123,330,135,0,0,0,135,30615326.90499036,30615533.90499036,207.00000000000185,7188113.268502944,359405.66342514724,7547518.931928092,1293819.4312278652,5339429.706344868,1848683.5621580768,0.0,72.0,7.547518931928091
cap,General,0.281,258,330,72,123,330,135,0,0,0,135,30615326.90499036,75239197.57888517,44623870.6738948,51811776.94239774,2590588.847119888,54402365.78951763,1293819.4312278652,11304387.696523145,21195726.9309809,19311662.3148937,72.0,54.40236578951763
cap,New technology,0.281,258,328,70,123,0,135,328,0,0,123,30615326.90499036,61480908.08140059,30865581.176410235,35484680.00000001,1774234.0000000005,37258914.00000001,704231.8176863567,7572950.000000001,13306755.000000002,14604975.000000002,70.0,37.258914000000004
cap,Matched gap,0.281,258,330,72,123,330,135,0,0,0,135,30615326.90499036,30615533.90499036,207.00000000000185,7188113.268502944,359405.66342514724,7547518.931928092,1293819.4312278652,5339429.706344868,1848683.5621580768,0.0,72.0,7.547518931928091
cap,General,0.282,258,331,73,123,331,135,0,0,0,135,30615326.90499036,75423679.9884012,44808353.08341085,52153724.61293316,2607686.230646658,54761410.84357982,1306804.3088212786,11502180.956930878,21271156.56418724,19380387.091815043,73.0,54.761410843579824
cap,New technology,0.282,258,328,70,123,0,135,328,0,0,123,30615326.90499036,61607188.08140059,30991861.176410235,35610960.00000001,1780548.0000000005,37391508.00000001,704231.8176863567,7599900.000000001,13354110.000000002,14656950.000000002,70.0,37.39150800000001
cap,Matched gap,0.282,258,331,73,123,331,135,0,0,0,135,30615326.90499036,30615534.90499036,208.00000000000185,7345579.529522303,367278.9764761152,7712858.505998418,1306804.3088212786,5496895.967364226,1848683.5621580768,0.0,73.0,7.712858505998418
cap,General,0.283,258,331,73,123,331,135,0,0,0,135,30615326.90499036,75608622.27426267,44993295.36927231,52338666.8987946,2616933.34493973,54955600.24373433,1306804.3088212786,11542968.83266467,21346586.197393566,19449111.868736368,73.0,54.95560024373433
cap,New technology,0.283,258,328,70,123,0,135,328,0,0,123,30615326.90499036,61733468.08140059,31118141.176410235,35737240.00000001,1786862.0000000005,37524102.00000001,704231.8176863567,7626850.000000001,13401465.000000002,14708925.000000002,70.0,37.524102000000006
cap,Matched gap,0.283,258,331,73,123,331,135,0,0,0,135,30615326.90499036,30615534.90499036,208.00000000000185,7345579.529522303,367278.9764761152,7712858.505998418,1306804.3088212786,5496895.967364226,1848683.5621580768,0.0,73.0,7.712858505998418
cap,General,0.284,258,331,73,123,331,135,0,0,0,135,30615326.90499036,75793564.56012413,45178237.65513377,52523609.18465607,2626180.4592328034,55149789.64388888,1306804.3088212786,11583756.708398469,21422015.830599904,19517836.6456577,73.0,55.14978964388888
cap,New technology,0.284,258,329,71,123,0,135,329,0,0,123,30615326.90499036,61860109.87042893,31244782.96543857,35972860.00000001,1798643.0000000005,37771503.00000001,716538.735002223,7763140.000000001,13448820.000000002,14760900.000000002,71.0,37.77150300000001
cap,Matched gap,0.284,258,331,73,123,331,135,0,0,0,135,30615326.90499036,30615534.90499036,208.00000000000185,7345579.529522303,367278.9764761152,7712858.505998418,1306804.3088212786,5496895.967364226,1848683.5621580768,0.0,73.0,7.712858505998418
cap,General,0.285,258,331,73,123,331,135,0,0,0,135,30615326.90499036,75978506.84598559,45363179.940995246,52708551.470517546,2635427.5735258777,55343979.04404343,1306804.3088212786,11624544.584132267,21497445.46380624,19586561.422579028,73.0,55.34397904404343
cap,New technology,0.285,258,329,71,123,0,135,329,0,0,123,30615326.90499036,61986774.87042893,31371447.96543857,36099525.00000001,1804976.2500000005,37904501.25000001,716538.735002223,7790475.000000001,13496175.000000002,14812875.000000002,71.0,37.90450125000001
cap,Matched gap,0.285,258,331,73,123,331,135,0,0,0,135,30615326.90499036,30615534.90499036,208.00000000000185,7345579.529522303,367278.9764761152,7712858.505998418,1306804.3088212786,5496895.967364226,1848683.5621580768,0.0,73.0,7.712858505998418
cap,General,0.286,258,331,73,123,331,135,0,0,0,135,30615326.90499036,76163449.13184705,45548122.22685671,52893493.756379016,2644674.687818951,55538168.44419797,1306804.3088212786,11665332.459866066,21572875.09701258,19655286.199500363,73.0,55.538168444197964
cap,New technology,0.286,258,329,71,123,0,135,329,0,0,123,30615326.90499036,62113439.87042893,31498112.96543857,36226190.00000001,1811309.5000000005,38037499.50000001,716538.735002223,7817810.000000001,13543530.000000002,14864850.000000002,71.0,38.03749950000001
cap,Matched gap,0.286,258,331,73,123,331,135,0,0,0,135,30615326.90499036,30615534.90499036,208.00000000000185,7345579.529522303,367278.9764761152,7712858.505998418,1306804.3088212786,5496895.967364226,1848683.5621580768,0.0,73.0,7.712858505998418
cap,General,0.287,258,331,73,123,331,135,0,0,0,135,30615326.90499036,76348391.41770852,45733064.51271816,53078436.042240456,2653921.802112023,55732357.84435248,1306804.3088212786,11706120.33559986,21648304.730218925,19724010.976421684,73.0,55.73235784435248
cap,New technology,0.287,258,329,71,123,0,135,329,0,0,123,30615326.90499036,62240104.87042893,31624777.96543857,36352855.00000001,1817642.7500000005,38170497.75000001,716538.735002223,7845145.000000001,13590885.000000002,14916825.000000002,71.0,38.17049775000001
cap,Matched gap,0.287,258,331,73,123,331,135,0,0,0,135,30615326.90499036,30615534.90499036,208.00000000000185,7345579.529522303,367278.9764761152,7712858.505998418,1306804.3088212786,5496895.967364226,1848683.5621580768,0.0,73.0,7.712858505998418
cap,General,0.288,258,331,73,123,331,135,0,0,0,135,30615326.90499036,76533333.70357,45918006.79857963,53263378.32810193,2663168.9164050967,55926547.24450703,1306804.3088212786,11746908.21133366,21723734.363425262,19792735.75334302,73.0,55.92654724450703
cap,New technology,0.288,258,329,71,123,0,135,329,0,0,123,30615326.90499036,62366769.87042893,31751442.96543857,36479520.00000001,1823976.0000000005,38303496.00000001,716538.735002223,7872480.000000001,13638240.000000002,14968800.000000002,71.0,38.30349600000001
cap,Matched gap,0.288,258,331,73,123,331,135,0,0,0,135,30615326.90499036,30615534.90499036,208.00000000000185,7345579.529522303,367278.9764761152,7712858.505998418,1306804.3088212786,5496895.967364226,1848683.5621580768,0.0,73.0,7.712858505998418
cap,General,0.289,258,331,73,123,331,135,0,0,0,135,30615326.90499036,76718275.98943146,46102949.084441096,53448320.6139634,2672416.0306981704,56120736.644661576,1306804.3088212786,11787696.087067457,21799163.9966316,19861460.530264348,73.0,56.12073664466158
cap,New technology,0.289,258,329,71,123,0,135,329,0,0,123,30615326.90499036,62493434.87042892,31878107.965438563,36606184.99999999,1830309.25,38436494.24999999,716538.735002223,7899814.999999999,13685594.999999998,15020774.999999998,71.0,38.436494249999996
cap,Matched gap,0.289,258,331,73,123,331,135,0,0,0,135,30615326.90499036,30615534.90499036,208.00000000000185,7345579.529522303,367278.9764761152,7712858.505998418,1306804.3088212786,5496895.967364226,1848683.5621580768,0.0,73.0,7.712858505998418
cap,General,0.29,258,331,73,123,331,135,0,0,0,135,30615326.90499036,76903218.2752929,46287891.37030254,53633262.89982484,2681663.1449912423,56314926.04481608,1306804.3088212786,11828483.96280125,21874593.62983793,19930185.30718567,73.0,56.314926044816076
cap,New technology,0.29,258,329,71,123,0,135,329,0,0,123,30615326.90499036,62620099.87042892,32004772.965438563,36732849.99999999,1836642.5,38569492.49999999,716538.735002223,7927149.999999999,13732949.999999998,15072749.999999998,71.0,38.569492499999996
cap,Matched gap,0.29,258,331,73,123,331,135,0,0,0,135,30615326.90499036,30615534.90499036,208.00000000000185,7345579.529522303,367278.9764761152,7712858.505998418,1306804.3088212786,5496895.967364226,1848683.5621580768,0.0,73.0,7.712858505998418
cap,General,0.291,258,332,74,123,332,135,0,0,0,135,30615326.90499036,77088236.67521845,46472909.77022809,53980797.95059776,2699039.8975298884,56679837.848127656,1319662.901668992,12031864.60344649,21950023.26304427,19998910.084107008,74.0,56.679837848127654
cap,New technology,0.291,258,330,72,123,0,135,330,0,0,123,30615326.90499036,62746989.67289941,32131662.767909046,36971549.99999999,1848577.5,38820127.49999999,728774.852654143,8066519.999999999,13780304.999999998,15124724.999999998,72.0,38.82012749999999
cap,Matched gap,0.291,258,332,74,123,332,135,0,0,0,135,30615326.90499036,30615535.90499036,209.00000000000185,7508097.1803696705,375404.8590184836,7883502.039388155,1319662.901668992,5659413.618211594,1848683.5621580768,0.0,74.0,7.883502039388155
cap,General,0.292,258,332,74,123,332,135,0,0,0,135,30615326.90499036,77273737.69910365,46658410.79411331,54166298.97448299,2708314.9487241497,56874613.92320714,1319662.901668992,12073211.21720404,22025452.896250613,20067634.861028336,74.0,56.87461392320714
cap,New technology,0.292,258,330,72,123,0,135,330,0,0,123,30615326.90499036,62874039.67289941,32258712.76790905,37098600.0,1854930.0,38953530.0,728774.852654143,8094240.0,13827660.0,15176700.0,72.0,38.95353
cap,Matched gap,0.292,258,332,74,123,332,135,0,0,0,135,30615326.90499036,30615535.90499036,209.00000000000185,7508097.1803696705,375404.8590184836,7883502.039388155,1319662.901668992,5659413.618211594,1848683.5621580768,0.0,74.0,7.883502039388155
cap,General,0.293,258,332,74,123,332,135,0,0,0,135,30615326.90499036,77459238.72298887,46843911.81799851,54351799.99836818,2717589.999918409,57069389.99828659,1319662.901668992,12114557.830961583,22100882.529456943,20136359.637949657,74.0,57.06938999828659
cap,New technology,0.293,258,330,72,123,0,135,330,0,0,123,30615326.90499036,63001089.67289941,32385762.76790905,37225650.0,1861282.5,39086932.5,728774.852654143,8121960.0,13875015.0,15228675.0,72.0,39.0869325
cap,Matched gap,0.293,258,332,74,123,332,135,0,0,0,135,30615326.90499036,30615535.90499036,209.00000000000185,7508097.1803696705,375404.8590184836,7883502.039388155,1319662.901668992,5659413.618211594,1848683.5621580768,0.0,74.0,7.883502039388155
cap,General,0.294,258,332,74,123,332,135,0,0,0,135,30615326.90499036,77644739.7468741,47029412.84188373,54537301.02225341,2726865.0511126705,57264166.07336608,1319662.901668992,12155904.444719132,22176312.16266328,20205084.414870992,74.0,57.264166073366084
cap,New technology,0.294,258,330,72,123,0,135,330,0,0,123,30615326.90499036,63128139.67289941,32512812.76790905,37352700.0,1867635.0,39220335.0,728774.852654143,8149680.0,13922370.0,15280650.0,72.0,39.220335
cap,Matched gap,0.294,258,332,74,123,332,135,0,0,0,135,30615326.90499036,30615535.90499036,209.00000000000185,7508097.1803696705,375404.8590184836,7883502.039388155,1319662.901668992,5659413.618211594,1848683.5621580768,0.0,74.0,7.883502039388155
cap,General,0.295,258,332,74,123,332,135,0,0,0,135,30615326.90499036,77830240.77075931,47214913.86576896,54722802.04613863,2736140.102306932,57458942.14844556,1319662.901668992,12197251.05847668,22251741.79586962,20273809.19179232,74.0,57.45894214844556
cap,New technology,0.295,258,330,72,123,0,135,330,0,0,123,30615326.90499036,63255189.67289941,32639862.76790905,37479750.0,1873987.5,39353737.5,728774.852654143,8177400.0,13969725.0,15332625.0,72.0,39.3537375
cap,Matched gap,0.295,258,332,74,123,332,135,0,0,0,135,30615326.90499036,30615535.90499036,209.00000000000185,7508097.1803696705,375404.8590184836,7883502.039388155,1319662.901668992,5659413.618211594,1848683.5621580768,0.0,74.0,7.883502039388155
cap,General,0.296,258,332,74,123,332,135,0,0,0,135,30615326.90499036,78015741.79464453,47400414.889654174,54908303.07002385,2745415.1535011926,57653718.22352505,1319662.901668992,12238597.67223423,22327171.42907596,20342533.96871365,74.0,57.65371822352505
cap,New technology,0.296,258,330,72,123,0,135,330,0,0,123,30615326.90499036,63382239.67289941,32766912.767909054,37606800.0,1880340.0,39487140.0,728774.852654143,8205120.0,14017080.0,15384600.0,72.0,39.48714
cap,Matched gap,0.296,258,332,74,123,332,135,0,0,0,135,30615326.90499036,30615535.90499036,209.00000000000185,7508097.1803696705,375404.8590184836,7883502.039388155,1319662.901668992,5659413.618211594,1848683.5621580768,0.0,74.0,7.883502039388155
cap,General,0.297,258,332,74,123,332,135,0,0,0,135,30615326.90499036,78201242.81852974,47585915.91353938,55093804.09390904,2754690.204695452,57848494.298604496,1319662.901668992,12279944.285991771,22402601.062282287,20411258.745634977,74.0,57.84849429860449
cap,New technology,0.297,258,330,72,123,0,135,330,0,0,123,30615326.90499036,63509289.67289941,32893962.767909054,37733850.0,1886692.5,39620542.5,728774.852654143,8232840.0,14064435.0,15436575.0,72.0,39.6205425
cap,Matched gap,0.297,258,332,74,123,332,135,0,0,0,135,30615326.90499036,30615535.90499036,209.00000000000185,7508097.1803696705,375404.8590184836,7883502.039388155,1319662.901668992,5659413.618211594,1848683.5621580768,0.0,74.0,7.883502039388155
cap,General,0.298,258,333,75,123,333,135,0,0,0,135,30615326.90499036,78386824.28722996,47771497.38223958,55445809.04887197,2772290.4524435983,58218099.50131557,1332423.8236313215,12487794.830827016,22478030.695488628,20479983.52255631,75.0,58.21809950131557
cap,New technology,0.298,258,330,72,123,0,135,330,0,0,123,30615326.90499036,63636339.67289941,33021012.767909054,37860900.0,1893045.0,39753945.0,728774.852654143,8260560.0,14111790.0,15488550.0,72.0,39.753945
cap,Matched gap,0.298,258,333,75,123,333,135,0,0,0,135,30615326.90499036,30615536.90499036,210.00000000000185,7674521.666632379,383726.083331619,8058247.749963999,1332423.8236313215,5825838.104474304,1848683.5621580768,0.0,75.0,8.058247749963998
cap,General,0.299,258,333,75,123,333,135,0,0,0,135,30615326.90499036,78572884.0491389,47957557.14414856,55631868.81078095,2781593.440539048,58413462.25132,1332423.8236313215,12529700.182608323,22553460.328694984,20548708.29947764,75.0,58.41346225132
cap,New technology,0.299,258,330,72,123,0,135,330,0,0,123,30615326.90499036,63763389.67289941,33148062.767909054,37987950.0,1899397.5,39887347.5,728774.852654143,8288280.0,14159145.0,15540525.0,72.0,39.8873475
cap,Matched gap,0.299,258,333,75,123,333,135,0,0,0,135,30615326.90499036,30615536.90499036,210.00000000000185,7674521.666632379,383726.083331619,8058247.749963999,1332423.8236313215,5825838.104474304,1848683.5621580768,0.0,75.0,8.058247749963998
cap,General,0.3,258,333,75,123,333,135,0,0,0,135,30615326.90499036,78758943.81104788,48143616.90605752,55817928.57268989,2790896.4286344945,58608825.00132439,1332423.8236313215,12571605.534389617,22628889.961901315,20617433.076398965,75.0,58.60882500132439
cap,New technology,0.3,258,330,72,123,0,135,330,0,0,123,30615326.90499036,63890439.67289941,33275112.767909054,38115000.0,1905750.0,40020750.0,728774.852654143,8316000.0,14206500.0,15592500.0,72.0,40.02075
cap,Matched gap,0.3,258,333,75,123,333,135,0,0,0,135,30615326.90499036,30615536.90499036,210.00000000000185,7674521.666632379,383726.083331619,8058247.749963999,1332423.8236313215,5825838.104474304,1848683.5621580768,0.0,75.0,8.058247749963998
area,General,0.0,337,337,0,204,204,0,0,133,133,0,308817476.75422394,308817476.75422394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
area,New technology,0.0,337,337,0,204,204,0,0,133,133,0,308817476.75422394,308817476.75422394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
area,Matched gap,0.0,337,337,0,204,204,0,0,133,133,0,308817476.75422394,308817476.75422394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
area,General,0.001,337,337,0,204,204,0,0,133,133,0,308817476.75422394,309126429.7086454,308952.9544214364,308952.95442144136,15447.64772107207,324400.60214251344,0.0,0.0,0.0,308952.95442144136,0.0,0.32440060214251343
area,New technology,0.001,337,337,0,204,202,0,0,133,135,2,308817476.75422394,308963981.4839089,146504.7296848978,148152.37792282348,7407.618896141174,155559.99681896466,9017.359714258138,0.0,2194.850043301088,145957.5278795224,0.009017359714258138,0.15555999681896465
area,Matched gap,0.001,337,337,0,204,204,0,0,133,133,0,308817476.75422394,308817476.75422394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
area,General,0.002,337,337,0,204,204,0,0,133,133,0,308817476.75422394,309435382.66306686,617905.9088428749,617905.9088428827,30895.29544214414,648801.2042850269,0.0,0.0,0.0,617905.9088428827,0.0,0.6488012042850269
area,New technology,0.002,337,337,0,204,199,0,0,133,138,5,308817476.75422394,309112855.7333784,295378.979154386,302889.3059755502,15144.465298777512,318033.7712743277,22501.00920781593,0.0,10974.25021650544,291915.0557590448,0.02250100920781593,0.3180337712743277
area,Matched gap,0.002,337,337,0,204,204,0,0,133,133,0,308817476.75422394,308817476.75422394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
area,General,0.003,337,337,0,204,203,0,0,133,134,1,308817476.75422394,309744569.7100373,927092.9558133406,927754.1467624828,46387.70733812414,974141.854100607,4510.712771751587,0.0,3292.2750649516324,924461.8716975312,0.004510712771751587,0.9741418541006069
area,New technology,0.003,337,337,0,204,196,0,0,133,141,8,308817476.75422394,309266003.2348088,448526.4805848372,464210.7841581801,23210.53920790901,487421.32336608914,35955.76747426161,0.0,26338.20051961306,437872.5836385671,0.03595576747426161,0.4874213233660891
area,Matched gap,0.003,337,337,0,204,203,0,0,133,134,1,308817476.75422394,308817477.75422394,1.0,662.190949158743,33.109547457937154,695.3004966166802,4510.712771751587,0.0,662.190949158743,0.0,0.004510712771751587,0.0006953004966166802
area,General,0.004,337,337,0,204,202,0,0,133,135,2,308817476.75422394,310054028.3463336,1236551.592109615,1238199.240347522,61909.96201737611,1300109.2023648983,9017.359714258138,0.0,8779.400173204353,1229419.8401743176,0.009017359714258138,1.3001092023648984
area,New technology,0.004,337,337,0,204,194,0,0,133,143,10,308817476.75422394,309421698.1917708,604221.4375467763,627727.1123841112,31386.35561920556,659113.4680033168,44895.955650693926,0.0,43897.000866021765,583830.1115180895,0.044895955650693924,0.6591134680033168
