adcode,context,npv_musd,display_y,display_row
431000,area,0.48672070625137825,2.1018537228242167,2
431100,area,0.5166338634356228,2.0,2
431200,area,0.41175561489765355,2.101413840681822,2
431300,area,0.4796453207189276,2.0,2
433100,area,0.3727342035883629,2.0,2
510100,area,0.4086600901943436,3.0801085569966133,3
510300,area,0.31856204006267885,3.0,3
510400,area,0.9672445726413011,3.0,3
510500,area,0.17101591069024694,3.074639658531794,3
510600,area,0.38900557104837613,3.0,3
510700,area,0.47213955411017305,3.0,3
510800,area,0.424139762151502,2.8799133303993827,3
510900,area,0.42075414854887017,2.9839729448128196,3
511000,area,0.3824215713558437,3.1726994458843265,3
511100,area,0.18924670308275238,2.990662772494346,3
511300,area,0.3897576939513695,2.835547210864995,3
511400,area,0.35736970479046815,3.0,3
511500,area,0.1496099117482345,3.0,3
511600,area,0.24194026835987442,3.0,3
511700,area,0.36549416236956517,2.8990716373160126,3
511800,area,0.49435783087779867,3.071791960626932,3
511900,area,0.35926033247442807,3.1045046735859003,3
512000,area,0.3948113960675883,2.7322866589167276,3
513200,area,1.2671220082527481,3.0,3
513300,area,1.5549613463462963,3.0,3
513400,area,0.8513903626589052,3.0,3
450100,area,0.5400183885010574,3.9011064218829787,4
450200,area,0.4453946895922741,3.925105453502667,4
450300,area,0.4409813180442024,4.028710852830123,4
450400,area,0.6362816341154843,4.0,4
450500,area,0.8787406862706387,4.0,4
450600,area,0.7035399532018164,4.040033679750856,4
450700,area,0.7044478827373966,3.9353742802029785,4
450800,area,0.5563954362208159,3.8127487896704793,4
450900,area,0.6753364048164979,4.0,4
451000,area,0.529990516774381,4.0,4
451100,area,0.5387106678200154,4.100341683649781,4
451200,area,0.4116285472997319,4.0,4
451300,area,0.5518479203066264,4.194852600247728,4
451400,area,0.4916898494309257,4.0,4
360100,area,0.7408294816252725,5.0,5
360200,area,0.681647297621702,5.1192344419739655,5
360300,area,0.6318066214243603,5.104705732668961,5
360400,area,0.750365802918161,5.09946410609497,5
360500,area,0.5969855679560072,5.104705256814171,5
360600,area,0.5968935018798517,5.0,5
360700,area,0.6583941834579812,5.051408598173346,5
360800,area,0.6083921030518952,4.903008375790691,5
360900,area,0.6318037546007217,5.0,5
361000,area,0.5548065888453095,5.0,5
361100,area,0.6699265145973635,4.954464111264848,5
330100,area,0.6121885320732142,5.936311824700731,6
330200,area,0.6808708365940709,6.080253560722134,6
330300,area,0.6820388624892545,5.923281972780714,6
330400,area,0.8531025881301474,6.0,6
330500,area,0.7720752298431757,6.100925454502033,6
330600,area,0.5879615057353279,6.0,6
330700,area,0.6612666500072163,6.0,6
330800,area,0.6263248104798737,6.0291109412469766,6
330900,area,0.7639477028450026,6.0,6
331000,area,0.5976490992258695,6.099291928523208,6
331100,area,0.6217217062383695,5.836844168466449,6
420100,area,0.7669503342712386,7.0,7
420200,area,0.6510341114333276,7.0,7
420300,area,0.623650406570622,7.085784582520986,7
420500,area,0.6061494315300963,7.0,7
420600,area,0.7840593066488213,7.08671015420942,7
420700,area,0.6540617174224951,7.104189356674446,7
420800,area,0.7912428788952645,6.820630011991192,7
420900,area,0.826887718621206,7.0,7
421000,area,0.682792689256511,7.0,7
421100,area,0.7318177127796514,7.0,7
421200,area,0.6920625316078648,7.099760123265554,7
421300,area,0.7881924995643562,6.924811551572191,7
422800,area,0.33209458377240225,7.0,7
350100,area,0.6306236154448246,7.955093230835665,8
350200,area,0.8976706465412133,8.0,8
350300,area,0.7094792260108034,8.0,8
350400,area,0.6263251361749985,8.058755458605042,8
350500,area,0.7479919902316712,8.0,8
350600,area,0.8038335702700189,8.0,8
350700,area,0.6565871354092866,8.010143688024066,8
350800,area,0.6793956272006317,7.940563875959029,8
350900,area,0.6010610607635962,8.0,8
610100,area,0.8134462624204494,9.0,9
610200,area,0.9514396180502179,9.0,9
610300,area,0.7274248312622299,9.084401846758432,9
610400,area,0.9183706460855235,9.0,9
610500,area,0.9825507325303076,9.0,9
610600,area,1.0399102860784322,9.0,9
610700,area,0.5139923642801327,9.0,9
610800,area,1.2218308884980102,9.0,9
610900,area,0.5147212434137538,9.104675874598385,9
611000,area,0.7093615735182308,9.0,9
440100,area,0.7131470980181086,9.916839806907532,10
440200,area,0.5787268241124383,10.000000000000007,10
440300,area,0.8180030588787768,10.000000000000007,10
440400,area,0.8408131523452637,10.069573633064437,10
440500,area,0.862014732072573,9.856785663931504,10
440600,area,0.65875801872908,10.000000000000007,10
440700,area,0.6737410439622883,9.908777630340246,10
440800,area,0.8889248565833512,9.936436916485441,10
440900,area,0.7550149847054685,9.975585683090088,10
441200,area,0.6222199219756565,9.982814434904874,10
441300,area,0.7874193687615014,10.000000000000007,10
441400,area,0.7028633277155342,10.10079647771304,10
441500,area,0.8656967604400898,10.0043635644599,10
441600,area,0.7263216651047054,10.0112895794611,10
441700,area,0.6946009071738607,10.000000000000007,10
441800,area,0.602907353128873,10.063895781811034,10
441900,area,0.8013043352004556,10.19968778527312,10
442000,area,0.7885004288466203,10.104640038265657,10
445100,area,0.8423575612942961,9.936886564207164,10
445200,area,0.7923861084488447,9.896689806463527,10
445300,area,0.6642598787211026,10.102990646363281,10
540100,area,0.9316460577481118,11.0,11
540200,area,0.9650403516195826,11.0,11
540300,area,0.7863715863194486,11.0,11
540400,area,0.5237440134141821,11.0,11
540500,area,0.7912547484807422,11.103357069011395,11
540600,area,0.9734082256659143,11.100694053585954,11
542500,area,1.0487381661413453,11.0,11
530100,area,0.9252211974371031,12.084312385934489,12
530300,area,0.6926090536251519,12.0,12
530400,area,0.8808070689608672,12.10127492434263,12
530500,area,0.956553020547384,12.0,12
530600,area,0.3488287255405328,12.0,12
530700,area,1.0681183975717918,12.0,12
530800,area,0.9071224717160872,12.0,12
530900,area,0.9916324951558012,12.0,12
532300,area,1.0684317731747415,12.104700214424206,12
532500,area,0.7344108362405797,12.0,12
532600,area,0.6504109549546041,12.0,12
532800,area,0.8730577506500032,12.0,12
532900,area,1.0352816294053264,12.0,12
533100,area,0.8963323245689822,12.191423975350553,12
533300,area,0.8828469787389455,11.900825444539933,12
533400,area,1.2317382892935416,12.0,12
620100,area,1.1801467645951111,12.936178794042902,13
620200,area,1.421280729287663,12.98065232537073,13
