context,strategy,share,before_viable,after_viable,new_viable,before_si,after_si,before_sj,after_sj,before_t,after_t,switches,before_npv_usd,after_npv_usd,private_gain_usd,direct_support_usd,admin_usd,total_public_usd,additional_discounted_mwh,new_support_usd,switch_support_usd,same_support_usd
area,New technology,0.194,337,337,0,204,0,0,0,133,337,204,308817476.75422394,370455297.7441709,61637820.98994694,71747453.06546926,3587372.6532734632,75334825.71874273,795501.041413649,0.0,43431692.65684193,28315760.408627346
area,Matched gap,0.194,337,337,0,204,72,0,0,133,265,132,308817476.75422394,308817608.75422394,132.0,3869829.9532078514,193491.49766039258,4063321.4508682443,548133.8265222231,0.0,3869829.953207852,0.0
area,General,0.195,337,337,0,204,71,0,0,133,266,133,308817476.75422394,372875161.29581416,64057684.5415902,67985551.95376308,3399277.5976881543,71384829.55145124,551925.6859437763,0.0,28461717.936506864,39523834.017256215
area,New technology,0.195,337,337,0,204,0,0,0,133,337,204,308817476.75422394,370825129.97646713,62007653.22224317,72117285.2977655,3605864.264888275,75723149.56265377,795501.041413649,0.0,43655567.36125864,28461717.936506864
area,Matched gap,0.195,337,337,0,204,71,0,0,133,266,133,308817476.75422394,308817609.75422394,133.0,3928000.412172878,196400.0206086439,4124400.432781522,551925.6859437763,0.0,3928000.4121728777,0.0
area,General,0.196,337,337,0,204,71,0,0,133,266,133,308817476.75422394,373223805.1519873,64406328.39776334,68334195.80993623,3416709.7904968113,71750905.60043304,551925.6859437763,0.0,28607675.46438639,39726520.34554984
area,New technology,0.196,337,337,0,204,0,0,0,133,337,204,308817476.75422394,371194962.20876336,62377485.4545394,72487117.53006175,3624355.8765030876,76111473.40656485,795501.041413649,0.0,43879442.06567536,28607675.46438639
area,Matched gap,0.196,337,337,0,204,71,0,0,133,266,133,308817476.75422394,308817609.75422394,133.0,3928000.412172878,196400.0206086439,4124400.432781522,551925.6859437763,0.0,3928000.4121728777,0.0
area,General,0.197,337,337,0,204,71,0,0,133,266,133,308817476.75422394,373572449.0081605,64754972.253936484,68682839.66610935,3434141.9833054678,72116981.64941482,551925.6859437763,0.0,28753632.992265902,39929206.67384346
area,New technology,0.197,337,337,0,204,0,0,0,133,337,204,308817476.75422394,371564794.4410596,62747317.686835624,72856949.76235798,3642847.4881178993,76499797.25047588,795501.041413649,0.0,44103316.77009206,28753632.992265902
area,Matched gap,0.197,337,337,0,204,71,0,0,133,266,133,308817476.75422394,308817609.75422394,133.0,3928000.412172878,196400.0206086439,4124400.432781522,551925.6859437763,0.0,3928000.4121728777,0.0
area,General,0.198,337,337,0,204,70,0,0,133,267,134,308817476.75422394,373921318.7043118,65103841.950087845,69090572.233161,3454528.61165805,72545100.84481905,555708.877716139,0.0,29116880.674432244,39973691.55872877
area,New technology,0.198,337,337,0,204,0,0,0,133,337,204,308817476.75422394,371934626.6733558,63117149.919131875,73226781.99465424,3661339.099732712,76888121.09438695,795501.041413649,0.0,44327191.47450881,28899590.52014544
area,Matched gap,0.198,337,337,0,204,70,0,0,133,267,134,308817476.75422394,308817610.75422394,134.0,3986864.2830731506,199343.21415365755,4186207.497226808,555708.877716139,0.0,3986864.283073151,0.0
area,General,0.199,337,337,0,204,70,0,0,133,267,134,308817476.75422394,374270260.98831767,65452784.23409372,69439514.51716685,3471975.725858343,72911490.2430252,555708.877716139,0.0,29263935.62733341,40175578.88983344
area,New technology,0.199,337,337,0,204,0,0,0,133,337,204,308817476.75422394,372304458.90565205,63486982.15142811,73596614.22695045,3679830.7113475227,77276444.93829797,795501.041413649,0.0,44551066.178925484,29045548.048024952
area,Matched gap,0.199,337,337,0,204,70,0,0,133,267,134,308817476.75422394,308817610.75422394,134.0,3986864.2830731506,199343.21415365755,4186207.497226808,555708.877716139,0.0,3986864.283073151,0.0
area,General,0.2,337,337,0,204,70,0,0,133,267,134,308817476.75422394,374619203.27232355,65801726.51809957,69788456.80117272,3489422.840058636,73277879.64123136,555708.877716139,0.0,29410990.58023458,40377466.220938146
area,New technology,0.2,337,337,0,204,0,0,0,133,337,204,308817476.75422394,372674291.1379483,63856814.38372435,73966446.45924668,3698322.3229623344,77664768.78220902,795501.041413649,0.0,44774940.88334221,29191505.575904474
area,Matched gap,0.2,337,337,0,204,70,0,0,133,267,134,308817476.75422394,308817610.75422394,134.0,3986864.2830731506,199343.21415365755,4186207.497226808,555708.877716139,0.0,3986864.283073151,0.0
area,General,0.201,337,337,0,204,70,0,0,133,267,134,308817476.75422394,374968145.55632937,66150668.80210543,70137399.08517858,3506869.9542589295,73644269.03943752,555708.877716139,0.0,29558045.53313576,40579353.55204281
area,New technology,0.201,337,337,0,204,0,0,0,133,337,204,308817476.75422394,373044123.3702445,64226646.61602057,74336278.69154291,3716813.9345771456,78053092.62612006,795501.041413649,0.0,44998815.587758906,29337463.103784002
area,Matched gap,0.201,337,337,0,204,70,0,0,133,267,134,308817476.75422394,308817610.75422394,134.0,3986864.2830731506,199343.21415365755,4186207.497226808,555708.877716139,0.0,3986864.283073151,0.0
area,General,0.202,337,337,0,204,69,0,0,133,268,135,308817476.75422394,375317225.7625705,66499749.00834651,70546623.79139379,3527331.1895696893,74073954.98096348,559476.0491250784,0.0,29926780.34041034,40619843.45098345
area,New technology,0.202,337,337,0,204,0,0,0,133,337,204,308817476.75422394,373413955.60254073,64596478.84831679,74706110.92383914,3735305.546191957,78441416.4700311,795501.041413649,0.0,45222690.29217562,29483420.63166352
area,Matched gap,0.202,337,337,0,204,69,0,0,133,268,135,308817476.75422394,308817611.75422394,135.0,4047009.7830472905,202350.48915236455,4249360.272199655,559476.0491250784,0.0,4047009.78304729,0.0
area,General,0.203,337,337,0,204,68,0,0,133,269,136,308817476.75422394,375666565.9393228,66849089.18509887,70956445.35327443,3547822.267663722,74504267.62093817,563239.0094695908,0.0,30297709.99772822,40658735.35554623
area,New technology,0.203,337,337,0,204,0,0,0,133,337,204,308817476.75422394,373783787.83483696,64966311.08061302,75075943.15613537,3753797.1578067685,78829740.31394213,795501.041413649,0.0,45446564.99659233,29629378.159543037
area,Matched gap,0.203,337,337,0,204,68,0,0,133,269,136,308817476.75422394,308817612.75422394,136.0,4107492.1681755735,205374.60840877867,4312866.776584352,563239.0094695908,0.0,4107492.168175573,0.0
area,General,0.20400000000000001,337,337,0,204,68,0,0,133,269,136,308817476.75422394,376016105.07899415,67198628.3247702,71305984.49294576,3565299.224647288,74871283.71759306,563239.0094695908,0.0,30446959.800672702,40859024.692273065
area,New technology,0.20400000000000001,337,337,0,204,0,0,0,133,337,204,308817476.75422394,374153620.06713325,65336143.31290928,75445775.38843162,3772288.769421581,79218064.1578532,795501.041413649,0.0,45670439.70100905,29775335.68742257
area,Matched gap,0.20400000000000001,337,337,0,204,68,0,0,133,269,136,308817476.75422394,308817612.75422394,136.0,4107492.1681755735,205374.60840877867,4312866.776584352,563239.0094695908,0.0,4107492.168175573,0.0
area,General,0.20500000000000002,337,337,0,204,67,0,0,133,270,137,308817476.75422394,376365689.7564541,67548213.00223017,71716701.33832458,3585835.066916229,75302536.4052408,566993.8350292214,0.0,30821181.73305554,40895519.60526904
area,New technology,0.20500000000000002,337,337,0,204,0,0,0,133,337,204,308817476.75422394,374523452.2994295,65705975.54520551,75815607.62072785,3790780.381036393,79606388.00176425,795501.041413649,0.0,45894314.40542577,29921293.215302087
area,Matched gap,0.20500000000000002,337,337,0,204,67,0,0,133,270,137,308817476.75422394,308817613.75422394,137.0,4168625.3360944213,208431.2668047211,4377056.602899143,566993.8350292214,0.0,4168625.3360944213,0.0
area,General,0.20600000000000002,337,337,0,204,64,0,0,133,273,140,308817476.75422394,376716064.414206,67898587.65998207,72250967.3064493,3612548.365322465,75863515.67177176,578252.1266254096,0.0,31649737.624401696,40601229.68204759
area,New technology,0.20600000000000002,337,337,0,204,0,0,0,133,337,204,308817476.75422394,374893284.53172576,66075807.77750174,76185439.85302408,3809271.992651204,79994711.84567529,795501.041413649,0.0,46118189.10984247,30067250.74318161
area,Matched gap,0.20600000000000002,337,337,0,204,64,0,0,133,273,140,308817476.75422394,308817616.75422394,140.0,4352519.646467216,217625.98232336083,4570145.628790577,578252.1266254096,0.0,4352519.646467216,0.0
area,General,0.20700000000000002,337,337,0,204,61,0,0,133,276,143,308817476.75422394,377067356.67652667,68249879.9223027,72787023.84157032,3639351.192078516,76426375.03364883,589499.5061912526,0.0,32484878.065877765,40302145.77569257
area,New technology,0.20700000000000002,337,337,0,204,0,0,0,133,337,204,308817476.75422394,375263116.76402193,66445640.00979797,76555272.08532032,3827763.6042660163,80383035.68958634,795501.041413649,0.0,46342063.81425919,30213208.271061137
area,Matched gap,0.20700000000000002,337,337,0,204,61,0,0,133,276,143,308817476.75422394,308817619.75422394,143.0,4537286.919267626,226864.3459633813,4764151.265231007,589499.5061912526,0.0,4537286.9192676265,0.0
area,General,0.20800000000000002,337,337,0,204,60,0,0,133,277,144,308817476.75422394,377419139.9751314,68601663.22090746,73200724.96527633,3660036.248263817,76860761.21354015,593244.5110361034,0.0,32870074.248477098,40330650.71679923
area,New technology,0.20800000000000002,337,337,0,204,0,0,0,133,337,204,308817476.75422394,375632948.99631816,66815472.242094204,76925104.31761655,3846255.215880828,80771359.53349738,795501.041413649,0.0,46565938.51867589,30359165.79894066
area,Matched gap,0.20800000000000002,337,337,0,204,60,0,0,133,277,144,308817476.75422394,308817620.75422394,144.0,4599205.74436886,229960.287218443,4829166.031587303,593244.5110361034,0.0,4599205.74436886,0.0
area,General,0.209,337,337,0,204,59,0,0,133,278,145,308817476.75422394,377771158.85171264,68953682.0974887,73615022.94464776,3680751.147232388,77295774.09188016,596984.9999098417,0.0,33257465.281119734,40357557.663528025
area,New technology,0.209,337,337,0,204,0,0,0,133,337,204,308817476.75422394,376002781.22861433,67185304.47439042,77294936.54991275,3864746.827495638,81159683.37740839,795501.041413649,0.0,46789813.223092586,30505123.326820172
area,Matched gap,0.209,337,337,0,204,59,0,0,133,278,145,308817476.75422394,308817621.75422394,145.0,4661485.847159072,233074.29235795361,4894560.139517026,596984.9999098417,0.0,4661485.847159072,0.0
area,General,0.21,337,337,0,204,59,0,0,133,278,145,308817476.75422394,378123383.8418784,69305907.08765447,73967247.93481356,3698362.396740678,77665610.33155423,596984.9999098417,0.0,33416591.909259073,40550656.02555449
area,New technology,0.21,337,337,0,204,0,0,0,133,337,204,308817476.75422394,376372613.4609106,67555136.70668665,77664768.78220902,3883238.4391104514,81548007.22131948,795501.041413649,0.0,47013687.927509315,30651080.8546997
area,Matched gap,0.21,337,337,0,204,59,0,0,133,278,145,308817476.75422394,308817621.75422394,145.0,4661485.847159072,233074.29235795361,4894560.139517026,596984.9999098417,0.0,4661485.847159072,0.0
area,General,0.211,337,337,0,204,59,0,0,133,278,145,308817476.75422394,378475608.83204424,69658132.07782027,74319472.92497933,3715973.6462489665,78035446.5712283,596984.9999098417,0.0,33575718.5373984,40743754.38758093
area,New technology,0.211,337,337,0,204,0,0,0,133,337,204,308817476.75422394,376742445.6932069,67924968.9389829,78034601.01450524,3901730.050725262,81936331.0652305,795501.041413649,0.0,47237562.631926015,30797038.382579222
area,Matched gap,0.211,337,337,0,204,59,0,0,133,278,145,308817476.75422394,308817621.75422394,145.0,4661485.847159072,233074.29235795361,4894560.139517026,596984.9999098417,0.0,4661485.847159072,0.0
area,General,0.212,337,337,0,204,58,0,0,133,279,146,308817476.75422394,378827902.58258307,70010425.82835905,74734964.61568165,3736748.230784083,78471712.84646574,600714.0033164136,0.0,33967499.27012764,40767465.34555402
area,New technology,0.212,337,337,0,204,0,0,0,133,337,204,308817476.75422394,377112277.92550313,68294801.17127913,78404433.24680147,3920221.6623400734,82324654.90914154,795501.041413649,0.0,47461437.33634274,30942995.910458736
area,Matched gap,0.212,337,337,0,204,58,0,0,133,279,146,308817476.75422394,308817622.75422394,146.0,4724684.787322599,236234.23936612997,4960919.026688729,600714.0033164136,0.0,4724684.787322599,0.0
area,General,0.213,337,337,0,204,57,0,0,133,280,147,308817476.75422394,379180715.60770357,70363238.85347962,75151053.16204943,3757552.6581024714,78908605.8201519,604442.0369594397,0.0,34361474.852900185,40789578.309149235
area,New technology,0.213,337,337,0,204,0,0,0,133,337,204,308817476.75422394,377482110.15779936,68664633.40357536,78774265.47909772,3938713.2739548865,82712978.7530526,795501.041413649,0.0,47685312.04075945,31088953.43833826
area,Matched gap,0.213,337,337,0,204,57,0,0,133,280,147,308817476.75422394,308817623.75422394,147.0,4787961.308569798,239398.06542848994,5027359.373998288,604442.0369594397,0.0,4787961.308569799,0.0
area,General,0.214,337,337,0,204,57,0,0,133,280,147,308817476.75422394,379533537.4535348,70716060.69931082,75503875.00788063,3775193.7503940314,79279068.75827466,604442.0369594397,0.0,34522796.33108282,40981078.67679782
area,New technology,0.214,337,337,0,204,0,0,0,133,337,204,308817476.75422394,377851942.3900956,69034465.63587159,79144097.71139394,3957204.8855696972,83101302.59696364,795501.041413649,0.0,47909186.74517615,31234910.966217786
area,Matched gap,0.214,337,337,0,204,57,0,0,133,280,147,308817476.75422394,308817623.75422394,147.0,4787961.308569798,239398.06542848994,5027359.373998288,604442.0369594397,0.0,4787961.308569799,0.0
area,General,0.215,337,337,0,204,56,0,0,133,281,148,308817476.75422394,379886377.62195146,71068900.86772752,75920858.83774659,3796042.94188733,79716901.77963392,608159.21884994,0.0,34920064.18892032,41000794.64882626
area,New technology,0.215,337,337,0,204,0,0,0,133,337,204,308817476.75422394,378221774.6223918,69404297.86816785,79513929.9436902,3975696.49718451,83489626.44087471,795501.041413649,0.0,48133061.44959287,31380868.494097322
area,Matched gap,0.215,337,337,0,204,56,0,0,133,281,148,308817476.75422394,308817624.75422394,148.0,4852105.970019061,242605.29850095307,5094711.268520014,608159.21884994,0.0,4852105.970019062,0.0
area,General,0.216,337,337,0,204,56,0,0,133,281,148,308817476.75422394,380239497.8956154,71422021.14139146,76273979.1114105,3813698.955570525,80087678.06698103,608159.21884994,0.0,35082483.092124596,41191496.01928591
area,New technology,0.216,337,337,0,204,0,0,0,133,337,204,308817476.75422394,378591606.85468805,69774130.10046408,79883762.1759864,3994188.1087993197,83877950.28478572,795501.041413649,0.0,48356936.154009566,31526826.021976836
area,Matched gap,0.216,337,337,0,204,56,0,0,133,281,148,308817476.75422394,308817624.75422394,148.0,4852105.970019061,242605.29850095307,5094711.268520014,608159.21884994,0.0,4852105.970019062,0.0
area,General,0.217,337,337,0,204,55,0,0,133,282,149,308817476.75422394,380592833.81501496,71775357.06079105,76691858.22477458,3834592.9112387295,80526451.13601331,611871.406584,0.0,35483043.22502703,41208814.99974754
area,New technology,0.217,337,337,0,204,0,0,0,133,337,204,308817476.75422394,378961439.0869843,70143962.3327603,80253594.40828264,4012679.720414132,84266274.12869677,795501.041413649,0.0,48580810.85842628,31672783.549856357
area,Matched gap,0.217,337,337,0,204,55,0,0,133,282,149,308817476.75422394,308817625.75422394,149.0,4916650.163983552,245832.5081991776,5162482.6721827295,611871.406584,0.0,4916650.163983553,0.0
area,General,0.218,337,337,0,204,55,0,0,133,282,149,308817476.75422394,380946252.5165117,72128775.7622877,77045276.92627123,3852263.846313562,80897540.7725848,611871.406584,0.0,35646559.553252965,41398717.373018265
area,New technology,0.218,337,337,0,204,0,0,0,133,337,204,308817476.75422394,379331271.3192805,70513794.56505653,80623426.64057885,4031171.3320289426,84654597.97260779,795501.041413649,0.0,48804685.56284298,31818741.077735875
area,Matched gap,0.218,337,337,0,204,55,0,0,133,282,149,308817476.75422394,308817625.75422394,149.0,4916650.163983552,245832.5081991776,5162482.6721827295,611871.406584,0.0,4916650.163983553,0.0
area,General,0.219,337,337,0,204,55,0,0,133,282,149,308817476.75422394,381299671.2180083,72482194.46378435,77398695.62776789,3869934.7813883945,81268630.4091563,611871.406584,0.0,35810075.88147891,41588619.746289
area,New technology,0.219,337,337,0,204,0,0,0,133,337,204,308817476.75422394,379701103.55157673,70883626.79735276,80993258.87287511,4049662.9436437557,85042921.81651887,795501.041413649,0.0,49028560.26725972,31964698.605615392
area,Matched gap,0.219,337,337,0,204,55,0,0,133,282,149,308817476.75422394,308817625.75422394,149.0,4916650.163983552,245832.5081991776,5162482.6721827295,611871.406584,0.0,4916650.163983553,0.0
area,General,0.22,337,337,0,204,55,0,0,133,282,149,308817476.75422394,381653089.919505,72835613.165281,77752114.32926455,3887605.7164632278,81639720.04572779,611871.406584,0.0,35973592.20970483,41778522.11955972
area,New technology,0.22,337,337,0,204,0,0,0,133,337,204,308817476.75422394,380070935.78387296,71253459.02964899,81363091.10517135,4068154.555258568,85431245.66042992,795501.041413649,0.0,49252434.971676424,32110656.133494914
area,Matched gap,0.22,337,337,0,204,55,0,0,133,282,149,308817476.75422394,308817625.75422394,149.0,4916650.163983552,245832.5081991776,5162482.6721827295,611871.406584,0.0,4916650.163983553,0.0
area,General,0.221,337,337,0,204,55,0,0,133,282,149,308817476.75422394,382006508.62100166,73189031.86677769,78105533.03076123,3905276.6515380614,82010809.68229929,611871.406584,0.0,36137108.53793077,41968424.492830455
area,New technology,0.221,337,337,0,204,0,0,0,133,337,204,308817476.75422394,380440768.0161692,71623291.26194525,81732923.33746758,4086646.166873379,85819569.50434096,795501.041413649,0.0,49476309.67609313,32256613.661374453
area,Matched gap,0.221,337,337,0,204,55,0,0,133,282,149,308817476.75422394,308817625.75422394,149.0,4916650.163983552,245832.5081991776,5162482.6721827295,611871.406584,0.0,4916650.163983553,0.0
area,General,0.222,337,337,0,204,55,0,0,133,282,149,308817476.75422394,382359927.32249826,73542450.56827432,78458951.73225789,3922947.5866128947,82381899.31887078,611871.406584,0.0,36300624.8661567,42158326.866101176
area,New technology,0.222,337,337,0,204,0,0,0,133,337,204,308817476.75422394,380810600.2484654,71993123.49424148,82102755.56976381,4105137.778488191,86207893.348252,795501.041413649,0.0,49700184.38050984,32402571.18925397
area,Matched gap,0.222,337,337,0,204,55,0,0,133,282,149,308817476.75422394,308817625.75422394,149.0,4916650.163983552,245832.5081991776,5162482.6721827295,611871.406584,0.0,4916650.163983553,0.0
area,General,0.223,337,337,0,204,55,0,0,133,282,149,308817476.75422394,382713346.0239949,73895869.26977098,78812370.43375453,3940618.521687727,82752988.95544226,611871.406584,0.0,36464141.19438263,42348229.239371896
area,New technology,0.223,337,337,0,204,0,0,0,133,337,204,308817476.75422394,381180432.48076165,72362955.7265377,82472587.80206004,4123629.390103002,86596217.19216305,795501.041413649,0.0,49924059.084926546,32548528.717133485
area,Matched gap,0.223,337,337,0,204,55,0,0,133,282,149,308817476.75422394,308817625.75422394,149.0,4916650.163983552,245832.5081991776,5162482.6721827295,611871.406584,0.0,4916650.163983553,0.0
area,General,0.224,337,337,0,204,55,0,0,133,282,149,308817476.75422394,383066764.72549164,74249287.97126764,79165789.1352512,3958289.4567625597,83124078.59201376,611871.406584,0.0,36627657.52260858,42538131.61264263
area,New technology,0.224,337,337,0,204,0,0,0,133,337,204,308817476.75422394,381550264.7130579,72732787.95883392,82842420.0343563,4142121.001717815,86984541.03607412,795501.041413649,0.0,50147933.789343275,32694486.245013013
area,Matched gap,0.224,337,337,0,204,55,0,0,133,282,149,308817476.75422394,308817625.75422394,149.0,4916650.163983552,245832.5081991776,5162482.6721827295,611871.406584,0.0,4916650.163983553,0.0
area,General,0.225,337,337,0,204,55,0,0,133,282,149,308817476.75422394,383420183.42698824,74602706.67276429,79519207.83674785,3975960.391837393,83495168.22858526,611871.406584,0.0,36791173.85083449,42728033.98591335
area,New technology,0.225,337,337,0,204,0,0,0,133,337,204,308817476.75422394,381920096.9453541,73102620.19113016,83212252.2666525,4160612.613332625,87372864.87998512,795501.041413649,0.0,50371808.493759975,32840443.772892527
area,Matched gap,0.225,337,337,0,204,55,0,0,133,282,149,308817476.75422394,308817625.75422394,149.0,4916650.163983552,245832.5081991776,5162482.6721827295,611871.406584,0.0,4916650.163983553,0.0
area,General,0.226,337,337,0,204,54,0,0,133,283,150,308817476.75422394,383773741.5504737,74956264.79624969,79940071.22843912,3997003.5614219564,83937074.78986108,615549.0683900425,0.0,37202708.233953446,42737362.99448568
area,New technology,0.226,337,337,0,204,0,0,0,133,337,204,308817476.75422394,382289929.1776504,73472452.42342642,83582084.49894872,4179104.2249474362,87761188.72389616,795501.041413649,0.0,50595683.19817668,32986401.30077205
area,Matched gap,0.226,337,337,0,204,54,0,0,133,283,150,308817476.75422394,308817626.75422394,150.0,4983956.4321894385,249197.82160947192,5233154.25379891,615549.0683900425,0.0,4983956.4321894385,0.0
area,General,0.227,337,337,0,204,54,0,0,133,283,150,308817476.75422394,384127458.679803,75309981.92557907,80293788.3577685,4014689.4178884253,84308477.77565694,615549.0683900425,0.0,37367321.98720103,42926466.37056747
area,New technology,0.227,337,337,0,204,0,0,0,133,337,204,308817476.75422394,382659761.40994656,73842284.65572263,83951916.73124498,4197595.836562249,88149512.56780723,795501.041413649,0.0,50819557.902593404,33132358.828651577
area,Matched gap,0.227,337,337,0,204,54,0,0,133,283,150,308817476.75422394,308817626.75422394,150.0,4983956.4321894385,249197.82160947192,5233154.25379891,615549.0683900425,0.0,4983956.4321894385,0.0
area,General,0.228,337,337,0,204,52,0,0,133,285,152,308817476.75422394,384481466.3103693,75663989.55614537,80783588.578818,4039179.4289408997,84822768.0077589,622889.6163262345,0.0,38032361.55032126,42751227.02849674
area,New technology,0.228,337,337,0,204,0,0,0,133,337,204,308817476.75422394,383029593.6422429,74212116.88801888,84321748.96354121,4216087.448177061,88537836.41171828,795501.041413649,0.0,51043432.607010104,33278316.356531106
area,Matched gap,0.228,337,337,0,204,52,0,0,133,285,152,308817476.75422394,308817628.75422394,152.0,5119751.02267265,255987.55113363254,5375738.573806283,622889.6163262345,0.0,5119751.02267265,0.0
area,General,0.229,337,337,0,204,51,0,0,133,286,153,308817476.75422394,384836036.11083186,76018559.35660793,81206242.5375056,4060312.12687528,85266554.66438088,626557.5420070377,0.0,38450480.483570114,42755762.05393548
area,New technology,0.229,337,337,0,204,0,0,0,133,337,204,308817476.75422394,383399425.8745391,74581949.1203151,84691581.19583744,4234579.059791872,88926160.25562932,795501.041413649,0.0,51267307.31142682,33424273.88441062
area,Matched gap,0.229,337,337,0,204,51,0,0,133,286,153,308817476.75422394,308817629.75422394,153.0,5187836.180897675,259391.8090448838,5447227.989942559,626557.5420070377,0.0,5187836.180897675,0.0
area,General,0.23,337,337,0,204,51,0,0,133,286,153,308817476.75422394,385190648.52365947,76373171.76943547,81560854.95033315,4078042.7475166577,85638897.69784981,626557.5420070377,0.0,38618386.51188265,42942468.43845049
area,New technology,0.23,337,337,0,204,0,0,0,133,337,204,308817476.75422394,383769258.1068353,74951781.35261133,85061413.42813368,4253070.671406684,89314484.09954037,795501.041413649,0.0,51491182.01584354,33570231.41229014
area,Matched gap,0.23,337,337,0,204,51,0,0,133,286,153,308817476.75422394,308817629.75422394,153.0,5187836.180897675,259391.8090448838,5447227.989942559,626557.5420070377,0.0,5187836.180897675,0.0
area,General,0.231,337,337,0,204,51,0,0,133,286,153,308817476.75422394,385545260.93648696,76727784.18226299,81915467.36316067,4095773.3681580336,86011240.73131871,626557.5420070377,0.0,38786292.54019518,43129174.82296549
area,New technology,0.231,337,337,0,204,0,0,0,133,337,204,308817476.75422394,384139090.3391315,75321613.58490756,85431245.6604299,4271562.283021495,89702807.94345139,795501.041413649,0.0,51715056.72026024,33716188.94016967
area,Matched gap,0.231,337,337,0,204,51,0,0,133,286,153,308817476.75422394,308817629.75422394,153.0,5187836.180897675,259391.8090448838,5447227.989942559,626557.5420070377,0.0,5187836.180897675,0.0
area,General,0.232,337,337,0,204,51,0,0,133,286,153,308817476.75422394,385899873.3493146,77082396.59509054,82270079.77598822,4113503.9887994113,86383583.76478763,626557.5420070377,0.0,38954198.56850772,43315881.207480505
area,New technology,0.232,337,337,0,204,0,0,0,133,337,204,308817476.75422394,384508922.5714278,75691445.81720382,85801077.89272617,4290053.894636309,90091131.78736249,795501.041413649,0.0,51938931.42467697,33862146.4680492
area,Matched gap,0.232,337,337,0,204,51,0,0,133,286,153,308817476.75422394,308817629.75422394,153.0,5187836.180897675,259391.8090448838,5447227.989942559,626557.5420070377,0.0,5187836.180897675,0.0
area,General,0.233,337,337,0,204,50,0,0,133,287,154,308817476.75422394,386254630.1614305,77437153.4072065,82694225.87383941,4134711.2936919704,86828937.16753139,630209.1535939635,0.0,39377804.626864836,43316421.24697459
area,New technology,0.233,337,337,0,204,0,0,0,133,337,204,308817476.75422394,384878754.80372405,76061278.04950005,86170910.12502238,4308545.506251119,90479455.63127351,795501.041413649,0.0,52162806.12909366,34008103.99592872
area,Matched gap,0.233,337,337,0,204,50,0,0,133,287,154,308817476.75422394,308817630.75422394,154.0,5257226.466632899,262861.32333164493,5520087.789964544,630209.1535939635,0.0,5257226.466632899,0.0
area,General,0.234,337,337,0,204,50,0,0,133,287,154,308817476.75422394,386609541.0020907,77792064.24786676,83049136.71449965,4152456.835724983,87201593.55022463,630209.1535939635,0.0,39546808.08019901,43502328.63430065
area,New technology,0.234,337,337,0,204,0,0,0,133,337,204,308817476.75422394,385248587.0360202,76431110.28179628,86540742.35731861,4327037.11786593,90867779.47518454,795501.041413649,0.0,52386680.83351038,34154061.52380823
area,Matched gap,0.234,337,337,0,204,50,0,0,133,287,154,308817476.75422394,308817630.75422394,154.0,5257226.466632899,262861.32333164493,5520087.789964544,630209.1535939635,0.0,5257226.466632899,0.0
area,General,0.23500000000000001,337,337,0,204,50,0,0,133,287,154,308817476.75422394,386964451.842751,78146975.08852701,83404047.55515993,4170202.3777579963,87574249.93291792,630209.1535939635,0.0,39715811.5335332,43688236.021626726
area,New technology,0.23500000000000001,337,337,0,204,0,0,0,133,337,204,308817476.75422394,385618419.2683165,76800942.5140925,86910574.58961487,4345528.729480743,91256103.31909561,795501.041413649,0.0,52610555.537927106,34300019.05168776
area,Matched gap,0.23500000000000001,337,337,0,204,50,0,0,133,287,154,308817476.75422394,308817630.75422394,154.0,5257226.466632899,262861.32333164493,5520087.789964544,630209.1535939635,0.0,5257226.466632899,0.0
area,General,0.23600000000000002,337,337,0,204,49,0,0,133,288,155,308817476.75422394,387319543.81501406,78502067.06079009,83829387.36434197,4191469.368217099,88020856.73255907,633850.0332910921,0.0,40143807.2919769,43685580.07236507
area,New technology,0.23600000000000002,337,337,0,204,0,0,0,133,337,204,308817476.75422394,385988251.5006127,77170774.74638873,87280406.82191107,4364020.341095554,91644427.16300662,795501.041413649,0.0,52834430.24234378,34445976.57956727
area,Matched gap,0.23600000000000002,337,337,0,204,49,0,0,133,288,155,308817476.75422394,308817631.75422394,155.0,5327475.303551892,266373.7651775946,5593849.068729486,633850.0332910921,0.0,5327475.303551893,0.0
area,General,0.23700000000000002,337,337,0,204,49,0,0,133,288,155,308817476.75422394,387674753.083507,78857276.32928307,84184596.63283497,4209229.831641749,88393826.46447672,633850.0332910921,0.0,40313908.17033275,43870688.462502226
area,New technology,0.23700000000000002,337,337,0,204,0,0,0,133,337,204,308817476.75422394,386358083.7329089,77540606.97868496,87650239.05420734,4382511.952710367,92032751.00691772,795501.041413649,0.0,53058304.94676053,34591934.10744681
area,Matched gap,0.23700000000000002,337,337,0,204,49,0,0,133,288,155,308817476.75422394,308817631.75422394,155.0,5327475.303551892,266373.7651775946,5593849.068729486,633850.0332910921,0.0,5327475.303551893,0.0
area,General,0.23800000000000002,337,337,0,204,48,0,0,133,289,156,308817476.75422394,388030071.06156164,79212594.30733767,84610831.72551519,4230541.586275759,88841373.31179094,637482.5470168879,0.0,40745196.20384141,43865635.5216738
area,New technology,0.23800000000000002,337,337,0,204,0,0,0,133,337,204,308817476.75422394,386727915.9652052,77910439.21098122,88020071.28650355,4401003.564325178,92421074.85082874,795501.041413649,0.0,53282179.65117722,34737891.63532634
