context,strategy,share,adcode,city,province,before_choice,after_choice,before_npv_usd,after_npv_usd,support_usd,admin_usd,private_gain_usd,before_discounted_mwh,after_discounted_mwh,additional_discounted_mwh,new_viable,switch,support_si_usd,support_sj_usd,support_t_usd
area,New technology,0.0,653200,和田,新疆,2,2,1674807.935390374,1674807.935390374,0.0,0.0,0.0,40677.98335436145,40677.98335436145,0.0,0,0,0.0,0.0,0.0
area,New technology,0.0,654000,伊犁,新疆,2,2,1174906.255635289,1174906.255635289,0.0,0.0,0.0,34429.21235742289,34429.21235742289,0.0,0,0,0.0,0.0,0.0
area,New technology,0.0,654200,塔城,新疆,2,2,1222821.2130952182,1222821.2130952182,0.0,0.0,0.0,35028.149325672006,35028.149325672006,0.0,0,0,0.0,0.0,0.0
area,New technology,0.0,654300,阿勒泰,新疆,2,2,1232159.2598439509,1232159.2598439509,0.0,0.0,0.0,35144.87491003116,35144.87491003116,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,110000,北京,北京,2,2,1291812.2195486245,1291812.2195486245,0.0,0.0,0.0,35890.53690633958,35890.53690633958,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,120000,天津,天津,2,2,1283126.2623944604,1283126.2623944604,0.0,0.0,0.0,35781.96244191253,35781.96244191253,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,130100,石家庄,河北,2,2,1159929.5751564307,1159929.5751564307,0.0,0.0,0.0,34242.003851437155,34242.003851437155,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,130200,唐山,河北,2,2,1186092.7216167904,1186092.7216167904,0.0,0.0,0.0,34569.04318219166,34569.04318219166,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,130300,秦皇岛,河北,2,2,1235153.7102582308,1235153.7102582308,0.0,0.0,0.0,35182.30554020966,35182.30554020966,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,130400,邯郸,河北,2,2,1065679.101869506,1065679.101869506,0.0,0.0,0.0,33063.8729353506,33063.8729353506,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,130500,邢台,河北,2,2,1099281.6101283154,1099281.6101283154,0.0,0.0,0.0,33483.90428858571,33483.90428858571,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,130600,保定,河北,2,2,1191270.418217926,1191270.418217926,0.0,0.0,0.0,34633.76438970585,34633.76438970585,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,130700,张家口,河北,2,2,1284615.3566467944,1284615.3566467944,0.0,0.0,0.0,35800.576120066704,35800.576120066704,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,130800,承德,河北,2,2,1225340.6933478396,1225340.6933478396,0.0,0.0,0.0,35059.642828829776,35059.642828829776,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,130900,沧州,河北,2,2,1212522.1044326827,1212522.1044326827,0.0,0.0,0.0,34899.410467390306,34899.410467390306,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,131000,廊坊,河北,2,2,1211771.302123189,1211771.302123189,0.0,0.0,0.0,34890.02543852164,34890.02543852164,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,131100,衡水,河北,2,2,1164282.0819733606,1164282.0819733606,0.0,0.0,0.0,34296.41018664878,34296.41018664878,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,140100,太原,山西,2,2,1210981.5842241044,1210981.5842241044,0.0,0.0,0.0,34880.15396478308,34880.15396478308,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,140200,大同,山西,2,2,1361414.4147406034,1361414.4147406034,0.0,0.0,0.0,36760.56434623932,36760.56434623932,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,140300,阳泉,山西,2,2,1168482.1924197786,1168482.1924197786,0.0,0.0,0.0,34348.91156722901,34348.91156722901,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,140400,长治,山西,2,2,1162664.463967469,1162664.463967469,0.0,0.0,0.0,34276.189961575146,34276.189961575146,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,140500,晋城,山西,2,2,1087256.0262817035,1087256.0262817035,0.0,0.0,0.0,33333.58449050307,33333.58449050307,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,140600,朔州,山西,2,2,1392298.0868600667,1392298.0868600667,0.0,0.0,0.0,37146.61024773261,37146.61024773261,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,140700,晋中,山西,2,2,1185151.8212453658,1185151.8212453658,0.0,0.0,0.0,34557.28192754885,34557.28192754885,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,140800,运城,山西,2,2,1122673.39466948,1122673.39466948,0.0,0.0,0.0,33776.301595350276,33776.301595350276,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,140900,忻州,山西,2,2,1304869.9414683108,1304869.9414683108,0.0,0.0,0.0,36053.75843033566,36053.75843033566,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,141000,临汾,山西,2,2,1139051.5556824305,1139051.5556824305,0.0,0.0,0.0,33981.02860801216,33981.02860801216,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,141100,吕梁,山西,2,2,1258227.579426989,1258227.579426989,0.0,0.0,0.0,35470.72890481914,35470.72890481914,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,150100,呼和浩特,内蒙古,2,2,1323832.3613962366,1323832.3613962366,0.0,0.0,0.0,36290.78867943473,36290.78867943473,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,150200,包头,内蒙古,2,2,1368817.9131597,1368817.9131597,0.0,0.0,0.0,36853.10807647803,36853.10807647803,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,150300,乌海,内蒙古,2,2,1411264.358501204,1411264.358501204,0.0,0.0,0.0,37383.68864324682,37383.68864324682,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,150400,赤峰,内蒙古,2,2,1284598.647230481,1284598.647230481,0.0,0.0,0.0,35800.36725236279,35800.36725236279,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,150500,通辽,内蒙古,2,2,1285338.750829469,1285338.750829469,0.0,0.0,0.0,35809.61854735014,35809.61854735014,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,150600,鄂尔多斯,内蒙古,2,2,1350955.5283658188,1350955.5283658188,0.0,0.0,0.0,36629.82826655451,36629.82826655451,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,150700,呼伦贝尔,内蒙古,0,0,1066814.8790594912,1066814.8790594912,0.0,0.0,0.0,28559.092491609346,28559.092491609346,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,150800,巴彦淖尔,内蒙古,2,2,1473474.9635870862,1473474.9635870862,0.0,0.0,0.0,38161.32120682036,38161.32120682036,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,150900,乌兰察布,内蒙古,2,2,1363143.8027061983,1363143.8027061983,0.0,0.0,0.0,36782.18169580926,36782.18169580926,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,152200,兴安,内蒙古,2,2,1246677.8512979413,1246677.8512979413,0.0,0.0,0.0,35326.357303206045,35326.357303206045,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,152500,锡林郭勒,内蒙古,2,2,1341795.6444753474,1341795.6444753474,0.0,0.0,0.0,36515.32971792362,36515.32971792362,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,152900,阿拉善,内蒙古,2,2,1530697.025666692,1530697.025666692,0.0,0.0,0.0,38876.59698281543,38876.59698281543,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,210100,沈阳,辽宁,2,2,1214131.2134469496,1214131.2134469496,0.0,0.0,0.0,34919.52433006865,34919.52433006865,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,210200,大连,辽宁,2,2,1236605.264783201,1236605.264783201,0.0,0.0,0.0,35200.449971771784,35200.449971771784,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,210300,鞍山,辽宁,2,2,1174112.9040198599,1174112.9040198599,0.0,0.0,0.0,34419.295462230024,34419.295462230024,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,210400,抚顺,辽宁,2,2,1078170.4650153415,1078170.4650153415,0.0,0.0,0.0,33220.01497467354,33220.01497467354,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,210500,本溪,辽宁,2,2,1074415.1032389135,1074415.1032389135,0.0,0.0,0.0,33173.072952468196,33173.072952468196,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,210600,丹东,辽宁,2,2,1076851.5164235015,1076851.5164235015,0.0,0.0,0.0,33203.52811727554,33203.52811727554,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,210700,锦州,辽宁,2,2,1250834.8659260855,1250834.8659260855,0.0,0.0,0.0,35378.319986057846,35378.319986057846,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,210800,营口,辽宁,2,2,1237000.1402827068,1237000.1402827068,0.0,0.0,0.0,35205.38591551561,35205.38591551561,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,210900,阜新,辽宁,2,2,1267150.8661485717,1267150.8661485717,0.0,0.0,0.0,35582.269988838925,35582.269988838925,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,211000,辽阳,辽宁,2,2,1179979.0757266118,1179979.0757266118,0.0,0.0,0.0,34492.62260856443,34492.62260856443,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,211100,盘锦,辽宁,2,2,1251492.4401262773,1251492.4401262773,0.0,0.0,0.0,35386.539663560245,35386.539663560245,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,211200,铁岭,辽宁,2,2,1149113.246133016,1149113.246133016,0.0,0.0,0.0,34106.79973864448,34106.79973864448,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,211300,朝阳,辽宁,2,2,1324375.2795907147,1324375.2795907147,0.0,0.0,0.0,36297.575156865714,36297.575156865714,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,211400,葫芦岛,辽宁,2,2,1304684.5180843894,1304684.5180843894,0.0,0.0,0.0,36051.44063803664,36051.44063803664,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,220100,长春,吉林,2,2,1216471.8891487718,1216471.8891487718,0.0,0.0,0.0,34948.782776341424,34948.782776341424,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,220200,吉林,吉林,2,2,1105511.5813696715,1105511.5813696715,0.0,0.0,0.0,33561.77892910267,33561.77892910267,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,220300,四平,吉林,2,2,1198467.966649872,1198467.966649872,0.0,0.0,0.0,34723.73374510518,34723.73374510518,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,220400,辽源,吉林,2,2,1116418.1995550576,1116418.1995550576,0.0,0.0,0.0,33698.11165642,33698.11165642,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,220500,通化,吉林,0,0,1059410.7681725123,1059410.7681725123,0.0,0.0,0.0,28466.541105522112,28466.541105522112,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,220600,白山,吉林,2,2,1109367.5180236136,1109367.5180236136,0.0,0.0,0.0,33609.97813727695,33609.97813727695,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,220700,松原,吉林,2,2,1290147.2753661915,1290147.2753661915,0.0,0.0,0.0,35869.725104059165,35869.725104059165,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,220800,白城,吉林,2,2,1389756.8813059423,1389756.8813059423,0.0,0.0,0.0,37114.84517830605,37114.84517830605,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,222400,延边,吉林,2,2,1091492.7297856854,1091492.7297856854,0.0,0.0,0.0,33386.54328430285,33386.54328430285,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,230100,哈尔滨,黑龙江,0,0,1079809.3039357255,1079809.3039357255,0.0,0.0,0.0,28721.522802562275,28721.522802562275,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,230200,齐齐哈尔,黑龙江,2,2,1199904.0700333985,1199904.0700333985,0.0,0.0,0.0,34741.68503739926,34741.68503739926,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,230300,鸡西,黑龙江,2,2,1120898.2802860993,1120898.2802860993,0.0,0.0,0.0,33754.112665558016,33754.112665558016,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,230400,鹤岗,黑龙江,2,2,1105018.5143300262,1105018.5143300262,0.0,0.0,0.0,33555.61559110711,33555.61559110711,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,230500,双鸭山,黑龙江,0,0,1054836.8436571797,1054836.8436571797,0.0,0.0,0.0,28409.367049080454,28409.367049080454,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,230600,大庆,黑龙江,2,2,1223664.894788386,1223664.894788386,0.0,0.0,0.0,35038.695346836605,35038.695346836605,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,230700,伊春,黑龙江,2,2,1079997.3741487656,1079997.3741487656,0.0,0.0,0.0,33242.85133884135,33242.85133884135,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,230800,佳木斯,黑龙江,2,2,1094471.498482082,1094471.498482082,0.0,0.0,0.0,33423.7778930078,33423.7778930078,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,230900,七台河,黑龙江,2,2,1108665.0283664789,1108665.0283664789,0.0,0.0,0.0,33601.19701656276,33601.19701656276,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,231000,牡丹江,黑龙江,0,0,1047097.574398336,1047097.574398336,0.0,0.0,0.0,28312.626183344903,28312.626183344903,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,231100,黑河,黑龙江,2,2,1086346.8107143445,1086346.8107143445,0.0,0.0,0.0,33322.21929591108,33322.21929591108,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,231200,绥化,黑龙江,2,2,1122461.068111664,1122461.068111664,0.0,0.0,0.0,33773.647513377575,33773.647513377575,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,232700,大兴安岭,黑龙江,0,0,1030310.3688275343,1030310.3688275343,0.0,0.0,0.0,28102.786113709884,28102.786113709884,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,310000,上海,上海,0,0,869763.7555556173,869763.7555556173,0.0,0.0,0.0,26095.953447810927,26095.953447810927,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,320100,南京,江苏,0,0,860669.435792301,860669.435792301,0.0,0.0,0.0,25982.27445076947,25982.27445076947,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,320200,无锡,江苏,0,0,896974.502316742,896974.502316742,0.0,0.0,0.0,26436.08778232498,26436.08778232498,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,320300,徐州,江苏,0,0,992346.3826411171,992346.3826411171,0.0,0.0,0.0,27628.236286379673,27628.236286379673,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,320400,常州,江苏,0,0,861678.3675212514,861678.3675212514,0.0,0.0,0.0,25994.88609738135,25994.88609738135,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,320500,苏州,江苏,0,0,832843.0669832287,832843.0669832287,0.0,0.0,0.0,25634.444840656066,25634.444840656066,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,320600,南通,江苏,0,0,897101.1630546974,897101.1630546974,0.0,0.0,0.0,26437.671041549424,26437.671041549424,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,320700,连云港,江苏,0,0,962525.933738635,962525.933738635,0.0,0.0,0.0,27255.480675098643,27255.480675098643,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,320800,淮安,江苏,0,0,967831.7567802427,967831.7567802427,0.0,0.0,0.0,27321.80346311874,27321.80346311874,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,320900,盐城,江苏,0,0,982186.753975831,982186.753975831,0.0,0.0,0.0,27501.240928063595,27501.240928063595,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,321000,扬州,江苏,0,0,933745.9063735784,933745.9063735784,0.0,0.0,0.0,26895.730333035437,26895.730333035437,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,321100,镇江,江苏,0,0,889464.080681098,889464.080681098,0.0,0.0,0.0,26342.207511879435,26342.207511879435,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,321200,泰州,江苏,0,0,917926.090471633,917926.090471633,0.0,0.0,0.0,26697.982634261116,26697.982634261116,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,321300,宿迁,江苏,0,0,964774.1854710511,964774.1854710511,0.0,0.0,0.0,27283.583821753848,27283.583821753848,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,330100,杭州,浙江,0,0,612188.5320732142,612188.5320732142,0.0,0.0,0.0,22876.263154280885,22876.263154280885,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,330200,宁波,浙江,0,0,680870.8365940709,680870.8365940709,0.0,0.0,0.0,23734.79196079159,23734.79196079159,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,330300,温州,浙江,0,0,682038.8624892544,682038.8624892544,0.0,0.0,0.0,23749.392284481386,23749.392284481386,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,330400,嘉兴,浙江,0,0,853102.5881301474,853102.5881301474,0.0,0.0,0.0,25887.68885499255,25887.68885499255,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,330500,湖州,浙江,0,0,772075.2298431756,772075.2298431756,0.0,0.0,0.0,24874.8468764054,24874.8468764054,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,330600,绍兴,浙江,0,0,587961.505735328,587961.505735328,0.0,0.0,0.0,22573.42532505731,22573.42532505731,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,330700,金华,浙江,0,0,661266.6500072163,661266.6500072163,0.0,0.0,0.0,23489.739628455914,23489.739628455914,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,330800,衢州,浙江,0,0,626324.8104798737,626324.8104798737,0.0,0.0,0.0,23052.966634364126,23052.966634364126,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,330900,舟山,浙江,0,0,763947.7028450025,763947.7028450025,0.0,0.0,0.0,24773.252788928236,24773.252788928236,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,331000,台州,浙江,0,0,597649.0992258695,597649.0992258695,0.0,0.0,0.0,22694.52024368908,22694.52024368908,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,331100,丽水,浙江,0,0,621721.7062383696,621721.7062383696,0.0,0.0,0.0,22995.42783134533,22995.42783134533,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,340100,合肥,安徽,0,0,829707.6731522316,829707.6731522316,0.0,0.0,0.0,25595.252417768603,25595.252417768603,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,340200,芜湖,安徽,0,0,821730.6530837377,821730.6530837377,0.0,0.0,0.0,25495.539666912424,25495.539666912424,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,340300,蚌埠,安徽,0,0,847267.266879723,847267.266879723,0.0,0.0,0.0,25814.747339362246,25814.747339362246,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,340400,淮南,安徽,0,0,883481.9728298985,883481.9728298985,0.0,0.0,0.0,26267.431163739435,26267.431163739435,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,340500,马鞍山,安徽,0,0,828893.2810983169,828893.2810983169,0.0,0.0,0.0,25585.072517094668,25585.072517094668,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,340600,淮北,安徽,0,0,971008.44390606,971008.44390606,0.0,0.0,0.0,27361.512052191458,27361.512052191458,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,340700,铜陵,安徽,0,0,818069.792131067,818069.792131067,0.0,0.0,0.0,25449.778905004045,25449.778905004045,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,340800,安庆,安徽,0,0,775090.2279058931,775090.2279058931,0.0,0.0,0.0,24912.534352189374,24912.534352189374,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,341000,黄山,安徽,0,0,663941.9661775159,663941.9661775159,0.0,0.0,0.0,23523.181080584658,23523.181080584658,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,341100,滁州,安徽,0,0,868738.1437199104,868738.1437199104,0.0,0.0,0.0,26083.133299864585,26083.133299864585,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,341200,阜阳,安徽,0,0,910425.727693094,910425.727693094,0.0,0.0,0.0,26604.228099529384,26604.228099529384,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,341300,宿州,安徽,0,0,968377.8719294103,968377.8719294103,0.0,0.0,0.0,27328.62990248333,27328.62990248333,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,341500,六安,安徽,0,0,762155.478827462,762155.478827462,0.0,0.0,0.0,24750.849988708982,24750.849988708982,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,341600,亳州,安徽,0,0,967813.8665627558,967813.8665627558,0.0,0.0,0.0,27321.579835400153,27321.579835400153,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,341700,池州,安徽,0,0,779724.3747858815,779724.3747858815,0.0,0.0,0.0,24970.461188189227,24970.461188189227,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,341800,宣城,安徽,0,0,768519.521590249,768519.521590249,0.0,0.0,0.0,24830.400523243818,24830.400523243818,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,350100,福州,福建,0,0,630623.6154448246,630623.6154448246,0.0,0.0,0.0,23106.701696426015,23106.701696426015,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,350200,厦门,福建,0,0,897670.6465412133,897670.6465412133,0.0,0.0,0.0,26444.789585130875,26444.789585130875,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,350300,莆田,福建,0,0,709479.2260108034,709479.2260108034,0.0,0.0,0.0,24092.39682850075,24092.39682850075,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,350400,三明,福建,0,0,626325.1361749985,626325.1361749985,0.0,0.0,0.0,23052.970705553187,23052.970705553187,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,350500,泉州,福建,0,0,747991.9902316711,747991.9902316711,0.0,0.0,0.0,24573.8063812616,24573.8063812616,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,350600,漳州,福建,0,0,803833.5702700189,803833.5702700189,0.0,0.0,0.0,25271.82613174094,25271.82613174094,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,350700,南平,福建,0,0,656587.1354092866,656587.1354092866,0.0,0.0,0.0,23431.24569598179,23431.24569598179,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,350800,龙岩,福建,0,0,679395.6272006318,679395.6272006318,0.0,0.0,0.0,23716.351843373603,23716.351843373603,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,350900,宁德,福建,0,0,601061.0607635962,601061.0607635962,0.0,0.0,0.0,22737.16976291066,22737.16976291066,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,360100,南昌,江西,0,0,740829.4816252725,740829.4816252725,0.0,0.0,0.0,24484.27502368161,24484.27502368161,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,360200,景德镇,江西,0,0,681647.297621702,681647.297621702,0.0,0.0,0.0,23744.49772363698,23744.49772363698,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,360300,萍乡,江西,0,0,631806.6214243603,631806.6214243603,0.0,0.0,0.0,23121.489271170212,23121.489271170212,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,360400,九江,江西,0,0,750365.802918161,750365.802918161,0.0,0.0,0.0,24603.479039842718,24603.479039842718,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,360500,新余,江西,0,0,596985.5679560072,596985.5679560072,0.0,0.0,0.0,22686.2261028158,22686.2261028158,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,360600,鹰潭,江西,0,0,596893.5018798516,596893.5018798516,0.0,0.0,0.0,22685.075276863852,22685.075276863852,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,360700,赣州,江西,0,0,658394.1834579812,658394.1834579812,0.0,0.0,0.0,23453.83379659047,23453.83379659047,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,360800,吉安,江西,0,0,608392.1030518952,608392.1030518952,0.0,0.0,0.0,22828.807791514395,22828.807791514395,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,360900,宜春,江西,0,0,631803.7546007215,631803.7546007215,0.0,0.0,0.0,23121.453435874726,23121.453435874726,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,361000,抚州,江西,0,0,554806.5888453096,554806.5888453096,0.0,0.0,0.0,22158.988863932078,22158.988863932078,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,361100,上饶,江西,0,0,669926.5145973635,669926.5145973635,0.0,0.0,0.0,23597.98793583275,23597.98793583275,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,370100,济南,山东,2,2,1146147.100179228,1146147.100179228,0.0,0.0,0.0,34069.722914222126,34069.722914222126,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,370200,青岛,山东,2,2,1211252.0824949048,1211252.0824949048,0.0,0.0,0.0,34883.535193168085,34883.535193168085,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,370300,淄博,山东,2,2,1096480.072470668,1096480.072470668,0.0,0.0,0.0,33448.88506786513,33448.88506786513,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,370400,枣庄,山东,0,0,1004457.9723523182,1004457.9723523182,0.0,0.0,0.0,27779.631157769683,27779.631157769683,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,370500,东营,山东,2,2,1258823.5870268908,1258823.5870268908,0.0,0.0,0.0,35478.17899981791,35478.17899981791,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,370600,烟台,山东,2,2,1174764.2380469672,1174764.2380469672,0.0,0.0,0.0,34427.437137568864,34427.437137568864,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,370700,潍坊,山东,2,2,1121370.8137634126,1121370.8137634126,0.0,0.0,0.0,33760.01933402444,33760.01933402444,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,370800,济宁,山东,2,2,1057213.8479582719,1057213.8479582719,0.0,0.0,0.0,32958.05726146017,32958.05726146017,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,370900,泰安,山东,2,2,1137526.559902592,1137526.559902592,0.0,0.0,0.0,33961.96616076418,33961.96616076418,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,371000,威海,山东,2,2,1204399.356407453,1204399.356407453,0.0,0.0,0.0,34797.87611707494,34797.87611707494,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,371100,日照,山东,2,2,1098914.256156122,1098914.256156122,0.0,0.0,0.0,33479.3123639333,33479.3123639333,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,371300,临沂,山东,0,0,1001960.2751413174,1001960.2751413174,0.0,0.0,0.0,27748.409942632174,27748.409942632174,0.0,0,0,0.0,0.0,0.0
area,Matched gap,0.0,371400,德州,山东,2,2,1226739.8029184602,1226739.8029184602,0.0,0.0,0.0,35077.13169846253,35077.13169846253,0.0,0,0,0.0,0.0,0.0
