amplitude,delta_si,delta_sj,delta_t,context,om,policy,choice_changes,before_viable,after_viable,new_projects,switches,discounted_mwh,undiscounted_mwh,entry_discounted_mwh,switch_discounted_mwh,entry_undiscounted_mwh,switch_undiscounted_mwh,public_usd,private_npv_gain_usd,after_si,after_sj,after_t,counterexample_discounted,counterexample_physical
0.1,-0.1,0.0,0.0,cap,proportional,General,313,258,311,53,0,757048.318998422,1320506.9627988008,757048.3189984219,0.0,1320506.9627988013,0.0,25144350.0,22362422.868802074,0,311,0,False,False
0.1,-0.1,0.0,0.0,cap,proportional,New,0,258,311,53,0,757048.318998422,1320506.9627988008,757048.3189984219,0.0,1320506.9627988013,0.0,25144350.0,22362422.868802074,0,311,0,False,False
0.1,-0.1,0.0,0.1,cap,proportional,General,313,258,311,53,70,903245.4054051234,1541889.4148332018,757048.3189984219,146197.08640670136,1320506.9627988013,221382.4520344008,28251004.8699648,22688295.254219256,0,241,70,False,False
0.1,-0.1,0.0,0.1,cap,proportional,New,70,258,311,53,70,903245.4054051234,1541889.4148332018,757048.3189984219,146197.08640670136,1320506.9627988013,221382.4520344008,28251004.8699648,22688295.254219256,0,241,70,False,False
0.1,-0.1,0.1,-0.1,cap,proportional,General,330,302,330,28,0,397589.6566416089,693509.1152789728,397589.6566416089,0.0,693509.1152789728,0.0,26680500.0,24478448.964687478,0,330,0,False,False
0.1,-0.1,0.1,-0.1,cap,proportional,New,19,302,330,28,0,397589.6566416089,693509.1152789728,397589.6566416089,0.0,693509.1152789728,0.0,26680500.0,24478448.964687478,0,330,0,False,False
0.1,-0.1,0.1,0.0,cap,proportional,General,330,302,330,28,0,397589.6566416089,693509.1152789728,397589.6566416089,0.0,693509.1152789728,0.0,26680500.0,24478448.964687478,0,330,0,False,False
0.1,-0.1,0.1,0.0,cap,proportional,New,19,302,330,28,0,397589.6566416089,693509.1152789728,397589.6566416089,0.0,693509.1152789728,0.0,26680500.0,24478448.964687478,0,330,0,False,False
0.1,-0.1,0.1,0.1,cap,proportional,General,330,302,330,28,0,397589.6566416089,693509.1152789728,397589.6566416089,0.0,693509.1152789728,0.0,26680500.0,24478448.964687478,0,330,0,False,False
0.1,-0.1,0.1,0.1,cap,proportional,New,19,302,330,28,0,397589.6566416089,693509.1152789728,397589.6566416089,0.0,693509.1152789728,0.0,26680500.0,24478448.964687478,0,330,0,False,False
0.1,0.0,-0.1,-0.1,cap,proportional,General,0,235,313,78,0,1232811.7467224083,2159906.214193188,1232811.7467224086,0.0,2159906.2141931877,0.0,36725850.301130205,31494361.70472718,313,0,0,False,False
0.1,0.0,-0.1,-0.1,cap,proportional,New,143,235,281,46,122,216889.7371677184,360688.9213802666,623415.6590006639,-406525.9218329455,1087413.7063236726,-726724.7849434057,13582800.0,3177730.181066695,113,168,0,False,False
0.1,0.0,-0.1,0.0,cap,proportional,General,0,235,313,78,0,1232811.7467224083,2159906.214193188,1232811.7467224086,0.0,2159906.2141931877,0.0,36725850.301130205,31494361.70472718,313,0,0,False,False
0.1,0.0,-0.1,0.0,cap,proportional,New,143,235,281,46,122,216889.7371677184,360688.9213802666,623415.6590006639,-406525.9218329455,1087413.7063236726,-726724.7849434057,13582800.0,3177730.181066695,113,168,0,False,False
0.1,0.0,-0.1,0.1,cap,proportional,General,0,235,313,78,0,1232811.7467224083,2159906.214193188,1232811.7467224086,0.0,2159906.2141931877,0.0,36725850.301130205,31494361.70472718,313,0,0,False,False
0.1,0.0,-0.1,0.1,cap,proportional,New,311,235,296,61,235,939650.7746901079,1477471.5339028467,978850.8036691053,-39200.02897899732,1685676.6856757062,-208205.15177285986,37068312.02156545,18118546.995314736,0,0,296,False,False
0.1,0.0,0.0,-0.1,cap,proportional,General,0,258,313,55,135,1059572.7812735206,1873812.345543987,850618.0639476451,208954.71732587536,1490296.6710936048,383515.674450382,36725850.301130205,29925854.220964197,313,0,0,False,False
0.1,0.0,0.0,-0.1,cap,proportional,New,0,258,311,53,123,487290.344632922,829692.0125019208,757048.3189984219,-269757.97436550003,1320506.9627988013,-490814.95029688004,25144350.0,20871575.615580194,0,311,0,False,False
0.1,0.0,0.0,0.0,cap,proportional,General,0,258,313,55,135,1059572.7812735206,1873812.345543987,850618.0639476451,208954.71732587536,1490296.6710936048,383515.674450382,36725850.301130205,29925854.220964197,313,0,0,False,False
0.1,0.0,0.0,0.0,cap,proportional,New,0,258,311,53,123,487290.344632922,829692.0125019208,757048.3189984219,-269757.97436550003,1320506.9627988013,-490814.95029688004,25144350.0,20871575.615580194,0,311,0,False,False
0.1,0.0,0.0,0.1,cap,proportional,General,0,258,313,55,135,1059572.7812735206,1873812.345543987,850618.0639476451,208954.71732587536,1490296.6710936048,383515.674450382,36725850.301130205,29925854.220964197,313,0,0,False,False
0.1,0.0,0.0,0.1,cap,proportional,New,70,258,311,53,123,633487.4310396233,1051074.4645363216,757048.3189984219,-123560.88795879867,1320506.9627988013,-269432.49826247926,28251004.8699648,21197448.00099738,0,241,70,False,False
0.1,0.0,0.1,-0.1,cap,proportional,General,330,302,330,28,0,397589.6566416089,693509.1152789728,397589.6566416089,0.0,693509.1152789728,0.0,26680500.0,24478448.964687478,0,330,0,False,False
0.1,0.0,0.1,-0.1,cap,proportional,New,19,302,330,28,0,397589.6566416089,693509.1152789728,397589.6566416089,0.0,693509.1152789728,0.0,26680500.0,24478448.964687478,0,330,0,False,False
0.1,0.0,0.1,0.0,cap,proportional,General,330,302,330,28,0,397589.6566416089,693509.1152789728,397589.6566416089,0.0,693509.1152789728,0.0,26680500.0,24478448.964687478,0,330,0,False,False
0.1,0.0,0.1,0.0,cap,proportional,New,19,302,330,28,0,397589.6566416089,693509.1152789728,397589.6566416089,0.0,693509.1152789728,0.0,26680500.0,24478448.964687478,0,330,0,False,False
0.1,0.0,0.1,0.1,cap,proportional,General,330,302,330,28,0,397589.6566416089,693509.1152789728,397589.6566416089,0.0,693509.1152789728,0.0,26680500.0,24478448.964687478,0,330,0,False,False
0.1,0.0,0.1,0.1,cap,proportional,New,19,302,330,28,0,397589.6566416089,693509.1152789728,397589.6566416089,0.0,693509.1152789728,0.0,26680500.0,24478448.964687478,0,330,0,False,False
0.1,0.1,-0.1,-0.1,cap,proportional,General,19,290,332,42,0,660603.2420811947,1157387.6153279552,660603.2420811947,0.0,1157387.6153279552,0.0,38955215.0158953,35096199.140543334,332,0,0,False,False
0.1,0.1,-0.1,-0.1,cap,proportional,New,311,290,290,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,0,0,False,False
0.1,0.1,-0.1,0.0,cap,proportional,General,19,290,332,42,0,660603.2420811947,1157387.6153279552,660603.2420811947,0.0,1157387.6153279552,0.0,38955215.0158953,35096199.140543334,332,0,0,False,False
0.1,0.1,-0.1,0.0,cap,proportional,New,311,290,290,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,0,0,False,False
0.1,0.1,-0.1,0.1,cap,proportional,General,19,290,332,42,0,660603.2420811947,1157387.6153279552,660603.2420811947,0.0,1157387.6153279552,0.0,38955215.0158953,35096199.140543334,332,0,0,False,False
0.1,0.1,-0.1,0.1,cap,proportional,New,311,290,296,6,65,-20891.5281090168,-71027.02138345267,91191.43865062723,-112082.96675964401,157040.5637819272,-228067.58516537986,8891385.65382144,337267.4854324091,225,0,71,True,True
0.1,0.1,0.0,-0.1,cap,proportional,General,19,290,332,42,0,660603.2420811947,1157387.6153279552,660603.2420811947,0.0,1157387.6153279552,0.0,38955215.0158953,35096199.140543334,332,0,0,False,False
0.1,0.1,0.0,-0.1,cap,proportional,New,133,290,311,21,157,-220478.28501765768,-408121.61772777454,287199.42056571384,-507677.7055833716,500957.23753875325,-909078.8552665279,14391300.0,4130573.0240448136,133,178,0,True,True
0.1,0.1,0.0,0.0,cap,proportional,General,19,290,332,42,0,660603.2420811947,1157387.6153279552,660603.2420811947,0.0,1157387.6153279552,0.0,38955215.0158953,35096199.140543334,332,0,0,False,False
0.1,0.1,0.0,0.0,cap,proportional,New,133,290,311,21,157,-220478.28501765768,-408121.61772777454,287199.42056571384,-507677.7055833716,500957.23753875325,-909078.8552665279,14391300.0,4130573.0240448136,133,178,0,True,True
0.1,0.1,0.0,0.1,cap,proportional,General,19,290,332,42,0,660603.2420811947,1157387.6153279552,660603.2420811947,0.0,1157387.6153279552,0.0,38955215.0158953,35096199.140543334,332,0,0,False,False
0.1,0.1,0.0,0.1,cap,proportional,New,133,290,311,21,157,-220478.28501765768,-408121.61772777454,287199.42056571384,-507677.7055833716,500957.23753875325,-909078.8552665279,14391300.0,4130573.0240448136,133,178,0,True,True
0.1,0.1,0.1,-0.1,cap,proportional,General,19,302,332,30,148,689573.8542407242,1228029.7263667977,461128.68543008127,228445.16881064285,807904.950493172,420124.77587362565,38955215.0158953,33187739.753857676,332,0,0,False,False
0.1,0.1,0.1,-0.1,cap,proportional,New,19,302,330,28,154,39597.000324390334,41586.242848589376,397589.6566416089,-357992.6563172186,693509.1152789728,-651922.8724303835,26680500.0,21801983.729033783,0,330,0,False,False
0.1,0.1,0.1,0.0,cap,proportional,General,19,302,332,30,148,689573.8542407242,1228029.7263667977,461128.68543008127,228445.16881064285,807904.950493172,420124.77587362565,38955215.0158953,33187739.753857676,332,0,0,False,False
0.1,0.1,0.1,0.0,cap,proportional,New,19,302,330,28,154,39597.000324390334,41586.242848589376,397589.6566416089,-357992.6563172186,693509.1152789728,-651922.8724303835,26680500.0,21801983.729033783,0,330,0,False,False
0.1,0.1,0.1,0.1,cap,proportional,General,19,302,332,30,148,689573.8542407242,1228029.7263667977,461128.68543008127,228445.16881064285,807904.950493172,420124.77587362565,38955215.0158953,33187739.753857676,332,0,0,False,False
0.1,0.1,0.1,0.1,cap,proportional,New,19,302,330,28,154,39597.000324390334,41586.242848589376,397589.6566416089,-357992.6563172186,693509.1152789728,-651922.8724303835,26680500.0,21801983.729033783,0,330,0,False,False
0.1,-0.1,-0.1,-0.1,cap,3.2,General,8,241,325,84,0,1168850.2718394236,2047844.670785598,1168850.2718394238,0.0,2047844.6707855978,0.0,38133870.12098185,32349536.122961797,325,0,0,False,False
0.1,-0.1,-0.1,-0.1,cap,3.2,New,27,241,303,62,241,407920.2091998975,678097.7782193056,818824.7929160969,-410904.5837161994,1428262.652757104,-750164.8745377983,24497550.0,13989134.247564359,0,303,0,False,False
0.1,-0.1,-0.1,0.0,cap,3.2,General,8,241,325,84,0,1168850.2718394236,2047844.670785598,1168850.2718394238,0.0,2047844.6707855978,0.0,38133870.12098185,32349536.122961797,325,0,0,False,False
0.1,-0.1,-0.1,0.0,cap,3.2,New,330,241,307,66,241,953642.1813926493,1512917.3587290882,946150.2678995217,7491.913493127506,1629363.1693060298,-116445.81057694153,38445850.64398848,23364526.4815935,0,0,307,False,False
0.1,-0.1,-0.1,0.1,cap,3.2,General,333,268,330,62,0,917676.6783213082,1580328.8671124969,917676.6783213082,0.0,1580328.8671124969,0.0,41326158.67269121,36296176.79488507,0,0,330,False,False
0.1,-0.1,-0.1,0.1,cap,3.2,New,330,268,330,62,0,917676.6783213082,1580328.8671124969,917676.6783213082,0.0,1580328.8671124969,0.0,41326158.67269121,36296176.79488507,0,0,330,False,False
0.1,-0.1,0.0,-0.1,cap,3.2,General,288,292,330,38,45,508842.92958140594,894113.9926157182,500251.07395578484,8591.85562562106,872579.7412510588,21534.251364659474,28322324.32444364,24109361.28516368,45,285,0,False,False
0.1,-0.1,0.0,-0.1,cap,3.2,New,0,292,330,38,0,500251.0739557849,872579.7412510586,500251.07395578484,0.0,872579.7412510588,0.0,26680500.0,23951449.096978832,0,330,0,False,False
0.1,-0.1,0.0,0.0,cap,3.2,General,288,292,330,38,45,508842.92958140594,894113.9926157182,500251.07395578484,8591.85562562106,872579.7412510588,21534.251364659474,28322324.32444364,24109361.28516368,45,285,0,False,False
0.1,-0.1,0.0,0.0,cap,3.2,New,0,292,330,38,0,500251.0739557849,872579.7412510586,500251.07395578484,0.0,872579.7412510588,0.0,26680500.0,23951449.096978832,0,330,0,False,False
0.1,-0.1,0.0,0.1,cap,3.2,General,333,292,330,38,203,835101.3926946428,1363098.682626085,540856.737834501,294244.6548601417,931408.1265917154,431690.5560343695,41326158.67269121,32863307.37004865,0,0,330,False,False
0.1,-0.1,0.0,0.1,cap,3.2,New,330,292,330,38,203,835101.3926946428,1363098.682626085,540856.737834501,294244.6548601417,931408.1265917154,431690.5560343695,41326158.67269121,32863307.37004865,0,0,330,False,False
0.1,-0.1,0.1,-0.1,cap,3.2,General,335,317,335,18,0,243787.787385726,425235.03798815765,243787.78738572597,0.0,425235.03798815765,0.0,27084750.0,25377177.56115151,0,335,0,False,False
0.1,-0.1,0.1,-0.1,cap,3.2,New,5,317,335,18,0,243787.787385726,425235.03798815765,243787.78738572597,0.0,425235.03798815765,0.0,27084750.0,25377177.56115151,0,335,0,False,False
0.1,-0.1,0.1,0.0,cap,3.2,General,335,317,335,18,0,243787.787385726,425235.03798815765,243787.78738572597,0.0,425235.03798815765,0.0,27084750.0,25377177.56115151,0,335,0,False,False
0.1,-0.1,0.1,0.0,cap,3.2,New,5,317,335,18,0,243787.787385726,425235.03798815765,243787.78738572597,0.0,425235.03798815765,0.0,27084750.0,25377177.56115151,0,335,0,False,False
0.1,-0.1,0.1,0.1,cap,3.2,General,335,317,335,18,0,243787.787385726,425235.03798815765,243787.78738572597,0.0,425235.03798815765,0.0,27084750.0,25377177.56115151,0,335,0,False,False
0.1,-0.1,0.1,0.1,cap,3.2,New,5,317,335,18,0,243787.787385726,425235.03798815765,243787.78738572597,0.0,425235.03798815765,0.0,27084750.0,25377177.56115151,0,335,0,False,False
0.1,0.0,-0.1,-0.1,cap,3.2,General,0,298,333,35,0,491341.5961473757,860838.4610479203,491341.59614737565,0.0,860838.4610479204,0.0,39072550.00088294,35731263.60501856,333,0,0,False,False
0.1,0.0,-0.1,-0.1,cap,3.2,New,266,298,303,5,59,-99708.41685162942,-181271.33171988442,61914.51802890369,-161622.93488053308,107996.4780367865,-289267.80975667096,5174400.0,408511.6949722806,239,64,0,True,True
0.1,0.0,-0.1,0.0,cap,3.2,General,0,298,333,35,0,491341.5961473757,860838.4610479203,491341.59614737565,0.0,860838.4610479204,0.0,39072550.00088294,35731263.60501856,333,0,0,False,False
0.1,0.0,-0.1,0.0,cap,3.2,New,330,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.1,0.0,-0.1,0.1,cap,3.2,General,0,298,333,35,0,491341.5961473757,860838.4610479203,491341.59614737565,0.0,860838.4610479204,0.0,39072550.00088294,35731263.60501856,333,0,0,False,False
0.1,0.0,-0.1,0.1,cap,3.2,New,330,298,330,32,298,405588.07407914964,527416.34990179,450175.4388574412,-44587.36477829162,775246.0731516578,-247829.7232498679,41326158.67269121,23851248.697520606,0,0,330,False,False
0.1,0.0,0.0,-0.1,cap,3.2,General,0,298,333,35,0,491341.5961473757,860838.4610479203,491341.59614737565,0.0,860838.4610479204,0.0,39072550.00088294,35731263.60501856,333,0,0,False,False
0.1,0.0,0.0,-0.1,cap,3.2,New,0,298,330,32,298,-112307.37482980278,-240103.8666193242,416598.9946665361,-528906.369496339,726666.7917312796,-966770.6583506037,26680500.0,14423832.82759363,0,330,0,True,True
0.1,0.0,0.0,0.0,cap,3.2,General,0,298,333,35,0,491341.5961473757,860838.4610479203,491341.59614737565,0.0,860838.4610479204,0.0,39072550.00088294,35731263.60501856,333,0,0,False,False
0.1,0.0,0.0,0.0,cap,3.2,New,0,298,330,32,298,-112307.37482980278,-240103.8666193242,416598.9946665361,-528906.369496339,726666.7917312796,-966770.6583506037,26680500.0,14423832.82759363,0,330,0,True,True
0.1,0.0,0.0,0.1,cap,3.2,General,0,298,333,35,0,491341.5961473757,860838.4610479203,491341.59614737565,0.0,860838.4610479204,0.0,39072550.00088294,35731263.60501856,333,0,0,False,False
0.1,0.0,0.0,0.1,cap,3.2,New,330,298,330,32,298,405588.07407914964,527416.34990179,450175.4388574412,-44587.36477829162,775246.0731516578,-247829.7232498679,41326158.67269121,23851248.697520606,0,0,330,False,False
0.1,0.0,0.1,-0.1,cap,3.2,General,222,317,335,18,113,278416.94933033525,504075.11469742196,243787.78738572597,34629.16194460932,425235.03798815765,78840.07670926431,31207553.303602923,26295874.92420434,113,222,0,False,False
0.1,0.0,0.1,-0.1,cap,3.2,New,5,317,335,18,0,243787.787385726,425235.03798815765,243787.78738572597,0.0,425235.03798815765,0.0,27084750.0,25377177.56115151,0,335,0,False,False
0.1,0.0,0.1,0.0,cap,3.2,General,222,317,335,18,113,278416.94933033525,504075.11469742196,243787.78738572597,34629.16194460932,425235.03798815765,78840.07670926431,31207553.303602923,26295874.92420434,113,222,0,False,False
0.1,0.0,0.1,0.0,cap,3.2,New,5,317,335,18,0,243787.787385726,425235.03798815765,243787.78738572597,0.0,425235.03798815765,0.0,27084750.0,25377177.56115151,0,335,0,False,False
0.1,0.0,0.1,0.1,cap,3.2,General,222,317,335,18,113,278416.94933033525,504075.11469742196,243787.78738572597,34629.16194460932,425235.03798815765,78840.07670926431,31207553.303602923,26295874.92420434,113,222,0,False,False
0.1,0.0,0.1,0.1,cap,3.2,New,5,317,335,18,0,243787.787385726,425235.03798815765,243787.78738572597,0.0,425235.03798815765,0.0,27084750.0,25377177.56115151,0,335,0,False,False
0.1,0.1,-0.1,-0.1,cap,3.2,General,4,324,337,13,0,184448.8063820852,323157.30618592794,184448.8063820852,0.0,323157.30618592794,0.0,39541889.94083349,37186992.653371304,337,0,0,False,False
0.1,0.1,-0.1,-0.1,cap,3.2,New,330,324,324,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,0,0,False,False
0.1,0.1,-0.1,0.0,cap,3.2,General,4,324,337,13,0,184448.8063820852,323157.30618592794,184448.8063820852,0.0,323157.30618592794,0.0,39541889.94083349,37186992.653371304,337,0,0,False,False
0.1,0.1,-0.1,0.0,cap,3.2,New,330,324,324,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,0,0,False,False
0.1,0.1,-0.1,0.1,cap,3.2,General,4,324,337,13,0,184448.8063820852,323157.30618592794,184448.8063820852,0.0,323157.30618592794,0.0,39541889.94083349,37186992.653371304,337,0,0,False,False
0.1,0.1,-0.1,0.1,cap,3.2,New,330,324,330,6,162,-205459.68888319228,-442624.6209236252,80508.4898080999,-285968.1786912922,138643.48249986282,-581268.103423488,21038771.687915523,1878866.8883598929,162,0,168,True,True
0.1,0.1,0.0,-0.1,cap,3.2,General,4,324,337,13,0,184448.8063820852,323157.30618592794,184448.8063820852,0.0,323157.30618592794,0.0,39541889.94083349,37186992.653371304,337,0,0,False,False
0.1,0.1,0.0,-0.1,cap,3.2,New,262,324,330,6,62,-93201.49752577656,-170582.92419805127,74417.10050438157,-167618.59803015814,129804.52753312152,-300387.4517311728,5497800.0,528452.4216973645,262,68,0,True,True
0.1,0.1,0.0,0.0,cap,3.2,General,4,324,337,13,0,184448.8063820852,323157.30618592794,184448.8063820852,0.0,323157.30618592794,0.0,39541889.94083349,37186992.653371304,337,0,0,False,False
0.1,0.1,0.0,0.0,cap,3.2,New,262,324,330,6,62,-93201.49752577656,-170582.92419805127,74417.10050438157,-167618.59803015814,129804.52753312152,-300387.4517311728,5497800.0,528452.4216973645,262,68,0,True,True
0.1,0.1,0.0,0.1,cap,3.2,General,4,324,337,13,0,184448.8063820852,323157.30618592794,184448.8063820852,0.0,323157.30618592794,0.0,39541889.94083349,37186992.653371304,337,0,0,False,False
0.1,0.1,0.0,0.1,cap,3.2,New,330,324,330,6,162,-205459.68888319228,-442624.6209236252,80508.4898080999,-285968.1786912922,138643.48249986282,-581268.103423488,21038771.687915523,1878866.8883598929,162,0,168,True,True
0.1,0.1,0.1,-0.1,cap,3.2,General,4,324,337,13,0,184448.8063820852,323157.30618592794,184448.8063820852,0.0,323157.30618592794,0.0,39541889.94083349,37186992.653371304,337,0,0,False,False
0.1,0.1,0.1,-0.1,cap,3.2,New,6,324,335,11,323,-465470.83724258054,-863498.32331964,145789.72610951966,-611260.5633521003,254298.62744672727,-1117796.9507663674,27003900.0,13441408.50473733,1,334,0,True,True
0.1,0.1,0.1,0.0,cap,3.2,General,4,324,337,13,0,184448.8063820852,323157.30618592794,184448.8063820852,0.0,323157.30618592794,0.0,39541889.94083349,37186992.653371304,337,0,0,False,False
0.1,0.1,0.1,0.0,cap,3.2,New,6,324,335,11,323,-465470.83724258054,-863498.32331964,145789.72610951966,-611260.5633521003,254298.62744672727,-1117796.9507663674,27003900.0,13441408.50473733,1,334,0,True,True
0.1,0.1,0.1,0.1,cap,3.2,General,4,324,337,13,0,184448.8063820852,323157.30618592794,184448.8063820852,0.0,323157.30618592794,0.0,39541889.94083349,37186992.653371304,337,0,0,False,False
0.1,0.1,0.1,0.1,cap,3.2,New,6,324,335,11,323,-465470.83724258054,-863498.32331964,145789.72610951966,-611260.5633521003,254298.62744672727,-1117796.9507663674,27003900.0,13441408.50473733,1,334,0,True,True
0.1,-0.1,-0.1,-0.1,area,proportional,General,75,336,337,1,162,685275.0824538732,1055111.4693070923,14947.449946067034,670327.6325078063,26188.175210599642,1028923.2940964925,68577641.27589814,60350182.930755526,145,0,192,False,False
0.1,-0.1,-0.1,-0.1,area,proportional,New,4,336,337,1,306,1147938.9940861189,1763994.0728891834,12081.617958077028,1135857.3761280417,21073.76799491844,1742920.304894265,77148392.26632228,55408221.317926325,0,4,333,False,False
0.1,-0.1,-0.1,0.0,area,proportional,General,70,336,337,1,0,19315.782844748093,33263.66457985094,19315.782844748093,0.0,33263.66457985094,0.0,77664768.78220902,73932278.35386798,0,0,337,False,False
0.1,-0.1,-0.1,0.0,area,proportional,New,0,336,337,1,0,19315.782844748093,33263.66457985094,19315.782844748093,0.0,33263.66457985094,0.0,77664768.78220902,73932278.35386798,0,0,337,False,False
0.1,-0.1,-0.1,0.1,area,proportional,General,70,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,77664768.78220902,73966446.45924667,0,0,337,False,False
0.1,-0.1,-0.1,0.1,area,proportional,New,0,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,77664768.78220902,73966446.45924667,0,0,337,False,False
0.1,-0.1,0.0,-0.1,area,proportional,General,99,337,337,0,279,996254.0068290497,1621458.3684527716,0.0,996254.0068290498,0.0,1621458.3684527718,66983458.45748435,54098695.673757486,121,24,192,False,False
0.1,-0.1,0.0,-0.1,area,proportional,New,86,337,337,0,221,1081660.6509988331,1716702.2805841523,0.0,1081660.6509988331,0.0,1716702.2805841523,66562673.69064418,52474693.81263646,0,86,251,False,False
0.1,-0.1,0.0,0.0,area,proportional,General,70,337,337,0,23,156329.53998484663,261359.09036417824,0.0,156329.53998484663,0.0,261359.09036417826,77664768.78220902,73233743.40050405,0,0,337,False,False
0.1,-0.1,0.0,0.0,area,proportional,New,0,337,337,0,23,156329.53998484663,261359.09036417824,0.0,156329.53998484663,0.0,261359.09036417826,77664768.78220902,73233743.40050405,0,0,337,False,False
0.1,-0.1,0.0,0.1,area,proportional,General,70,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,77664768.78220902,73966446.45924667,0,0,337,False,False
0.1,-0.1,0.0,0.1,area,proportional,New,0,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,77664768.78220902,73966446.45924667,0,0,337,False,False
0.1,-0.1,0.1,-0.1,area,proportional,General,310,337,337,0,27,158675.53577126417,256243.5491320068,0.0,158675.5357712642,0.0,256243.54913200682,37645588.800986946,33005472.013738982,0,310,27,False,False
0.1,-0.1,0.1,-0.1,area,proportional,New,310,337,337,0,27,158675.53577126417,256243.5491320068,0.0,158675.5357712642,0.0,256243.54913200682,37645588.800986946,33005472.013738982,0,310,27,False,False
0.1,-0.1,0.1,0.0,area,proportional,General,70,337,337,0,113,734709.8516333698,1212815.832005173,0.0,734709.8516333698,0.0,1212815.832005173,74050133.17100185,64256616.34918166,0,28,309,False,False
0.1,-0.1,0.1,0.0,area,proportional,New,28,337,337,0,113,734709.8516333698,1212815.832005173,0.0,734709.8516333698,0.0,1212815.832005173,74050133.17100185,64256616.34918166,0,28,309,False,False
0.1,-0.1,0.1,0.1,area,proportional,General,70,337,337,0,6,41083.78610232217,68668.26912368837,0.0,41083.78610232216,0.0,68668.26912368837,77664768.78220902,73799479.88894626,0,0,337,False,False
0.1,-0.1,0.1,0.1,area,proportional,New,0,337,337,0,6,41083.78610232217,68668.26912368837,0.0,41083.78610232216,0.0,68668.26912368837,77664768.78220902,73799479.88894626,0,0,337,False,False
0.1,0.0,-0.1,-0.1,area,proportional,General,267,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,56545031.060645126,53852410.53394775,337,0,0,False,False
0.1,0.0,-0.1,-0.1,area,proportional,New,337,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,0,0,False,False
0.1,0.0,-0.1,0.0,area,proportional,General,0,337,337,0,134,555708.8777161391,854209.1486447519,0.0,555708.877716139,0.0,854209.1486447518,73277879.64123136,65801726.51809956,70,0,267,False,False
0.1,0.0,-0.1,0.0,area,proportional,New,0,337,337,0,204,795501.041413649,1223245.456741226,0.0,795501.041413649,0.0,1223245.456741226,77664768.78220902,63856814.383724324,0,0,337,False,False
0.1,0.0,-0.1,0.1,area,proportional,General,70,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,77664768.78220902,73966446.45924667,0,0,337,False,False
0.1,0.0,-0.1,0.1,area,proportional,New,0,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,77664768.78220902,73966446.45924667,0,0,337,False,False
0.1,0.0,0.0,-0.1,area,proportional,General,267,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,56545031.060645126,53852410.53394775,337,0,0,False,False
0.1,0.0,0.0,-0.1,area,proportional,New,337,337,337,0,22,-80679.97458239771,-143975.98061374796,0.0,-80679.97458239773,0.0,-143975.98061374796,2230032.7626484646,379496.76169175626,315,22,0,False,False
0.1,0.0,0.0,0.0,area,proportional,General,0,337,337,0,134,555708.8777161391,854209.1486447519,0.0,555708.877716139,0.0,854209.1486447518,73277879.64123136,65801726.51809956,70,0,267,False,False
0.1,0.0,0.0,0.0,area,proportional,New,0,337,337,0,204,795501.041413649,1223245.456741226,0.0,795501.041413649,0.0,1223245.456741226,77664768.78220902,63856814.383724324,0,0,337,False,False
0.1,0.0,0.0,0.1,area,proportional,General,70,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,77664768.78220902,73966446.45924667,0,0,337,False,False
0.1,0.0,0.0,0.1,area,proportional,New,0,337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,77664768.78220902,73966446.45924667,0,0,337,False,False
0.1,0.0,0.1,-0.1,area,proportional,General,271,337,337,0,88,213295.9854203131,386903.0732860187,0.0,213295.9854203131,0.0,386903.0732860187,56279333.924242824,51822828.46795428,333,4,0,False,False
0.1,0.0,0.1,-0.1,area,proportional,New,337,337,337,0,146,-471025.27983533393,-851817.5602013177,0.0,-471025.27983533393,0.0,-851817.5602013177,24124899.886833385,16551703.847352073,99,238,0,False,False
0.1,0.0,0.1,0.0,area,proportional,General,4,337,337,0,195,769004.863136452,1241112.2219307704,0.0,769004.8631364522,0.0,1241112.2219307704,73012182.50482906,63772144.45210607,66,4,267,False,False
0.1,0.0,0.1,0.0,area,proportional,New,28,337,337,0,176,867297.7965415155,1377805.813606826,0.0,867297.7965415154,0.0,1377805.8136068257,74050133.17100185,62578579.36493711,0,28,309,False,False
