sj_degradation,relative_sj_yield_change,replacement_rule,before_viable,after_viable,new_projects,switches,discounted_mwh,undiscounted_mwh,entry_discounted_mwh,switch_discounted_mwh,entry_undiscounted_mwh,switch_undiscounted_mwh,public_usd,private_npv_gain_usd,after_si,after_sj,after_t,counterexample_discounted,counterexample_physical
0.03,-0.0575,stop_option,298,333,35,207,-715104.7166702677,-1774650.3953281776,346680.8850296405,-1061785.6016999083,543052.6437223627,-2317703.039050541,20267880.973992962,9454007.426410569,90,229,14,True,True
0.03,-0.055,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.055,half,298,328,30,206,-367455.1884286622,-755256.4746313249,332737.56918841955,-700192.7576170816,571465.0895590932,-1326721.564190418,21299639.192832004,5365123.280208039,92,186,50,True,True
0.03,-0.055,salvage,299,333,34,262,-763627.6021329011,-1482830.6578004668,371921.3726328551,-1135548.9747657562,638761.8958658081,-2121592.5536662745,24740100.0,12167931.064536685,27,306,0,True,True
0.03,-0.055,stop_option,299,334,35,206,-728642.9122070587,-1808385.742603697,345693.98357877595,-1074336.8957858349,541506.7279677643,-2349892.470571462,20207677.054709762,9752193.741742779,89,236,9,True,True
0.03,-0.0525,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.0525,half,298,328,30,206,-373571.43165393046,-766169.8704490764,333617.8273079656,-707189.258961896,572976.9019653341,-1339146.7724144105,21077735.2735488,5628665.880789788,92,191,45,True,True
0.03,-0.0525,salvage,300,333,33,264,-778650.2286161421,-1510650.5116160412,361158.9124499556,-1139809.1410660977,620277.7484721183,-2130928.2600881597,25063500.0,12612923.939157423,23,310,0,True,True
0.03,-0.0525,stop_option,299,334,35,211,-773871.088146098,-1911783.397847136,346608.5179268679,-1120479.606072966,542939.2854491605,-2454722.6832962967,20596103.919283204,10058769.201474886,82,247,5,True,True
0.03,-0.05,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.05,half,298,328,30,206,-376986.40621866984,-772367.6367699478,334498.0854275116,-711484.4916461816,574488.714371575,-1346856.3511415229,20900212.13812224,5898620.7618741905,92,195,41,True,True
0.03,-0.05,salvage,300,333,33,266,-783743.2541146937,-1521634.9551014316,362111.8383403248,-1145855.0924550188,621914.3652227044,-2143549.320324136,25467750.0,13062321.494392112,18,315,0,True,True
0.03,-0.05,stop_option,300,334,34,212,-809817.056248034,-1988434.3109129062,336853.5438374119,-1146670.600085446,527658.7646662816,-2516093.075579188,20903680.78385664,10377151.63152674,76,257,1,True,True
0.03,-0.0475,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.0475,half,298,329,31,206,-379831.75472121534,-777922.0564140589,345906.10990657785,-725737.8646277931,594081.5957721428,-1372003.6521862017,20626015.867269125,6177382.739640288,92,204,33,True,True
0.03,-0.0475,salvage,301,333,32,263,-777999.0917866064,-1510551.323507241,351297.7222191548,-1129296.814005761,603341.5005691571,-2113892.8240763983,25629450.0,13513689.483524086,16,317,0,True,True
0.03,-0.0475,stop_option,300,334,34,220,-852465.8619385436,-2085974.5246242979,337740.0005317209,-1190205.8624702645,529047.340362772,-2615021.86498707,21550480.78385664,10705311.38714856,68,265,1,True,True
0.03,-0.045,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.045,half,298,329,31,206,-387787.45700633957,-792085.9814581451,346813.9999588261,-734601.4569651657,595640.8650523846,-1387726.8465105298,20359731.16412928,6468985.443746293,92,210,27,True,True
0.03,-0.045,salvage,301,333,32,263,-772545.5766663402,-1501919.0526511148,352219.7634848219,-1124765.3401511624,604925.0740614645,-2106844.1267125793,25872000.0,13962830.088334726,13,320,0,True,True
0.03,-0.045,stop_option,301,334,33,220,-864835.7315754871,-2111245.5704309563,327938.3278883414,-1192774.0594638288,513693.66938828677,-2624939.239819243,21748650.0,11040686.877069358,65,269,0,True,True
0.03,-0.0425,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.0425,half,298,330,32,207,-389557.7149051667,-796391.7271255605,358244.03780994285,-747801.7527151096,615271.5536463541,-1411663.2807719146,20255146.46098944,6770780.95070608,91,218,21,True,True
0.03,-0.0425,salvage,303,333,30,260,-780641.8446945379,-1514836.0475947186,329611.0902412251,-1110252.934935763,566095.4717671467,-2080931.5193618652,26114550.0,14407360.221988907,10,323,0,True,True
0.03,-0.0425,stop_option,302,335,33,224,-883694.5450267239,-2156595.727735203,326879.0655875412,-1210573.6106142648,512034.405155141,-2668630.132890344,22152900.0,11380390.33064099,61,274,0,True,True
0.03,-0.04,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.04,half,298,330,32,209,-398492.1227840526,-813429.6218279032,359179.40083294536,-757671.5236169979,616878.0067890339,-1430307.628616937,20283704.109419517,7084933.707070022,89,223,18,True,True
0.03,-0.04,salvage,303,334,31,252,-736935.0326332712,-1435787.3499736323,340292.7441106454,-1077227.7767439166,584440.8371553003,-2020228.1871289327,26357100.0,14844379.044958923,8,326,0,True,True
0.03,-0.04,stop_option,303,335,32,223,-889054.1412484887,-2166105.820821152,317054.5935716167,-1206108.7348201054,496645.0204736983,-2662750.8412948507,22476300.0,11723317.13232184,57,278,0,True,True
0.03,-0.0375,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.0375,half,298,330,32,214,-425964.5930931928,-864661.0532534098,360114.76385594776,-786079.3569491406,618484.4599317138,-1483145.5131851232,20466050.190136317,7410761.408706616,84,233,13,True,True
0.03,-0.0375,salvage,303,334,31,249,-717951.4458075494,-1401730.8209210378,341178.9231317669,-1059130.3689393164,585962.8185020587,-1987693.6394230968,26437950.0,15278544.655222652,7,327,0,True,True
0.03,-0.0375,stop_option,303,335,32,226,-903353.1102273343,-2202303.2582717584,317880.25657570956,-1221233.366803044,497938.36688118195,-2700241.62515294,22880550.0,12068150.366883839,52,283,0,True,True
0.03,-0.035,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.035,half,298,330,32,218,-440873.264333355,-893306.1972296658,361050.1268789502,-801923.391212305,620090.9130743934,-1513397.1103040592,20700688.62242304,7750918.838464906,80,239,11,True,True
0.03,-0.035,salvage,303,334,31,239,-675667.5734309144,-1323638.9984855861,342065.10215288826,-1017732.6755838029,587484.7998488175,-1911123.798334404,26518800.0,15706306.674404252,6,328,0,True,True
0.03,-0.035,stop_option,303,335,32,227,-908725.8876678649,-2218823.127749116,318705.9195798023,-1227431.807247667,499231.7132886656,-2718054.841037782,23284800.0,12415503.267167889,47,288,0,True,True
0.03,-0.0325,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.0325,half,298,330,32,223,-465167.32230902085,-938938.07993498,361985.4899019527,-827152.8122109736,621697.3662170733,-1560635.4461520533,20927415.48699648,8102244.567521978,75,248,7,True,True
0.03,-0.0325,salvage,304,334,30,236,-670785.1057779363,-1314041.1310692364,331178.1432706438,-1001963.24904858,568786.8303113139,-1882827.9613805502,26680500.0,16123206.87653185,4,330,0,True,True
0.03,-0.0325,stop_option,304,335,31,226,-915785.9114449024,-2231900.5230530063,308865.9101737038,-1224651.8216186063,483817.9903146465,-2715718.513367653,23689050.0,12767412.966637833,42,293,0,True,True
0.03,-0.03,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.03,half,298,330,32,235,-518475.6858395552,-1039483.8510813061,362920.8529249552,-881396.5387645104,623303.819359753,-1662787.6704410594,21764473.135426562,8474507.466639433,63,263,4,True,True
0.03,-0.03,salvage,304,334,30,235,-660906.5461728278,-1297028.3200380402,332033.90074679523,-992940.446919623,570256.5637229708,-1867284.8837610108,26842200.0,16538289.973147813,2,332,0,True,True
0.03,-0.03,stop_option,304,336,32,223,-890811.6763714263,-2186503.3352971207,318405.7646740654,-1209217.4410454917,498761.54050982115,-2685264.875806942,24012450.0,13116015.727404336,39,297,0,True,True
0.03,-0.0275,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.0275,half,298,330,32,238,-532530.2005912008,-1066092.4389837487,363856.2159479576,-896386.4165391586,624910.2725024328,-1691002.7114861817,21829500.0,8868801.250893429,60,270,0,True,True
0.03,-0.0275,salvage,304,334,30,234,-647197.4301113595,-1272901.2803745454,332889.6582229468,-980087.0883343061,571726.297134628,-1844627.5775091737,26842200.0,16952595.328018162,2,332,0,True,True
0.03,-0.0275,stop_option,304,336,32,224,-894204.0288873329,-2198837.3278811392,319226.3980881739,-1213430.4269755068,500047.0083977331,-2698884.3362788726,24335850.0,13465585.624673346,35,301,0,True,True
0.03,-0.025,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.025,half,298,330,32,244,-549921.2614721997,-1100352.6286229624,364791.5789709601,-914712.8404431597,626516.7256451126,-1726869.354268075,22314600.0,9272999.836945144,54,276,0,True,True
0.03,-0.025,salvage,305,335,30,228,-618787.8516318402,-1220528.5426393552,331814.6931962827,-950602.5448281231,569880.0824533888,-1790408.625092744,26923050.0,17361622.741668645,2,333,0,True,True
0.03,-0.025,stop_option,304,336,32,224,-895099.8642993616,-2206018.1296891826,320047.03150228225,-1215146.895801644,501332.47628564504,-2707350.605974828,24740100.0,13814752.208192196,30,306,0,True,True
0.03,-0.0225,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.0225,half,298,330,32,253,-580753.0065005707,-1159971.2419871255,365726.94199396257,-946479.9484945333,628123.1787877923,-1788094.420774918,23042250.0,9689491.567747813,45,285,0,True,True
0.03,-0.0225,salvage,306,335,29,222,-600452.8835539102,-1185466.0667268962,320896.27286735625,-921349.1564212665,551128.0789861142,-1736594.1457130103,26923050.0,17760445.098029193,2,333,0,True,True
0.03,-0.0225,stop_option,305,336,31,221,-891406.7458647597,-2195232.2705706083,310181.9478542947,-1201588.6937190543,485879.4761725183,-2681111.746743127,25063500.0,14165259.600317167,26,310,0,True,True
0.03,-0.02,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.02,half,298,330,32,258,-593036.6313581576,-1184860.1350774986,366662.305016965,-959698.9363751225,629729.6319304721,-1814589.7670079705,23446500.0,10114680.757854065,40,290,0,True,True
0.03,-0.02,salvage,306,335,29,220,-587746.4790688093,-1162893.0389185597,321716.97944757965,-909463.4585163889,552537.6137149789,-1715430.6526335387,27084750.0,18154582.702256463,0,335,0,True,True
0.03,-0.02,stop_option,306,336,30,219,-890318.5113387696,-2190390.6150409435,300285.85358824057,-1190604.3649270101,470377.8999802025,-2660768.5150211463,25306050.0,14511835.634002939,23,313,0,True,True
0.03,-0.0175,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.0175,half,298,330,32,266,-618821.0986304755,-1235109.0520600516,367597.6680399675,-986418.7666704429,631336.0850731519,-1866445.1371332034,24093300.0,10549756.762016911,32,298,0,True,True
0.03,-0.0175,salvage,306,335,29,212,-551256.6569072352,-1095387.241066662,322537.6860278031,-873794.3429350383,553947.1484438437,-1649334.3895105056,27084750.0,18541701.28801239,0,335,0,True,True
0.03,-0.0175,stop_option,306,336,30,222,-906442.6426917402,-2231280.1252613864,301051.88892902684,-1207494.531620767,471577.843602601,-2702857.9688639874,25791150.0,14860662.373599943,17,319,0,True,True
0.03,-0.015,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.015,half,298,330,32,273,-639599.178290314,-1276155.1137718866,368533.03106296994,-1008132.209353284,632942.5382158316,-1909097.6519877182,24659250.0,11001781.433796987,25,305,0,True,True
0.03,-0.015,salvage,307,335,28,206,-533440.8646008876,-1061092.4203990074,311603.5734746879,-845044.4380755755,535168.1941326254,-1596260.6145316325,27084750.0,18919756.613509625,0,335,0,True,True
0.03,-0.015,stop_option,306,336,30,222,-899535.2173356067,-2221490.1390328724,301817.92426981323,-1201353.14160542,472777.7872249995,-2694267.926257872,25872000.0,15213959.38784528,16,320,0,True,True
0.03,-0.0125,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.0125,half,298,331,33,278,-640488.2790997308,-1281506.319496655,379983.26029207336,-1020471.5393918041,652607.9047923856,-1934114.2242890405,25144350.0,11462219.776349993,20,311,0,True,True
0.03,-0.0125,salvage,307,336,29,201,-497675.1119826358,-996554.4843034094,322217.98081199214,-819893.0927946279,553398.0659635228,-1549952.5502669322,27165600.0,19287310.921524182,0,336,0,True,True
0.03,-0.0125,stop_option,307,336,29,220,-894462.3688592063,-2208333.944206507,291907.8546622105,-1186370.223521417,457254.3195858154,-2665588.263792322,25952850.0,15565919.97954746,15,321,0,True,True
0.03,-0.01,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.01,half,298,332,34,282,-636507.7686224164,-1277808.891681752,391476.43870265305,-1027984.2073250695,672347.0350797783,-1950155.9267615299,25548600.0,11934135.733490301,16,316,0,True,True
0.03,-0.01,salvage,307,336,29,197,-475229.5203398509,-955493.8778893172,323033.7225355668,-798263.2428754177,554799.0737254558,-1510292.951614773,27165600.0,19648897.436882056,0,336,0,True,True
0.03,-0.01,stop_option,307,336,29,222,-898410.7308287749,-2222934.006582852,292646.86188920337,-1191057.5927179782,458411.9254581846,-2681345.932041036,26114550.0,15916513.496575272,13,323,0,True,True
0.03,-0.0075,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.0075,half,298,333,35,285,-627783.7656781859,-1265161.8819023536,402979.58362650813,-1030763.349304694,692103.2825037041,-1957265.1644060577,25872000.0,12412484.552425314,13,320,0,True,True
0.03,-0.0075,salvage,308,336,28,192,-461337.20405035943,-928569.0340027325,312085.1114852653,-773422.3155356247,535995.2187544975,-1464564.25275723,27165600.0,20004073.00929343,0,336,0,True,True
0.03,-0.0075,stop_option,307,336,29,220,-884557.6852645462,-2197070.2820607484,293385.86911619635,-1177943.5543807424,459569.53133055376,-2656639.8133913027,26276250.0,16270107.323333867,11,325,0,True,True
0.03,-0.005,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.005,half,298,333,35,285,-619599.4774990355,-1251674.751832092,403994.64555000054,-1023594.1230490361,693846.6157090033,-1945521.3675410952,26033700.0,12893856.079591325,11,322,0,True,True
0.03,-0.005,salvage,310,336,26,188,-462772.1100757087,-928536.8512786011,289348.146427798,-752120.2565035066,496945.2797753805,-1425482.1310539816,27165600.0,20349998.335473165,0,336,0,True,True
0.03,-0.005,stop_option,308,336,28,215,-868212.8541142495,-2157575.299987385,283440.31704404164,-1151653.171158291,443990.48276085756,-2601565.7827482424,26437950.0,16618155.228276081,9,327,0,True,True
0.03,-0.0025,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,-0.0025,half,298,333,35,285,-615162.7216736281,-1245097.6208153875,405009.70747349306,-1020172.429147121,695589.9489143022,-1940687.5697296897,26357100.0,13379326.312607624,7,326,0,True,True
0.03,-0.0025,salvage,311,336,25,177,-429255.05825125077,-863918.3116049874,278322.568294297,-707577.6265455477,478009.2365420599,-1341927.5481470474,27165600.0,20685807.60375292,0,336,0,True,True
0.03,-0.0025,stop_option,310,336,26,215,-882899.5748425878,-2181751.8329453007,262788.6098890322,-1145688.1847316201,411640.95138433226,-2593392.7843296328,26518800.0,16960835.69605598,8,328,0,True,True
0.03,0.0,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,0.0,half,299,333,34,283,-612129.3764987064,-1239110.6292191662,393567.5900876773,-1005696.9665863838,675938.5141437122,-1915049.1433628788,26437950.0,13862578.255320644,6,327,0,True,True
0.03,0.0,salvage,312,336,24,172,-416247.10797071096,-838373.8811058758,267261.10190498136,-683508.2098756924,459011.55648974923,-1297385.4375956254,27165600.0,21005608.53580622,0,336,0,True,True
0.03,0.0,stop_option,311,336,25,211,-871223.8615402061,-2152889.2335265763,252773.49209432158,-1123997.3536345274,395952.93271799176,-2548842.1662445683,26680500.0,17299382.884986866,6,330,0,True,True
0.03,0.0025,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,0.0025,half,299,333,34,280,-594087.0063628579,-1206787.4428890506,394551.5090628965,-988638.5154257545,677628.3604290715,-1884415.803318122,26518800.0,14342352.550108748,5,328,0,True,True
0.03,0.0025,salvage,312,336,24,168,-395050.3816746247,-799375.1286542064,267929.2546597438,-662979.6363343685,460159.08538097364,-1259534.2140351802,27165600.0,21317240.437296152,0,336,0,True,True
0.03,0.0025,stop_option,312,336,24,207,-855809.3009305437,-2115662.781867264,242725.9140904531,-1098535.215020997,380214.06728403235,-2495876.8491512965,26680500.0,17633483.96620898,6,330,0,True,True
0.03,0.005,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,0.005,half,300,333,33,276,-587835.2853526743,-1194432.4227657393,383076.2079284489,-970911.493281123,657919.9337355978,-1852352.3565013367,26680500.0,14818725.852468364,3,330,0,True,True
0.03,0.005,salvage,314,336,22,164,-397501.9197956583,-801014.9708699516,245081.13671734792,-642583.0565130063,420918.2452256072,-1221933.2160955588,27165600.0,21622500.479648508,0,336,0,True,True
0.03,0.005,stop_option,312,337,25,203,-823034.3482680076,-2052281.8205586644,252086.25477575854,-1075120.6030437662,394876.420978158,-2447158.2415368226,26842200.0,17962851.432632595,5,332,0,True,True
0.03,0.0075,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,0.0075,half,301,333,32,273,-582436.6513252432,-1183747.4375784383,371582.6300638305,-954019.2813890737,638180.1173999221,-1821927.5549783604,26761350.0,15290282.512399815,2,331,0,True,True
0.03,0.0075,salvage,314,336,22,159,-373323.2103518197,-756262.6704971307,245690.79128629662,-619014.0016381165,421965.3055371138,-1178227.9760342445,27165600.0,21919352.41946015,0,336,0,True,True
0.03,0.0075,stop_option,314,337,23,203,-840020.7711715762,-2081009.5796262305,231356.1773772866,-1071376.9485488627,362404.1278061625,-2443413.707432393,27003900.0,18290543.813403297,3,334,0,True,True
0.03,0.01,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,0.01,half,301,333,32,264,-546962.0493757599,-1117777.50459696,372504.6713294976,-919466.7207052575,639763.6908922296,-1757541.1954891894,26761350.0,15752505.058441643,2,331,0,True,True
0.03,0.01,salvage,316,336,20,151,-362842.8627011007,-733013.4754289611,222809.8123578891,-585652.6750589898,382668.0277923281,-1115681.503221289,27165600.0,22205650.742329106,0,336,0,True,True
0.03,0.01,stop_option,314,337,23,197,-807296.6969889718,-2011012.5387591268,231930.26218467444,-1039226.9591736462,363303.39363198425,-2374315.932391111,27084750.0,18612922.793275822,2,335,0,True,True
0.03,0.0125,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,0.0125,half,302,333,31,255,-524269.26584948675,-1073747.0348954308,360975.630187117,-885244.8960366037,619962.9676224442,-1693710.002517875,26761350.0,16200986.67703511,2,331,0,True,True
0.03,0.0125,salvage,317,336,19,143,-340956.60950229806,-690061.5901943187,211600.63547644057,-552557.2449787387,363416.6601572735,-1053478.2503515924,27165600.0,22478405.928347778,0,336,0,True,True
0.03,0.0125,stop_option,316,337,21,194,-807445.7282648201,-2001227.102233731,211170.73478205982,-1018616.4630468797,330784.968979143,-2332012.071212874,27084750.0,18928318.845439505,2,335,0,True,True
0.03,0.015,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,0.015,half,303,333,30,249,-511713.6888309511,-1049001.0462606545,349404.967723074,-861118.6565540251,600090.7611944167,-1649091.8074550712,26842200.0,16639900.545964912,1,332,0,True,True
0.03,0.015,salvage,317,336,19,141,-327678.2734643446,-665910.2806287273,212123.10618132068,-539801.3796456653,364313.9852440816,-1030224.2658728088,27165600.0,22741420.794689156,0,336,0,True,True
0.03,0.015,stop_option,317,337,20,190,-792665.924901111,-1964566.6545358435,201011.44475281643,-993677.3696539274,314871.1140567662,-2279437.7685926096,27084750.0,19237029.63682348,2,335,0,True,True
0.03,0.0175,full,298,307,9,206,-241057.25551783503,-526263.0364768464,120181.57727881246,-361238.83279664745,206964.41388948468,-733227.4503663309,26924618.529177606,2481861.7191703417,92,0,215,True,True
0.03,0.0175,half,303,333,30,242,-484284.29216913047,-998171.2112217767,350265.5710918501,-834549.8632609806,601568.817256472,-1599740.0284782487,26923050.0,17069928.55426412,0,333,0,True,True
0.03,0.0175,salvage,317,336,19,138,-311134.8226059005,-635449.9951604179,212645.57688620078,-523780.39949210134,365211.31033088965,-1000661.3054913075,27165600.0,23000980.96626178,0,336,0,True,True
0.03,0.0175,stop_option,317,337,20,187,-771771.8783506115,-1921651.1261573392,201506.5468334884,-973278.4251840999,315646.65867266967,-2237297.784830009,27084750.0,19540999.505127635,2,335,0,True,True
0.03,0.02,full,298,307,9,206,-243578.45235648414,-530777.5651051418,117660.38044016332,-361238.83279664745,202449.88526118928,-733227.4503663309,26791476.17760769,2483635.6827737493,92,3,212,True,True
0.03,0.02,half,303,333,30,239,-465746.85316059354,-964587.0352437539,351126.1744606262,-816873.0276212197,603046.8733185271,-1567633.9085622812,26923050.0,17492505.603959758,0,333,0,True,True
0.03,0.02,salvage,318,336,18,133,-299862.18948076956,-612679.9028523662,201411.7242924008,-501273.9137731703,345917.56302646606,-958597.4658788323,27165600.0,23251369.212098733,0,336,0,True,True
0.03,0.02,stop_option,317,337,20,185,-759251.415698227,-1897570.4174927503,202001.6489141604,-961253.0646123874,316422.203288573,-2213992.620781323,27246450.0,19841290.01541246,0,337,0,True,True
0.03,0.0225,full,298,307,9,206,-247724.561302664,-538213.6686916223,115208.11745750235,-362932.67876016634,198050.9260082769,-736264.5946998992,26569572.258324485,2488827.7201755117,92,8,207,True,True
0.03,0.0225,half,304,333,29,233,-451792.20905726263,-937083.142157278,339544.3659366975,-791336.57499396,583155.5239240881,-1520238.6660813661,26923050.0,17910382.156281374,0,333,0,True,True
0.03,0.0225,salvage,319,337,18,128,-278933.76172348217,-573249.1233244183,199971.5514896965,-478905.31321317866,343444.1168157318,-916693.2401401502,27246450.0,23495209.884448327,0,337,0,True,True
0.03,0.0225,stop_option,318,337,19,179,-735945.8358398987,-1840657.142475536,191820.20746903695,-927766.0433089357,300473.6496404364,-2141130.792115973,27246450.0,20136503.870770667,0,337,0,True,True
0.03,0.025,full,298,307,9,206,-255049.23401152922,-551377.6327464706,114544.32592135538,-369593.5599328845,196850.29053008105,-748227.9232765515,26170145.20361472,2503706.3232690254,92,17,198,True,True
0.03,0.025,half,304,333,29,226,-423015.31454914797,-883436.1421554404,340374.5477605035,-763389.8623096514,584581.3320510417,-1468017.474206482,26923050.0,18317310.07843234,0,333,0,True,True
0.03,0.025,salvage,319,337,18,123,-256301.65160424978,-530889.8983041843,200460.4794884488,-456762.13109269855,344283.833482763,-875173.7317869471,27246450.0,23730197.851275723,0,337,0,True,True
0.03,0.025,stop_option,319,337,18,176,-726130.4352223959,-1814874.9948595734,181603.73410748318,-907734.1693298791,284470.22081557766,-2099345.215675151,27246450.0,20423902.550211668,0,337,0,True,True
0.03,0.0275,full,298,307,9,206,-266242.53309721395,-571553.6272481723,114758.19179957226,-381000.7248967862,197217.5976650912,-768771.2249132635,25548814.229621764,2534876.2665387136,92,31,184,True,True
0.03,0.0275,half,304,333,29,222,-402419.42727404064,-845776.8269565536,341204.7295843097,-743624.1568583504,586007.1401779957,-1431783.967134549,26923050.0,18715918.221908852,0,333,0,True,True
0.03,0.0275,salvage,320,337,17,115,-235574.75527090946,-489711.379825777,189177.35899091372,-424752.11426182324,324905.4702839303,-814616.8501097072,27246450.0,23956578.762675904,0,337,0,True,True
0.03,0.0275,stop_option,320,337,17,168,-694394.9218548613,-1737687.8679396287,171381.98456380257,-865776.9064186637,268458.5272008893,-2006146.3951405182,27246450.0,20701785.750127573,0,337,0,True,True
0.03,0.03,full,298,308,10,206,-270615.20116656023,-580492.6313115617,125501.39530061657,-396116.5964671768,215544.23890331798,-796036.8702148795,24697667.768632323,2590359.4074617284,92,53,163,True,True
0.03,0.03,half,304,334,30,212,-355548.7278255937,-759183.2834697806,352572.0801744321,-708120.8080000258,605530.1656027421,-1364713.4490725228,27003900.0,19107146.02154723,0,334,0,True,True
0.03,0.03,salvage,321,337,16,112,-231917.71003717158,-481305.0484755286,177892.77586995484,-409810.48590712645,305524.59508073353,-786829.6435562621,27246450.0,24170462.068033893,0,337,0,True,True
