context,om,sj_cost_multiplier,sj_degradation,sj_lifetime,replacement_rule,price,rate,policy,before_viable,after_viable,new_projects,switches,discounted_mwh,undiscounted_mwh,entry_discounted_mwh,switch_discounted_mwh,entry_undiscounted_mwh,switch_undiscounted_mwh,public_usd,private_npv_gain_usd,after_si,after_sj,after_t,counterexample_discounted,counterexample_physical
area,1.6,0.8,0.005,21.5,salvage,0.1,0.3,General,337,337,0,81,504043.54962978605,805507.8487821787,0.0,504043.54962978605,0.0,805507.8487821786,116497153.17331353,105893233.93760324,0,0,337,False,False
area,1.6,0.8,0.005,21.5,salvage,0.1,0.3,New,337,337,0,81,504043.54962978605,805507.8487821787,0.0,504043.54962978605,0.0,805507.8487821786,116497153.17331353,105893233.93760324,0,0,337,False,False
area,1.6,0.8,0.005,21.5,stop_option,0.06,0.1,General,337,337,0,97,931332.9836322758,1778046.2016926755,0.0,931332.9836322757,0.0,1778046.2016926757,21563261.99390192,17303920.44442122,22,222,93,False,False
area,1.6,0.8,0.005,21.5,stop_option,0.06,0.1,New,337,337,0,90,954851.6877726743,1786839.8539882717,0.0,954851.6877726741,0.0,1786839.853988272,21729845.248180777,17191704.808398314,0,229,108,False,False
area,1.6,0.8,0.005,21.5,stop_option,0.06,0.2,General,337,337,0,156,1639162.5854977202,3085144.1498913085,0.0,1639162.5854977202,0.0,3085144.1498913085,53317922.666081786,40371447.63175572,0,163,174,False,False
area,1.6,0.8,0.005,21.5,stop_option,0.06,0.2,New,337,337,0,156,1639162.5854977202,3085144.1498913085,0.0,1639162.5854977202,0.0,3085144.1498913085,53317922.666081786,40371447.63175572,0,163,174,False,False
area,1.6,0.8,0.005,21.5,stop_option,0.06,0.3,General,337,337,0,234,2353853.7416372504,4444659.193583171,0.0,2353853.7416372504,0.0,4444659.193583172,97452841.02726309,68602870.23322688,0,85,252,False,False
area,1.6,0.8,0.005,21.5,stop_option,0.06,0.3,New,337,337,0,234,2353853.7416372504,4444659.193583171,0.0,2353853.7416372504,0.0,4444659.193583172,97452841.02726309,68602870.23322688,0,85,252,False,False
area,1.6,0.8,0.005,21.5,stop_option,0.08,0.1,General,337,337,0,69,557255.626200588,1030303.0243800307,0.0,557255.626200588,0.0,1030303.0243800306,34917503.46241553,30625227.4481917,1,52,284,False,False
area,1.6,0.8,0.005,21.5,stop_option,0.08,0.1,New,337,337,0,68,552444.472421292,1019968.2209772363,0.0,552444.472421292,0.0,1019968.2209772362,34874154.80780775,30618080.09762931,0,53,284,False,False
area,1.6,0.8,0.005,21.5,stop_option,0.08,0.2,General,337,337,0,101,806867.3614421443,1504360.034386781,0.0,806867.3614421443,0.0,1504360.0343867813,74677425.70047562,64898391.11228894,0,20,317,False,False
area,1.6,0.8,0.005,21.5,stop_option,0.08,0.2,New,337,337,0,101,806867.3614421443,1504360.034386781,0.0,806867.3614421443,0.0,1504360.0343867813,74677425.70047562,64898391.11228894,0,20,317,False,False
area,1.6,0.8,0.005,21.5,stop_option,0.08,0.3,General,337,337,0,117,919392.2584820627,1718549.5771123795,0.0,919392.2584820625,0.0,1718549.5771123797,115600950.2487935,101247824.08800943,0,4,333,False,False
area,1.6,0.8,0.005,21.5,stop_option,0.08,0.3,New,337,337,0,117,919392.2584820627,1718549.5771123795,0.0,919392.2584820625,0.0,1718549.5771123797,115600950.2487935,101247824.08800943,0,4,333,False,False
area,1.6,0.8,0.005,21.5,stop_option,0.1,0.1,General,337,337,0,16,102778.37081397744,183237.5275674999,0.0,102778.37081397744,0.0,183237.5275674999,38533650.08293117,36311543.18107678,0,4,333,False,False
area,1.6,0.8,0.005,21.5,stop_option,0.1,0.1,New,337,337,0,16,102778.37081397744,183237.5275674999,0.0,102778.37081397744,0.0,183237.5275674999,38533650.08293117,36311543.18107678,0,4,333,False,False
area,1.6,0.8,0.005,21.5,stop_option,0.1,0.2,General,337,337,0,20,127560.46443015922,230466.5562575516,0.0,127560.4644301592,0.0,230466.5562575516,77664768.78220902,73150648.61934893,0,0,337,False,False
area,1.6,0.8,0.005,21.5,stop_option,0.1,0.2,New,337,337,0,20,127560.46443015922,230466.5562575516,0.0,127560.4644301592,0.0,230466.5562575516,77664768.78220902,73150648.61934893,0,0,337,False,False
area,1.6,0.8,0.005,21.5,stop_option,0.1,0.3,General,337,337,0,20,127560.46443015922,230466.5562575516,0.0,127560.4644301592,0.0,230466.5562575516,116497153.17331353,110133871.84897229,0,0,337,False,False
area,1.6,0.8,0.005,21.5,stop_option,0.1,0.3,New,337,337,0,20,127560.46443015922,230466.5562575516,0.0,127560.4644301592,0.0,230466.5562575516,116497153.17331353,110133871.84897229,0,0,337,False,False
area,1.6,0.8,0.005,25.0,full,0.06,0.1,General,337,337,0,3,33296.35404953279,54724.892457192655,0.0,33296.35404953279,0.0,54724.892457192655,13888069.658630596,13051018.236154463,0,334,3,False,False
area,1.6,0.8,0.005,25.0,full,0.06,0.1,New,337,337,0,3,33296.35404953279,54724.892457192655,0.0,33296.35404953279,0.0,54724.892457192655,13888069.658630596,13051018.236154463,0,334,3,False,False
area,1.6,0.8,0.005,25.0,full,0.06,0.2,General,337,337,0,52,529382.942680388,869779.5169083807,0.0,529382.942680388,0.0,869779.5169083806,35095129.86750803,27512978.840663668,0,285,52,False,False
area,1.6,0.8,0.005,25.0,full,0.06,0.2,New,337,337,0,52,529382.942680388,869779.5169083807,0.0,529382.942680388,0.0,869779.5169083806,35095129.86750803,27512978.840663668,0,285,52,False,False
area,1.6,0.8,0.005,25.0,full,0.06,0.3,General,337,337,0,147,1400912.7146380371,2300556.9242949146,0.0,1400912.7146380371,0.0,2300556.924294915,73927514.25861253,47960614.57823711,0,190,147,False,False
area,1.6,0.8,0.005,25.0,full,0.06,0.3,New,337,337,0,147,1400912.7146380371,2300556.9242949146,0.0,1400912.7146380371,0.0,2300556.924294915,73927514.25861253,47960614.57823711,0,190,147,False,False
area,1.6,0.8,0.005,25.0,full,0.08,0.1,General,337,337,0,53,455999.3066487266,747520.7495714941,0.0,455999.3066487266,0.0,747520.7495714941,26285543.44782422,23115365.835598733,0,168,169,False,False
area,1.6,0.8,0.005,25.0,full,0.08,0.1,New,337,337,0,53,455999.3066487266,747520.7495714941,0.0,455999.3066487266,0.0,747520.7495714941,26285543.44782422,23115365.835598733,0,168,169,False,False
area,1.6,0.8,0.005,25.0,full,0.08,0.2,General,337,337,0,119,966657.4685666026,1583555.1533874706,0.0,966657.4685666026,0.0,1583555.1533874704,62429319.06536867,50573749.90349253,0,102,235,False,False
area,1.6,0.8,0.005,25.0,full,0.08,0.2,New,337,337,0,119,966657.4685666026,1583555.1533874706,0.0,966657.4685666026,0.0,1583555.1533874704,62429319.06536867,50573749.90349253,0,102,235,False,False
area,1.6,0.8,0.005,25.0,full,0.08,0.3,General,337,337,0,184,1414263.744298276,2315780.8631253457,0.0,1414263.7442982763,0.0,2315780.8631253457,108207276.12150334,82887892.64206469,0,37,300,False,False
area,1.6,0.8,0.005,25.0,full,0.08,0.3,New,337,337,0,184,1414263.744298276,2315780.8631253457,0.0,1414263.7442982763,0.0,2315780.8631253457,108207276.12150334,82887892.64206469,0,37,300,False,False
area,1.6,0.8,0.005,25.0,full,0.1,0.1,General,337,337,0,59,407974.5914516646,667378.425780213,0.0,407974.5914516645,0.0,667378.425780213,35695674.15528444,32047917.66399304,0,42,295,False,False
area,1.6,0.8,0.005,25.0,full,0.1,0.1,New,337,337,0,59,407974.5914516646,667378.425780213,0.0,407974.5914516645,0.0,667378.425780213,35695674.15528444,32047917.66399304,0,42,295,False,False
area,1.6,0.8,0.005,25.0,full,0.1,0.2,General,337,337,0,91,604429.3960329486,988761.4030344791,0.0,604429.3960329486,0.0,988761.403034479,76171097.24134232,67057462.61511389,0,10,327,False,False
area,1.6,0.8,0.005,25.0,full,0.1,0.2,New,337,337,0,91,604429.3960329486,988761.4030344791,0.0,604429.3960329486,0.0,988761.403034479,76171097.24134232,67057462.61511389,0,10,327,False,False
area,1.6,0.8,0.005,25.0,full,0.1,0.3,General,337,337,0,99,648643.2250187191,1061079.859380378,0.0,648643.2250187193,0.0,1061079.859380378,116049051.71105352,103661860.39712644,0,2,335,False,False
area,1.6,0.8,0.005,25.0,full,0.1,0.3,New,337,337,0,99,648643.2250187191,1061079.859380378,0.0,648643.2250187193,0.0,1061079.859380378,116049051.71105352,103661860.39712644,0,2,335,False,False
area,1.6,0.8,0.005,25.0,half,0.06,0.1,General,337,337,0,3,33296.35404953279,54724.892457192655,0.0,33296.35404953279,0.0,54724.892457192655,13888069.658630596,13051018.236154463,0,334,3,False,False
area,1.6,0.8,0.005,25.0,half,0.06,0.1,New,337,337,0,3,33296.35404953279,54724.892457192655,0.0,33296.35404953279,0.0,54724.892457192655,13888069.658630596,13051018.236154463,0,334,3,False,False
area,1.6,0.8,0.005,25.0,half,0.06,0.2,General,337,337,0,52,529382.942680388,869779.5169083807,0.0,529382.942680388,0.0,869779.5169083806,35095129.86750803,27512978.840663668,0,285,52,False,False
area,1.6,0.8,0.005,25.0,half,0.06,0.2,New,337,337,0,52,529382.942680388,869779.5169083807,0.0,529382.942680388,0.0,869779.5169083806,35095129.86750803,27512978.840663668,0,285,52,False,False
area,1.6,0.8,0.005,25.0,half,0.06,0.3,General,337,337,0,147,1400912.7146380371,2300556.9242949146,0.0,1400912.7146380371,0.0,2300556.924294915,73927514.25861253,47960614.57823711,0,190,147,False,False
area,1.6,0.8,0.005,25.0,half,0.06,0.3,New,337,337,0,147,1400912.7146380371,2300556.9242949146,0.0,1400912.7146380371,0.0,2300556.924294915,73927514.25861253,47960614.57823711,0,190,147,False,False
area,1.6,0.8,0.005,25.0,half,0.08,0.1,General,337,337,0,53,455999.3066487266,747520.7495714941,0.0,455999.3066487266,0.0,747520.7495714941,26285543.44782422,23115365.835598733,0,168,169,False,False
area,1.6,0.8,0.005,25.0,half,0.08,0.1,New,337,337,0,53,455999.3066487266,747520.7495714941,0.0,455999.3066487266,0.0,747520.7495714941,26285543.44782422,23115365.835598733,0,168,169,False,False
area,1.6,0.8,0.005,25.0,half,0.08,0.2,General,337,337,0,119,966657.4685666026,1583555.1533874706,0.0,966657.4685666026,0.0,1583555.1533874704,62429319.06536867,50573749.90349253,0,102,235,False,False
area,1.6,0.8,0.005,25.0,half,0.08,0.2,New,337,337,0,119,966657.4685666026,1583555.1533874706,0.0,966657.4685666026,0.0,1583555.1533874704,62429319.06536867,50573749.90349253,0,102,235,False,False
area,1.6,0.8,0.005,25.0,half,0.08,0.3,General,337,337,0,184,1414263.744298276,2315780.8631253457,0.0,1414263.7442982763,0.0,2315780.8631253457,108207276.12150334,82887892.64206469,0,37,300,False,False
area,1.6,0.8,0.005,25.0,half,0.08,0.3,New,337,337,0,184,1414263.744298276,2315780.8631253457,0.0,1414263.7442982763,0.0,2315780.8631253457,108207276.12150334,82887892.64206469,0,37,300,False,False
area,1.6,0.8,0.005,25.0,half,0.1,0.1,General,337,337,0,59,407974.5914516646,667378.425780213,0.0,407974.5914516645,0.0,667378.425780213,35695674.15528444,32047917.66399304,0,42,295,False,False
area,1.6,0.8,0.005,25.0,half,0.1,0.1,New,337,337,0,59,407974.5914516646,667378.425780213,0.0,407974.5914516645,0.0,667378.425780213,35695674.15528444,32047917.66399304,0,42,295,False,False
area,1.6,0.8,0.005,25.0,half,0.1,0.2,General,337,337,0,91,604429.3960329486,988761.4030344791,0.0,604429.3960329486,0.0,988761.403034479,76171097.24134232,67057462.61511389,0,10,327,False,False
area,1.6,0.8,0.005,25.0,half,0.1,0.2,New,337,337,0,91,604429.3960329486,988761.4030344791,0.0,604429.3960329486,0.0,988761.403034479,76171097.24134232,67057462.61511389,0,10,327,False,False
area,1.6,0.8,0.005,25.0,half,0.1,0.3,General,337,337,0,99,648643.2250187191,1061079.859380378,0.0,648643.2250187193,0.0,1061079.859380378,116049051.71105352,103661860.39712644,0,2,335,False,False
area,1.6,0.8,0.005,25.0,half,0.1,0.3,New,337,337,0,99,648643.2250187191,1061079.859380378,0.0,648643.2250187193,0.0,1061079.859380378,116049051.71105352,103661860.39712644,0,2,335,False,False
area,1.6,0.8,0.005,25.0,salvage,0.06,0.1,General,337,337,0,3,33296.35404953279,54724.892457192655,0.0,33296.35404953279,0.0,54724.892457192655,13888069.658630596,13051018.236154463,0,334,3,False,False
area,1.6,0.8,0.005,25.0,salvage,0.06,0.1,New,337,337,0,3,33296.35404953279,54724.892457192655,0.0,33296.35404953279,0.0,54724.892457192655,13888069.658630596,13051018.236154463,0,334,3,False,False
area,1.6,0.8,0.005,25.0,salvage,0.06,0.2,General,337,337,0,52,529382.942680388,869779.5169083807,0.0,529382.942680388,0.0,869779.5169083806,35095129.86750803,27512978.840663668,0,285,52,False,False
area,1.6,0.8,0.005,25.0,salvage,0.06,0.2,New,337,337,0,52,529382.942680388,869779.5169083807,0.0,529382.942680388,0.0,869779.5169083806,35095129.86750803,27512978.840663668,0,285,52,False,False
area,1.6,0.8,0.005,25.0,salvage,0.06,0.3,General,337,337,0,147,1400912.7146380371,2300556.9242949146,0.0,1400912.7146380371,0.0,2300556.924294915,73927514.25861253,47960614.57823711,0,190,147,False,False
area,1.6,0.8,0.005,25.0,salvage,0.06,0.3,New,337,337,0,147,1400912.7146380371,2300556.9242949146,0.0,1400912.7146380371,0.0,2300556.924294915,73927514.25861253,47960614.57823711,0,190,147,False,False
area,1.6,0.8,0.005,25.0,salvage,0.08,0.1,General,337,337,0,53,455999.3066487266,747520.7495714941,0.0,455999.3066487266,0.0,747520.7495714941,26285543.44782422,23115365.835598733,0,168,169,False,False
area,1.6,0.8,0.005,25.0,salvage,0.08,0.1,New,337,337,0,53,455999.3066487266,747520.7495714941,0.0,455999.3066487266,0.0,747520.7495714941,26285543.44782422,23115365.835598733,0,168,169,False,False
area,1.6,0.8,0.005,25.0,salvage,0.08,0.2,General,337,337,0,119,966657.4685666026,1583555.1533874706,0.0,966657.4685666026,0.0,1583555.1533874704,62429319.06536867,50573749.90349253,0,102,235,False,False
area,1.6,0.8,0.005,25.0,salvage,0.08,0.2,New,337,337,0,119,966657.4685666026,1583555.1533874706,0.0,966657.4685666026,0.0,1583555.1533874704,62429319.06536867,50573749.90349253,0,102,235,False,False
area,1.6,0.8,0.005,25.0,salvage,0.08,0.3,General,337,337,0,184,1414263.744298276,2315780.8631253457,0.0,1414263.7442982763,0.0,2315780.8631253457,108207276.12150334,82887892.64206469,0,37,300,False,False
area,1.6,0.8,0.005,25.0,salvage,0.08,0.3,New,337,337,0,184,1414263.744298276,2315780.8631253457,0.0,1414263.7442982763,0.0,2315780.8631253457,108207276.12150334,82887892.64206469,0,37,300,False,False
area,1.6,0.8,0.005,25.0,salvage,0.1,0.1,General,337,337,0,59,407974.5914516646,667378.425780213,0.0,407974.5914516645,0.0,667378.425780213,35695674.15528444,32047917.66399304,0,42,295,False,False
area,1.6,0.8,0.005,25.0,salvage,0.1,0.1,New,337,337,0,59,407974.5914516646,667378.425780213,0.0,407974.5914516645,0.0,667378.425780213,35695674.15528444,32047917.66399304,0,42,295,False,False
area,1.6,0.8,0.005,25.0,salvage,0.1,0.2,General,337,337,0,91,604429.3960329486,988761.4030344791,0.0,604429.3960329486,0.0,988761.403034479,76171097.24134232,67057462.61511389,0,10,327,False,False
area,1.6,0.8,0.005,25.0,salvage,0.1,0.2,New,337,337,0,91,604429.3960329486,988761.4030344791,0.0,604429.3960329486,0.0,988761.403034479,76171097.24134232,67057462.61511389,0,10,327,False,False
area,1.6,0.8,0.005,25.0,salvage,0.1,0.3,General,337,337,0,99,648643.2250187191,1061079.859380378,0.0,648643.2250187193,0.0,1061079.859380378,116049051.71105352,103661860.39712644,0,2,335,False,False
area,1.6,0.8,0.005,25.0,salvage,0.1,0.3,New,337,337,0,99,648643.2250187191,1061079.859380378,0.0,648643.2250187193,0.0,1061079.859380378,116049051.71105352,103661860.39712644,0,2,335,False,False
area,1.6,0.8,0.005,25.0,stop_option,0.06,0.1,General,337,337,0,3,33296.35404953279,54724.892457192655,0.0,33296.35404953279,0.0,54724.892457192655,13888069.658630596,13051018.236154463,0,334,3,False,False
area,1.6,0.8,0.005,25.0,stop_option,0.06,0.1,New,337,337,0,3,33296.35404953279,54724.892457192655,0.0,33296.35404953279,0.0,54724.892457192655,13888069.658630596,13051018.236154463,0,334,3,False,False
area,1.6,0.8,0.005,25.0,stop_option,0.06,0.2,General,337,337,0,52,529382.942680388,869779.5169083807,0.0,529382.942680388,0.0,869779.5169083806,35095129.86750803,27512978.840663668,0,285,52,False,False
area,1.6,0.8,0.005,25.0,stop_option,0.06,0.2,New,337,337,0,52,529382.942680388,869779.5169083807,0.0,529382.942680388,0.0,869779.5169083806,35095129.86750803,27512978.840663668,0,285,52,False,False
area,1.6,0.8,0.005,25.0,stop_option,0.06,0.3,General,337,337,0,147,1400912.7146380371,2300556.9242949146,0.0,1400912.7146380371,0.0,2300556.924294915,73927514.25861253,47960614.57823711,0,190,147,False,False
area,1.6,0.8,0.005,25.0,stop_option,0.06,0.3,New,337,337,0,147,1400912.7146380371,2300556.9242949146,0.0,1400912.7146380371,0.0,2300556.924294915,73927514.25861253,47960614.57823711,0,190,147,False,False
area,1.6,0.8,0.005,25.0,stop_option,0.08,0.1,General,337,337,0,53,455999.3066487266,747520.7495714941,0.0,455999.3066487266,0.0,747520.7495714941,26285543.44782422,23115365.835598733,0,168,169,False,False
area,1.6,0.8,0.005,25.0,stop_option,0.08,0.1,New,337,337,0,53,455999.3066487266,747520.7495714941,0.0,455999.3066487266,0.0,747520.7495714941,26285543.44782422,23115365.835598733,0,168,169,False,False
area,1.6,0.8,0.005,25.0,stop_option,0.08,0.2,General,337,337,0,119,966657.4685666026,1583555.1533874706,0.0,966657.4685666026,0.0,1583555.1533874704,62429319.06536867,50573749.90349253,0,102,235,False,False
area,1.6,0.8,0.005,25.0,stop_option,0.08,0.2,New,337,337,0,119,966657.4685666026,1583555.1533874706,0.0,966657.4685666026,0.0,1583555.1533874704,62429319.06536867,50573749.90349253,0,102,235,False,False
area,1.6,0.8,0.005,25.0,stop_option,0.08,0.3,General,337,337,0,184,1414263.744298276,2315780.8631253457,0.0,1414263.7442982763,0.0,2315780.8631253457,108207276.12150334,82887892.64206469,0,37,300,False,False
area,1.6,0.8,0.005,25.0,stop_option,0.08,0.3,New,337,337,0,184,1414263.744298276,2315780.8631253457,0.0,1414263.7442982763,0.0,2315780.8631253457,108207276.12150334,82887892.64206469,0,37,300,False,False
area,1.6,0.8,0.005,25.0,stop_option,0.1,0.1,General,337,337,0,59,407974.5914516646,667378.425780213,0.0,407974.5914516645,0.0,667378.425780213,35695674.15528444,32047917.66399304,0,42,295,False,False
area,1.6,0.8,0.005,25.0,stop_option,0.1,0.1,New,337,337,0,59,407974.5914516646,667378.425780213,0.0,407974.5914516645,0.0,667378.425780213,35695674.15528444,32047917.66399304,0,42,295,False,False
area,1.6,0.8,0.005,25.0,stop_option,0.1,0.2,General,337,337,0,91,604429.3960329486,988761.4030344791,0.0,604429.3960329486,0.0,988761.403034479,76171097.24134232,67057462.61511389,0,10,327,False,False
area,1.6,0.8,0.005,25.0,stop_option,0.1,0.2,New,337,337,0,91,604429.3960329486,988761.4030344791,0.0,604429.3960329486,0.0,988761.403034479,76171097.24134232,67057462.61511389,0,10,327,False,False
area,1.6,0.8,0.005,25.0,stop_option,0.1,0.3,General,337,337,0,99,648643.2250187191,1061079.859380378,0.0,648643.2250187193,0.0,1061079.859380378,116049051.71105352,103661860.39712644,0,2,335,False,False
area,1.6,0.8,0.005,25.0,stop_option,0.1,0.3,New,337,337,0,99,648643.2250187191,1061079.859380378,0.0,648643.2250187193,0.0,1061079.859380378,116049051.71105352,103661860.39712644,0,2,335,False,False
area,1.6,0.8,0.01505,18.0,full,0.06,0.1,General,336,337,1,160,721865.1405042426,1164182.2919624138,13691.856355949914,708173.2841482928,24105.544731671736,1140076.7472307421,30502993.48520575,26208703.92946772,211,23,103,False,False
area,1.6,0.8,0.01505,18.0,full,0.06,0.1,New,336,337,1,220,975905.9596389803,1498940.124664857,13691.856355949914,962214.1032830304,24105.544731671736,1474834.5799331854,31214659.532684334,21768020.93447314,0,102,235,False,False
area,1.6,0.8,0.01505,18.0,full,0.06,0.2,General,336,337,1,286,1255628.7136798664,1997547.1040528542,16608.277717852256,1239020.4359620144,29097.97245622182,1968449.1315966323,69517688.9489648,57496305.74238883,130,0,207,False,False
area,1.6,0.8,0.01505,18.0,full,0.06,0.2,New,336,337,1,287,1526789.1429540517,2396284.8664903115,13691.856355949914,1513097.286598102,24105.544731671736,2372179.32175864,73034387.00552224,54602186.84127973,0,31,306,False,False
area,1.6,0.8,0.01505,18.0,full,0.06,0.3,General,336,337,1,316,1569968.4438524686,2481191.388503217,16608.277717852256,1553360.1661346161,29097.97245622182,2452093.4160469947,111890919.57528698,91790098.09372576,49,0,288,False,False
area,1.6,0.8,0.01505,18.0,full,0.06,0.3,New,336,337,1,316,1720222.5794565491,2711391.5435144287,13691.856355949914,1706530.7231005991,24105.544731671736,2687285.9987827567,116049051.71105352,90817259.07202038,0,2,335,False,False
area,1.6,0.8,0.01505,18.0,full,0.08,0.1,General,337,337,0,52,189014.77125950553,293499.17434909294,0.0,189014.7712595056,0.0,293499.174349093,37704327.18342453,35287299.79035694,36,0,301,False,False
area,1.6,0.8,0.01505,18.0,full,0.08,0.1,New,337,337,0,79,281154.60626148235,433182.31905048585,0.0,281154.60626148223,0.0,433182.31905048585,38533650.08293117,34628028.343750305,0,4,333,False,False
area,1.6,0.8,0.01505,18.0,full,0.08,0.2,General,337,337,0,79,277999.0363885349,430420.7195810133,0.0,277999.03638853494,0.0,430420.7195810133,77100740.17836903,71619084.59640661,9,0,328,False,False
area,1.6,0.8,0.01505,18.0,full,0.08,0.2,New,337,337,0,83,304364.99859780946,470967.9485193353,0.0,304364.99859780946,0.0,470967.9485193353,77664768.78220902,71496415.09444673,0,0,337,False,False
area,1.6,0.8,0.01505,18.0,full,0.08,0.3,General,337,337,0,83,301657.4934709137,466802.2563957062,0.0,301657.4934709136,0.0,466802.25639570627,116403148.40600686,108481189.18383557,1,0,336,False,False
area,1.6,0.8,0.01505,18.0,full,0.08,0.3,New,337,337,0,83,304364.99859780946,470967.9485193353,0.0,304364.99859780946,0.0,470967.9485193353,116497153.17331353,108479638.3240701,0,0,337,False,False
area,1.6,0.8,0.01505,18.0,full,0.1,0.1,General,337,337,0,8,23658.457082378773,36381.53681469289,0.0,23658.457082378773,0.0,36381.53681469289,38801049.46866895,36857789.19672523,1,0,336,False,False
area,1.6,0.8,0.01505,18.0,full,0.1,0.1,New,337,337,0,9,26365.96220927461,40547.228938322005,0.0,26365.96220927461,0.0,40547.228938322005,38832384.39110451,36850702.87295376,0,0,337,False,False
area,1.6,0.8,0.01505,18.0,full,0.1,0.2,General,337,337,0,9,26365.96220927461,40547.228938322005,0.0,26365.96220927461,0.0,40547.228938322005,77664768.78220902,73833926.10257705,0,0,337,False,False
area,1.6,0.8,0.01505,18.0,full,0.1,0.2,New,337,337,0,9,26365.96220927461,40547.228938322005,0.0,26365.96220927461,0.0,40547.228938322005,77664768.78220902,73833926.10257705,0,0,337,False,False
area,1.6,0.8,0.01505,18.0,full,0.1,0.3,General,337,337,0,9,26365.96220927461,40547.228938322005,0.0,26365.96220927461,0.0,40547.228938322005,116497153.17331353,110817149.33220042,0,0,337,False,False
area,1.6,0.8,0.01505,18.0,full,0.1,0.3,New,337,337,0,9,26365.96220927461,40547.228938322005,0.0,26365.96220927461,0.0,40547.228938322005,116497153.17331353,110817149.33220042,0,0,337,False,False
area,1.6,0.8,0.01505,18.0,half,0.06,0.1,General,337,337,0,127,706261.3115045107,1137741.2909812115,0.0,706261.3115045107,0.0,1137741.2909812115,24217438.567077603,20409084.814701967,66,168,103,False,False
area,1.6,0.8,0.01505,18.0,half,0.06,0.1,New,337,337,0,133,841318.9711778252,1329401.8226093336,0.0,841318.9711778252,0.0,1329401.8226093333,25015922.638087522,19918764.774868704,0,185,152,False,False
area,1.6,0.8,0.01505,18.0,half,0.06,0.2,General,337,337,0,222,1493214.600635986,2404933.9173435355,0.0,1493214.6006359863,0.0,2404933.9173435355,61194747.26427096,46609476.047365785,34,96,207,False,False
area,1.6,0.8,0.01505,18.0,half,0.06,0.2,New,337,337,0,212,1546458.0482813716,2479085.506247751,0.0,1546458.0482813716,0.0,2479085.5062477514,61831850.44902198,46392455.04487001,0,106,231,False,False
area,1.6,0.8,0.01505,18.0,half,0.06,0.3,General,337,337,0,298,2106964.8578048763,3401144.4112994582,0.0,2106964.8578048768,0.0,3401144.4112994582,109290000.29882017,78736467.80285697,29,20,288,False,False
area,1.6,0.8,0.01505,18.0,half,0.06,0.3,New,337,337,0,284,2109287.037681709,3395895.6321346094,0.0,2109287.0376817095,0.0,3395895.6321346094,108879428.31489335,78581868.66671991,0,34,303,False,False
area,1.6,0.8,0.01505,18.0,half,0.08,0.1,General,337,337,0,61,434974.90271481563,707903.7334860184,0.0,434974.9027148157,0.0,707903.7334860185,36360518.89058335,33040178.285198133,5,31,301,False,False
area,1.6,0.8,0.01505,18.0,half,0.08,0.1,New,337,337,0,60,437744.2555804566,710810.8777225865,0.0,437744.2555804566,0.0,710810.8777225864,36367826.34867445,33018830.754049715,0,33,304,False,False
area,1.6,0.8,0.01505,18.0,half,0.08,0.2,General,337,337,0,88,615301.6399276799,1001226.8380462538,0.0,615301.6399276801,0.0,1001226.8380462539,76667253.63229123,68794946.95637073,4,5,328,False,False
area,1.6,0.8,0.01505,18.0,half,0.08,0.2,New,337,337,0,87,621053.6343022664,1009457.5701855845,0.0,621053.6343022665,0.0,1009457.5701855844,76768565.85768901,68765147.28830229,0,6,331,False,False
area,1.6,0.8,0.01505,18.0,half,0.08,0.3,General,337,337,0,93,653992.8581302152,1063330.884748343,0.0,653992.8581302153,0.0,1063330.884748343,116403148.40600686,105589557.72575249,1,0,336,False,False
area,1.6,0.8,0.01505,18.0,half,0.08,0.3,New,337,337,0,93,656700.363257111,1067496.576871972,0.0,656700.3632571112,0.0,1067496.576871972,116497153.17331353,105588006.86598705,0,0,337,False,False
area,1.6,0.8,0.01505,18.0,half,0.1,0.1,General,337,337,0,8,39016.24834981827,62661.05541330243,0.0,39016.24834981827,0.0,62661.05541330243,38757700.81406117,36669324.85325179,0,1,336,False,False
area,1.6,0.8,0.01505,18.0,half,0.1,0.1,New,337,337,0,8,39016.24834981827,62661.05541330243,0.0,39016.24834981827,0.0,62661.05541330243,38757700.81406117,36669324.85325179,0,1,336,False,False
area,1.6,0.8,0.01505,18.0,half,0.1,0.2,General,337,337,0,9,44640.17483861644,71819.17526148164,0.0,44640.17483861645,0.0,71819.17526148164,77664768.78220902,73641796.52080213,0,0,337,False,False
area,1.6,0.8,0.01505,18.0,half,0.1,0.2,New,337,337,0,9,44640.17483861644,71819.17526148164,0.0,44640.17483861645,0.0,71819.17526148164,77664768.78220902,73641796.52080213,0,0,337,False,False
area,1.6,0.8,0.01505,18.0,half,0.1,0.3,General,337,337,0,9,44640.17483861644,71819.17526148164,0.0,44640.17483861645,0.0,71819.17526148164,116497153.17331353,110625019.75042549,0,0,337,False,False
area,1.6,0.8,0.01505,18.0,half,0.1,0.3,New,337,337,0,9,44640.17483861644,71819.17526148164,0.0,44640.17483861645,0.0,71819.17526148164,116497153.17331353,110625019.75042549,0,0,337,False,False
area,1.6,0.8,0.01505,18.0,salvage,0.06,0.1,General,337,337,0,143,731058.5026815626,1180085.0418506616,0.0,731058.5026815627,0.0,1180085.0418506616,25084411.659233212,21041087.33997081,86,148,103,False,False
