lon,lat,ghi_ann,adv,tcell
90.5,37.5,1841.8629999999998,-0.41412570824115313,25.10661181625169
91.5,37.5,1840.6585000000002,-0.38342458610149954,25.112164330753753
92.5,37.5,1938.4054999999998,2.6564316792201836,35.3709815358045
96.5,28.5,1362.8735000000001,3.1305109322238955,33.628191366666506
97.5,28.5,1449.78,0.6840288131253702,26.268594625646386
98.5,28.5,1623.301,1.9790584049738325,31.33043292505623
99.5,28.5,1743.313,3.0688187740945505,35.29144078467158
100.5,28.5,1731.6695,2.3066267206195867,32.88912593559533
101.5,28.5,1658.2679999999998,2.8218866713618063,34.17121062391094
102.5,28.5,1422.259,3.55962205677387,35.38643699581749
93.5,29.5,1877.5235000000002,2.1670891050290297,33.17952194892426
94.5,29.5,1532.051,1.2884938031072712,28.709860255311916
95.5,29.5,1411.4915,2.3781716965678656,31.558463614801312
96.5,29.5,1683.2340000000002,0.5018820946951719,26.9243289652179
97.5,29.5,1872.6325,0.8596980823880829,29.00162985100514
98.5,29.5,1865.5149999999999,3.069445083341793,35.866009176672584
99.5,29.5,1846.8635,2.6069061824545603,34.37750755465418
100.5,29.5,1816.2035,1.610179864720429,31.104100467523725
101.5,29.5,1670.7875,1.589896737412455,30.33896984661803
102.5,29.5,1149.239,3.0566692730596756,32.39525884525266
93.5,30.5,1913.622,1.5069341241678247,31.3464833229042
94.5,30.5,1797.3694999999998,1.7961770765820173,31.7642669243939
95.5,30.5,1798.0629999999999,-0.04041741104122698,25.719313472231804
96.5,30.5,1881.575,0.5215804410718894,27.965635258327307
97.5,30.5,1994.9074999999998,2.5489558068961804,34.907526331818445
98.5,30.5,1904.8619999999999,2.6875063345284556,34.91788200571816
99.5,30.5,1987.206,2.038840040121914,33.33028138732512
100.5,30.5,1761.709,2.495253205677872,33.65193513744213
101.5,30.5,1753.5694999999998,2.078262436756728,32.33015749365463
102.5,30.5,1321.1905,1.3617739754233638,27.884133405204135
93.5,31.5,1891.7220000000002,0.6045129299355301,28.346847087882225
94.5,31.5,1888.6560000000002,1.618523522527049,31.611156225806955
95.5,31.5,1892.16,0.7691701277356078,28.9061575480322
96.5,31.5,1973.0075,1.2205340758562944,30.715589078002772
97.5,31.5,1939.026,1.8735526463727892,32.59583410880658
98.5,31.5,1919.316,3.9714964468185787,38.895148209005015
99.5,31.5,1978.7015000000001,2.017750636108384,33.26150485340237
100.5,31.5,1808.575,2.2945401379879327,33.30263137202694
101.5,31.5,1797.7345,1.739413140990731,31.516372534808202
102.5,31.5,1641.8065,2.114168168309538,31.965357411879435
93.5,32.5,2018.8149999999998,-0.48366000575061907,25.3851986672939
94.5,32.5,1912.673,-0.8135201960587701,23.76268050637235
95.5,32.5,1926.7620000000002,1.103591066555043,30.171887394272915
96.5,32.5,1910.3004999999998,1.6705196694473345,31.878338886067827
97.5,32.5,1927.8205,1.3567959608085545,31.012604913231566
98.5,32.5,1919.827,1.8762777289187627,32.605161387375915
99.5,32.5,1927.127,1.2265843426338296,30.527151825664046
100.5,32.5,1825.7665000000002,0.7620214071200282,28.50052234001001
101.5,32.5,1798.0629999999999,1.884146143826193,31.96749724423529
102.5,32.5,1725.0995,1.2910725956157165,29.76222328777727
93.5,33.5,1929.6454999999999,-0.32124892405041017,25.57758971387235
94.5,33.5,1902.0515,-0.4204819725537434,25.120845611807255
95.5,33.5,1937.9675,-0.20921408052542168,25.990364517833516
96.5,33.5,1901.2849999999999,0.579239660740205,28.375687446387804
97.5,33.5,1927.5649999999998,0.44148952405898,28.054482075713842
98.5,33.5,1878.217,-0.4945375058111878,24.681145943351755
99.5,33.5,1863.0695,-0.0823271581895435,26.004915058337616
100.5,33.5,1824.0145,0.360034468354975,27.258616367721203
101.5,33.5,1767.0745000000002,0.4825635667371486,27.305992150003217
102.5,33.5,1698.1989999999998,1.3530000167065515,29.849516556119053
93.5,34.5,1947.9685,-0.16407864076349865,26.234517287244408
94.5,34.5,1910.8115,-0.26641469028856335,25.69664702787871
95.5,34.5,1864.493,-0.2271800738530394,25.568749356376873
96.5,34.5,1881.3925,-0.8614839847653988,23.482355088626772
97.5,34.5,1841.8629999999998,-0.6873839914024238,23.933727319215965
98.5,34.5,1854.3095,0.04563429689270482,26.491184592963016
99.5,34.5,1788.281,-0.800877104055131,23.27662719275769
100.5,34.5,1739.4805,0.6832119565197692,27.886349788872952
101.5,34.5,1738.933,0.8586654372746194,28.459553852611634
102.5,34.5,1629.6154999999999,0.8142258272007874,27.7727400736576
93.5,35.5,1907.6725,-0.663503451435854,24.44430133984652
94.5,35.5,1893.401,-0.5706954886169346,24.662882683728938
95.5,35.5,1900.117,-0.5568061783553957,24.74360895604951
96.5,35.5,1886.904,-0.38529355179206526,25.272666347195866
97.5,35.5,1871.2089999999998,-0.4022081560418167,25.131601649046516
98.5,35.5,1868.508,-0.2024480509400295,25.798971127750857
99.5,35.5,1843.907,-0.3414719786044462,25.134808480777576
100.5,35.5,1762.5120000000002,1.9762955455831177,32.21000681219634
101.5,35.5,1734.2244999999998,0.463393023684211,27.19438797413658
102.5,35.5,1623.8485,1.7485057809526472,30.83291903788157
93.5,36.5,1857.631,1.7316341544025393,32.065911642030905
94.5,36.5,1897.1605000000002,2.577612894248049,34.86983727987394
95.5,36.5,1919.754,2.2200287245171646,33.88835864318217
96.5,36.5,1921.8709999999999,2.1043322587288804,33.516751381471266
97.5,36.5,1920.0095,2.9733076823444504,36.19430151646312
98.5,36.5,1820.9485,-0.10406240598307415,25.954470135258457
99.5,36.5,1806.239,0.5966355407068802,28.05681562465822
100.5,36.5,1751.562,0.8493347036564458,28.639828892138564
101.5,36.5,1677.4669999999999,1.3617325342120123,29.8861477693705
102.5,36.5,1598.4444999999998,2.268487541541564,32.386385697526606
93.5,37.5,1975.3799999999999,2.8455129470970286,36.13472336382562
94.5,37.5,1983.0085,2.710737557321252,35.72805545575434
95.5,37.5,1953.6625,1.7138690472121132,32.548523276665044
96.5,37.5,1856.8645,1.0408508572998576,29.941402648871946
97.5,37.5,1798.428,0.9879481676052126,29.45270646450063
98.5,37.5,1758.3145000000002,-0.10921034877805491,25.543252628513304
99.5,37.5,1758.57,0.09427881213086575,26.171079407720203
100.5,37.5,1666.517,0.4881215330676092,27.034082435763455
101.5,37.5,1619.651,0.6967663167892768,27.46282404261867
102.5,37.5,1611.4019999999998,1.1741758642237254,29.01101431043203
103.5,28.5,1172.891,4.208921638147989,36.14318789497201
104.5,28.5,1117.338,5.680469739627059,40.364130239699094
105.5,28.5,1137.7415,5.991697753438507,41.44132759315637
106.5,28.5,1086.0575,4.997694901885996,38.32585459183268
107.5,28.5,1060.471,4.439710241372641,36.496458101250084
108.5,28.5,1077.918,4.804834528466451,37.61654697172161
109.5,28.5,1106.5705,4.761600983762104,37.631820079356125
110.5,28.5,1132.3029999999999,6.568664337954999,42.901617815691964
111.5,28.5,1154.3855,5.293361364823257,39.366434293747346
112.5,28.5,1192.7469999999998,5.4874883520586115,40.17262422616045
103.5,29.5,1079.4145,5.411979162462566,39.23935253748019
104.5,29.5,1115.951,5.857650838968631,40.877839637786806
105.5,29.5,1114.272,6.1734699997044284,41.860897815680566
106.5,29.5,1096.387,6.434496496918163,42.52821088334038
107.5,29.5,1061.0185,5.038078369846555,38.313144756291585
108.5,29.5,1059.084,4.6286363244427475,37.01434547522209
109.5,29.5,1085.8020000000001,4.702108186186238,37.32654214190208
110.5,29.5,1121.0974999999999,4.921571634641597,38.123896935253875
111.5,29.5,1198.806,5.436745045904212,40.03736800133132
112.5,29.5,1219.83,5.254741257134343,39.64721146829864
103.5,30.5,1117.338,5.095493275854968,38.455947463544696
104.5,30.5,1149.4945,5.701005301336615,40.54900077227792
105.5,30.5,1141.1725000000001,5.796573949644612,40.867265374572376
106.5,30.5,1118.9075,5.9928564712393495,41.380557915081134
107.5,30.5,1115.4035,6.290280633331857,42.23584929867064
108.5,30.5,1139.311,4.898050438485924,38.280374523411446
109.5,30.5,1151.5749999999998,4.474119231306362,37.02853391525136
110.5,30.5,1178.4025,6.560636516085472,43.05255600027019
111.5,30.5,1235.963,5.93348383321326,41.60682117057359
112.5,30.5,1258.301,5.360180133286718,40.114387743786125
103.5,31.5,1298.8525,2.357224858031848,30.988408728038515
104.5,31.5,1102.0810000000001,4.656932393005309,37.20626355880909
105.5,31.5,1155.809,5.079112951923648,38.83787996442819
106.5,31.5,1152.9985,5.530467345662982,40.227850904835115
107.5,31.5,1150.115,5.599353857903178,40.43260447625254
108.5,31.5,1173.6575,4.975960466274132,38.67220337973197
109.5,31.5,1213.26,6.500479406167292,43.118029628938956
110.5,31.5,1239.54,5.220733418784307,39.55196169110325
111.5,31.5,1266.5135,7.5169608679102495,46.07647637040516
112.5,31.5,1272.5725,6.2186969387016955,42.57722300660733
103.5,32.5,1575.413,2.005149802956252,31.294855028336226
104.5,32.5,1191.287,2.000733044621472,29.413381559081163
105.5,32.5,1215.815,4.475721734191662,37.28813175590396
106.5,32.5,1181.5415,4.787481686778405,38.08549864094098
107.5,32.5,1198.806,4.236076702897962,36.572913218944386
108.5,32.5,1226.1445,5.5345875743538775,40.46598140635598
109.5,32.5,1269.835,6.118556090013194,42.29725942975125
110.5,32.5,1274.3975,5.240132564255284,39.79375979688779
111.5,32.5,1295.8595,6.588619343072333,43.70207816844659
112.5,32.5,1299.2904999999998,5.154110991834915,39.678165147606826
103.5,33.5,1572.785,1.9100018524566886,31.011320871263315
104.5,33.5,1365.611,2.49744352489909,31.893567644188487
105.5,33.5,1282.2815,3.3652461751436213,34.30179157831726
106.5,33.5,1248.373,4.350982979532869,37.14426785148197
107.5,33.5,1275.2735,4.388829097957414,37.3748307118648
108.5,33.5,1302.247,4.051623050048336,36.460535925585056
109.5,33.5,1327.213,4.396222332565247,37.60561547612207
110.5,33.5,1315.825,6.533557591124151,43.655718822642164
111.5,33.5,1341.3385,6.955566609747255,44.93918765948395
112.5,33.5,1313.489,5.590872011334391,40.99111352324641
103.5,34.5,1589.137,1.9548023791986502,31.251443007140647
104.5,34.5,1499.6390000000001,1.5571523930524966,29.63853913937611
105.5,34.5,1422.8065,3.3827085505184096,35.0858659755091
106.5,34.5,1365.8665,3.555737822253069,35.3113206402252
107.5,34.5,1392.6575,4.421415455415945,38.003753644920906
108.5,34.5,1400.9065,5.960657999171293,42.50132630175176
109.5,34.5,1422.989,6.049574492544596,42.85745943671256
110.5,34.5,1415.251,5.347570860955941,40.819351843919584
111.5,34.5,1400.9795,4.3042324436186385,37.69505660254442
112.5,34.5,1371.5605,4.982038136281597,39.53624487709893
103.5,35.5,1599.065,3.0939945648985168,34.968304890961385
104.5,35.5,1568.916,2.371985953934863,32.66399969679719
105.5,35.5,1527.306,2.4090969680942376,32.628126519328866
106.5,35.5,1457.8465,2.2366450159139184,31.697449229875655
107.5,35.5,1465.2925,3.8036214618832664,36.576780486965916
108.5,35.5,1447.225,3.901187562119701,36.74404157628144
109.5,35.5,1468.1029999999998,4.007104920204929,37.171618181618726
110.5,35.5,1451.2765000000002,4.767363521114243,39.327674743452874
111.5,35.5,1451.094,5.137761575012201,40.40581931334573
112.5,35.5,1407.221,4.302056757215911,37.73059852011279
103.5,36.5,1648.2669999999998,3.2413908626651278,35.685526495179055
104.5,36.5,1666.3345,3.430174455387558,36.40425861937019
105.5,36.5,1667.7214999999999,2.3643641178672015,33.15697433114758
106.5,36.5,1620.2350000000001,2.571660693742195,33.58292697221016
107.5,36.5,1576.1795,3.100512496953378,35.01474584153343
108.5,36.5,1552.637,3.126946432097788,34.93360527361714
109.5,36.5,1563.587,3.6695150549910016,36.62717673877666
110.5,36.5,1560.3384999999998,3.97480863964792,37.52263933675844
111.5,36.5,1549.717,3.5522771309942636,36.18983233522406
