city,key,tech,year,capex_usd_per_w,lcoe_utility_cents_per_kwh,yield_kwh_per_kwp_year0,yield_kwh_per_m2_year0,tcell_weighted
敦煌,dunhuang,叠层,2050,0.5,2.4919514162897296,2008.352833316457,568.6037380547666,32.18432646905635
银川,yinchuan,晶硅,2025,0.65,3.465450223419228,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2026,0.6367362025441039,3.394734792870116,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2027,0.6247821872362409,3.331002415917208,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2028,0.6139358088472556,3.2731753629765943,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2029,0.6040370336951427,3.2204004205728,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2030,0.594957190219969,3.171991581188719,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2031,0.5865914131290194,3.1273897595134783,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2032,0.5788532128972661,3.0861338399411826,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2033,0.571670495649663,3.047839456725085,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2034,0.5649825949681266,3.0121831691696452,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2035,0.5587380237506496,2.978890475753087,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2036,0.5528927475457875,2.9477266084760307,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2037,0.5474088415917071,2.918489372916372,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2038,0.5422534342740465,2.8910035153151354,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2039,0.5373978671968571,2.8651162445267153,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2040,0.5328170210429873,2.840693637869212,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2041,0.528488769723567,2.8176177309432124,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2042,0.5243935348056404,2.7957841420797003,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2043,0.5205139190573483,2.7751001186001623,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2044,0.5168344029571653,2.755482918767157,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2045,0.513341091715887,2.7368584630416786,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2046,0.5100215031268049,2.7191602030144564,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2047,0.5068643886478711,2.7023281675123307,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2048,0.5038595817106535,2.686308153863235,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2049,0.5009978684735756,2.6710510388220152,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,晶硅,2050,0.49827087718424456,2.6565121887099004,1756.8157453515144,269.665435649353,33.21632458703616
银川,yinchuan,钙钛矿,2025,0.95,7.693320521000163,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2026,0.836,6.389405705143327,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2027,0.73568,5.3120157491781095,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2028,0.6473984,4.324585938383771,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2029,0.5697105920000001,3.603061180959826,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2030,0.5013453209600001,2.948462025498686,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2031,0.44118388244480006,2.4566016947795215,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2032,0.4,2.0750004586469513,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2033,0.4,2.0750004586469513,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2034,0.4,2.0750004586469513,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2035,0.4,2.0750004586469513,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2036,0.4,2.0750004586469513,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2037,0.4,2.0750004586469513,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2038,0.4,2.0750004586469513,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2039,0.4,2.0750004586469513,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2040,0.4,2.0750004586469513,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2041,0.4,2.0750004586469513,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2042,0.4,2.0750004586469513,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2043,0.4,2.0750004586469513,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2044,0.4,2.0750004586469513,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2045,0.4,2.0750004586469513,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2046,0.4,2.0750004586469513,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2047,0.4,2.0750004586469513,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2048,0.4,2.0750004586469513,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2049,0.4,2.0750004586469513,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,钙钛矿,2050,0.4,2.0750004586469513,1824.1840721127053,351.8550926054743,33.21632458703616
银川,yinchuan,叠层,2025,1.13,6.224223606022355,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2026,1.13,6.224223606022355,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2027,1.13,6.224223606022355,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2028,1.13,6.224223606022355,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2029,1.13,6.224223606022355,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2030,1.13,6.224223606022355,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2031,0.9944,5.477316773299673,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2032,0.875072,4.820038760503712,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2033,0.77006336,4.241634109243266,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2034,0.6776557568,3.7326380161340746,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2035,0.596337065984,3.2847214541979857,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2036,0.52477661806592,2.8905548796942275,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2037,0.5,2.7540812416028118,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2038,0.5,2.7540812416028118,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2039,0.5,2.7540812416028118,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2040,0.5,2.7540812416028118,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2041,0.5,2.7540812416028118,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2042,0.5,2.7540812416028118,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2043,0.5,2.7540812416028118,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2044,0.5,2.7540812416028118,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2045,0.5,2.7540812416028118,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2046,0.5,2.7540812416028118,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2047,0.5,2.7540812416028118,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2048,0.5,2.7540812416028118,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2049,0.5,2.7540812416028118,1817.2004557424773,514.484783146262,33.21632458703616
银川,yinchuan,叠层,2050,0.5,2.7540812416028118,1817.2004557424773,514.484783146262,33.21632458703616
哈尔滨,harbin,晶硅,2025,0.65,3.8206103750294327,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2026,0.6367362025441039,3.742647602456685,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2027,0.6247821872362409,3.6723835487513283,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2028,0.6139358088472556,3.608630032129094,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2029,0.6040370336951427,3.5504463966733306,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2030,0.594957190219969,3.497076328696574,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2031,0.5865914131290194,3.4479034444675505,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2032,0.5788532128972661,3.4024193704837162,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2033,0.571670495649663,3.360200348888185,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2034,0.5649825949681266,3.320889790840425,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2035,0.5587380237506496,3.284185062254113,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2036,0.5528927475457875,3.24982733469533,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2037,0.5474088415917071,3.21759369164326,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2038,0.5422534342740465,3.187290918281173,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2039,0.5373978671968571,3.1587505645092326,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2040,0.5328170210429873,3.131824982444789,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2041,0.528488769723567,3.1063841179883083,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2042,0.5243935348056404,3.0823128918104423,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2043,0.5205139190573483,3.059509045381131,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2044,0.5168344029571653,3.0378813570927514,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2045,0.513341091715887,3.017348155290236,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2046,0.5100215031268049,2.997836071283657,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2047,0.5068643886478711,2.9792789876938564,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2048,0.5038595817106535,2.961617146833404,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2049,0.5009978684735756,2.9447963910119603,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,晶硅,2050,0.49827087718424456,2.9287675122232937,1593.503895876303,244.5976041753001,21.447506631772608
哈尔滨,harbin,钙钛矿,2025,0.95,8.709681234658683,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2026,0.836,7.233506886760164,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2027,0.73568,6.013783484327417,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2028,0.6473984,4.895904816703679,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2029,0.5697105920000001,4.0790597856246915,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2030,0.5013453209600001,3.337981864201742,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2031,0.44118388244480006,2.7811421119979967,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2032,0.4,2.349127728040636,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2033,0.4,2.349127728040636,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2034,0.4,2.349127728040636,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2035,0.4,2.349127728040636,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2036,0.4,2.349127728040636,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2037,0.4,2.349127728040636,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2038,0.4,2.349127728040636,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2039,0.4,2.349127728040636,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2040,0.4,2.349127728040636,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2041,0.4,2.349127728040636,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2042,0.4,2.349127728040636,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2043,0.4,2.349127728040636,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2044,0.4,2.349127728040636,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2045,0.4,2.349127728040636,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2046,0.4,2.349127728040636,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2047,0.4,2.349127728040636,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2048,0.4,2.349127728040636,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2049,0.4,2.349127728040636,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,钙钛矿,2050,0.4,2.349127728040636,1611.3141661511431,310.7959902812893,21.447506631772608
哈尔滨,harbin,叠层,2025,1.13,7.084559628026342,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2026,1.13,7.084559628026342,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2027,1.13,7.084559628026342,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2028,1.13,7.084559628026342,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2029,1.13,7.084559628026342,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2030,1.13,7.084559628026342,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2031,0.9944,6.234412472663181,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2032,0.875072,5.486282975943599,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2033,0.77006336,4.827929018830368,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2034,0.6776557568,4.248577536570723,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2035,0.596337065984,3.7387482321822367,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2036,0.52477661806592,3.2900984443203685,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2037,0.5,3.134760897356788,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2038,0.5,3.134760897356788,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2039,0.5,3.134760897356788,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2040,0.5,3.134760897356788,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2041,0.5,3.134760897356788,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2042,0.5,3.134760897356788,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2043,0.5,3.134760897356788,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2044,0.5,3.134760897356788,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2045,0.5,3.134760897356788,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2046,0.5,3.134760897356788,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2047,0.5,3.134760897356788,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2048,0.5,3.134760897356788,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2049,0.5,3.134760897356788,1596.522941067813,452.00668782999037,21.447506631772608
哈尔滨,harbin,叠层,2050,0.5,3.134760897356788,1596.522941067813,452.00668782999037,21.447506631772608
北京,beijing,晶硅,2025,0.65,3.779817809160911,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2026,0.6367362025441039,3.7026874432518344,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2027,0.6247821872362409,3.6331735971723846,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2028,0.6139358088472556,3.57010077532687,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2029,0.6040370336951427,3.5125383651594295,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2030,0.594957190219969,3.459738128125807,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2031,0.5865914131290194,3.4110902616091274,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2032,0.5788532128972661,3.366091819998613,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2033,0.571670495649663,3.3243235698899096,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2034,0.5649825949681266,3.2854327297330315,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2035,0.5587380237506496,3.24911989665858,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2036,0.5528927475457875,3.215129005737654,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2037,0.5474088415917071,3.1832395205238124,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2038,0.5422534342740465,3.153260289150318,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2039,0.5373978671968571,3.1250246600550313,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2040,0.5328170210429873,3.0983865617882267,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2041,0.528488769723567,3.0732173288348887,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2042,0.5243935348056404,3.0494031105649255,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2043,0.5205139190573483,3.0268427402601628,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2044,0.5168344029571653,3.0054459702839083,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2045,0.513341091715887,2.9851320009874063,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2046,0.5100215031268049,2.965828247036484,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2047,0.5068643886478711,2.9474692969856617,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2048,0.5038595817106535,2.9299960311789155,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2049,0.5009978684735756,2.913354870166272,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,晶硅,2050,0.49827087718424456,2.89749713133421,1610.701315412434,247.23735148148532,33.44223213829122
北京,beijing,钙钛矿,2025,0.95,8.334955443090756,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2026,0.836,6.922292099338673,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2027,0.73568,5.755046141849805,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2028,0.6473984,4.685263145848958,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2029,0.5697105920000001,3.9035620991033295,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2030,0.5013453209600001,3.194368353832967,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2031,0.44118388244480006,2.661486104929193,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2032,0.4,2.2480587309479207,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2033,0.4,2.2480587309479207,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2034,0.4,2.2480587309479207,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2035,0.4,2.2480587309479207,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2036,0.4,2.2480587309479207,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2037,0.4,2.2480587309479207,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2038,0.4,2.2480587309479207,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2039,0.4,2.2480587309479207,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2040,0.4,2.2480587309479207,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2041,0.4,2.2480587309479207,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2042,0.4,2.2480587309479207,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2043,0.4,2.2480587309479207,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2044,0.4,2.2480587309479207,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2045,0.4,2.2480587309479207,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2046,0.4,2.2480587309479207,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2047,0.4,2.2480587309479207,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2048,0.4,2.2480587309479207,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2049,0.4,2.2480587309479207,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,钙钛矿,2050,0.4,2.2480587309479207,1683.7561822480764,324.7688632341778,33.44223213829122
北京,beijing,叠层,2025,1.13,6.738665409574828,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2026,1.13,6.738665409574828,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2027,1.13,6.738665409574828,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2028,1.13,6.738665409574828,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2029,1.13,6.738665409574828,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2030,1.13,6.738665409574828,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2031,0.9944,5.930025560425849,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2032,0.875072,5.218422493174748,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2033,0.77006336,4.592211793993778,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2034,0.6776557568,4.041146378714525,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2035,0.596337065984,3.556208813268782,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2036,0.52477661806592,3.129463755676528,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2037,0.5,2.98171035821895,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2038,0.5,2.98171035821895,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2039,0.5,2.98171035821895,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2040,0.5,2.98171035821895,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2041,0.5,2.98171035821895,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2042,0.5,2.98171035821895,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2043,0.5,2.98171035821895,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2044,0.5,2.98171035821895,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2045,0.5,2.98171035821895,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2046,0.5,2.98171035821895,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2047,0.5,2.98171035821895,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2048,0.5,2.98171035821895,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2049,0.5,2.98171035821895,1678.4721136971464,475.20809204270927,33.44223213829122
北京,beijing,叠层,2050,0.5,2.98171035821895,1678.4721136971464,475.20809204270927,33.44223213829122
成都,chengdu,晶硅,2025,0.65,5.568108120730531,1093.3978624747074,167.83297377797444,37.887417156529544
成都,chengdu,晶硅,2026,0.6367362025441039,5.45448618484453,1093.3978624747074,167.83297377797444,37.887417156529544
成都,chengdu,晶硅,2027,0.6247821872362409,5.352084262212148,1093.3978624747074,167.83297377797444,37.887417156529544
成都,chengdu,晶硅,2028,0.6139358088472556,5.259170712076417,1093.3978624747074,167.83297377797444,37.887417156529544
成都,chengdu,晶硅,2029,0.6040370336951427,5.174374634676777,1093.3978624747074,167.83297377797444,37.887417156529544
成都,chengdu,晶硅,2030,0.594957190219969,5.096593788232044,1093.3978624747074,167.83297377797444,37.887417156529544
成都,chengdu,晶硅,2031,0.5865914131290194,5.024929863068447,1093.3978624747074,167.83297377797444,37.887417156529544
成都,chengdu,晶硅,2032,0.5788532128972661,4.958641962221886,1093.3978624747074,167.83297377797444,37.887417156529544
成都,chengdu,晶硅,2033,0.571670495649663,4.897112506475286,1093.3978624747074,167.83297377797444,37.887417156529544
成都,chengdu,晶硅,2034,0.5649825949681266,4.839821807866822,1093.3978624747074,167.83297377797444,37.887417156529544
成都,chengdu,晶硅,2035,0.5587380237506496,4.786328811395262,1093.3978624747074,167.83297377797444,37.887417156529544
成都,chengdu,晶硅,2036,0.5528927475457875,4.73625630385033,1093.3978624747074,167.83297377797444,37.887417156529544
