tcell_c,airmass,predicted_advantage_pct
26.5,2.6399999999999997,0.6407116485820725
26.5,2.66,0.6055695145420799
26.5,2.6799999999999997,0.570427380502089
26.5,2.6999999999999997,0.5352852464620972
26.5,2.7199999999999998,0.5001431124221054
26.5,2.7399999999999998,0.4650009783821136
26.5,2.76,0.4298588443421218
26.5,2.78,0.39471671030213
26.5,2.8,0.35957457626213823
27.0,1.1,3.439411625759456
27.0,1.12,3.4042694917194645
27.0,1.1400000000000001,3.3691273576794725
27.0,1.1600000000000001,3.333985223639481
27.0,1.1800000000000002,3.2988430895994894
27.0,1.2000000000000002,3.2637009555594974
27.0,1.22,3.228558821519506
27.0,1.24,3.1934166874795142
27.0,1.26,3.1582745534395222
27.0,1.28,3.1231324193995307
27.0,1.3,3.087990285359539
27.0,1.32,3.052848151319547
27.0,1.34,3.017706017279555
27.0,1.36,2.9825638832395636
27.0,1.3800000000000001,2.947421749199572
27.0,1.4,2.9122796151595804
27.0,1.42,2.877137481119589
27.0,1.44,2.841995347079597
27.0,1.46,2.8068532130396053
27.0,1.48,2.7717110789996133
27.0,1.5,2.7365689449596218
27.0,1.52,2.7014268109196298
27.0,1.54,2.666284676879638
27.0,1.56,2.631142542839646
27.0,1.58,2.5960004087996547
27.0,1.6,2.5608582747596627
27.0,1.62,2.525716140719671
27.0,1.6400000000000001,2.4905740066796795
27.0,1.6600000000000001,2.4554318726396875
27.0,1.6800000000000002,2.420289738599696
27.0,1.7,2.3851476045597044
27.0,1.72,2.350005470519713
27.0,1.74,2.314863336479721
27.0,1.76,2.2797212024397293
27.0,1.78,2.2445790683997373
27.0,1.7999999999999998,2.209436934359746
27.0,1.8199999999999998,2.174294800319754
27.0,1.8399999999999999,2.1391526662797626
27.0,1.8599999999999999,2.1040105322397706
27.0,1.88,2.068868398199779
27.0,1.9,2.033726264159787
27.0,1.92,1.9985841301197955
27.0,1.94,1.9634419960798037
27.0,1.96,1.928299862039812
27.0,1.98,1.8931577279998202
27.0,2.0,1.8580155939598284
27.0,2.02,1.8228734599198366
27.0,2.04,1.7877313258798448
27.0,2.06,1.7525891918398533
27.0,2.08,1.7174470577998613
27.0,2.1,1.6823049237598697
27.0,2.12,1.6471627897198777
27.0,2.1399999999999997,1.6120206556798868
27.0,2.16,1.5768785216398942
27.0,2.1799999999999997,1.5417363875999035
27.0,2.2,1.5065942535599108
27.0,2.2199999999999998,1.47145211951992
27.0,2.24,1.4363099854799273
27.0,2.26,1.4011678514399364
27.0,2.28,1.3660257173999444
27.0,2.3,1.3308835833599528
27.0,2.32,1.295741449319961
27.0,2.34,1.2605993152799693
27.0,2.36,1.2254571812399775
27.0,2.38,1.1903150471999857
27.0,2.4,1.155172913159994
27.0,2.42,1.1200307791200022
27.0,2.44,1.0848886450800104
27.0,2.46,1.0497465110400186
27.0,2.48,1.0146043770000268
27.0,2.5,0.9794622429600353
27.0,2.5199999999999996,0.9443201089200441
27.0,2.54,0.9091779748800517
27.0,2.5599999999999996,0.8740358408400606
27.0,2.58,0.8388937068000681
27.0,2.5999999999999996,0.803751572760077
27.0,2.62,0.7686094387200846
27.0,2.6399999999999997,0.7334673046800937
27.0,2.66,0.698325170640101
27.0,2.6799999999999997,0.6631830366001101
27.0,2.6999999999999997,0.6280409025601184
27.0,2.7199999999999998,0.5928987685201266
27.0,2.7399999999999998,0.5577566344801348
27.0,2.76,0.522614500440143
27.0,2.78,0.4874723664001512
27.0,2.8,0.4523302323601594
27.5,1.1,3.532167281857477
27.5,1.12,3.4970251478174856
27.5,1.1400000000000001,3.461883013777494
27.5,1.1600000000000001,3.426740879737502
27.5,1.1800000000000002,3.39159874569751
27.5,1.2000000000000002,3.3564566116575185
27.5,1.22,3.321314477617527
27.5,1.24,3.2861723435775354
27.5,1.26,3.251030209537544
27.5,1.28,3.215888075497552
27.5,1.3,3.18074594145756
27.5,1.32,3.1456038074175683
27.5,1.34,3.1104616733775767
27.5,1.36,3.0753195393375847
27.5,1.3800000000000001,3.040177405297593
27.5,1.4,3.0050352712576016
27.5,1.42,2.9698931372176096
27.5,1.44,2.934751003177618
27.5,1.46,2.8996088691376265
27.5,1.48,2.8644667350976345
27.5,1.5,2.829324601057643
27.5,1.52,2.794182467017651
27.5,1.54,2.7590403329776594
27.5,1.56,2.7238981989376674
27.5,1.58,2.688756064897676
27.5,1.6,2.6536139308576843
27.5,1.62,2.6184717968176923
27.5,1.6400000000000001,2.5833296627777007
27.5,1.6600000000000001,2.5481875287377087
27.5,1.6800000000000002,2.513045394697717
27.5,1.7,2.4779032606577256
27.5,1.72,2.442761126617734
27.5,1.74,2.407618992577742
27.5,1.76,2.3724768585377505
27.5,1.78,2.3373347244977585
27.5,1.7999999999999998,2.3021925904577674
27.5,1.8199999999999998,2.2670504564177754
27.5,1.8399999999999999,2.231908322377784
27.5,1.8599999999999999,2.196766188337792
27.5,1.88,2.1616240542978002
27.5,1.9,2.1264819202578082
27.5,1.92,2.0913397862178167
27.5,1.94,2.0561976521778247
27.5,1.96,2.021055518137833
27.5,1.98,1.9859133840978413
27.5,2.0,1.9507712500578496
27.5,2.02,1.9156291160178578
27.5,2.04,1.880486981977866
27.5,2.06,1.8453448479378745
27.5,2.08,1.8102027138978825
27.5,2.1,1.775060579857891
27.5,2.12,1.739918445817899
27.5,2.1399999999999997,1.704776311777908
27.5,2.16,1.6696341777379153
27.5,2.1799999999999997,1.6344920436979247
27.5,2.2,1.599349909657932
27.5,2.2199999999999998,1.564207775617941
27.5,2.24,1.5290656415779484
27.5,2.26,1.4939235075379576
27.5,2.28,1.4587813734979656
27.5,2.3,1.423639239457974
27.5,2.32,1.3884971054179822
27.5,2.34,1.3533549713779904
27.5,2.36,1.3182128373379987
27.5,2.38,1.2830707032980069
27.5,2.4,1.247928569258015
27.5,2.42,1.2127864352180233
27.5,2.44,1.1776443011780315
27.5,2.46,1.1425021671380398
27.5,2.48,1.107360033098048
27.5,2.5,1.0722178990580564
27.5,2.5199999999999996,1.0370757650180653
27.5,2.54,1.0019336309780729
27.5,2.5599999999999996,0.9667914969380818
27.5,2.58,0.9316493628980893
27.5,2.5999999999999996,0.8965072288580982
27.5,2.62,0.8613650948181057
27.5,2.6399999999999997,0.8262229607781149
27.5,2.66,0.7910808267381222
27.5,2.6799999999999997,0.7559386926981313
27.5,2.6999999999999997,0.7207965586581395
27.5,2.7199999999999998,0.6856544246181477
27.5,2.7399999999999998,0.650512290578156
27.5,2.76,0.6153701565381642
27.5,2.78,0.5802280224981724
27.5,2.8,0.5450858884581806
28.0,1.1,3.624922937955498
28.0,1.12,3.5897808039155064
28.0,1.1400000000000001,3.554638669875515
28.0,1.1600000000000001,3.519496535835523
28.0,1.1800000000000002,3.484354401795531
28.0,1.2000000000000002,3.4492122677555392
28.0,1.22,3.4140701337155477
28.0,1.24,3.378927999675556
28.0,1.26,3.3437858656355646
28.0,1.28,3.3086437315955726
28.0,1.3,3.2735015975555806
28.0,1.32,3.238359463515589
28.0,1.34,3.2032173294755975
28.0,1.36,3.1680751954356055
28.0,1.3800000000000001,3.132933061395614
28.0,1.4,3.0977909273556223
28.0,1.42,3.0626487933156303
28.0,1.44,3.027506659275639
28.0,1.46,2.992364525235647
28.0,1.48,2.957222391195655
28.0,1.5,2.9220802571556637
28.0,1.52,2.8869381231156717
28.0,1.54,2.85179598907568
28.0,1.56,2.816653855035688
28.0,1.58,2.7815117209956965
28.0,1.6,2.746369586955705
28.0,1.62,2.711227452915713
28.0,1.6400000000000001,2.6760853188757214
28.0,1.6600000000000001,2.6409431848357294
28.0,1.6800000000000002,2.605801050795738
28.0,1.7,2.5706589167557463
28.0,1.72,2.5355167827157548
28.0,1.74,2.5003746486757628
28.0,1.76,2.465232514635771
28.0,1.78,2.430090380595779
28.0,1.7999999999999998,2.394948246555788
28.0,1.8199999999999998,2.359806112515796
28.0,1.8399999999999999,2.3246639784758045
28.0,1.8599999999999999,2.2895218444358125
28.0,1.88,2.254379710395821
28.0,1.9,2.219237576355829
28.0,1.92,2.1840954423158374
28.0,1.94,2.1489533082758454
28.0,1.96,2.113811174235854
28.0,1.98,2.0786690401958623
28.0,2.0,2.0435269061558703
28.0,2.02,2.0083847721158783
28.0,2.04,1.9732426380758867
28.0,2.06,1.9381005040358952
28.0,2.08,1.9029583699959032
28.0,2.1,1.8678162359559116
28.0,2.12,1.8326741019159196
28.0,2.1399999999999997,1.7975319678759287
28.0,2.16,1.762389833835936
28.0,2.1799999999999997,1.7272476997959454
28.0,2.2,1.6921055657559527
28.0,2.2199999999999998,1.6569634317159618
28.0,2.24,1.6218212976759692
28.0,2.26,1.5866791636359783
28.0,2.28,1.5515370295959863
28.0,2.3,1.5163948955559947
28.0,2.32,1.481252761516003
28.0,2.34,1.4461106274760112
28.0,2.36,1.4109684934360194
28.0,2.38,1.3758263593960276
28.0,2.4,1.3406842253560358
28.0,2.42,1.305542091316044
28.0,2.44,1.2703999572760523
28.0,2.46,1.2352578232360605
28.0,2.48,1.2001156891960687
28.0,2.5,1.1649735551560771
28.0,2.5199999999999996,1.129831421116086
28.0,2.54,1.0946892870760936
28.0,2.5599999999999996,1.0595471530361025
28.0,2.58,1.02440501899611
28.0,2.5999999999999996,0.9892628849561189
28.0,2.62,0.9541207509161265
28.0,2.6399999999999997,0.9189786168761356
28.0,2.66,0.8838364828361429
28.0,2.6799999999999997,0.848694348796152
28.0,2.6999999999999997,0.8135522147561602
28.0,2.7199999999999998,0.7784100807161685
28.0,2.7399999999999998,0.7432679466761767
28.0,2.76,0.7081258126361849
28.0,2.78,0.6729836785961931
28.0,2.8,0.6378415445562013
28.5,1.1,3.7176785940535186
28.5,1.12,3.682536460013527
28.5,1.1400000000000001,3.6473943259735355
28.5,1.1600000000000001,3.6122521919335435
28.5,1.1800000000000002,3.5771100578935515
28.5,1.2000000000000002,3.54196792385356
28.5,1.22,3.5068257898135684
28.5,1.24,3.471683655773577
28.5,1.26,3.4365415217335853
28.5,1.28,3.4013993876935933
28.5,1.3,3.3662572536536013
28.5,1.32,3.3311151196136097
28.5,1.34,3.295972985573618
28.5,1.36,3.260830851533626
28.5,1.3800000000000001,3.2256887174936346
28.5,1.4,3.190546583453643
28.5,1.42,3.155404449413651
28.5,1.44,3.1202623153736595
28.5,1.46,3.085120181333668
28.5,1.48,3.049978047293676
28.5,1.5,3.0148359132536844
28.5,1.52,2.9796937792136924
28.5,1.54,2.944551645173701
28.5,1.56,2.909409511133709
28.5,1.58,2.8742673770937173
28.5,1.6,2.8391252430537257
28.5,1.62,2.8039831090137337
28.5,1.6400000000000001,2.768840974973742
28.5,1.6600000000000001,2.73369884093375
28.5,1.6800000000000002,2.6985567068937586
28.5,1.7,2.663414572853767
28.5,1.72,2.6282724388137755
28.5,1.74,2.5931303047737835
28.5,1.76,2.557988170733792
28.5,1.78,2.5228460366938
28.5,1.7999999999999998,2.487703902653809
28.5,1.8199999999999998,2.452561768613817
28.5,1.8399999999999999,2.4174196345738252
28.5,1.8599999999999999,2.3822775005338332
28.5,1.88,2.3471353664938417
28.5,1.9,2.3119932324538497
28.5,1.92,2.276851098413858
28.5,1.94,2.241708964373866
28.5,1.96,2.2065668303338746
28.5,1.98,2.171424696293883
28.5,2.0,2.136282562253891
28.5,2.02,2.1011404282138995
28.5,2.04,2.0659982941739075
28.5,2.06,2.030856160133916
28.5,2.08,1.995714026093924
28.5,2.1,1.9605718920539323
28.5,2.12,1.9254297580139403
28.5,2.1399999999999997,1.8902876239739494
28.5,2.16,1.8551454899339568
28.5,2.1799999999999997,1.8200033558939661
28.5,2.2,1.7848612218539734
28.5,2.2199999999999998,1.7497190878139826
28.5,2.24,1.7145769537739899
28.5,2.26,1.679434819733999
28.5,2.28,1.644292685694007
28.5,2.3,1.6091505516540154
28.5,2.32,1.5740084176140237
28.5,2.34,1.5388662835740319
28.5,2.36,1.50372414953404
28.5,2.38,1.4685820154940483
28.5,2.4,1.4334398814540565
28.5,2.42,1.3982977474140648
28.5,2.44,1.363155613374073
28.5,2.46,1.3280134793340812
28.5,2.48,1.2928713452940894
28.5,2.5,1.2577292112540979
28.5,2.5199999999999996,1.2225870772141068
28.5,2.54,1.1874449431741143
28.5,2.5599999999999996,1.1523028091341232
28.5,2.58,1.1171606750941308
28.5,2.5999999999999996,1.0820185410541396
28.5,2.62,1.0468764070141472
28.5,2.6399999999999997,1.0117342729741563
28.5,2.66,0.9765921389341636
28.5,2.6799999999999997,0.9414500048941727
28.5,2.6999999999999997,0.906307870854181
28.5,2.7199999999999998,0.8711657368141892
28.5,2.7399999999999998,0.8360236027741974
28.5,2.76,0.8008814687342056
28.5,2.78,0.7657393346942138
28.5,2.8,0.7305972006542221
29.0,1.1,3.81043425015154
29.0,1.12,3.7752921161115482
29.0,1.1400000000000001,3.7401499820715562
29.0,1.1600000000000001,3.7050078480315647
29.0,1.1800000000000002,3.669865713991573
29.0,1.2000000000000002,3.634723579951581
29.0,1.22,3.5995814459115896
29.0,1.24,3.564439311871598
29.0,1.26,3.529297177831606
29.0,1.28,3.4941550437916145
29.0,1.3,3.459012909751623
29.0,1.32,3.423870775711631
29.0,1.34,3.388728641671639
29.0,1.36,3.3535865076316473
29.0,1.3800000000000001,3.318444373591656
29.0,1.4,3.2833022395516642
29.0,1.42,3.2481601055116727
29.0,1.44,3.2130179714716807
29.0,1.46,3.177875837431689
29.0,1.48,3.142733703391697
29.0,1.5,3.1075915693517056
29.0,1.52,3.0724494353117136
29.0,1.54,3.037307301271722
29.0,1.56,3.00216516723173
29.0,1.58,2.9670230331917384
29.0,1.6,2.9318808991517464
29.0,1.62,2.896738765111755
29.0,1.6400000000000001,2.8615966310717633
29.0,1.6600000000000001,2.8264544970317713
29.0,1.6800000000000002,2.7913123629917798
29.0,1.7,2.756170228951788
29.0,1.72,2.7210280949117966
29.0,1.74,2.6858859608718046
29.0,1.76,2.650743826831813
29.0,1.78,2.615601692791821
29.0,1.7999999999999998,2.58045955875183
29.0,1.8199999999999998,2.545317424711838
29.0,1.8399999999999999,2.5101752906718464
29.0,1.8599999999999999,2.4750331566318544
29.0,1.88,2.439891022591863
29.0,1.9,2.404748888551871
29.0,1.92,2.3696067545118793
29.0,1.94,2.3344646204718873
29.0,1.96,2.2993224864318957
29.0,1.98,2.2641803523919037
29.0,2.0,2.229038218351912
29.0,2.02,2.1938960843119206
29.0,2.04,2.1587539502719286
29.0,2.06,2.123611816231937
29.0,2.08,2.088469682191945
29.0,2.1,2.0533275481519535
29.0,2.12,2.0181854141119615
29.0,2.1399999999999997,1.9830432800719706
29.0,2.16,1.947901146031978
29.0,2.1799999999999997,1.9127590119919873
29.0,2.2,1.8776168779519946
29.0,2.2199999999999998,1.8424747439120037
29.0,2.24,1.807332609872011
29.0,2.26,1.7721904758320202
29.0,2.28,1.7370483417920282
29.0,2.3,1.7019062077520366
29.0,2.32,1.6667640737120448
29.0,2.34,1.631621939672053
29.0,2.36,1.5964798056320613
29.0,2.38,1.5613376715920695
29.0,2.4,1.5261955375520777
29.0,2.42,1.491053403512086
29.0,2.44,1.4559112694720941
29.0,2.46,1.4207691354321024
29.0,2.48,1.3856270013921106
29.0,2.5,1.350484867352119
29.0,2.5199999999999996,1.315342733312128
29.0,2.54,1.2802005992721355
29.0,2.5599999999999996,1.2450584652321444
29.0,2.58,1.209916331192152
29.0,2.5999999999999996,1.1747741971521608
29.0,2.62,1.1396320631121684
29.0,2.6399999999999997,1.1044899290721775
29.0,2.66,1.0693477950321848
29.0,2.6799999999999997,1.034205660992194
29.0,2.6999999999999997,0.9990635269522021
29.0,2.7199999999999998,0.9639213929122104
29.0,2.7399999999999998,0.9287792588722186
29.0,2.76,0.8936371248322268
29.0,2.78,0.858494990792235
29.0,2.8,0.8233528567522432
29.5,1.1,3.903189906249561
29.5,1.12,3.8680477722095694
29.5,1.1400000000000001,3.832905638169578
29.5,1.1600000000000001,3.797763504129586
29.5,1.1800000000000002,3.762621370089594
29.5,1.2000000000000002,3.7274792360496023
29.5,1.22,3.6923371020096107
29.5,1.24,3.657194967969619
29.5,1.26,3.6220528339296276
29.5,1.28,3.5869106998896356
29.5,1.3,3.5517685658496436
29.5,1.32,3.516626431809652
29.5,1.34,3.4814842977696605
29.5,1.36,3.4463421637296685
29.5,1.3800000000000001,3.411200029689677
29.5,1.4,3.3760578956496854
29.5,1.42,3.3409157616096934
29.5,1.44,3.305773627569702
29.5,1.46,3.2706314935297103
29.5,1.48,3.2354893594897183
29.5,1.5,3.2003472254497267
29.5,1.52,3.1652050914097347
29.5,1.54,3.130062957369743
29.5,1.56,3.094920823329751
29.5,1.58,3.0597786892897596
29.5,1.6,3.024636555249768
29.5,1.62,2.989494421209776
29.5,1.6400000000000001,2.9543522871697845
29.5,1.6600000000000001,2.9192101531297925
29.5,1.6800000000000002,2.884068019089801
29.5,1.7,2.8489258850498094
29.5,1.72,2.813783751009818
29.5,1.74,2.778641616969826
29.5,1.76,2.7434994829298343
29.5,1.78,2.7083573488898423
29.5,1.7999999999999998,2.673215214849851
29.5,1.8199999999999998,2.638073080809859
29.5,1.8399999999999999,2.6029309467698676
29.5,1.8599999999999999,2.5677888127298756
29.5,1.88,2.532646678689884
29.5,1.9,2.497504544649892
29.5,1.92,2.4623624106099005
29.5,1.94,2.4272202765699085
29.5,1.96,2.392078142529917
29.5,1.98,2.3569360084899253
29.5,2.0,2.3217938744499333
29.5,2.02,2.286651740409942
29.5,2.04,2.25150960636995
29.5,2.06,2.2163674723299582
29.5,2.08,2.1812253382899662
29.5,2.1,2.1460832042499747
29.5,2.12,2.1109410702099827
29.5,2.1399999999999997,2.075798936169992
29.5,2.16,2.040656802129999
29.5,2.1799999999999997,2.0055146680900084
29.5,2.2,1.9703725340500158
29.5,2.2199999999999998,1.9352304000100249
29.5,2.24,1.9000882659700322
29.5,2.26,1.8649461319300413
29.5,2.28,1.8298039978900493
29.5,2.3,1.7946618638500578
29.5,2.32,1.759519729810066
29.5,2.34,1.7243775957700742
29.5,2.36,1.6892354617300824
29.5,2.38,1.6540933276900907
29.5,2.4,1.6189511936500989
29.5,2.42,1.583809059610107
29.5,2.44,1.5486669255701153
29.5,2.46,1.5135247915301235
29.5,2.48,1.4783826574901318
29.5,2.5,1.4432405234501402
29.5,2.5199999999999996,1.408098389410149
29.5,2.54,1.3729562553701566
29.5,2.5599999999999996,1.3378141213301655
29.5,2.58,1.302671987290173
29.5,2.5999999999999996,1.267529853250182
29.5,2.62,1.2323877192101895
29.5,2.6399999999999997,1.1972455851701986
29.5,2.66,1.162103451130206
29.5,2.6799999999999997,1.126961317090215
29.5,2.6999999999999997,1.0918191830502233
29.5,2.7199999999999998,1.0566770490102315
29.5,2.7399999999999998,1.0215349149702397
29.5,2.76,0.986392780930248
29.5,2.78,0.9512506468902562
29.5,2.8,0.9161085128502644
30.0,1.1,3.9959455623475817
30.0,1.12,3.96080342830759
30.0,1.1400000000000001,3.9256612942675986
30.0,1.1600000000000001,3.8905191602276066
30.0,1.1800000000000002,3.8553770261876146
30.0,1.2000000000000002,3.820234892147623
30.0,1.22,3.7850927581076315
30.0,1.24,3.74995062406764
30.0,1.26,3.7148084900276483
30.0,1.28,3.6796663559876563
30.0,1.3,3.6445242219476643
30.0,1.32,3.609382087907673
30.0,1.34,3.5742399538676812
30.0,1.36,3.5390978198276892
30.0,1.3800000000000001,3.5039556857876977
30.0,1.4,3.468813551747706
30.0,1.42,3.433671417707714
30.0,1.44,3.3985292836677226
30.0,1.46,3.363387149627731
30.0,1.48,3.328245015587739
30.0,1.5,3.2931028815477474
30.0,1.52,3.2579607475077554
30.0,1.54,3.222818613467764
30.0,1.56,3.187676479427772
30.0,1.58,3.1525343453877803
30.0,1.6,3.1173922113477888
30.0,1.62,3.0822500773077968
30.0,1.6400000000000001,3.047107943267805
30.0,1.6600000000000001,3.011965809227813
30.0,1.6800000000000002,2.9768236751878216
30.0,1.7,2.94168154114783
30.0,1.72,2.9065394071078385
30.0,1.74,2.8713972730678465
30.0,1.76,2.836255139027855
30.0,1.78,2.801113004987863
30.0,1.7999999999999998,2.765970870947872
30.0,1.8199999999999998,2.73082873690788
30.0,1.8399999999999999,2.6956866028678883
30.0,1.8599999999999999,2.6605444688278963
30.0,1.88,2.6254023347879047
30.0,1.9,2.5902602007479127
30.0,1.92,2.555118066707921
30.0,1.94,2.519975932667929
30.0,1.96,2.4848337986279376
30.0,1.98,2.449691664587946
30.0,2.0,2.414549530547954
30.0,2.02,2.3794073965079625
30.0,2.04,2.3442652624679705
30.0,2.06,2.309123128427979
30.0,2.08,2.273980994387987
30.0,2.1,2.2388388603479954
30.0,2.12,2.2036967263080034
30.0,2.1399999999999997,2.1685545922680127
30.0,2.16,2.13341245822802
30.0,2.1799999999999997,2.098270324188029
30.0,2.2,2.0631281901480363
30.0,2.2199999999999998,2.0279860561080456
30.0,2.24,1.992843922068053
30.0,2.26,1.957701788028062
30.0,2.28,1.92255965398807
30.0,2.3,1.8874175199480785
30.0,2.32,1.8522753859080867
30.0,2.34,1.817133251868095
30.0,2.36,1.7819911178281032
30.0,2.38,1.7468489837881114
30.0,2.4,1.7117068497481196
30.0,2.42,1.6765647157081278
30.0,2.44,1.641422581668136
30.0,2.46,1.6062804476281443
30.0,2.48,1.5711383135881525
30.0,2.5,1.535996179548161
30.0,2.5199999999999996,1.5008540455081698
30.0,2.54,1.4657119114681774
30.0,2.5599999999999996,1.4305697774281863
30.0,2.58,1.3954276433881938
30.0,2.5999999999999996,1.3602855093482027
30.0,2.62,1.3251433753082102
30.0,2.6399999999999997,1.2900012412682194
30.0,2.66,1.2548591072282267
30.0,2.6799999999999997,1.2197169731882358
30.0,2.6999999999999997,1.184574839148244
30.0,2.7199999999999998,1.1494327051082522
30.0,2.7399999999999998,1.1142905710682605
30.0,2.76,1.0791484370282687
30.0,2.78,1.044006302988277
30.0,2.8,1.0088641689482851
30.5,1.1,4.088701218445602
30.5,1.12,4.05355908440561
30.5,1.1400000000000001,4.018416950365619
30.5,1.1600000000000001,3.9832748163256273
30.5,1.1800000000000002,3.9481326822856353
30.5,1.2000000000000002,3.9129905482456437
30.5,1.22,3.877848414205652
30.5,1.24,3.8427062801656606
30.5,1.26,3.807564146125669
30.5,1.28,3.772422012085677
30.5,1.3,3.737279878045685
30.5,1.32,3.7021377440056935
30.5,1.34,3.666995609965702
30.5,1.36,3.63185347592571
30.5,1.3800000000000001,3.5967113418857184
30.5,1.4,3.561569207845727
30.5,1.42,3.526427073805735
30.5,1.44,3.4912849397657433
30.5,1.46,3.4561428057257517
30.5,1.48,3.4210006716857597
30.5,1.5,3.385858537645768
30.5,1.52,3.350716403605776
30.5,1.54,3.3155742695657846
30.5,1.56,3.2804321355257926
30.5,1.58,3.245290001485801
30.5,1.6,3.2101478674458095
30.5,1.62,3.1750057334058175
30.5,1.6400000000000001,3.139863599365826
30.5,1.6600000000000001,3.104721465325834
30.5,1.6800000000000002,3.0695793312858424
30.5,1.7,3.034437197245851
30.5,1.72,2.9992950632058593
30.5,1.74,2.9641529291658673
30.5,1.76,2.9290107951258757
30.5,1.78,2.8938686610858837
30.5,1.7999999999999998,2.8587265270458926
30.5,1.8199999999999998,2.8235843930059006
30.5,1.8399999999999999,2.788442258965909
30.5,1.8599999999999999,2.753300124925917
30.5,1.88,2.7181579908859255
30.5,1.9,2.6830158568459335
30.5,1.92,2.647873722805942
30.5,1.94,2.61273158876595
30.5,1.96,2.5775894547259584
30.5,1.98,2.542447320685967
30.5,2.0,2.507305186645975
30.5,2.02,2.4721630526059832
30.5,2.04,2.4370209185659912
30.5,2.06,2.4018787845259997
30.5,2.08,2.3667366504860077
30.5,2.1,2.331594516446016
30.5,2.12,2.296452382406024
30.5,2.1399999999999997,2.2613102483660334
30.5,2.16,2.2261681143260406
30.5,2.1799999999999997,2.19102598028605
30.5,2.2,2.1558838462460574
30.5,2.2199999999999998,2.1207417122060663
30.5,2.24,2.0855995781660734
30.5,2.26,2.0504574441260828
30.5,2.28,2.0153153100860908
30.5,2.3,1.9801731760460992
30.5,2.32,1.9450310420061074
30.5,2.34,1.9098889079661157
30.5,2.36,1.8747467739261239
30.5,2.38,1.839604639886132
30.5,2.4,1.8044625058461403
30.5,2.42,1.7693203718061485
30.5,2.44,1.7341782377661568
30.5,2.46,1.699036103726165
30.5,2.48,1.6638939696861732
30.5,2.5,1.6287518356461816
30.5,2.5199999999999996,1.5936097016061905
30.5,2.54,1.558467567566198
30.5,2.5599999999999996,1.523325433526207
30.5,2.58,1.4881832994862145
30.5,2.5999999999999996,1.4530411654462234
30.5,2.62,1.417899031406231
30.5,2.6399999999999997,1.38275689736624
30.5,2.66,1.3476147633262474
30.5,2.6799999999999997,1.3124726292862565
30.5,2.6999999999999997,1.2773304952462647
30.5,2.7199999999999998,1.242188361206273
30.5,2.7399999999999998,1.2070462271662812
30.5,2.76,1.1719040931262894
30.5,2.78,1.1367619590862976
30.5,2.8,1.1016198250463058
31.0,1.1,4.181456874543624
31.0,1.12,4.146314740503632
31.0,1.1400000000000001,4.11117260646364
31.0,1.1600000000000001,4.076030472423648
31.0,1.1800000000000002,4.040888338383657
31.0,1.2000000000000002,4.005746204343665
31.0,1.22,3.9706040703036733
31.0,1.24,3.935461936263682
31.0,1.26,3.90031980222369
31.0,1.28,3.8651776681836982
31.0,1.3,3.8300355341437067
31.0,1.32,3.7948934001037147
31.0,1.34,3.7597512660637227
31.0,1.36,3.724609132023731
31.0,1.3800000000000001,3.6894669979837396
31.0,1.4,3.654324863943748
31.0,1.42,3.6191827299037564
31.0,1.44,3.5840405958637644
31.0,1.46,3.548898461823773
31.0,1.48,3.513756327783781
31.0,1.5,3.4786141937437893
31.0,1.52,3.4434720597037973
31.0,1.54,3.4083299256638058
31.0,1.56,3.3731877916238138
31.0,1.58,3.338045657583822
31.0,1.6,3.30290352354383
31.0,1.62,3.2677613895038387
31.0,1.6400000000000001,3.232619255463847
31.0,1.6600000000000001,3.197477121423855
31.0,1.6800000000000002,3.1623349873838635
31.0,1.7,3.127192853343872
31.0,1.72,3.0920507193038804
31.0,1.74,3.0569085852638884
31.0,1.76,3.021766451223897
31.0,1.78,2.986624317183905
31.0,1.7999999999999998,2.9514821831439138
31.0,1.8199999999999998,2.9163400491039217
31.0,1.8399999999999999,2.88119791506393
31.0,1.8599999999999999,2.846055781023938
31.0,1.88,2.8109136469839466
31.0,1.9,2.7757715129439546
31.0,1.92,2.740629378903963
31.0,1.94,2.705487244863971
31.0,1.96,2.6703451108239795
31.0,1.98,2.6352029767839875
31.0,2.0,2.600060842743996
31.0,2.02,2.5649187087040044
31.0,2.04,2.5297765746640124
31.0,2.06,2.494634440624021
31.0,2.08,2.459492306584029
31.0,2.1,2.4243501725440373
31.0,2.12,2.3892080385040453
31.0,2.1399999999999997,2.354065904464054
31.0,2.16,2.3189237704240617
31.0,2.1799999999999997,2.283781636384071
31.0,2.2,2.248639502344078
31.0,2.2199999999999998,2.2134973683040875
31.0,2.24,2.178355234264095
31.0,2.26,2.143213100224104
31.0,2.28,2.108070966184112
31.0,2.3,2.0729288321441204
31.0,2.32,2.0377866981041284
31.0,2.34,2.002644564064137
31.0,2.36,1.967502430024145
31.0,2.38,1.9323602959841533
31.0,2.4,1.8972181619441615
31.0,2.42,1.8620760279041697
31.0,2.44,1.826933893864178
31.0,2.46,1.7917917598241861
31.0,2.48,1.7566496257841944
31.0,2.5,1.7215074917442028
31.0,2.5199999999999996,1.6863653577042117
31.0,2.54,1.6512232236642193
31.0,2.5599999999999996,1.6160810896242281
31.0,2.58,1.5809389555842357
31.0,2.5999999999999996,1.5457968215442446
31.0,2.62,1.5106546875042521
31.0,2.6399999999999997,1.4755125534642612
31.0,2.66,1.4403704194242686
31.0,2.6799999999999997,1.4052282853842777
