province,resource_band,perovskite_gamma_pct_per_c,thermal_scale,spectral_response_scale,ghi_kwh_m2,weighted_cell_temperature_c,airmass,stressed_advantage_pct
贵州,IV,-0.25,0.411764705882353,0.7,1193.90675,30.272946987176542,1.5720293120181763,2.041761767965095
贵州,IV,-0.25,0.411764705882353,1.0,1193.90675,30.272946987176542,1.5720293120181763,2.5731993254986887
贵州,IV,-0.25,0.411764705882353,1.3,1193.90675,30.272946987176542,1.5720293120181763,3.1046368830322826
陕西,III,-0.1,1.2941176470588234,0.7,1581.39175,38.214994127570186,1.7901982275447166,4.669850969734169
陕西,III,-0.1,1.2941176470588234,1.0,1581.39175,38.214994127570186,1.7901982275447166,5.091544241394442
陕西,III,-0.1,1.2941176470588234,1.3,1581.39175,38.214994127570186,1.7901982275447166,5.513237513054715
陕西,III,-0.15,1.0,0.7,1581.39175,38.214994127570186,1.7901982275447166,3.85439787433558
陕西,III,-0.15,1.0,1.0,1581.39175,38.214994127570186,1.7901982275447166,4.276091145995853
陕西,III,-0.15,1.0,1.3,1581.39175,38.214994127570186,1.7901982275447166,4.697784417656125
陕西,III,-0.25,0.411764705882353,0.7,1581.39175,38.214994127570186,1.7901982275447166,2.2234916835384007
陕西,III,-0.25,0.411764705882353,1.0,1581.39175,38.214994127570186,1.7901982275447166,2.6451849551986735
陕西,III,-0.25,0.411764705882353,1.3,1581.39175,38.214994127570186,1.7901982275447166,3.0668782268589467
青海,II,-0.1,1.2941176470588234,0.7,1754.84207,31.30778769958957,1.976329951472416,2.03918646681608
青海,II,-0.1,1.2941176470588234,1.0,1754.84207,31.30778769958957,1.976329951472416,2.305172464848532
青海,II,-0.1,1.2941176470588234,1.3,1754.84207,31.30778769958957,1.976329951472416,2.571158462880984
青海,II,-0.15,1.0,0.7,1754.84207,31.30778769958957,1.976329951472416,1.7354973692700737
青海,II,-0.15,1.0,1.0,1754.84207,31.30778769958957,1.976329951472416,2.0014833673025256
青海,II,-0.15,1.0,1.3,1754.84207,31.30778769958957,1.976329951472416,2.2674693653349776
青海,II,-0.25,0.411764705882353,0.7,1754.84207,31.30778769958957,1.976329951472416,1.128119174178061
青海,II,-0.25,0.411764705882353,1.0,1754.84207,31.30778769958957,1.976329951472416,1.3941051722105129
青海,II,-0.25,0.411764705882353,1.3,1754.84207,31.30778769958957,1.976329951472416,1.6600911702429648
