"province","band","lat","lon","full","thermal","spectral","iam","tcell","airmass"
"grid_29.0_120.0","pvgis_bbox_sample","29.0","120.0","4.554811903675549","2.8545102676868828","1.6218821328912947","0.07841950309737111","38.16828986279218","1.6010068101615433"
"grid_31.0_80.0","pvgis_bbox_sample","31.0","80.0","-0.1127727039583748","-0.830846891230852","0.6790402928412265","0.039033894431250715","15.795881927827244","1.846424267889525"
"grid_31.0_82.5","pvgis_bbox_sample","31.0","82.5","-0.33066175368547945","-0.9084119805143676","0.5636690374663744","0.01408118936251368","12.578875458666465","1.7800006575205525"
"grid_31.0_85.0","pvgis_bbox_sample","31.0","85.0","0.30775890599104017","-0.3819421243981713","0.6683583863899667","0.021342643999244792","18.81449224888663","1.8180487173226958"
"grid_31.0_87.5","pvgis_bbox_sample","31.0","87.5","0.505838890485899","-0.29426185834201535","0.7944370298208492","0.005663719007065193","18.835251739902922","1.7114388476631308"
"grid_31.0_90.0","pvgis_bbox_sample","31.0","90.0","0.3870610778729411","-0.4146316725648136","0.7754891690122001","0.026203581425554567","18.068127082139146","1.7856792800156782"
"grid_31.0_92.5","pvgis_bbox_sample","31.0","92.5","-0.0319114931525144","-0.7432251735055684","0.6983856356368667","0.012928044716187248","14.92501927902026","1.780486622733149"
"grid_31.0_95.0","pvgis_bbox_sample","31.0","95.0","0.9268145585604959","-0.19236104837979662","1.0983394922263856","0.020836114713906895","21.30448553275852","1.6309959108146217"
"grid_31.0_97.5","pvgis_bbox_sample","31.0","97.5","0.9057966225029634","-0.038331584668183094","0.8935834586978109","0.05054474847333568","23.194122382474212","1.8352564813896883"
"grid_31.0_100.0","pvgis_bbox_sample","31.0","100.0","1.5751958318348525","0.3712196109812549","1.1640692350227022","0.03990698583089536","26.145506963762802","1.5849966588105442"
"grid_31.0_102.5","pvgis_bbox_sample","31.0","102.5","1.4837339269316852","0.14798309927228637","1.2931341154543974","0.042616712205001406","22.68876264628164","1.682858586632911"
"grid_31.0_105.0","pvgis_bbox_sample","31.0","105.0","4.600933136050256","2.836753736240416","1.6993818747837564","0.06479752502608349","36.275771350573876","1.6130964078809473"
"grid_31.0_107.5","pvgis_bbox_sample","31.0","107.5","5.043581492571025","3.1959006193779116","1.775671222752928","0.0720096504401857","37.923600103584484","1.581568163040098"
"grid_31.0_110.0","pvgis_bbox_sample","31.0","110.0","3.7354697059569064","2.0980239468432638","1.554232816114376","0.08321294299926674","33.38522063520986","1.6843190543133024"
"grid_31.0_112.5","pvgis_bbox_sample","31.0","112.5","4.3194002481322435","2.6951902037658737","1.5507293756365614","0.07348066872980841","36.378696013033604","1.7424989206704713"
"grid_31.0_115.0","pvgis_bbox_sample","31.0","115.0","4.372422505185103","2.744576127281939","1.536984409776565","0.09086196812659875","37.48684698911386","1.7125627965058736"
"grid_31.0_117.5","pvgis_bbox_sample","31.0","117.5","4.039592372692358","2.40208498794634","1.5617919124886859","0.07571547225733166","35.812549693454045","1.6176994391830744"
"grid_31.0_120.0","pvgis_bbox_sample","31.0","120.0","3.9419926667798144","2.341264384137731","1.5312391865388797","0.06948909610320353","34.67396039552191","1.6967873750304001"
"grid_31.0_122.5","pvgis_bbox_sample","31.0","122.5","2.7877102207481297","1.302098281094466","1.4437012010722672","0.0419107385813966","28.87104285954459","1.6867673375268033"
"grid_33.0_80.0","pvgis_bbox_sample","33.0","80.0","0.038966551698105256","-0.5687943417356456","0.5761589800820532","0.0316019133516976","17.43221090302198","1.8874165688191114"
"grid_33.0_82.5","pvgis_bbox_sample","33.0","82.5","0.48340630042007504","-0.23403524268948983","0.6666091709246591","0.05083237218490577","20.85024647980071","1.9225661419876123"
"grid_33.0_85.0","pvgis_bbox_sample","33.0","85.0","-0.08995801850950613","-0.7235028167687174","0.6397626395686973","-0.006217841309485994","14.01374523934778","1.9051406848610657"
"grid_33.0_87.5","pvgis_bbox_sample","33.0","87.5","-0.02587492398924418","-0.7377686876791856","0.7142555546568063","-0.0023617909668649517","13.621201578867343","1.8562003313755653"
"grid_33.0_90.0","pvgis_bbox_sample","33.0","90.0","-0.2256218850473779","-0.9555029871297305","0.7184009920119583","0.01148011007039429","12.095450673502167","1.8500126559777135"
"grid_33.0_92.5","pvgis_bbox_sample","33.0","92.5","-0.36215677157502846","-1.004086879485333","0.6269194559853086","0.015010651924995955","11.434422702385874","1.8748338474098138"
"grid_33.0_95.0","pvgis_bbox_sample","33.0","95.0","0.312294439028693","-0.4792462065199121","0.7594092907901917","0.032131354758413444","18.78789481129248","1.806156582342599"
"grid_33.0_97.5","pvgis_bbox_sample","33.0","97.5","0.274010138530123","-0.612428045527913","0.8701207394182786","0.016317444639757372","17.061466916443827","1.7338952128996525"
"grid_33.0_100.0","pvgis_bbox_sample","33.0","100.0","0.40025156142318163","-0.5239389505480752","0.905377196260404","0.018813315710852763","17.007278630067102","1.711569424482893"
"grid_33.0_102.5","pvgis_bbox_sample","33.0","102.5","0.5827458234802796","-0.3026174571996165","0.8713411366602974","0.01402214401959867","18.3499199302912","1.852454193046298"
"grid_33.0_105.0","pvgis_bbox_sample","33.0","105.0","3.374345345031937","1.7271677788638806","1.5807826824694393","0.06639488369861724","30.26834239801842","1.673349042587087"
"grid_33.0_107.5","pvgis_bbox_sample","33.0","107.5","4.272124304323643","2.718808030664821","1.465067528543762","0.08824874511506042","36.82644502492037","1.7831344200248591"
"grid_33.0_110.0","pvgis_bbox_sample","33.0","110.0","4.173174470840024","2.587749553005847","1.4896423630290645","0.09578255480511277","36.80106772051082","1.7794285510676606"
"grid_33.0_112.5","pvgis_bbox_sample","33.0","112.5","4.145558251394221","2.636769501120706","1.4192597977856547","0.08952895248786064","36.970411555936714","1.830680107792848"
"grid_33.0_115.0","pvgis_bbox_sample","33.0","115.0","3.5084024954878057","2.0747565611075824","1.3661197475405729","0.06752618683965039","33.626949968368564","1.8033884858308298"
"grid_33.0_117.5","pvgis_bbox_sample","33.0","117.5","3.461904467664767","2.0535203986516537","1.3408641078213268","0.06751996119178649","33.818062390864","1.80074054173903"
"grid_33.0_120.0","pvgis_bbox_sample","33.0","120.0","3.3406209567349965","1.94691222025698","1.328223268547002","0.06548546793101462","33.21788452852951","1.7743555263407003"
"grid_35.0_80.0","pvgis_bbox_sample","35.0","80.0","-0.2344248476093158","-0.8321164912585055","0.5794112290172904","0.018280414631899333","15.26995683225212","1.8611274879338031"
"grid_35.0_82.5","pvgis_bbox_sample","35.0","82.5","-0.6218073732146889","-1.1067822590057896","0.5120271132121101","-0.027052227421009434","9.452679876001318","1.991120354762481"
"grid_35.0_85.0","pvgis_bbox_sample","35.0","85.0","-0.5398242042519819","-1.1410844896565853","0.6208491871043664","-0.019588901699763017","10.132483937933461","1.952305520551899"
"grid_35.0_87.5","pvgis_bbox_sample","35.0","87.5","-0.24830355859295494","-0.8638795334581006","0.615756815862023","-0.00018084099687731836","12.968926558401767","1.886910841614891"
"grid_35.0_90.0","pvgis_bbox_sample","35.0","90.0","-0.24947669652237714","-0.9754205106499825","0.7040395631948915","0.021904250932713865","11.738811508115727","1.8653286462402723"
"grid_35.0_92.5","pvgis_bbox_sample","35.0","92.5","-0.18285919489600122","-0.8810139916140214","0.671005106664524","0.02714969005349621","12.90787119000316","1.9039565627743482"
"grid_35.0_95.0","pvgis_bbox_sample","35.0","95.0","-0.043584759154380315","-0.7958334589845961","0.7275031653273922","0.024745534502823574","15.216578660891987","1.8722303548203272"
"grid_35.0_97.5","pvgis_bbox_sample","35.0","97.5","-0.11543349209272025","-0.8350599633986655","0.7031524388686483","0.016474032437296948","13.509367696838424","1.9682078791862678"
"grid_35.0_100.0","pvgis_bbox_sample","35.0","100.0","0.923277979961501","-0.02526777170469563","0.9088301625042483","0.039715589161948284","22.372267582439022","1.770162593170114"
"grid_35.0_102.5","pvgis_bbox_sample","35.0","102.5","0.810451487879682","-0.12866015693184796","0.8974111975007304","0.04170044731079958","20.997660395205802","1.90958174316228"
"grid_35.0_105.0","pvgis_bbox_sample","35.0","105.0","2.538208917589091","1.1335978958949777","1.3343573513744822","0.07025367031963103","29.213009652249305","1.7012769787447781"
"grid_35.0_107.5","pvgis_bbox_sample","35.0","107.5","3.325591334558653","1.8109716699140188","1.4500179419364656","0.06460172270816855","32.970545447008405","1.6437382180791045"
"grid_35.0_110.0","pvgis_bbox_sample","35.0","110.0","3.6760355494490415","2.3311926901229407","1.2587009026960194","0.0861419566300814","36.40813422459413","1.8554336777632963"
"grid_35.0_112.5","pvgis_bbox_sample","35.0","112.5","3.8156285729076034","2.3881150267338613","1.3473973618017165","0.0801161843720255","36.6634448039585","1.733374930256356"
"grid_35.0_115.0","pvgis_bbox_sample","35.0","115.0","3.455894767542844","2.105287987415827","1.280586108637305","0.07002067148971225","34.344199788392665","1.8693907974810784"
"grid_35.0_117.5","pvgis_bbox_sample","35.0","117.5","3.423112559198316","2.013061741331623","1.350126805570162","0.05992401229653055","33.871278021328905","1.7283150851745002"
"grid_35.0_120.0","pvgis_bbox_sample","35.0","120.0","2.48760904522789","1.1565625195331108","1.281665601129811","0.0493809245649679","28.15000381351077","1.786196506329146"
"grid_37.0_80.0","pvgis_bbox_sample","37.0","80.0","1.969952063264202","1.0959923454396225","0.8143978015389131","0.05956191628566643","31.229516291796227","1.9500425992807113"
"grid_37.0_82.5","pvgis_bbox_sample","37.0","82.5","2.0343692469490193","1.1542033026348264","0.8000410263386826","0.08012491797551036","32.73492599704956","1.9423289759180904"
"grid_37.0_85.0","pvgis_bbox_sample","37.0","85.0","-0.12650945036229988","-0.8697742019083465","0.7394092018892517","0.00385554965679491","14.694785083712038","1.71403545684517"
"grid_37.0_87.5","pvgis_bbox_sample","37.0","87.5","-0.37633984764809947","-0.9427367768166328","0.5624758225261317","0.003921106642401639","12.381112576726332","1.9874290233609326"
"grid_37.0_90.0","pvgis_bbox_sample","37.0","90.0","0.06096778342730147","-0.6336006680222495","0.6593618427886971","0.03520660866085379","17.648551023492054","1.9539861711857989"
"grid_37.0_92.5","pvgis_bbox_sample","37.0","92.5","0.8282868835383095","0.09392266354177892","0.6823571411207707","0.05200707887575984","25.540539025578347","1.8983110021792693"
"grid_37.0_95.0","pvgis_bbox_sample","37.0","95.0","1.1071968440730995","0.3057400169068636","0.7554028699051196","0.046053957261116274","25.50113259435742","1.9185515009656393"
"grid_37.0_97.5","pvgis_bbox_sample","37.0","97.5","0.9878042416461064","0.1686919198705672","0.7636315257411264","0.055480796034412805","25.722266600590196","1.8236248383936402"
"grid_37.0_100.0","pvgis_bbox_sample","37.0","100.0","0.46018724155969526","-0.2595951194594437","0.6763125441181184","0.043469816901020586","20.430671939297095","2.0151309658784733"
"grid_37.0_102.5","pvgis_bbox_sample","37.0","102.5","1.643816538184617","0.587364139425528","1.0155841301904722","0.040868268568616806","27.5558791829272","1.7774943677220512"
"grid_37.0_105.0","pvgis_bbox_sample","37.0","105.0","1.4696448476461343","0.49395573353543387","0.9172495518017243","0.05843956230897618","25.84309712947279","1.8916745503546548"
"grid_37.0_107.5","pvgis_bbox_sample","37.0","107.5","1.739073383831946","0.67559003691402","1.0176358419533127","0.04584750496461343","26.134818716956318","1.8728039863158104"
"grid_37.0_110.0","pvgis_bbox_sample","37.0","110.0","2.8387147236718313","1.4953415911448387","1.2913405143969214","0.052032618130071207","31.124109062670065","1.6901108561172444"
"grid_37.0_112.5","pvgis_bbox_sample","37.0","112.5","2.223847844544502","1.148560664000553","1.0169025776894713","0.05838460285447766","29.108978180766528","1.9757320466806396"
"grid_37.0_115.0","pvgis_bbox_sample","37.0","115.0","3.1822939260608196","1.946036566764442","1.164048762007286","0.07220859728909179","33.65496938809771","1.9495508502779821"
"grid_37.0_117.5","pvgis_bbox_sample","37.0","117.5","3.065506635741322","1.8692284145225724","1.1358886139670288","0.06038960725172071","33.15442247805696","1.9231688210597129"
"grid_37.0_120.0","pvgis_bbox_sample","37.0","120.0","2.963072429755753","1.6453919123641247","1.2635030873164865","0.054177430075141864","31.653649873543134","1.7499257897484686"
"grid_37.0_122.5","pvgis_bbox_sample","37.0","122.5","2.0798391959250484","0.898204607946651","1.1364386250078962","0.04519596297050121","26.771700696800327","1.8820023275281905"
"grid_39.0_80.0","pvgis_bbox_sample","39.0","80.0","2.592524798036555","1.604665086330126","0.9014086043882097","0.08645110731821948","34.96868888330655","1.9519487850477943"
"grid_39.0_82.5","pvgis_bbox_sample","39.0","82.5","2.3864144462017345","1.4471387654707568","0.8602041087003576","0.0790715720306201","34.123135272757594","1.9725046436548999"
"grid_39.0_85.0","pvgis_bbox_sample","39.0","85.0","2.1667285965763616","1.2667714818319187","0.8183838966237866","0.08157321812065632","33.034431289977704","1.906251441865803"
"grid_39.0_87.5","pvgis_bbox_sample","39.0","87.5","2.4766579602570005","1.551172901817166","0.8503776423917531","0.07510741604808135","33.75943219029853","1.9976533432622199"
"grid_39.0_90.0","pvgis_bbox_sample","39.0","90.0","0.8026465332715782","-0.09291247011513626","0.8650183102366316","0.030540693150082898","23.06336254483988","1.6954463675793288"
"grid_39.0_92.5","pvgis_bbox_sample","39.0","92.5","0.4645328865348741","-0.21676176587336338","0.6501690960440287","0.031125556364208773","21.717872237933697","1.9816872049252605"
"grid_39.0_95.0","pvgis_bbox_sample","39.0","95.0","0.2670543216442445","-0.3385491523953843","0.5668432751420704","0.03876019889755833","20.740824800599306","1.9921221313001927"
"grid_39.0_97.5","pvgis_bbox_sample","39.0","97.5","0.38869473587370695","-0.32549551440704816","0.6806579233280874","0.033532326952667724","20.4591828504317","1.7919474111798697"
"grid_39.0_100.0","pvgis_bbox_sample","39.0","100.0","1.5969049088479403","0.7878341966605751","0.7417965673700566","0.06727414481730865","29.670051433005156","2.0831444541303425"
"grid_39.0_102.5","pvgis_bbox_sample","39.0","102.5","1.5635910985112522","0.7166048421075821","0.7747972304304129","0.07218902597325716","27.989396839248368","2.017369780188844"
"grid_39.0_105.0","pvgis_bbox_sample","39.0","105.0","1.6155469434126823","0.7497850775085357","0.8067356313365748","0.059026234567571834","27.737761933078986","1.9941661187008723"
"grid_39.0_107.5","pvgis_bbox_sample","39.0","107.5","1.8096192639992514","0.865981976780561","0.8883646988629756","0.0552725883557148","27.997814444950535","1.9553024007969144"
"grid_39.0_110.0","pvgis_bbox_sample","39.0","110.0","1.6593891853023068","0.6971200930591337","0.9117581602178015","0.0505109320253716","26.354634253420034","1.9515446807935446"
"grid_39.0_112.5","pvgis_bbox_sample","39.0","112.5","2.1301503495250618","1.0891151571356783","0.9937899704898667","0.04724522189951674","28.483189650743697","1.937281124834633"
"grid_39.0_115.0","pvgis_bbox_sample","39.0","115.0","3.178600255187569","2.0353087636880707","1.0721421798047137","0.07114931169478478","34.49672607451787","2.0350591541463032"
"grid_39.0_117.5","pvgis_bbox_sample","39.0","117.5","2.5338912230407296","1.4219012839558287","1.0632585379664272","0.04873140111847363","30.102464483490024","1.9899154889769528"
"grid_39.0_122.5","pvgis_bbox_sample","39.0","122.5","1.5165183006931482","0.47189373481306696","1.0183595828283876","0.02626498305169367","23.54925782866952","1.9648649617024727"
"grid_41.0_80.0","pvgis_bbox_sample","41.0","80.0","3.036367574630483","2.0141340837440014","0.9247468123334324","0.09748667855304927","37.03924118709944","1.9985702868315791"
"grid_41.0_82.5","pvgis_bbox_sample","41.0","82.5","2.7935684781371872","1.8108371443295912","0.8963410572382813","0.08639027656931475","35.2853363055982","2.0137062710051628"
"grid_41.0_85.0","pvgis_bbox_sample","41.0","85.0","2.3615846020630826","1.493183087560146","0.7782488087146877","0.09015270578824897","34.04214007969007","2.0469476714898103"
"grid_41.0_87.5","pvgis_bbox_sample","41.0","87.5","2.7083020216857046","1.7832199438029495","0.8312432547819437","0.09383882310081137","35.34743569336608","2.0592892142246497"
"grid_41.0_90.0","pvgis_bbox_sample","41.0","90.0","1.9858382089976923","1.1720639057376525","0.7423881896655882","0.07138611359445157","32.03711488724504","2.0357540794836653"
"grid_41.0_92.5","pvgis_bbox_sample","41.0","92.5","2.0009839415200403","1.179221255485552","0.7510569369618469","0.07070574907264149","32.02971016090007","2.0245916484616098"
"grid_41.0_95.0","pvgis_bbox_sample","41.0","95.0","1.5789298459418566","0.8144601782871019","0.7158545399278626","0.04861512772689203","28.709481058199174","1.997746860605242"
"grid_41.0_97.5","pvgis_bbox_sample","41.0","97.5","1.2828748385572908","0.5682696912188145","0.6694101306412126","0.04519501669726367","27.00247507225888","2.0199510532976483"
"grid_41.0_100.0","pvgis_bbox_sample","41.0","100.0","1.7525219591457697","0.9655723511040604","0.7203517063802067","0.06659790166150259","29.44968659301164","2.076980421010358"
"grid_41.0_102.5","pvgis_bbox_sample","41.0","102.5","1.5380606666660412","0.6798365364709902","0.8238218390364871","0.03440229115856397","26.461041503557105","1.9248569339483446"
"grid_41.0_105.0","pvgis_bbox_sample","41.0","105.0","1.3812537840215189","0.5897664051807139","0.7449230698680642","0.046564308972740776","26.059819784062856","2.056029949645234"
"grid_41.0_107.5","pvgis_bbox_sample","41.0","107.5","2.1162705416190697","1.1618726467234275","0.885640616210015","0.0687572786856272","29.724374258850606","2.0340323271813636"
"grid_41.0_110.0","pvgis_bbox_sample","41.0","110.0","1.2147449037236413","0.3680786832020777","0.8108332543524499","0.03583296616911369","23.558639599471814","2.03416196931982"
"grid_41.0_112.5","pvgis_bbox_sample","41.0","112.5","1.2114963271332657","0.32419812322448394","0.8642329509565005","0.023065252952281234","22.439624824340832","1.9564721228487534"
"grid_41.0_115.0","pvgis_bbox_sample","41.0","115.0","1.4621520363124585","0.5741516749151243","0.8526042884234641","0.03539607297387004","24.837173087504073","1.9804891672675204"
"grid_41.0_117.5","pvgis_bbox_sample","41.0","117.5","2.311692164658563","1.227894056948986","1.036116223558814","0.04768188415076313","29.30319351605214","1.88668430749276"
"grid_41.0_120.0","pvgis_bbox_sample","41.0","120.0","2.3986321628786555","1.278513544177251","1.0788179280712296","0.04130069063017494","29.36927827226276","1.8485778998078337"
"grid_41.0_122.5","pvgis_bbox_sample","41.0","122.5","1.9062077690680246","0.9784649938268108","0.8874839790447231","0.04025879619649064","27.058214855348997","2.0422558037691276"
"grid_43.0_80.0","pvgis_bbox_sample","43.0","80.0","1.3357169796552215","0.5278607904009025","0.746220878190762","0.06163531106355702","26.562139826297006","2.1125059252033354"
"grid_43.0_82.5","pvgis_bbox_sample","43.0","82.5","1.1574265352618962","0.025947435255191387","1.0761329366238082","0.05534616338289666","23.910559967804236","1.6874791182042914"
"grid_43.0_85.0","pvgis_bbox_sample","43.0","85.0","0.31383585350404086","-0.3013944987577455","0.5908427871307742","0.024387565131012146","20.43350697579364","2.098844777585529"
"grid_43.0_87.5","pvgis_bbox_sample","43.0","87.5","2.712187364866292","1.401782830620868","1.2179338272539253","0.09247070699149873","32.360872261677464","1.7200814506325235"
"grid_43.0_90.0","pvgis_bbox_sample","43.0","90.0","3.1512818429873857","2.2568141499595074","0.8072795853693693","0.08718810765850904","37.78951503925045","2.1353900392134055"
"grid_43.0_92.5","pvgis_bbox_sample","43.0","92.5","3.085326514424125","2.172555647233154","0.8243238956510135","0.08844697153995718","37.21645136458753","2.1038291695178377"
"grid_43.0_95.0","pvgis_bbox_sample","43.0","95.0","1.1465282257140386","0.385711222590146","0.7193040039845888","0.04151299913930373","24.94462991333017","2.0923929277715927"
"grid_43.0_97.5","pvgis_bbox_sample","43.0","97.5","1.270958701189251","0.5562729544322798","0.67206530472812","0.04262044202885118","25.42180218237244","2.1015367071877584"
"grid_43.0_100.0","pvgis_bbox_sample","43.0","100.0","1.419805952538078","0.6614521018782904","0.7183478832774925","0.040005967382295005","26.12315592674038","2.0913612107096404"
"grid_43.0_102.5","pvgis_bbox_sample","43.0","102.5","1.3444539533018496","0.594288221526984","0.6950260549630771","0.05513967681178844","26.415835618994898","2.1300117114168895"
"grid_43.0_105.0","pvgis_bbox_sample","43.0","105.0","1.1213205656663616","0.30474621573306493","0.7720856420692312","0.044488707864065447","23.52917445206998","2.030036509828984"
"grid_43.0_107.5","pvgis_bbox_sample","43.0","107.5","1.4488710477891464","0.631838006211094","0.7681685106216474","0.04886453095640508","25.429249572565727","2.1074482431181685"
"grid_43.0_110.0","pvgis_bbox_sample","43.0","110.0","1.1533743110023975","0.3675438028504674","0.7544488684314343","0.03138163972049579","23.815100772523202","2.097173442375725"
"grid_43.0_112.5","pvgis_bbox_sample","43.0","112.5","1.1172156869326155","0.3414799793659773","0.7516331206351312","0.02410258693150702","22.9142341002467","2.1059184170690797"
"grid_43.0_115.0","pvgis_bbox_sample","43.0","115.0","0.8902104487256146","0.124585705359892","0.7526694827166835","0.012955260649039069","20.359741616046122","2.086922550061178"
"grid_43.0_117.5","pvgis_bbox_sample","43.0","117.5","0.8568537632398288","0.048240431638668646","0.7920731305377515","0.01654020106340859","20.349272183481038","2.0075883088341224"
"grid_43.0_120.0","pvgis_bbox_sample","43.0","120.0","1.2776330783551115","0.5281201818644776","0.7132954455743912","0.03621745091624273","24.104048154397763","2.1776992630239143"
"grid_43.0_122.5","pvgis_bbox_sample","43.0","122.5","1.3888969740390111","0.577036927036545","0.7738888127326149","0.03797123426985127","24.383454989121184","2.129289135563536"
"grid_45.0_80.0","pvgis_bbox_sample","45.0","80.0","0.6218027633519085","-0.29234670742263047","0.8773166581581893","0.03683281261634974","21.42499069196789","1.8411300140187343"
"grid_45.0_82.5","pvgis_bbox_sample","45.0","82.5","3.193430377666706","2.1888378417234344","0.9285508418607424","0.07604169408252925","35.01462261292501","2.1146109285935077"
"grid_45.0_85.0","pvgis_bbox_sample","45.0","85.0","2.5903315984806996","1.6037192543470802","0.9104965198205139","0.07611582431310548","32.63887226677213","2.043079990266662"
"grid_45.0_87.5","pvgis_bbox_sample","45.0","87.5","2.3879503508014377","1.4330330724903195","0.8868998291644337","0.0680174491466845","32.29161888604491","1.9648122283146252"
"grid_45.0_90.0","pvgis_bbox_sample","45.0","90.0","1.9853904316616156","1.2468692570605677","0.6842758021982087","0.05424537240283911","30.76379011485803","2.2208030192782346"
"grid_45.0_92.5","pvgis_bbox_sample","45.0","92.5","2.1153797190701873","1.3345125422891346","0.698991937359783","0.08187523942126962","32.31034796134126","2.17206524212993"
"grid_45.0_95.0","pvgis_bbox_sample","45.0","95.0","0.1810554553127952","-0.3935631684263474","0.5576559888577637","0.016962634881378946","17.905565212341124","2.1086015121517274"
"grid_45.0_97.5","pvgis_bbox_sample","45.0","97.5","0.9465558766975857","0.14549028685724164","0.7662198619678984","0.034845727872445664","23.415203172655843","1.9073648900360027"
"grid_45.0_100.0","pvgis_bbox_sample","45.0","100.0","0.8302870079701208","0.24130456704281045","0.5486461732522541","0.04033626767505627","23.833884572682678","2.184178694166722"
"grid_45.0_102.5","pvgis_bbox_sample","45.0","102.5","1.279021876481412","0.586255718281592","0.6462146337270935","0.04655152447272659","26.357996475052566","2.1663249416733152"
"grid_45.0_105.0","pvgis_bbox_sample","45.0","105.0","0.9126614371375741","0.25883879586960923","0.621184832645505","0.03263780862245991","23.463849502549195","2.215041866052161"
"grid_45.0_107.5","pvgis_bbox_sample","45.0","107.5","0.9162325535951643","0.2621207088965738","0.6184885275959617","0.03562331710262878","22.842202011422728","2.2205270001473534"
"grid_45.0_110.0","pvgis_bbox_sample","45.0","110.0","1.0752773813288208","0.3581061702293109","0.6735119760315378","0.04365923506797209","23.980146832479804","2.1839277212514236"
"grid_45.0_112.5","pvgis_bbox_sample","45.0","112.5","0.7686692124458272","0.09193768434785365","0.6571877277791627","0.019543800318810867","20.970709521078632","2.176993223200452"
"grid_45.0_115.0","pvgis_bbox_sample","45.0","115.0","0.47722070074840417","-0.16803396071182197","0.6398915418002193","0.005363119660006799","18.5801005818098","2.199938253862999"
"grid_45.0_117.5","pvgis_bbox_sample","45.0","117.5","0.5483245158747208","-0.1136054255985508","0.6429429369989026","0.018987004474368963","19.139987072713005","2.1951553724818487"
"grid_45.0_120.0","pvgis_bbox_sample","45.0","120.0","1.303097831297162","0.4110187008450561","0.8789255613649294","0.013153569087176464","22.85171856634342","1.9289626218041496"
"grid_45.0_122.5","pvgis_bbox_sample","45.0","122.5","1.1648032492210358","0.5277809272453915","0.6038586842513682","0.03316363772427611","24.75975298409179","2.297575291046621"
"grid_47.0_80.0","pvgis_bbox_sample","47.0","80.0","1.9539681325372316","1.0942635053334815","0.7907078146850433","0.06899681251870682","29.369778706186413","2.14126411411833"
"grid_47.0_82.5","pvgis_bbox_sample","47.0","82.5","2.014632432830088","1.1960666904925255","0.7595880965517887","0.0589776457857738","29.48962000551141","2.1580727731676204"
"grid_47.0_85.0","pvgis_bbox_sample","47.0","85.0","1.1721255375507722","0.41857942708616314","0.7144217428229904","0.03912436764161864","25.509813106421724","2.05062376688322"
"grid_47.0_87.5","pvgis_bbox_sample","47.0","87.5","1.572315958838777","0.8289794281069796","0.6835399317361768","0.05979659899562062","27.779693796889394","2.1752892004722284"
"grid_47.0_90.0","pvgis_bbox_sample","47.0","90.0","0.773537799435875","0.15565787307860735","0.5889571874810651","0.02892273887620256","23.732066876946867","2.173117004393027"
"grid_47.0_92.5","pvgis_bbox_sample","47.0","92.5","0.2126823045783155","-0.31227325669949124","0.5167874225733393","0.00816813870446742","19.848087670298966","2.2342634578103335"
"grid_47.0_95.0","pvgis_bbox_sample","47.0","95.0","0.5208320522570586","0.042742736147505234","0.4493580710006828","0.028731245108870596","21.573300125120767","2.334415848244504"
"grid_47.0_97.5","pvgis_bbox_sample","47.0","97.5","0.17025980540981145","-0.29745670944980596","0.44450264764597236","0.023213867213645045","19.52004993175095","2.2827090136170467"
"grid_47.0_100.0","pvgis_bbox_sample","47.0","100.0","0.16577813008153974","-0.359047728829609","0.502802103252864","0.022023755658284738","18.787179243395894","2.305032151584799"
"grid_47.0_102.5","pvgis_bbox_sample","47.0","102.5","0.8544453898425619","0.24079866994588528","0.5783472564189207","0.03529946347775592","23.349218712438695","2.2485246312636242"
"grid_47.0_105.0","pvgis_bbox_sample","47.0","105.0","0.7683830092905408","0.11273255341619492","0.6352236738662587","0.02042678200808723","21.944078762336638","2.1923682183401714"
"grid_47.0_107.5","pvgis_bbox_sample","47.0","107.5","0.5066777380458687","-0.06870884340336447","0.5607645252119431","0.014622056237290071","20.04115559420041","2.3498972575447588"
"grid_47.0_110.0","pvgis_bbox_sample","47.0","110.0","0.5286880594922883","-0.05228638283503173","0.5531315048486474","0.027842937478672614","20.523460216038888","2.327961989047101"
"grid_47.0_112.5","pvgis_bbox_sample","47.0","112.5","0.491458783265708","-0.09544789483343363","0.5835758758196974","0.003330802279444267","19.165110394434752","2.2937021453021966"
"grid_47.0_115.0","pvgis_bbox_sample","47.0","115.0","0.6751830770537648","-0.038091940941187286","0.710497426518153","0.002777591476799124","19.464739707649898","2.083513199801907"
"grid_47.0_117.5","pvgis_bbox_sample","47.0","117.5","0.3896487994027309","-0.18767925667659835","0.5728413514686448","0.0044867046106844555","18.440296096187687","2.262952632105784"
"grid_47.0_120.0","pvgis_bbox_sample","47.0","120.0","0.14435201681330945","-0.40110292041231066","0.5278529842280721","0.017601952997547965","16.15847925009494","2.337499132058746"
"grid_47.0_122.5","pvgis_bbox_sample","47.0","122.5","0.8542305740079525","0.3139541270479329","0.5181153075591416","0.02216113940087805","22.493492049583956","2.412710403191324"
