province,tech,year,capex_usd_per_w,lcoe_cents_per_kwh,yield_kwh_per_kwp,tcell_weighted
四川,叠层,2028,1.13,9.973653635542492,1134.0540173963734,37.887417156529544
四川,叠层,2029,1.13,9.973653635542492,1134.0540173963734,37.887417156529544
四川,叠层,2030,1.13,9.973653635542492,1134.0540173963734,37.887417156529544
四川,叠层,2031,0.9944,8.776815199277392,1134.0540173963734,37.887417156529544
四川,叠层,2032,0.875072,7.723597375364104,1134.0540173963734,37.887417156529544
四川,叠层,2033,0.77006336,6.796765690320412,1134.0540173963734,37.887417156529544
四川,叠层,2034,0.6776557568,5.981153807481963,1134.0540173963734,37.887417156529544
四川,叠层,2035,0.596337065984,5.263415350584127,1134.0540173963734,37.887417156529544
四川,叠层,2036,0.52477661806592,4.631805508514033,1134.0540173963734,37.887417156529544
四川,叠层,2037,0.5,4.413121077673668,1134.0540173963734,37.887417156529544
四川,叠层,2038,0.5,4.413121077673668,1134.0540173963734,37.887417156529544
四川,叠层,2039,0.5,4.413121077673668,1134.0540173963734,37.887417156529544
四川,叠层,2040,0.5,4.413121077673668,1134.0540173963734,37.887417156529544
四川,叠层,2041,0.5,4.413121077673668,1134.0540173963734,37.887417156529544
四川,叠层,2042,0.5,4.413121077673668,1134.0540173963734,37.887417156529544
四川,叠层,2043,0.5,4.413121077673668,1134.0540173963734,37.887417156529544
四川,叠层,2044,0.5,4.413121077673668,1134.0540173963734,37.887417156529544
四川,叠层,2045,0.5,4.413121077673668,1134.0540173963734,37.887417156529544
四川,叠层,2046,0.5,4.413121077673668,1134.0540173963734,37.887417156529544
四川,叠层,2047,0.5,4.413121077673668,1134.0540173963734,37.887417156529544
四川,叠层,2048,0.5,4.413121077673668,1134.0540173963734,37.887417156529544
四川,叠层,2049,0.5,4.413121077673668,1134.0540173963734,37.887417156529544
四川,叠层,2050,0.5,4.413121077673668,1134.0540173963734,37.887417156529544
云南,晶硅,2025,0.65,4.202135752187819,1448.8245683317245,31.096594577412027
云南,晶硅,2026,0.6367362025441039,4.116387632958282,1448.8245683317245,31.096594577412027
云南,晶硅,2027,0.6247821872362409,4.039107025100788,1448.8245683317245,31.096594577412027
云南,晶硅,2028,0.6139358088472556,3.968987095239076,1448.8245683317245,31.096594577412027
云南,晶硅,2029,0.6040370336951427,3.9049932537474414,1448.8245683317245,31.096594577412027
云南,晶硅,2030,0.594957190219969,3.846293661606985,1448.8245683317245,31.096594577412027
云南,晶硅,2031,0.5865914131290194,3.792210383132042,1448.8245683317245,31.096594577412027
云南,晶硅,2032,0.5788532128972661,3.7421842787452135,1448.8245683317245,31.096594577412027
云南,晶硅,2033,0.571670495649663,3.6957492742159688,1448.8245683317245,31.096594577412027
云南,晶硅,2034,0.5649825949681266,3.652513171814484,1448.8245683317245,31.096594577412027
云南,晶硅,2035,0.5587380237506496,3.6121431164759557,1448.8245683317245,31.096594577412027
云南,晶硅,2036,0.5528927475457875,3.5743544332115498,1448.8245683317245,31.096594577412027
云南,晶硅,2037,0.5474088415917071,3.5389019451018933,1448.8245683317245,31.096594577412027
云南,晶硅,2038,0.5422534342740465,3.5055731429378434,1448.8245683317245,31.096594577412027
云南,晶硅,2039,0.5373978671968571,3.474182755226761,1448.8245683317245,31.096594577412027
云南,晶硅,2040,0.5328170210429873,3.444568389998379,1448.8245683317245,31.096594577412027
云南,晶硅,2041,0.528488769723567,3.4165870059771626,1448.8245683317245,31.096594577412027
云南,晶硅,2042,0.5243935348056404,3.390112032035275,1448.8245683317245,31.096594577412027
云南,晶硅,2043,0.5205139190573483,3.3650309981265845,1448.8245683317245,31.096594577412027
云南,晶硅,2044,0.5168344029571653,3.341243573272232,1448.8245683317245,31.096594577412027
云南,晶硅,2045,0.513341091715887,3.3186599301022386,1448.8245683317245,31.096594577412027
云南,晶硅,2046,0.5100215031268049,3.2971993733441827,1448.8245683317245,31.096594577412027
云南,晶硅,2047,0.5068643886478711,3.2767891831508313,1448.8245683317245,31.096594577412027
云南,晶硅,2048,0.5038595817106535,3.2573636344442094,1448.8245683317245,31.096594577412027
云南,晶硅,2049,0.5009978684735756,3.238863161358004,1448.8245683317245,31.096594577412027
云南,晶硅,2050,0.49827087718424456,3.221233641984461,1448.8245683317245,31.096594577412027
云南,钙钛矿,2025,0.95,9.380884784056,1496.0244240414224,31.096594577412027
云南,钙钛矿,2026,0.836,7.790950421853397,1496.0244240414224,31.096594577412027
云南,钙钛矿,2027,0.73568,6.47723016064492,1496.0244240414224,31.096594577412027
云南,钙钛矿,2028,0.6473984,5.273203204778577,1496.0244240414224,31.096594577412027
云南,钙钛矿,2029,0.5697105920000001,4.393408764944417,1496.0244240414224,31.096594577412027
云南,钙钛矿,2030,0.5013453209600001,3.5952203571744263,1496.0244240414224,31.096594577412027
云南,钙钛矿,2031,0.44118388244480006,2.995468263169079,1496.0244240414224,31.096594577412027
云南,钙钛矿,2032,0.4,2.5301610892587405,1496.0244240414224,31.096594577412027
云南,钙钛矿,2033,0.4,2.5301610892587405,1496.0244240414224,31.096594577412027
云南,钙钛矿,2034,0.4,2.5301610892587405,1496.0244240414224,31.096594577412027
云南,钙钛矿,2035,0.4,2.5301610892587405,1496.0244240414224,31.096594577412027
云南,钙钛矿,2036,0.4,2.5301610892587405,1496.0244240414224,31.096594577412027
云南,钙钛矿,2037,0.4,2.5301610892587405,1496.0244240414224,31.096594577412027
云南,钙钛矿,2038,0.4,2.5301610892587405,1496.0244240414224,31.096594577412027
云南,钙钛矿,2039,0.4,2.5301610892587405,1496.0244240414224,31.096594577412027
云南,钙钛矿,2040,0.4,2.5301610892587405,1496.0244240414224,31.096594577412027
云南,钙钛矿,2041,0.4,2.5301610892587405,1496.0244240414224,31.096594577412027
云南,钙钛矿,2042,0.4,2.5301610892587405,1496.0244240414224,31.096594577412027
云南,钙钛矿,2043,0.4,2.5301610892587405,1496.0244240414224,31.096594577412027
云南,钙钛矿,2044,0.4,2.5301610892587405,1496.0244240414224,31.096594577412027
云南,钙钛矿,2045,0.4,2.5301610892587405,1496.0244240414224,31.096594577412027
云南,钙钛矿,2046,0.4,2.5301610892587405,1496.0244240414224,31.096594577412027
云南,钙钛矿,2047,0.4,2.5301610892587405,1496.0244240414224,31.096594577412027
云南,钙钛矿,2048,0.4,2.5301610892587405,1496.0244240414224,31.096594577412027
云南,钙钛矿,2049,0.4,2.5301610892587405,1496.0244240414224,31.096594577412027
云南,钙钛矿,2050,0.4,2.5301610892587405,1496.0244240414224,31.096594577412027
云南,叠层,2025,1.13,7.736680328557322,1461.95286520466,31.096594577412027
云南,叠层,2026,1.13,7.736680328557322,1461.95286520466,31.096594577412027
云南,叠层,2027,1.13,7.736680328557322,1461.95286520466,31.096594577412027
云南,叠层,2028,1.13,7.736680328557322,1461.95286520466,31.096594577412027
云南,叠层,2029,1.13,7.736680328557322,1461.95286520466,31.096594577412027
云南,叠层,2030,1.13,7.736680328557322,1461.95286520466,31.096594577412027
云南,叠层,2031,0.9944,6.808278689130443,1461.95286520466,31.096594577412027
云南,叠层,2032,0.875072,5.9912852464347885,1461.95286520466,31.096594577412027
云南,叠层,2033,0.77006336,5.272331016862615,1461.95286520466,31.096594577412027
云南,叠层,2034,0.6776557568,4.639651294839101,1461.95286520466,31.096594577412027
云南,叠层,2035,0.596337065984,4.08289313945841,1461.95286520466,31.096594577412027
云南,叠层,2036,0.52477661806592,3.5929459627234,1461.95286520466,31.096594577412027
云南,叠层,2037,0.5,3.42330987989262,1461.95286520466,31.096594577412027
云南,叠层,2038,0.5,3.42330987989262,1461.95286520466,31.096594577412027
云南,叠层,2039,0.5,3.42330987989262,1461.95286520466,31.096594577412027
云南,叠层,2040,0.5,3.42330987989262,1461.95286520466,31.096594577412027
云南,叠层,2041,0.5,3.42330987989262,1461.95286520466,31.096594577412027
云南,叠层,2042,0.5,3.42330987989262,1461.95286520466,31.096594577412027
云南,叠层,2043,0.5,3.42330987989262,1461.95286520466,31.096594577412027
云南,叠层,2044,0.5,3.42330987989262,1461.95286520466,31.096594577412027
云南,叠层,2045,0.5,3.42330987989262,1461.95286520466,31.096594577412027
云南,叠层,2046,0.5,3.42330987989262,1461.95286520466,31.096594577412027
云南,叠层,2047,0.5,3.42330987989262,1461.95286520466,31.096594577412027
云南,叠层,2048,0.5,3.42330987989262,1461.95286520466,31.096594577412027
云南,叠层,2049,0.5,3.42330987989262,1461.95286520466,31.096594577412027
云南,叠层,2050,0.5,3.42330987989262,1461.95286520466,31.096594577412027
西藏,晶硅,2025,0.65,3.025799258873469,2012.0824272729503,28.54348134174263
西藏,晶硅,2026,0.6367362025441039,2.9640552765474713,2012.0824272729503,28.54348134174263
西藏,晶硅,2027,0.6247821872362409,2.9084084293796346,2012.0824272729503,28.54348134174263
西藏,晶硅,2028,0.6139358088472556,2.8579177160090916,2012.0824272729503,28.54348134174263
西藏,晶硅,2029,0.6040370336951427,2.811838167518294,2012.0824272729503,28.54348134174263
西藏,晶硅,2030,0.594957190219969,2.7695708080446515,2012.0824272729503,28.54348134174263
西藏,晶硅,2031,0.5865914131290194,2.730627481703581,2012.0824272729503,28.54348134174263
西藏,晶硅,2032,0.5788532128972661,2.6946055732016525,2012.0824272729503,28.54348134174263
西藏,晶硅,2033,0.571670495649663,2.6611694800870445,2012.0824272729503,28.54348134174263
西藏,晶硅,2034,0.5649825949681266,2.630036795586103,2012.0824272729503,28.54348134174263
西藏,晶硅,2035,0.5587380237506496,2.600967843337142,2012.0824272729503,28.54348134174263
西藏,晶硅,2036,0.5528927475457875,2.57375763963163,2012.0824272729503,28.54348134174263
西藏,晶硅,2037,0.5474088415917071,2.5482296418291868,2012.0824272729503,28.54348134174263
西藏,晶硅,2038,0.5422534342740465,2.5242308300738507,2012.0824272729503,28.54348134174263
西藏,晶硅,2039,0.5373978671968571,2.501627797360666,2012.0824272729503,28.54348134174263
西藏,晶硅,2040,0.5328170210429873,2.4803036113646777,2012.0824272729503,28.54348134174263
西藏,晶硅,2041,0.528488769723567,2.4601552734654155,2012.0824272729503,28.54348134174263
西藏,晶硅,2042,0.5243935348056404,2.441091644573762,2012.0824272729503,28.54348134174263
西藏,晶硅,2043,0.5205139190573483,2.4230317392569987,2012.0824272729503,28.54348134174263
西藏,晶硅,2044,0.5168344029571653,2.405903312966312,2012.0824272729503,28.54348134174263
西藏,晶硅,2045,0.513341091715887,2.3896416844049666,2012.0824272729503,28.54348134174263
西藏,晶硅,2046,0.5100215031268049,2.3741887479547983,2012.0824272729503,28.54348134174263
西藏,晶硅,2047,0.5068643886478711,2.359492140800126,2012.0824272729503,28.54348134174263
西藏,晶硅,2048,0.5038595817106535,2.3455045367944476,2012.0824272729503,28.54348134174263
西藏,晶硅,2049,0.5009978684735756,2.332183044806974,2012.0824272729503,28.54348134174263
西藏,晶硅,2050,0.49827087718424456,2.3194886936958774,2012.0824272729503,28.54348134174263
西藏,钙钛矿,2025,0.95,6.870494682158444,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2026,0.836,5.7060378284659174,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2027,0.73568,4.743878258633303,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2028,0.6473984,3.8620573016682544,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2029,0.5697105920000001,3.2177019813101184,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2030,0.5013453209600001,2.633114350486115,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2031,0.44118388244480006,2.193860093842796,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2032,0.4,1.8530723603280779,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2033,0.4,1.8530723603280779,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2034,0.4,1.8530723603280779,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2035,0.4,1.8530723603280779,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2036,0.4,1.8530723603280779,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2037,0.4,1.8530723603280779,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2038,0.4,1.8530723603280779,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2039,0.4,1.8530723603280779,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2040,0.4,1.8530723603280779,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2041,0.4,1.8530723603280779,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2042,0.4,1.8530723603280779,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2043,0.4,1.8530723603280779,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2044,0.4,1.8530723603280779,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2045,0.4,1.8530723603280779,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2046,0.4,1.8530723603280779,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2047,0.4,1.8530723603280779,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2048,0.4,1.8530723603280779,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2049,0.4,1.8530723603280779,2042.6524443007595,28.54348134174263
西藏,钙钛矿,2050,0.4,1.8530723603280779,2042.6524443007595,28.54348134174263
西藏,叠层,2025,1.13,5.596742908049633,2020.936490979264,28.54348134174263
西藏,叠层,2026,1.13,5.596742908049633,2020.936490979264,28.54348134174263
西藏,叠层,2027,1.13,5.596742908049633,2020.936490979264,28.54348134174263
西藏,叠层,2028,1.13,5.596742908049633,2020.936490979264,28.54348134174263
西藏,叠层,2029,1.13,5.596742908049633,2020.936490979264,28.54348134174263
西藏,叠层,2030,1.13,5.596742908049633,2020.936490979264,28.54348134174263
西藏,叠层,2031,0.9944,4.9251337590836775,2020.936490979264,28.54348134174263
西藏,叠层,2032,0.875072,4.334117707993636,2020.936490979264,28.54348134174263
西藏,叠层,2033,0.77006336,3.8140235830343996,2020.936490979264,28.54348134174263
西藏,叠层,2034,0.6776557568,3.3563407530702714,2020.936490979264,28.54348134174263
西藏,叠层,2035,0.596337065984,2.9535798627018393,2020.936490979264,28.54348134174263
西藏,叠层,2036,0.52477661806592,2.5991502791776186,2020.936490979264,28.54348134174263
西藏,叠层,2037,0.5,2.4764349150662093,2020.936490979264,28.54348134174263
西藏,叠层,2038,0.5,2.4764349150662093,2020.936490979264,28.54348134174263
西藏,叠层,2039,0.5,2.4764349150662093,2020.936490979264,28.54348134174263
西藏,叠层,2040,0.5,2.4764349150662093,2020.936490979264,28.54348134174263
西藏,叠层,2041,0.5,2.4764349150662093,2020.936490979264,28.54348134174263
西藏,叠层,2042,0.5,2.4764349150662093,2020.936490979264,28.54348134174263
西藏,叠层,2043,0.5,2.4764349150662093,2020.936490979264,28.54348134174263
西藏,叠层,2044,0.5,2.4764349150662093,2020.936490979264,28.54348134174263
西藏,叠层,2045,0.5,2.4764349150662093,2020.936490979264,28.54348134174263
西藏,叠层,2046,0.5,2.4764349150662093,2020.936490979264,28.54348134174263
西藏,叠层,2047,0.5,2.4764349150662093,2020.936490979264,28.54348134174263
西藏,叠层,2048,0.5,2.4764349150662093,2020.936490979264,28.54348134174263
西藏,叠层,2049,0.5,2.4764349150662093,2020.936490979264,28.54348134174263
西藏,叠层,2050,0.5,2.4764349150662093,2020.936490979264,28.54348134174263
宁夏,晶硅,2025,0.65,3.420210039053701,1780.0536948658525,33.21632458703616
宁夏,晶硅,2026,0.6367362025441039,3.3504177725696533,1780.0536948658525,33.21632458703616
宁夏,晶硅,2027,0.6247821872362409,3.287517398472801,1780.0536948658525,33.21632458703616
宁夏,晶硅,2028,0.6139358088472556,3.2304452565445194,1780.0536948658525,33.21632458703616
宁夏,晶硅,2029,0.6040370336951427,3.178359271698993,1780.0536948658525,33.21632458703616
宁夏,晶硅,2030,0.594957190219969,3.1305823919961853,1780.0536948658525,33.21632458703616
宁夏,晶硅,2031,0.5865914131290194,3.086562830779337,1780.0536948658525,33.21632458703616
宁夏,晶硅,2032,0.5788532128972661,3.045845492138029,1780.0536948658525,33.21632458703616
宁夏,晶硅,2033,0.571670495649663,3.0080510280796653,1780.0536948658525,33.21632458703616
宁夏,晶硅,2034,0.5649825949681266,2.972860220308612,1780.0536948658525,33.21632458703616
宁夏,晶硅,2035,0.5587380237506496,2.940002150819996,1780.0536948658525,33.21632458703616
宁夏,晶硅,2036,0.5528927475457875,2.909245116424748,1780.0536948658525,33.21632458703616
宁夏,晶硅,2037,0.5474088415917071,2.880389562274944,1780.0536948658525,33.21632458703616
宁夏,晶硅,2038,0.5422534342740465,2.8532625224852928,1780.0536948658525,33.21632458703616
宁夏,晶硅,2039,0.5373978671968571,2.827713200542674,1780.0536948658525,33.21632458703616
宁夏,晶硅,2040,0.5328170210429873,2.8036094220767884,1780.0536948658525,33.21632458703616
宁夏,晶硅,2041,0.528488769723567,2.780834762670282,1780.0536948658525,33.21632458703616
宁夏,晶硅,2042,0.5243935348056404,2.7592862033186276,1780.0536948658525,33.21632458703616
宁夏,晶硅,2043,0.5205139190573483,2.738872202195582,1780.0536948658525,33.21632458703616
宁夏,晶硅,2044,0.5168344029571653,2.7195110977268047,1780.0536948658525,33.21632458703616
宁夏,晶硅,2045,0.513341091715887,2.7011297774545593,1780.0536948658525,33.21632458703616
宁夏,晶硅,2046,0.5100215031268049,2.683662561734703,1780.0536948658525,33.21632458703616
宁夏,晶硅,2047,0.5068643886478711,2.6670502622957932,1780.0536948658525,33.21632458703616
宁夏,晶硅,2048,0.5038595817106535,2.6512393840618085,1780.0536948658525,33.21632458703616
宁夏,晶硅,2049,0.5009978684735756,2.6361814450735834,1780.0536948658525,33.21632458703616
宁夏,晶硅,2050,0.49827087718424456,2.6218323943286883,1780.0536948658525,33.21632458703616
宁夏,钙钛矿,2025,0.95,7.693320521000163,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2026,0.836,6.389405705143327,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2027,0.73568,5.3120157491781095,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2028,0.6473984,4.324585938383771,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2029,0.5697105920000001,3.603061180959826,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2030,0.5013453209600001,2.948462025498686,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2031,0.44118388244480006,2.4566016947795215,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2032,0.4,2.0750004586469513,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2033,0.4,2.0750004586469513,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2034,0.4,2.0750004586469513,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2035,0.4,2.0750004586469513,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2036,0.4,2.0750004586469513,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2037,0.4,2.0750004586469513,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2038,0.4,2.0750004586469513,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2039,0.4,2.0750004586469513,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2040,0.4,2.0750004586469513,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2041,0.4,2.0750004586469513,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2042,0.4,2.0750004586469513,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2043,0.4,2.0750004586469513,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2044,0.4,2.0750004586469513,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2045,0.4,2.0750004586469513,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2046,0.4,2.0750004586469513,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2047,0.4,2.0750004586469513,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2048,0.4,2.0750004586469513,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2049,0.4,2.0750004586469513,1824.1840721127053,33.21632458703616
宁夏,钙钛矿,2050,0.4,2.0750004586469513,1824.1840721127053,33.21632458703616
宁夏,叠层,2025,1.13,6.3112098449330105,1792.1543176999153,33.21632458703616
宁夏,叠层,2026,1.13,6.3112098449330105,1792.1543176999153,33.21632458703616
宁夏,叠层,2027,1.13,6.3112098449330105,1792.1543176999153,33.21632458703616
宁夏,叠层,2028,1.13,6.3112098449330105,1792.1543176999153,33.21632458703616
宁夏,叠层,2029,1.13,6.3112098449330105,1792.1543176999153,33.21632458703616
宁夏,叠层,2030,1.13,6.3112098449330105,1792.1543176999153,33.21632458703616
宁夏,叠层,2031,0.9944,5.55386466354105,1792.1543176999153,33.21632458703616
宁夏,叠层,2032,0.875072,4.887400903916124,1792.1543176999153,33.21632458703616
宁夏,叠层,2033,0.77006336,4.300912795446188,1792.1543176999153,33.21632458703616
宁夏,叠层,2034,0.6776557568,3.7848032599926458,1792.1543176999153,33.21632458703616
宁夏,叠层,2035,0.596337065984,3.3306268687935283,1792.1543176999153,33.21632458703616
宁夏,叠层,2036,0.52477661806592,2.9309516445383053,1792.1543176999153,33.21632458703616
宁夏,叠层,2037,0.5,2.7925707278464644,1792.1543176999153,33.21632458703616
宁夏,叠层,2038,0.5,2.7925707278464644,1792.1543176999153,33.21632458703616
宁夏,叠层,2039,0.5,2.7925707278464644,1792.1543176999153,33.21632458703616
宁夏,叠层,2040,0.5,2.7925707278464644,1792.1543176999153,33.21632458703616
宁夏,叠层,2041,0.5,2.7925707278464644,1792.1543176999153,33.21632458703616
宁夏,叠层,2042,0.5,2.7925707278464644,1792.1543176999153,33.21632458703616
宁夏,叠层,2043,0.5,2.7925707278464644,1792.1543176999153,33.21632458703616
宁夏,叠层,2044,0.5,2.7925707278464644,1792.1543176999153,33.21632458703616
宁夏,叠层,2045,0.5,2.7925707278464644,1792.1543176999153,33.21632458703616
宁夏,叠层,2046,0.5,2.7925707278464644,1792.1543176999153,33.21632458703616
宁夏,叠层,2047,0.5,2.7925707278464644,1792.1543176999153,33.21632458703616
宁夏,叠层,2048,0.5,2.7925707278464644,1792.1543176999153,33.21632458703616
宁夏,叠层,2049,0.5,2.7925707278464644,1792.1543176999153,33.21632458703616
宁夏,叠层,2050,0.5,2.7925707278464644,1792.1543176999153,33.21632458703616
新疆,晶硅,2025,0.65,3.47837686806073,1750.2869148934694,30.286996465343343
新疆,晶硅,2026,0.6367362025441039,3.4073976584403725,1750.2869148934694,30.286996465343343
新疆,晶硅,2027,0.6247821872362409,3.343427550244505,1750.2869148934694,30.286996465343343
新疆,晶硅,2028,0.6139358088472556,3.2853847937976117,1750.2869148934694,30.286996465343343
新疆,晶硅,2029,0.6040370336951427,3.2324129930110828,1750.2869148934694,30.286996465343343
新疆,晶硅,2030,0.594957190219969,3.1838235814577653,1750.2869148934694,30.286996465343343
新疆,晶硅,2031,0.5865914131290194,3.1390553883554406,1750.2869148934694,30.286996465343343
新疆,晶硅,2032,0.5788532128972661,3.0976455780684358,1750.2869148934694,30.286996465343343
新疆,晶硅,2033,0.571670495649663,3.059208351108615,1750.2869148934694,30.286996465343343
新疆,晶硅,2034,0.5649825949681266,3.023419060298548,1750.2869148934694,30.286996465343343
新疆,晶硅,2035,0.5587380237506496,2.9900021801849634,1750.2869148934694,30.286996465343343
新疆,晶硅,2036,0.5528927475457875,2.9587220670489356,1750.2869148934694,30.286996465343343
新疆,晶硅,2037,0.5474088415917071,2.9293757722530986,1750.2869148934694,30.286996465343343
新疆,晶硅,2038,0.5422534342740465,2.9017873883158964,1750.2869148934694,30.286996465343343
新疆,晶硅,2039,0.5373978671968571,2.8758035541580305,1750.2869148934694,30.286996465343343
新疆,晶硅,2040,0.5328170210429873,2.8512898475460835,1750.2869148934694,30.286996465343343
新疆,晶硅,2041,0.528488769723567,2.8281278640558907,1750.2869148934694,30.286996465343343
新疆,晶硅,2042,0.5243935348056404,2.8062128326592903,1750.2869148934694,30.286996465343343
新疆,晶硅,2043,0.5205139190573483,2.785451654696485,1750.2869148934694,30.286996465343343
新疆,晶硅,2044,0.5168344029571653,2.76576127979105,1750.2869148934694,30.286996465343343
新疆,晶硅,2045,0.513341091715887,2.7470673520762814,1750.2869148934694,30.286996465343343
新疆,晶硅,2046,0.5100215031268049,2.7293030749074485,1750.2869148934694,30.286996465343343
新疆,晶硅,2047,0.5068643886478711,2.7124082534099974,1750.2869148934694,30.286996465343343
新疆,晶硅,2048,0.5038595817106535,2.696328482727834,1750.2869148934694,30.286996465343343
新疆,晶硅,2049,0.5009978684735756,2.6810144563787963,1750.2869148934694,30.286996465343343
新疆,晶硅,2050,0.49827087718424456,2.6664213741938543,1750.2869148934694,30.286996465343343
新疆,钙钛矿,2025,0.95,7.865629609787779,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2026,0.836,6.532510710575303,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2027,0.73568,5.430990201219705,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2028,0.6473984,4.421444695326577,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2029,0.5697105920000001,3.683759780120298,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2030,0.5013453209600001,3.0144994151475095,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2031,0.44118388244480006,2.5116227742192945,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2032,0.4,2.1214747264598386,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2033,0.4,2.1214747264598386,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2034,0.4,2.1214747264598386,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2035,0.4,2.1214747264598386,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2036,0.4,2.1214747264598386,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2037,0.4,2.1214747264598386,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2038,0.4,2.1214747264598386,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2039,0.4,2.1214747264598386,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2040,0.4,2.1214747264598386,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2041,0.4,2.1214747264598386,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2042,0.4,2.1214747264598386,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2043,0.4,2.1214747264598386,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2044,0.4,2.1214747264598386,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2045,0.4,2.1214747264598386,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2046,0.4,2.1214747264598386,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2047,0.4,2.1214747264598386,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2048,0.4,2.1214747264598386,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2049,0.4,2.1214747264598386,1784.2224274840935,30.286996465343343
新疆,钙钛矿,2050,0.4,2.1214747264598386,1784.2224274840935,30.286996465343343
新疆,叠层,2025,1.13,6.421356047741831,1761.4133042014507,30.286996465343343
新疆,叠层,2026,1.13,6.421356047741831,1761.4133042014507,30.286996465343343
新疆,叠层,2027,1.13,6.421356047741831,1761.4133042014507,30.286996465343343
新疆,叠层,2028,1.13,6.421356047741831,1761.4133042014507,30.286996465343343
新疆,叠层,2029,1.13,6.421356047741831,1761.4133042014507,30.286996465343343
新疆,叠层,2030,1.13,6.421356047741831,1761.4133042014507,30.286996465343343
新疆,叠层,2031,0.9944,5.650793322012812,1761.4133042014507,30.286996465343343
新疆,叠层,2032,0.875072,4.972698123371274,1761.4133042014507,30.286996465343343
新疆,叠层,2033,0.77006336,4.3759743485667215,1761.4133042014507,30.286996465343343
新疆,叠层,2034,0.6776557568,3.850857426738715,1761.4133042014507,30.286996465343343
