adcode,city,city_fullname,province,province_fullname,province_code,admin_type,altitude_m,lat,lon,anchor_lat,anchor_lon,ghi_kwh_m2,tair_mean,csi_yield_kwh_per_kwp,perovskite_yield_kwh_per_kwp,tandem_yield_kwh_per_kwp,csi_PR,perovskite_PR,tandem_PR,perovskite_advantage_pct,tandem_advantage_pct,csi_yield_kwh_per_m2,perovskite_yield_kwh_per_m2,tandem_yield_kwh_per_m2,land_grid_cell_count,land_grid_area_weight_sum,aggregation_method
210300,鞍山,鞍山市,辽宁,辽宁省,210000,prefecture_level_city,50.0,40.699755117014625,123.0149501131834,41.10632,122.988684,1527.7773234710899,9.75383362779094,1606.4483738922368,1636.497512631639,1589.9861452404552,0.8482112373405658,0.8641273342115782,0.839515001111208,1.8705324881743035,-1.0247592714041298,353.41944506865735,315.6534434536263,450.155993828081,98,74.293169410234,area mean of anchor-constrained 0.1 degree land-cell surfaces
210400,抚顺,抚顺市,辽宁,辽宁省,210000,prefecture_level_city,90.0,41.82538023977922,124.66170826465695,41.879155,123.951278,1457.984651052384,7.462858626922658,1550.507208860578,1573.0574004734362,1534.564577143852,0.8491124900139673,0.8630315800523111,0.8403755695028918,1.454375154400589,-1.0282204188164834,341.1123608054507,303.41688965427545,434.46507026832626,121,90.164423390061,area mean of anchor-constrained 0.1 degree land-cell surfaces
210500,本溪,本溪市,辽宁,辽宁省,210000,prefecture_level_city,111.0,41.22707236761935,124.54283921212827,41.484703,123.679153,1466.2046771226705,8.294334298460498,1547.9785594940265,1572.211484716434,1532.4517837937506,0.8476007731284628,0.8631025349460104,0.8390836824964587,1.5654561281732704,-1.0030355785645373,340.55605668113293,303.2537264233457,433.8668973892007,91,68.44073528712465,area mean of anchor-constrained 0.1 degree land-cell surfaces
210600,丹东,丹东市,辽宁,辽宁省,210000,prefecture_level_city,4.0,40.54469707029813,124.39847915783425,39.999101,124.348648,1479.7675106557372,9.533311163024756,1549.9851180775267,1577.4397598070473,1533.9110939375028,0.8481878166107857,0.8646001729186116,0.8393859103136873,1.7712842148815522,-1.037043772391888,340.9975005722679,304.26217466291627,434.28005646610876,151,114.73997078093157,area mean of anchor-constrained 0.1 degree land-cell surfaces
210700,锦州,锦州市,辽宁,辽宁省,210000,prefecture_level_city,24.0,41.48153970230571,121.62945246459269,41.094064,121.121216,1552.637223114657,9.609941172509465,1651.6403331919225,1681.8223239668323,1634.1986840055783,0.8502438316464619,0.8649397307993704,0.8412650878701236,1.8273948733487755,-1.0560198147157696,363.36169869898265,324.39585379119717,462.6734232327672,104,77.91132171688507,area mean of anchor-constrained 0.1 degree land-cell surfaces
210800,营口,营口市,辽宁,辽宁省,210000,prefecture_level_city,1.0,40.37131219077946,122.45734326204875,40.623476,122.21396,1567.2377680991542,10.333768281695043,1644.1829232620266,1676.9863846524568,1626.2452685015653,0.850101652463961,0.8652417679109727,0.8408257725974598,1.9951223751520697,-1.0909768315117474,361.7210647876123,323.4630806674173,460.42165665526966,54,41.13964780704513,area mean of anchor-constrained 0.1 degree land-cell surfaces
210900,阜新,阜新市,辽宁,辽宁省,210000,prefecture_level_city,141.0,42.26865466215459,121.95595771362831,42.019918,121.664643,1550.701846050335,8.38519769171124,1660.357662184092,1688.2968084313268,1643.563930573989,0.8494058833048028,0.8635765158236235,0.8408179676058398,1.6827185421292024,-1.0114526521961542,365.2795154336897,325.6446753140104,465.32490663661184,112,82.87782202948723,area mean of anchor-constrained 0.1 degree land-cell surfaces
211000,辽阳,辽阳市,辽宁,辽宁省,210000,prefecture_level_city,29.0,41.184515787667934,123.23351799174706,41.265329,123.233933,1526.4777011208778,9.163346313922673,1609.2141611602322,1638.981920103486,1593.3153611994999,0.8470645407968121,0.8629213840465035,0.8386942299395918,1.8498320274407343,-0.9879853374686554,354.02791964980094,316.1326447768042,451.0985596002409,54,40.639329247227224,area mean of anchor-constrained 0.1 degree land-cell surfaces
211100,盘锦,盘锦市,辽宁,辽宁省,210000,prefecture_level_city,2.0,41.09415901835957,122.0324790339076,40.717867,122.165414,1561.6280718768237,9.868440584406562,1652.4537719616806,1682.6432952558266,1634.5833985373233,0.8505609834948524,0.8650296436649574,0.8413628109140013,1.82695115629814,-1.0814446810903933,363.5406556348403,324.5542056446814,462.7823433971952,37,27.88401850499937,area mean of anchor-constrained 0.1 degree land-cell surfaces
211200,铁岭,铁岭市,辽宁,辽宁省,210000,prefecture_level_city,57.0,42.63762924850957,124.15577431213573,42.221482,123.719997,1485.5249420412426,7.389969584081707,1592.1509194532007,1616.2859117733922,1575.4630378759193,0.8505893293372004,0.8633335990992538,0.8416739828046904,1.5158734027852283,-1.0481344056889164,350.2739979470074,311.7549582073173,446.0442197420459,142,104.45781735031275,area mean of anchor-constrained 0.1 degree land-cell surfaces
211300,朝阳,朝阳市,辽宁,辽宁省,210000,prefecture_level_city,163.0,41.50252905515066,120.0031277406673,41.599658,120.483268,1588.1164917009555,9.342639688005123,1694.067203588963,1721.940121339348,1676.6531503748743,0.8489365670740382,0.8640797605273651,0.840207096675204,1.6453253856361094,-1.0279434710261826,372.6956313888904,332.13391681094816,474.69310815777084,216,161.75762220112745,area mean of anchor-constrained 0.1 degree land-cell surfaces
211400,葫芦岛,葫芦岛市,辽宁,辽宁省,210000,prefecture_level_city,23.0,40.63463283506753,120.20312173607186,40.709525,120.831608,1600.131112221121,10.765695586745057,1684.387576529165,1714.136024604835,1665.3311006227525,0.851172578264378,0.8664587756798898,0.8415383336990852,1.7661284427761714,-1.1313593244186793,370.5661085984027,330.62863495852855,471.48761572401975,104,78.92141737335217,area mean of anchor-constrained 0.1 degree land-cell surfaces
220100,长春,长春市,吉林,吉林省,220000,prefecture_level_city,220.0,44.28444591663663,125.57904404698208,43.82,125.32,1483.8809891835363,5.517760548182908,1627.4829936767437,1645.1727080582198,1609.388557126237,0.854468336972024,0.8641657463110229,0.8449699380654784,1.0869369726261846,-1.1118049540799535,358.0470719331664,317.32674591079285,455.6491938985665,276,197.56505224234763,area mean of anchor-constrained 0.1 degree land-cell surfaces
220200,吉林,吉林市,吉林,吉林省,220000,prefecture_level_city,190.0,43.57680915998352,126.83180420302213,43.835879,126.54403,1436.1734975523366,5.360986933395536,1562.003149410781,1582.6510650103141,1545.5889739056715,0.8512158728605161,0.8627560307468757,0.8422662453661091,1.321886937764627,-1.0508413834697583,343.64147347151857,305.2673496904381,437.58629135287947,311,225.27973819681102,area mean of anchor-constrained 0.1 degree land-cell surfaces
220300,四平,四平市,吉林,吉林省,220000,prefecture_level_city,165.0,43.46853798306373,124.40780114543622,43.164187,124.344394,1501.3810431172762,6.670236882560201,1616.3051779340615,1638.4785597543244,1598.9893301955003,0.8514802376296342,0.8629574813558772,0.8423611566312272,1.3718561397300322,-1.071322914444539,355.58794688373393,316.03555484768157,452.70497054916024,112,81.28193964737088,area mean of anchor-constrained 0.1 degree land-cell surfaces
220400,辽源,辽源市,吉林,吉林省,220000,prefecture_level_city,260.0,42.805958778378304,125.2916452567267,42.885443,125.138281,1465.0014248796742,6.2281802461652696,1568.7902293115599,1588.0045182561444,1551.8211477195605,0.8508890963447507,0.8622388302514183,0.8416842584294487,1.2247838229472174,-1.0816667056529283,345.13463444149,306.2999427364837,439.3507409396249,59,43.284983302968435,area mean of anchor-constrained 0.1 degree land-cell surfaces
220500,通化,通化市,吉林,吉林省,220000,prefecture_level_city,379.0,41.936015317684046,125.94272049373367,41.726147,125.934064,1441.3762615457067,5.435433961085354,1533.9173825258913,1554.7872099754031,1517.166006865111,0.8501237548337283,0.8623707329380437,0.8408365984091197,1.36055746464947,-1.092065051977953,337.46259072115936,299.89287052271936,429.53919672001945,172,127.93602727275803,area mean of anchor-constrained 0.1 degree land-cell surfaces
220600,白山,白山市,吉林,吉林省,220000,prefecture_level_city,469.0,42.075423665431515,127.28102020006055,41.941619,126.408407,1468.0922063483995,5.324756755030587,1564.7285507733088,1582.4983762287986,1547.7208755134707,0.8501186078198808,0.8624318151507961,0.840881171940565,1.135649084098822,-1.0869409426595311,344.2410631332767,305.2378985368066,438.1898741513053,186,138.05397947419178,area mean of anchor-constrained 0.1 degree land-cell surfaces
220700,松原,松原市,吉林,吉林省,220000,prefecture_level_city,133.0,44.79854666041776,124.47507492697179,45.139938,124.819023,1506.5661919269087,5.760480071637845,1670.3080147568403,1688.965600941552,1651.7158341132854,0.8554326734432848,0.8643227749917303,0.8459131986477456,1.1170147074596848,-1.1130989302150618,367.4685979723198,325.7736743850014,467.6328690363519,245,173.83704347932385,area mean of anchor-constrained 0.1 degree land-cell surfaces
220800,白城,白城市,吉林,吉林省,220000,prefecture_level_city,154.0,45.33687430164241,123.00964868950298,45.618221,122.832229,1532.3741477962112,6.345649867111377,1727.7278709145112,1749.6830328544895,1709.0446399151344,0.8550319264806958,0.8642228465772636,0.8457886797972709,1.2707534739459403,-1.0813757949906466,380.10099502221556,337.4850679636935,483.8637686752954,293,205.9384662053066,area mean of anchor-constrained 0.1 degree land-cell surfaces
222400,延边,延边朝鲜族自治州,吉林,吉林省,220000,autonomous_prefecture,186.0,43.139092738874254,129.1199640318267,42.906849,129.463538,1419.390939573914,5.351053900704438,1554.1758758991616,1569.9710259451892,1537.4718703774104,0.8516860388730935,0.8633161138348585,0.8425284194158134,1.016303900412141,-1.0747821904060428,341.91946938733213,302.82157879061145,435.2881815129241,475,346.567516836679,area mean of anchor-constrained 0.1 degree land-cell surfaces
230100,哈尔滨,哈尔滨市,黑龙江,黑龙江省,230000,prefecture_level_city,150.0,45.62811063786509,127.96649058023573,45.75,126.63,1393.3259273111717,4.270134336966245,1560.4623717786012,1574.9695119319342,1543.0846848112994,0.8565611340646764,0.8653474627686487,0.8470170097944177,0.9296693349162943,-1.1136242232803628,343.3025016224452,303.785704492968,436.8772784162042,612,427.90928804186973,area mean of anchor-constrained 0.1 degree land-cell surfaces
230200,齐齐哈尔,齐齐哈尔市,黑龙江,黑龙江省,230000,prefecture_level_city,146.0,47.70432853936905,124.55498781047085,47.352853,123.911643,1410.7139207534472,3.773194856541362,1630.4174445056647,1645.0191333001121,1613.110644039282,0.8571605545348144,0.8642252107598979,0.8480580694428683,0.8955797696874157,-1.061495049915262,358.69265258200215,317.29712386685446,456.7029890768905,504,339.11501274854845,area mean of anchor-constrained 0.1 degree land-cell surfaces
230300,鸡西,鸡西市,黑龙江,黑龙江省,230000,prefecture_level_city,224.0,45.63177738744093,132.28066907298765,45.292922,130.961929,1415.1652402696564,4.052579176884724,1584.976232382576,1599.013384962355,1567.1908384233632,0.856886969327193,0.8657556788881837,0.8472759052025576,0.8856380488859505,-1.1221237010272,348.6955632059657,308.4233719855446,443.70219923019647,261,182.49566648730706,area mean of anchor-constrained 0.1 degree land-cell surfaces
230400,鹤岗,鹤岗市,黑龙江,黑龙江省,230000,prefecture_level_city,208.0,47.633454166295266,130.81198957742433,47.348215,130.289833,1378.9184026612477,3.2110588221906653,1574.956719200612,1590.854753035859,1558.0185437048794,0.8572617004826617,0.8653487726682113,0.8480418785385874,1.0094267125839496,-1.0754692677732658,346.4912652987456,306.84970612807075,441.10534424687296,177,119.27010047178996,area mean of anchor-constrained 0.1 degree land-cell surfaces
230500,双鸭山,双鸭山市,黑龙江,黑龙江省,230000,prefecture_level_city,129.0,46.677984891158836,132.54920300691364,46.673891,131.133412,1361.2721600448967,3.8727845436594204,1543.5033765410753,1556.983729439063,1526.1257728350586,0.85876458527798,0.8666378426711556,0.8491012795036496,0.8733607650536213,-1.1258545961175148,339.5715141950394,300.31654298599256,432.0758806821673,262,179.74541078812797,area mean of anchor-constrained 0.1 degree land-cell surfaces
230600,大庆,大庆市,黑龙江,黑龙江省,230000,prefecture_level_city,144.0,46.34253327628144,124.69352270053982,46.587394,125.097024,1451.9391854448945,4.506343837180781,1644.959096120882,1661.5597807736885,1626.8260563943313,0.8570133447912951,0.8643807237695333,0.8475690866460649,1.0091852552415626,-1.102339855702894,361.8918232044479,320.4875426066855,460.5860890007049,246,169.80044382044838,area mean of anchor-constrained 0.1 degree land-cell surfaces
230700,伊春,伊春市,黑龙江,黑龙江省,230000,prefecture_level_city,233.0,47.79314059588439,129.1972230437889,47.726065,128.83381,1369.7830454466525,2.7286350149337326,1560.2113483297985,1573.5919269111378,1543.5442223195132,0.8560490583838676,0.8643166958543821,0.8469009476734438,0.8576132070609033,-1.0682607858305437,343.24727633826126,303.51999100907443,437.0073824201482,393,263.9463471584462,area mean of anchor-constrained 0.1 degree land-cell surfaces
230800,佳木斯,佳木斯市,黑龙江,黑龙江省,230000,prefecture_level_city,81.0,47.23223839397934,132.17782076372552,46.797781,130.311123,1374.0752652219462,3.5011337487187144,1569.5242611986923,1584.8073430008333,1551.8663983777217,0.8591315729303322,0.8665444613477512,0.8494723318920965,0.9737397617841648,-1.125045547718062,345.2961218234869,305.68326023567084,439.3635522808161,377,255.95258707726492,area mean of anchor-constrained 0.1 degree land-cell surfaces
230900,七台河,七台河市,黑龙江,黑龙江省,230000,prefecture_level_city,225.0,45.90676938581307,130.94876179905742,45.768954,130.995311,1392.5584277760777,3.6599118208785195,1578.1144416338254,1591.6972943993956,1560.14364732134,0.8578159215048373,0.8656886030692722,0.8480472397250617,0.860701379268014,-1.138751020735873,347.18596581210426,307.0122184940229,441.7070024017689,69,48.011522230845166,area mean of anchor-constrained 0.1 degree land-cell surfaces
231000,牡丹江,牡丹江市,黑龙江,黑龙江省,230000,prefecture_level_city,242.0,44.58383959344994,129.88508917072593,44.54952,129.625851,1395.5513625454396,4.218337036144007,1538.2469780164809,1551.2401750484162,1520.832850516567,0.8559069386758984,0.8657858476708038,0.8462094113621101,0.8446756091593066,-1.1320761716930972,338.41510389277687,299.20870584778913,430.57735145682295,439,312.61826483251997,area mean of anchor-constrained 0.1 degree land-cell surfaces
231100,黑河,黑河市,黑龙江,黑龙江省,230000,prefecture_level_city,127.0,49.24771059560018,126.99280727687479,50.243264,127.520943,1353.5501769643595,2.23567666504665,1563.603934558991,1576.1353733993237,1547.2076396564862,0.8565004495732474,0.8634976453754785,0.8475179564078916,0.8014458497680232,-1.0486220033162907,343.993647004107,304.01057998708325,438.04456710069945,822,536.4162048459589,area mean of anchor-constrained 0.1 degree land-cell surfaces
231200,绥化,绥化市,黑龙江,黑龙江省,230000,prefecture_level_city,173.0,46.88176703935892,126.62723631294185,46.652246,126.962391,1396.4516158557874,3.581144443137475,1585.703668721128,1599.6269716286963,1568.1610647933733,0.8576497350553721,0.8647986721545109,0.8481618707341921,0.87805200821649,-1.1062977448934586,348.85559956397884,308.54172275760067,443.97688918088414,410,280.1976153613906,area mean of anchor-constrained 0.1 degree land-cell surfaces
232700,大兴安岭,大兴安岭地区,黑龙江,黑龙江省,230000,prefecture,371.0,52.276643838218455,124.19315026196033,50.409585,124.110234,1275.2705511969114,0.3130544076171349,1526.8465617241266,1534.0906829099933,1510.7158740221957,0.8601615192944907,0.8646891528895502,0.8510693979680662,0.47444984764459797,-1.0564707748836222,335.90700661117336,295.900850989966,427.71303869410366,868,530.9261229427718,area mean of anchor-constrained 0.1 degree land-cell surfaces
310000,上海,上海市,上海,上海市,310000,municipality,10.0,31.178577223975108,121.42400669247775,31.23,121.47,1503.459350078447,17.105613944149077,1371.0234017614855,1417.9675390259677,1359.0193735440023,0.830019634149851,0.8591670761022467,0.8227530993355592,3.42402158884878,-0.8755523940773391,301.6258335477585,273.50260721096413,384.76480978191023,58,49.62145052632048,area mean of anchor-constrained 0.1 degree land-cell surfaces
320100,南京,南京市,江苏,江苏省,320000,prefecture_level_city,20.0,31.95323292942349,118.8471665787878,32.05,118.79,1466.840315474105,16.373598132513116,1366.4171695708967,1414.4964803461564,1355.9559775268162,0.8290327653668671,0.8583432986777882,0.8226855740504283,3.5186407084125237,-0.7655928421453906,300.6124601638937,272.8330971040101,383.8975028039637,66,55.997873888854684,area mean of anchor-constrained 0.1 degree land-cell surfaces
320200,无锡,无锡市,江苏,江苏省,320000,prefecture_level_city,5.0,31.528409613115777,120.07515784697455,31.492953,120.30728,1508.9878898226934,17.199391067508184,1390.2828960894074,1440.2334988563648,1379.339230757117,0.8287105025940388,0.8582525022421558,0.8221877362286977,3.592837321631359,-0.7871538492685626,305.8629319247111,277.79734450082583,390.51775646361295,45,38.35668619733305,area mean of anchor-constrained 0.1 degree land-cell surfaces
320300,徐州,徐州市,江苏,江苏省,320000,prefecture_level_city,32.0,34.36847952605167,117.48854024900027,34.205515,117.277999,1531.7966572233831,15.043725906218661,1452.9790140173648,1501.324966371036,1441.6091985113478,0.8318953831771395,0.859432828474264,0.8253834881955618,3.3273675591499963,-0.7825175309711052,319.6561092008483,289.58088339275565,408.14759512853357,111,91.62007056818426,area mean of anchor-constrained 0.1 degree land-cell surfaces
320400,常州,常州市,江苏,江苏省,320000,prefecture_level_city,2.0,31.606696124268357,119.62108264564543,31.813354,119.969342,1487.1060269267964,17.03654308610861,1367.0800991568024,1417.405250742505,1356.8278571297958,0.8275903658832721,0.857939807420823,0.8213832773730763,3.68121455478303,-0.7499371860749116,300.75830500408773,273.3941510529079,384.14434887262445,42,35.7695606187401,area mean of anchor-constrained 0.1 degree land-cell surfaces
320500,苏州,苏州市,江苏,江苏省,320000,prefecture_level_city,24.0,31.344629395380572,120.64245562068494,31.301942,120.581117,1476.5869861364338,17.275730408728382,1348.1244397031737,1396.7859802508985,1337.460387162918,0.828163113861264,0.8584282241890997,0.821608420999133,3.6095733535131957,-0.7910287972083374,296.5880504513191,269.41703304207084,378.6610415388006,77,65.76079710294093,area mean of anchor-constrained 0.1 degree land-cell surfaces
320600,南通,南通市,江苏,江苏省,320000,prefecture_level_city,2.0,32.22132866555468,120.9605146656831,31.983439,120.890306,1508.5231074721387,16.54442590758028,1390.3664625352656,1438.4554733920463,1379.0575473754436,0.8296138643544623,0.8584576227346723,0.8228661445501072,3.4587292021624805,-0.8133765783734925,305.8813165845618,277.4543926441757,390.4380064211351,82,69.37049580470543,area mean of anchor-constrained 0.1 degree land-cell surfaces
320700,连云港,连云港市,江苏,江苏省,320000,prefecture_level_city,2.0,34.53213831539862,119.1421172523273,34.597674,119.215955,1522.6976258995978,14.708872223919963,1433.375939320753,1478.843869523248,1420.7840827505709,0.8345764068725515,0.8610238853970268,0.8272437407268907,3.172086886294556,-0.8784755083965812,315.3434229710817,285.24464971207783,402.25159992760706,67,55.19420946322462,area mean of anchor-constrained 0.1 degree land-cell surfaces
320800,淮安,淮安市,江苏,江苏省,320000,prefecture_level_city,10.0,33.35522156818736,118.97646341229819,33.552777,119.107545,1526.7912663853417,15.63266486098362,1436.8636589957753,1485.3571599007641,1425.0139776410701,0.8317226830988629,0.859841767601903,0.8248641741111483,3.37495493057991,-0.8246907269536585,316.1107230425523,286.5009562570051,403.44916541830077,97,81.01898496907104,area mean of anchor-constrained 0.1 degree land-cell surfaces
320900,盐城,盐城市,江苏,江苏省,320000,prefecture_level_city,2.0,33.51770622585535,120.15803586678196,33.349613,120.157684,1534.6543623850744,15.51719888965195,1446.3001270122431,1492.7235274355862,1434.190475282875,0.8326246290989032,0.8600711986567435,0.8256540843740746,3.209804075675793,-0.8372848417281253,318.18675072199017,287.9218073491479,406.04721033093927,144,120.047765625511,area mean of anchor-constrained 0.1 degree land-cell surfaces
321000,扬州,扬州市,江苏,江苏省,320000,prefecture_level_city,21.0,32.72837955827132,119.49175510583697,32.396284,119.407354,1513.6568021569874,16.229506434082662,1414.455980166826,1464.2203842797005,1403.5332851399914,0.8299606126924293,0.8592598445721881,0.8235509665909428,3.5182716755176147,-0.7722188021394905,311.1810225020884,282.42402002166284,397.36756369498755,61,51.31439409779701,area mean of anchor-constrained 0.1 degree land-cell surfaces
321100,镇江,镇江市,江苏,江苏省,320000,prefecture_level_city,13.0,32.00544673917645,119.45124798686138,32.190018,119.418994,1500.00927960364,16.74258533050961,1385.3457098269796,1434.822882326701,1375.0114094957328,0.8280432068908957,0.8580121102719955,0.8218648787707407,3.571467551294516,-0.7459726664572064,304.7767484796496,276.7537255978865,389.29246611321554,35,29.679722508922403,area mean of anchor-constrained 0.1 degree land-cell surfaces
321200,泰州,泰州市,江苏,江苏省,320000,prefecture_level_city,16.0,32.570135158462264,120.0474788658892,32.458915,119.918147,1506.7551748176522,16.317366168827718,1404.0562834658556,1453.1189111332253,1393.2246698797333,0.8297029010999498,0.8588071036193384,0.8233021455832162,3.4943490688464918,-0.7714515232526864,308.89308403069253,280.2827285140102,394.4489942713709,53,44.663123299879445,area mean of anchor-constrained 0.1 degree land-cell surfaces
321300,宿迁,宿迁市,江苏,江苏省,320000,prefecture_level_city,31.0,33.79408693275011,118.52153375703473,33.964533,118.269722,1524.826479333945,15.202346737091625,1434.8535298060099,1481.7878782996895,1422.9808378840307,0.832257706508498,0.8596600318250441,0.8253717885258105,3.2710201786258386,-0.8274497483784504,315.66849361625464,285.8125005646875,402.8735440201765,86,71.46737059676394,area mean of anchor-constrained 0.1 degree land-cell surfaces
330100,杭州,杭州市,浙江,浙江省,330000,prefecture_level_city,10.0,29.9001305294611,119.46524425761395,30.27,120.15,1354.0543724159952,17.53384077345108,1201.867607689435,1252.5681801512706,1195.3453932078473,0.8190114244513202,0.8543286048392666,0.8145592995682349,4.218482313480942,-0.5426732894587727,264.4114743173743,241.59979234516973,338.4255234286464,160,138.69938126269864,area mean of anchor-constrained 0.1 degree land-cell surfaces
330200,宁波,宁波市,浙江,浙江省,330000,prefecture_level_city,4.0,29.725669570092222,121.45632616830407,29.862877,121.620438,1399.2802530383708,17.581111876546252,1246.9734756758758,1291.8965057934945,1236.1218410773984,0.82765559547353,0.858644904335756,0.8204537554544314,3.602565009914893,-0.8702378045848724,274.3347878157621,249.18557925802025,349.97012868853733,75,65.12906880852992,area mean of anchor-constrained 0.1 degree land-cell surfaces
330300,温州,温州市,浙江,浙江省,330000,prefecture_level_city,5.0,27.901868828824927,120.42922204403537,27.997131,120.695221,1420.9125476163144,18.14268236047144,1247.7397043060244,1300.6087554528258,1239.638706465218,0.820365104093256,0.8565142686814313,0.8150539775927494,4.237185926227016,-0.6492538317767083,274.5033584973127,250.86602886699845,350.9658216626884,100,88.37246701978084,area mean of anchor-constrained 0.1 degree land-cell surfaces
330400,嘉兴,嘉兴市,浙江,浙江省,330000,prefecture_level_city,7.0,30.647097526016235,120.74985034705176,30.749114,120.751304,1494.064577194848,17.429401394208124,1360.0811238767794,1411.646409008359,1350.1051804103745,0.8257056710566493,0.8573246522180887,0.8196571014805281,3.7913389301806877,-0.7334815027775332,299.2185269447893,272.28336523767956,382.24102837585474,38,32.69206351893153,area mean of anchor-constrained 0.1 degree land-cell surfaces
330500,湖州,湖州市,浙江,浙江省,330000,prefecture_level_city,6.0,30.741982715331403,119.86526800034116,30.896222,120.08201,1443.0618285976764,17.432300790733397,1306.8685933060651,1359.9716579928051,1298.0483793942617,0.8241277690894698,0.8566618759366634,0.8185734077928747,4.063382114983871,-0.6749120727961189,287.51174362660817,262.31615601691016,367.50273580200655,52,44.69248955308084,area mean of anchor-constrained 0.1 degree land-cell surfaces
330600,绍兴,绍兴市,浙江,浙江省,330000,prefecture_level_city,10.0,29.719492302874897,120.64410248845553,30.054186,120.578806,1345.0819342862758,17.948344487709484,1185.9575478472311,1235.2619050625574,1178.5882262095445,0.8206937538154504,0.8552721311382251,0.8155855751852157,4.157345876741059,-0.6213815706189063,260.91125320113815,238.26169663592336,333.6812436206463,75,65.1338833025752,area mean of anchor-constrained 0.1 degree land-cell surfaces
330700,金华,金华市,浙江,浙江省,330000,prefecture_level_city,58.0,29.11332051976485,119.96223421626954,29.082171,119.64256,1403.19132835223,18.00280442505241,1234.0976866702788,1288.7116007799739,1228.2384067737612,0.8161985539862581,0.853184673271621,0.8123058277609093,4.425412566573161,-0.47478250383294895,271.50210779993705,248.57126348495572,347.7381751495991,101,88.23836061391535,area mean of anchor-constrained 0.1 degree land-cell surfaces
330800,衢州,衢州市,浙江,浙江省,330000,prefecture_level_city,61.0,28.933478871900274,118.6854573202324,28.973314,118.854512,1377.6247836047469,17.783628469095813,1211.1510384734402,1263.9580890164634,1205.681490563725,0.8153507703350457,0.852714548230846,0.8116669259662835,4.3600714415918285,-0.45159915947470264,266.453833729191,243.79671835707646,341.351873567902,82,71.76370280927206,area mean of anchor-constrained 0.1 degree land-cell surfaces
330900,舟山,舟山市,浙江,浙江省,330000,prefecture_level_city,4.0,29.987981,122.203237,29.987981,122.203237,1471.4267999999995,17.534085616438357,1301.533289366006,1340.2406795933732,1284.5924456445996,0.8386745983821915,0.8636166457493957,0.8277583541182996,2.973983880675224,-1.3016066404001547,286.3379740935109,258.5103749348024,363.6930993167478,0,0.0,full-hourly anchor fallback; no land-grid centre in polygon
331000,台州,台州市,浙江,浙江省,330000,prefecture_level_city,7.0,28.804220742270985,121.08315310854728,28.658667,121.416362,1360.6121700354602,17.93681417727354,1192.3198179413282,1239.7763401020625,1183.5991010280002,0.8226849928323399,0.8565823597721454,0.8166615093613248,3.980183961269157,-0.7314075285928978,262.31095580134354,239.13245687507336,335.0999197145244,83,72.72939978984105,area mean of anchor-constrained 0.1 degree land-cell surfaces
331100,丽水,丽水市,浙江,浙江省,330000,prefecture_level_city,78.0,28.198354657432184,119.52216733600336,28.471099,119.918844,1383.5624606641807,18.009616803514565,1208.127869444122,1260.943290637946,1202.664384842519,0.8148689288467358,0.8529031252527622,0.8111783160306366,4.37167476470226,-0.45222734611005677,265.7887350319315,243.2152133549899,340.49767227282814,159,140.1257522666781,area mean of anchor-constrained 0.1 degree land-cell surfaces
340100,合肥,合肥市,安徽,安徽省,340000,prefecture_level_city,30.0,31.75887713283621,117.36946724625881,31.83,117.23,1467.0944169821453,16.62420595831215,1346.0639262805175,1396.7234555595592,1336.2941790361779,0.8263508077218847,0.8575304714754838,0.8203528092295546,3.7635307127667827,-0.7258011342251569,296.13473646860626,269.40497305788523,378.3308653420616,108,91.8262424178033,area mean of anchor-constrained 0.1 degree land-cell surfaces
340200,芜湖,芜湖市,安徽,安徽省,340000,prefecture_level_city,7.0,31.19236306584572,118.13276112852216,31.354466,118.427684,1465.180912895955,16.96266669191673,1340.8191917784643,1393.6925386291095,1332.0344361752957,0.8240108713985862,0.8561298423185275,0.8186097275424149,3.9433614297028408,-0.6551782415581742,294.9808922571318,268.8203590523437,377.1248493105807,55,47.0484032240342,area mean of anchor-constrained 0.1 degree land-cell surfaces
340300,蚌埠,蚌埠市,安徽,安徽省,340000,prefecture_level_city,22.0,33.11970859777297,117.31628699234183,32.918526,117.382719,1462.4036690000048,15.769418635540594,1357.6074764230266,1405.7124183778394,1347.2092586607343,0.8292526852515901,0.8585529164599888,0.8229013458275959,3.5433615967965792,-0.7659222524090015,298.67432326877406,271.1387960822197,381.42113661946433,55,46.06386257868484,area mean of anchor-constrained 0.1 degree land-cell surfaces
340400,淮南,淮南市,安徽,安徽省,340000,prefecture_level_city,52.0,32.4689626234682,116.77560382113454,32.587392,117.013103,1495.742837202016,16.30478493879785,1381.414124596422,1433.0811718347488,1371.3144601523065,0.8274103137286717,0.8581625907714883,0.8213617743573336,3.740156287559415,-0.7311105528956419,303.9117977641422,276.4177783018837,388.2457878696322,53,44.714223966170664,area mean of anchor-constrained 0.1 degree land-cell surfaces
340500,马鞍山,马鞍山市,安徽,安徽省,340000,prefecture_level_city,16.0,31.642578752046813,118.380196489788,31.670757,118.501671,1443.731428946374,16.27809803102997,1345.5283335801814,1393.3643181283142,1335.244950887889,0.8287090213782471,0.8579733474819383,0.822372629942837,3.555182254754219,-0.7642635562292832,296.01690580687324,268.75705071824086,378.0338084518118,35,29.7965990053174,area mean of anchor-constrained 0.1 degree land-cell surfaces
