adcode,city,city_fullname,province,province_fullname,province_code,admin_type,lat,lon,altitude_m,ghi_kwh_m2,tair_mean,csi_yield_kwh_per_kwp,perovskite_yield_kwh_per_kwp,tandem_yield_kwh_per_kwp,perovskite_advantage_pct,tandem_advantage_pct,csi_yield_kwh_per_m2,perovskite_yield_kwh_per_m2,tandem_yield_kwh_per_m2,csi_PR,perovskite_PR,tandem_PR
320900,盐城,盐城市,江苏,江苏省,320000,prefecture_level_city,33.349613,120.157684,2.0,1534.81945,15.550751141552514,1446.2473150035305,1494.151479827587,1434.238339888053,3.3123079522494825,-0.8303541856842345,318.17513205368084,288.19723587020815,406.0607617313571,0.8324076220264475,0.8599795258859604,0.8254956904949963
321000,扬州,扬州市,江苏,江苏省,320000,prefecture_level_city,32.396284,119.407354,21.0,1507.89127,16.6441404109589,1405.6998725019914,1457.484420241279,1395.0050066205852,3.683897875519948,-0.7608214307062933,309.2546744400156,281.1247633913925,394.9530422200438,0.8297457980646135,0.8603127858917318,0.8234329142125528
321100,镇江,镇江市,江苏,江苏省,320000,prefecture_level_city,32.190018,119.418994,13.0,1544.51395,16.70625799086758,1421.2387734203187,1472.5031032483705,1410.9092137808284,3.6070173982574616,-0.7267997350389965,312.6732404075146,284.0216202278587,399.4558325127129,0.8270408823393489,0.8568723908560311,0.8210299513978424
321200,泰州,泰州市,江苏,江苏省,320000,prefecture_level_city,32.458915,119.918147,16.0,1516.66445,16.190937214611875,1419.9925762259477,1469.5243868445789,1409.3851869065788,3.4881739135761425,-0.747003153182757,312.3990764019738,283.4470748450084,399.0243508710318,0.8293691838921743,0.8582990234119403,0.8231737699369737
321300,宿迁,宿迁市,江苏,江苏省,320000,prefecture_level_city,33.964533,118.269722,31.0,1502.87445,15.083489726027397,1412.473576627988,1458.7129424524142,1401.0398010679685,3.273644660653674,-0.8094859790096387,310.7448927328505,281.36172511196395,396.661609870235,0.8320094860205206,0.8592465201357635,0.8252744858871544
330100,杭州,杭州市,浙江,浙江省,330000,prefecture_level_city,30.27,120.15,10.0,1277.5606,16.988216894977167,1148.2027874602722,1193.5231634073407,1140.8005502241786,3.947070712771339,-0.6446803053375971,252.6051870483056,230.21098013486136,322.982817795638,0.8220996936375753,0.8545485498749269,0.8167997788224531
330200,宁波,宁波市,浙江,浙江省,330000,prefecture_level_city,29.862877,121.620438,4.0,1420.5856,17.16246232876712,1278.8591598982127,1324.5323362203808,1266.8828452133994,3.5714000223295406,-0.9364842556835229,281.34965427934424,255.48049396134252,358.6791670845273,0.829860358604688,0.8594979916371998,0.8220888470021962
330300,温州,温州市,浙江,浙江省,330000,prefecture_level_city,27.997131,120.695221,5.0,1483.0596,17.81637899543379,1320.2328588802536,1374.908233663601,1309.8163029534733,4.141343280133181,-0.7889938397393825,290.4518887316364,265.1971756991892,370.83446378023285,0.8249044336773298,0.8590665580089467,0.8183959885118787
330400,嘉兴,嘉兴市,浙江,浙江省,330000,prefecture_level_city,30.749114,120.751304,7.0,1559.91015,17.514739726027397,1423.886459195459,1478.379412880487,1413.378575671752,3.827057511019394,-0.7379720100466725,313.2557326012097,285.1550636678029,400.1549568789581,0.8263338101577336,0.8579580803054677,0.8202356979292172
330500,湖州,湖州市,浙江,浙江省,330000,prefecture_level_city,30.896222,120.08201,6.0,1501.04012,17.264667808219176,1364.3776217861296,1417.7517165497704,1355.0172747886857,3.911973775542288,-0.6860525156657249,300.1637586319938,273.4609786064227,383.63173780641495,0.8248001555892303,0.857066121376513,0.8191415933725955
330600,绍兴,绍兴市,浙江,浙江省,330000,prefecture_level_city,30.054186,120.578806,10.0,1339.2468499999998,17.885973744292237,1181.2971087030107,1232.1698654976688,1174.8729604217324,4.306516660361015,-0.5438215529310564,259.8859542603848,237.66529307990305,332.6293796355076,0.8185145703939946,0.8537640367354943,0.814063311746311
330700,金华,金华市,浙江,浙江省,330000,prefecture_level_city,29.082171,119.64256,58.0,1475.01775,18.49958561643836,1296.5086752047348,1357.8384201687936,1291.6197252916677,4.730376752347931,-0.37708578481321364,285.2325564670123,261.9046895406966,365.68265882511406,0.8135076804529446,0.8519896586476555,0.810440058631593
330800,衢州,衢州市,浙江,浙江省,330000,prefecture_level_city,28.973314,118.854512,61.0,1352.101,17.64333904109589,1187.5445019642325,1241.529957873633,1182.0247272261922,4.545973293641392,-0.46480571708348295,261.26038389994864,239.47070088939364,334.6541838786926,0.8154525060048387,0.8525227591501482,0.8116622361368278
330900,舟山,舟山市,浙江,浙江省,330000,prefecture_level_city,29.987981,122.203237,4.0,1471.4267999999995,17.534085616438357,1301.533289366006,1340.2406795933732,1284.5924456445996,2.973983880675224,-1.3016066404001547,286.3379740935109,258.5103749348024,363.6930993167478,0.8386745983821915,0.8636166457493957,0.8277583541182996
331000,台州,台州市,浙江,浙江省,330000,prefecture_level_city,28.658667,121.416362,7.0,1361.7081,17.902469178082193,1192.4734250779786,1239.5944937000625,1182.7511994412775,3.9515403556269924,-0.8152991448061253,262.34474944817083,239.09738169620636,334.85986228850084,0.8244547441160585,0.8570334060436858,0.8177329716379668
331100,丽水,丽水市,浙江,浙江省,330000,prefecture_level_city,28.471099,119.918844,78.0,1356.72702,17.089712328767124,1186.8909983300769,1241.3068933424736,1181.6696517225605,4.584742414337839,-0.43991795496491903,261.11661277385014,239.4276754116099,334.55365509943255,0.8141983454603449,0.8515272423415021,0.8106165407496375
340100,合肥,合肥市,安徽,安徽省,340000,prefecture_level_city,31.83,117.23,30.0,1460.78815,16.84859589041096,1338.890698921438,1388.7069929117386,1328.3272256672076,3.7207140232156988,-0.7889720395204636,294.5566228648339,267.8587293150318,376.0752659317608,0.8280714464143648,0.8588816168433492,0.8215381942349027
340200,芜湖,芜湖市,安徽,安徽省,340000,prefecture_level_city,31.354466,118.427684,7.0,1453.9334,16.803874429223743,1337.3101711581758,1388.0229671625336,1328.1518093207544,3.792149128757316,-0.684834530906897,294.20890596705755,267.72679200288746,376.0256021532382,0.8252429080469101,0.8565373497945427,0.8195913596487446
340300,蚌埠,蚌埠市,安徽,安徽省,340000,prefecture_level_city,32.918526,117.382719,22.0,1382.5926000000002,15.695915525114152,1275.9772051529303,1321.103295136841,1266.2142470361814,3.5365906069225073,-0.7651357780783186,280.71562279514364,254.81908835735683,358.4898739401574,0.8288042750348147,0.858115689175468,0.8224627969962806
340400,淮南,淮南市,安徽,安徽省,340000,prefecture_level_city,32.587392,117.013103,52.0,1539.54165,16.303711187214613,1428.4158918420987,1480.9462139631505,1417.7207071958337,3.6775229413968713,-0.7487444453220471,314.2522100470255,285.6501573628128,401.3842987429776,0.8284158454918389,0.858881028259968,0.8222131278645509
340500,马鞍山,马鞍山市,安徽,安徽省,340000,prefecture_level_city,31.670757,118.501671,16.0,1406.142,15.839179223744294,1329.9238267338094,1373.7026406759076,1318.856642760233,3.291828679362463,-0.8321667565545199,292.58390650241824,264.9646366485449,373.3939597622812,0.8317764061853719,0.8591570604723523,0.8248546394442333
340600,淮北,淮北市,安徽,安徽省,340000,prefecture_level_city,33.957691,116.792965,32.0,1542.6736500000002,15.290317351598173,1443.763912397431,1494.0213341385652,1432.6983734242226,3.480999996576961,-0.7664368722746118,317.6287822392744,288.1721329081973,405.6247672819322,0.83025373989629,0.85915487255366,0.8238903691002859
340700,铜陵,铜陵市,安徽,安徽省,340000,prefecture_level_city,30.947507,117.805956,10.0,1468.00365,17.44734817351598,1320.4447311149283,1375.4486438581712,1312.810103403256,4.165559636623328,-0.5781860862306476,290.49850072914666,265.30141193387743,371.68206689981287,0.8207170136591095,0.8549044703109937,0.8159717420788047
340800,安庆,安庆市,安徽,安徽省,340000,prefecture_level_city,30.534093,117.109842,13.0,1439.0984500000002,17.523010273972602,1306.7403272927086,1358.7869443434404,1297.8754706934917,3.982934938463356,-0.6783946599079105,287.4835250395696,262.0876442470834,367.453781986736,0.8238421081964569,0.8566552033615867,0.8182532073283793
341000,黄山,黄山市,安徽,安徽省,340000,prefecture_level_city,29.717284,118.332438,125.0,1356.7861200000002,16.59772602739726,1200.1439840823905,1252.9698796334303,1193.6073247995707,4.4016298253937824,-0.5446562553756862,264.0322762624545,241.6772735657634,337.9334424668021,0.8189325359358374,0.854978914687443,0.8144721686515561
341100,滁州,滁州市,安徽,安徽省,340000,prefecture_level_city,32.257877,118.328012,32.0,1477.0354,16.030682648401825,1358.0795849106153,1406.6370628078323,1347.5691508293328,3.575451574173605,-0.773918862934253,298.77818737197674,271.3171447787772,381.5230290902329,0.8284396625741685,0.8580601215307551,0.822028211757478
341200,阜阳,阜阳市,安徽,安徽省,340000,prefecture_level_city,32.89303,115.808881,32.0,1490.8605,16.603034246575344,1385.216032133044,1435.7397113114262,1374.9744284705068,3.6473501610129633,-0.7393506445898312,304.7482193221781,276.9305668236463,389.2819960659052,0.8284961605043287,0.8587143165484697,0.8223706688012381
341300,宿州,宿州市,安徽,安徽省,340000,prefecture_level_city,33.64929,116.958806,26.0,1542.0727000000002,15.745873287671234,1431.8932521918207,1482.5552677855453,1420.886149477528,3.53811399810533,-0.768709727309902,315.0172310617531,285.96051736997487,402.280497002621,0.8296624689691124,0.859016872920735,0.8232847728663073
341500,六安,六安市,安徽,安徽省,340000,prefecture_level_city,31.737958,116.514647,78.0,1406.1663500000002,16.506151826484018,1273.662162202751,1326.9350497837977,1266.653125364315,4.1826544873495575,-0.5503058068643707,280.2063121891761,255.943937873766,358.6141289285181,0.8204606839249501,0.8547777195380758,0.815945641138272
341600,亳州,亳州市,安徽,安徽省,340000,prefecture_level_city,33.847728,115.773048,38.0,1608.2578000000003,16.171421232876714,1501.9581331868849,1556.3659698665192,1491.6685390870068,3.622460272190864,-0.6850786232000639,330.4315398951461,300.1973873289905,422.32036781254095,0.8273696091102509,0.8573407445044506,0.8217014767833828
341700,池州,池州市,安徽,安徽省,340000,prefecture_level_city,30.676633,117.490209,12.0,1520.40485,16.780374429223745,1367.249974840587,1423.70318119921,1359.4206155416036,4.128960131464265,-0.5726355416386886,300.79567773941454,274.6089182126169,384.8784091932865,0.8198923165110983,0.8537453433807805,0.815197321703591
341800,宣城,宣城市,安徽,安徽省,340000,prefecture_level_city,30.941499,118.754004,30.0,1491.0709,17.67311073059361,1363.5979994794395,1420.5950716115678,1356.1229638080472,4.179902885886255,-0.5481847050410771,299.9922413349107,274.00941501362166,383.9447798671055,0.8208894043804863,0.8552017842841207,0.8163894142203697
350100,福州,福州市,福建,福建省,350000,prefecture_level_city,26.07,119.3,15.0,1402.05355,18.9110502283105,1204.0708122592714,1257.32705934895,1194.8165543842274,4.4230162003304985,-0.768580865911006,264.8961804237758,242.5177018403768,338.27579887479783,0.821513695071699,0.8578493788926539,0.8151996980005394
350200,厦门,厦门市,福建,福建省,350000,prefecture_level_city,24.482274,118.083933,10.0,1661.1800499999997,22.14351598173516,1451.082074299689,1521.067811503039,1441.7577952433328,4.823003360242439,-0.6425742017973968,319.2387815149761,293.3889533723224,408.1896657527126,0.8196287934940346,0.8591595177457663,0.8143620703165386
350300,莆田,莆田市,福建,福建省,350000,prefecture_level_city,25.456984,119.002928,16.0,1462.29165,20.03405936073059,1265.2086413171944,1318.8002191127212,1253.7104136207718,4.23578973818366,-0.9088009140098774,278.3465333697603,254.37486288683968,354.9497955724158,0.8268208934505119,0.8618432880084472,0.819306737613609
350400,三明,三明市,福建,福建省,350000,prefecture_level_city,26.26688,117.634019,157.0,1401.62454,18.09908447488584,1209.862340719724,1271.7004278470558,1205.8612940596768,5.111167200273847,-0.330702636604685,266.1703195793549,245.29008812598687,341.4027794337526,0.8116421831375206,0.853126572185632,0.808958061038089
350500,泉州,泉州市,福建,福建省,350000,prefecture_level_city,24.87736,118.671177,32.0,1574.709,21.00033675799087,1379.3181776561146,1434.075371910431,1365.6065301262224,3.969874039314525,-0.9940888006850224,303.4506883898384,276.60954313803444,386.6297618927489,0.8290715153835032,0.8619846102400645,0.8208298082994062
350600,漳州,漳州市,福建,福建省,350000,prefecture_level_city,24.518038,117.642089,21.0,1522.9888999999998,21.31009589041096,1294.5199372301647,1363.7398420847846,1291.0212402039351,5.347148611919184,-0.2702698448751262,284.79503311874765,263.0429767270057,365.51321605967496,0.8079513416336216,0.8511537005827662,0.805767692795922
350700,南平,南平市,福建,福建省,350000,prefecture_level_city,27.385771,118.075416,173.0,1455.45065,19.05265296803653,1266.5579809552123,1332.1216658017122,1264.4185999433016,5.176524551766115,-0.16891299443687613,278.64338876444816,256.9443507636663,357.9814913331268,0.8075154126312398,0.8493166462253915,0.8061514141672251
350800,龙岩,龙岩市,福建,福建省,350000,prefecture_level_city,25.078642,117.012487,330.0,1465.7247,18.29024200913242,1263.4540920519685,1324.768843304353,1257.746648413892,4.852946508947031,-0.45173336126578256,277.9605316545858,255.5261122863816,356.09253212396345,0.8135881581993453,0.8530711563198867,0.809912909065451
350900,宁德,宁德市,福建,福建省,350000,prefecture_level_city,26.669717,119.543146,5.0,1379.1453,19.60898401826484,1181.775572093327,1244.5972007480689,1177.8749224113503,5.3158679311219315,-0.3300668734476542,259.99121644536336,240.06232157182737,333.4792934457101,0.8112161951691021,0.8543393767401641,0.8085386392368067
360100,南昌,南昌市,江西,江西省,360000,prefecture_level_city,28.68,115.86,25.0,1490.6787,19.00066552511416,1322.9678978707077,1380.8454461089966,1315.7601524923375,4.37482635303863,-0.544816347393684,291.0535986763546,266.3423662897273,372.5172831584655,0.8178732247104457,0.8536537580795251,0.8134173176812672
360200,景德镇,景德镇市,江西,江西省,360000,prefecture_level_city,29.277051,117.179586,31.0,1428.7388999999998,18.181205479452053,1257.230510788106,1316.632521298281,1251.8528813811022,4.724830490546905,-0.4277361518718381,276.5913406663409,253.956749645473,354.4238920770179,0.8145694250677277,0.8530564496300002,0.8110852171546182
360300,萍乡,萍乡市,江西,江西省,360000,prefecture_level_city,27.662172,113.881909,113.0,1406.48975,18.631962328767123,1227.585888097632,1287.2812901222176,1222.8240911270514,4.862828955870002,-0.38789929215951036,270.0695088597248,248.29538009323383,346.2052771126322,0.8116039978249493,0.8510709120381794,0.8084557916622481
360400,九江,九江市,江西,江西省,360000,prefecture_level_city,29.663841,115.948599,34.0,1538.9203799999998,17.013445205479456,1397.8067211334749,1454.415309709514,1388.2995170675306,4.049815165442583,-0.6801515490092225,307.5181771943897,280.5327824685902,393.0545877442644,0.8245325034882338,0.8579245458585036,0.8189244328936741
360500,新余,新余市,江西,江西省,360000,prefecture_level_city,27.822336,114.912298,73.0,1362.6331,19.511246575342465,1181.2587425190763,1239.5585400374496,1175.998725204391,4.9353960669147545,-0.4452891754661903,259.877513680746,239.09044682626555,332.94810553514594,0.813048360628035,0.853175517440586,0.809427944286853
360600,鹰潭,鹰潭市,江西,江西省,360000,prefecture_level_city,28.275282,117.034336,30.0,1386.2313,19.41838698630137,1209.1109750024953,1267.6948272866684,1204.689256517797,4.845200605680744,-0.3656999709798381,266.0050187460743,244.51747368555743,341.0709528162389,0.8124404950654495,0.8518048668531562,0.8094694004107665
360700,赣州,赣州市,江西,江西省,360000,prefecture_level_city,25.834323,114.928769,105.0,1474.42825,19.29291324200913,1296.9346306745904,1356.2723215857764,1290.2411063145396,4.575226037438895,-0.5161034489895022,285.326266883249,261.60261489243004,365.2923449864576,0.8156237863523307,0.8529404181930677,0.8114143238601875
360800,吉安,吉安市,江西,江西省,360000,prefecture_level_city,27.094676,114.961914,54.0,1351.4108,19.49432191780822,1193.6870643995062,1249.4457459719083,1187.2164095196235,4.671130586511962,-0.542072966430085,262.61175070541543,240.99752616812677,336.12405008440453,0.8167862315422845,0.8549393830302745,0.8123586541875706
360900,宜春,宜春市,江西,江西省,360000,prefecture_level_city,27.819348,114.411521,89.0,1410.85135,18.568279680365297,1243.8239447335343,1302.6784089719638,1238.461437997065,4.731735909058887,-0.4311306884848598,273.6418894344889,251.2652309770104,350.6325140682353,0.8131226984555989,0.8515975171631313,0.8096170769675207
361000,抚州,抚州市,江西,江西省,360000,prefecture_level_city,27.952113,116.353049,46.0,1319.1412000000005,19.3656198630137,1144.557642829879,1200.8802480302877,1140.0566569014868,4.920905954649268,-0.3932511356320667,251.80325340798123,231.63004070604327,322.77220713152576,0.8118660261909183,0.8518171898175214,0.8086733538231116
361100,上饶,上饶市,江西,江西省,360000,prefecture_level_city,28.458537,117.938085,93.0,1406.2038,18.427184931506847,1245.5006010667885,1303.114860801451,1240.2915166408743,4.625791403497925,-0.4182321888445917,274.0107546657032,251.3494153535926,351.1506449168302,0.8151190695265687,0.8528247773730009,0.811709979200398
370100,济南,济南市,山东,山东省,370000,prefecture_level_city,36.65,117.0,50.0,1578.29725,13.51402511415525,1547.1429596880655,1594.0595510726012,1534.6165022398673,3.032466462827399,-0.8096509356009252,340.37222430623586,307.46785893799733,434.4797712726535,0.8357156291906966,0.8610584253705112,0.8289492497799908
370200,青岛,青岛市,山东,山东省,370000,prefecture_level_city,36.066662,120.377532,7.0,1678.12945,13.714245433789952,1662.0113566640111,1697.7099456549174,1641.0850862416464,2.1479148651884383,-1.2590931065818878,365.6433290456952,327.46031460181456,464.6230976068218,0.8493572456343337,0.8676007161718685,0.838663047104298
370300,淄博,淄博市,山东,山东省,370000,prefecture_level_city,36.813262,118.048913,43.0,1555.2365,14.104368721461189,1522.8992723293711,1569.102810598139,1511.9364154937737,3.033919518399708,-0.7198674945079642,335.03860097169434,302.65411433567624,428.05859771723806,0.8336037286596615,0.8588945948895746,0.8276028863840342
370400,枣庄,枣庄市,山东,山东省,370000,prefecture_level_city,34.811652,117.317849,90.0,1558.5971000000002,14.542751141552513,1473.4198638081011,1521.7193365708893,1461.5550452363018,3.278052234069695,-0.8052571343197701,324.153106369995,293.5146218377958,413.7946521686793,0.8325836486508658,0.8598761755459644,0.8258792094209249
370500,东营,东营市,山东,山东省,370000,prefecture_level_city,37.433161,118.668867,5.0,1636.98356,13.734488584474883,1634.7074334230103,1678.6102479499518,1619.147237816018,2.685668005742836,-0.9518642473173244,359.63645228771287,323.7762971786529,458.41206615220807,0.8424893448764944,0.8651158116636348,0.8344699900151572
370600,烟台,烟台市,山东,山东省,370000,prefecture_level_city,37.46358,121.442548,8.0,1598.4639500000003,12.604812785388129,1569.9254595422767,1607.6059167360024,1552.8366363107066,2.400143074608896,-1.0885117588036675,345.38438565957176,310.080729984198,439.6382455052067,0.8440931088609374,0.864352551156514,0.8349050561157346
370700,潍坊,潍坊市,山东,山东省,370000,prefecture_level_city,36.707224,119.155839,44.0,1545.4896,13.267614155251142,1537.6291072676645,1580.512694532386,1524.8921553286234,2.788942213829748,-0.8283500799275534,338.2791720192602,304.85489320973613,431.72661957931086,0.837852560116287,0.8612197838550235,0.8309122077648887
370800,济宁,济宁市,山东,山东省,370000,prefecture_level_city,35.415565,116.581825,42.0,1580.3490499999998,14.52112214611872,1519.0950561768143,1567.8322753212674,1507.1478765798863,3.2083060863296264,-0.7864668868711955,334.201671516999,302.4090489860022,426.7028692411013,0.8334341175937918,0.860173235114101,0.8268794342350295
370900,泰安,泰安市,山东,山东省,370000,prefecture_level_city,36.201534,117.080896,171.0,1615.3313,13.248535388127854,1591.4680330041622,1640.3929575478144,1579.385772738808,3.0742008968473122,-0.7591896296243461,350.1237625869508,316.404810682775,447.1548222564223,0.8342442957964601,0.8598906414197324,0.8279107996170406
371000,威海,威海市,山东,山东省,370000,prefecture_level_city,37.512283,122.115462,31.0,1619.1782,13.142348173515982,1615.1755466006737,1646.7378196653096,1593.622995922242,1.9541079067883604,-1.3343782181318709,355.33942742586254,317.62863018764256,451.18565697198,0.8521973426146879,0.8688501982681619,0.840825806899339
371100,日照,日照市,山东,山东省,370000,prefecture_level_city,35.4172,119.521422,62.0,1618.1312000000005,14.080747716894978,1590.0375321462786,1629.2064241053088,1571.828436083298,2.463394175743683,-1.1451991349161195,349.80905168333265,314.2471124435899,445.0151933023977,0.8451528131932149,0.8659722583695505,0.8354741304878072
371300,临沂,临沂市,山东,山东省,370000,prefecture_level_city,35.104164,118.35071,69.0,1513.98645,13.733956621004566,1442.282721404269,1487.1870525826664,1430.144732968315,3.113420864854888,-0.8415817686657112,317.30291948056293,286.8539124465102,404.90178201520536,0.8343538129101649,0.8603307586080222,0.8273320433345458
371400,德州,德州市,山东,山东省,370000,prefecture_level_city,37.435623,116.35334,21.0,1658.042,14.27063812785388,1635.6183575348423,1684.5711455083,1623.191737449165,2.9929223860777787,-0.7597505878086608,359.8368560475445,324.9260562377676,459.5571426406709,0.8340698494978968,0.8590329127390443,0.8277329989136016
371500,聊城,聊城市,山东,山东省,370000,prefecture_level_city,36.45577,115.979558,39.0,1655.10245,14.79437899543379,1618.8487429980105,1670.14983639027,1606.6250008347972,3.1689862078932096,-0.7550885909560434,356.1475324689332,322.1444229953833,454.8667773771416,0.8332633654706656,0.8596693665978578,0.8269714888653803
371600,滨州,滨州市,山东,山东省,370000,prefecture_level_city,37.382037,117.964828,11.0,1608.1908,13.974915525114154,1586.3543220022686,1633.552328134447,1574.4999261916803,2.9752499474774208,-0.74727289144495,348.9987436109896,315.0853658238291,445.7715440972399,0.8352273232383253,0.8600774237342906,0.828985895869824
371700,菏泽,菏泽市,山东,山东省,370000,prefecture_level_city,35.234701,115.473795,54.0,1489.14925,14.99370890410959,1417.394676284447,1463.3419827682296,1406.7600834105883,3.24167342043562,-0.7502915773421881,311.8275371165597,282.2545908232128,398.2811330281113,0.8315846670911778,0.8585419262126905,0.8253453573755237
410100,郑州,郑州市,河南,河南省,410000,prefecture_level_city,34.75,113.62,100.0,1573.1471500000002,15.945391552511415,1477.2523802091996,1530.2469054488042,1468.0460368500978,3.587371118813154,-0.6232072110655906,324.9962618935124,295.1594495627541,415.6323781071001,0.8262571104324343,0.8558980193792275,0.8211078165382772
410200,开封,开封市,河南,河南省,410000,prefecture_level_city,34.798963,114.308423,76.0,1621.6655,15.668352739726028,1560.9703904886608,1612.512883316048,1548.586768158766,3.301951987138696,-0.7933284580765143,343.4142659925374,311.0272030988515,438.4350251958337,0.83269670451325,0.8601919498947638,0.8260906845868811
410300,洛阳,洛阳市,河南,河南省,410000,prefecture_level_city,34.620728,112.447644,147.0,1547.49655,15.57871232876712,1459.9078493629795,1515.4443454897553,1452.0727388865068,3.804109701239611,-0.5366852763954544,321.1804564395249,292.3042793061927,411.11002686458346,0.8234282341366606,0.8547523474741994,0.8190090160423661
410400,平顶山,平顶山市,河南,河南省,410000,prefecture_level_city,33.76799,113.186326,119.0,1482.95705,16.360553652968036,1386.2169052320817,1441.0956378483863,1377.895965130602,3.958884963036624,-0.6002624892304742,304.9684119041464,277.9636369268556,390.1091399015085,0.8241998342221161,0.8568289575245083,0.819252471780981
410500,安阳,安阳市,河南,河南省,410000,prefecture_level_city,36.098605,114.38639,70.0,1646.68295,15.443626712328768,1576.7929078521647,1632.5919049566728,1566.760773350291,3.5387650988686126,-0.6362366580871526,346.8952277197108,314.9001159955238,443.5804394457109,0.8277162395269502,0.8570071729289978,0.8224500053861393
410600,鹤壁,鹤壁市,河南,河南省,410000,prefecture_level_city,35.748398,114.291376,90.0,1600.08025,14.93261301369863,1541.5119505697194,1592.3086489079128,1530.434323148596,3.2952516728410597,-0.7186209238941865,339.1333994861386,307.13013871956235,433.2957150525198,0.8303165794449184,0.8576776004189538,0.8243497507704648
410700,新乡,新乡市,河南,河南省,410000,prefecture_level_city,35.304174,113.920885,70.0,1551.0871000000002,15.329946347031962,1522.937802056461,1572.1087390245575,1511.6788186047336,3.228689766693016,-0.7392937148532286,335.047077530909,303.233908469948,427.9856670291689,0.832353541160587,0.8592276547667462,0.8262000037454287
410800,焦作,焦作市,河南,河南省,410000,prefecture_level_city,35.216238,113.235537,101.0,1553.3522,15.31679794520548,1483.9043948742085,1536.2459165003454,1474.7484113757612,3.527283954878646,-0.6170197709552183,326.4597084441164,296.3165600875909,417.5299506580557,0.8266588191022919,0.8558174229900762,0.8215581707500857
410900,濮阳,濮阳市,河南,河南省,410000,prefecture_level_city,35.762735,115.023356,56.0,1646.7397,15.414235159817354,1568.0755577980012,1622.2387633842432,1557.3350908763666,3.4541196256066664,-0.6849457520221258,344.97740635135455,312.9031653355469,440.9118454618836,0.8290527420801271,0.857689215550947,0.8233741805412264
411000,许昌,许昌市,河南,河南省,410000,prefecture_level_city,34.038877,113.846131,71.0,1639.4976,16.459139269406393,1550.864289613129,1608.5536445765283,1540.9995985849812,3.7198196740857448,-0.6360769987558634,341.1909187494607,310.26353109083567,436.2869499625663,0.8262973695609107,0.8570341416802906,0.8210414820518089
411100,漯河,漯河市,河南,河南省,410000,prefecture_level_city,33.581868,114.010675,66.0,1576.3415,16.402978310502284,1483.7721584782507,1539.3035156993622,1473.357637893141,3.74257980942736,-0.7018948647608325,326.43061637092137,296.90632066371217,417.13619564255896,0.8281912382023886,0.8591869562667975,0.8223782064310469
411200,三门峡,三门峡市,河南,河南省,410000,prefecture_level_city,34.774183,111.194488,368.0,1697.34145,14.32585616438356,1630.883727808359,1684.931418472204,1619.4999016298736,3.314012503912611,-0.698015804828922,358.795235141617,324.9955469646167,458.5119121351989,0.8283772703547528,0.8558297966738794,0.8225950660840663
411300,南阳,南阳市,河南,河南省,410000,prefecture_level_city,33.018151,112.579017,124.0,1573.4577,16.285987442922373,1447.577982898723,1505.2440619055158,1438.2998793645463,3.9836250404498896,-0.640939807304719,318.467879655616,290.33681243703074,407.2106625307986,0.8246334464015425,0.8574837508643193,0.8193480423792063
411400,商丘,商丘市,河南,河南省,410000,prefecture_level_city,34.416531,115.650849,66.0,1493.5121,15.608850456621008,1406.768283072966,1455.9409067794315,1396.3628761107925,3.4954316427330934,-0.7396674411398907,309.48972529956137,280.8270450413868,395.3374814754945,0.8300482537018188,0.8590620230116658,0.8239086570234362
411500,信阳,信阳市,河南,河南省,410000,prefecture_level_city,32.150569,114.085171,101.0,1409.3899,16.075811643835614,1283.1030857411215,1331.8227267851094,1274.0643542948974,3.797016902647954,-0.7044431228223069,282.2833200856592,256.8866903460702,360.7123919446585,0.8253714522034246,0.8567109457532193,0.8195571797706388
411600,周口,周口市,河南,河南省,410000,prefecture_level_city,33.636199,114.695739,47.0,1591.03795,16.257747716894976,1486.2723694261203,1540.5383803807988,1476.179167304697,3.651148475271171,-0.6790950520946915,326.9806640289172,297.14450574244654,417.9350254815336,0.8274646891866648,0.8576766535693111,0.8218454174245675
411700,驻马店,驻马店市,河南,河南省,410000,prefecture_level_city,33.015849,114.016105,78.0,1507.5301,16.262751141552513,1408.999691814901,1460.1045209098938,1398.2300385279325,3.627029118023839,-0.7643474551152329,309.98063633791946,281.63013769954745,395.8661114613859,0.8293631042289357,0.8594443455134656,0.823023888448097
420100,武汉,武汉市,湖北,湖北省,420000,prefecture_level_city,30.59,114.3,30.0,1503.7993,18.597416666666668,1335.5252648199794,1392.1012560967547,1326.9658034134147,4.236235192780224,-0.6409059889794344,293.8162256806588,268.5134268346236,375.6898208198582,0.8211851463811835,0.855972480550067,0.815922121597417
420200,黄石,黄石市,湖北,湖北省,420000,prefecture_level_city,30.203503,115.03361,26.0,1384.49685,17.784648401826487,1245.7317730445734,1296.206528288844,1238.1938675589602,4.0518156746464085,-0.6050985973642287,274.0616126163426,250.01691168078204,350.5567596744975,0.8210502811380844,0.8543177251259657,0.8160821174032628
420300,十堰,十堰市,湖北,湖北省,420000,prefecture_level_city,32.631248,110.793602,314.0,1307.4476499999998,14.183834474885847,1213.8783016818222,1259.1289593959868,1205.4536473411838,3.7277754822266918,-0.6940279210004952,267.05383299796745,242.8652587112038,341.2873667213568,0.8286751314245568,0.8595662798011112,0.8229238946380829
