elapsed_days,ambient_temperature_c,tandem_cell_temperature_c,irradiance_suns,jsc_a,voc_v,fill_factor,power_density_w_m2,pce_pct,day_cluster,model_lumped_power_w,model_matched_power_w,measured_relative_efficiency,model_relative_efficiency,sensitivity_relative_efficiency
5.83333,28.7,39.0,0.54416,0.01198,1.62338,0.68379,11.38563,20.92332,5,3.635689752611778,3.615181834543923,0.9773427455376693,1.0527034392545844,1.0191755278951
5.84028,29.5,40.9,0.58946,0.0129,1.62641,0.68481,12.30738,20.87911,5,3.912760887321269,3.8877909868234957,0.9752776658667461,1.0450837119199832,1.0168271724566467
5.84722,30.0,43.1,0.62906,0.01381,1.62838,0.68508,13.19366,20.97362,5,4.143966782366224,4.113971717584528,0.9796922933197872,1.0362671745935177,1.0123216963238855
5.85417,30.2,45.4,0.65769,0.01448,1.63529,0.68609,13.91888,21.16322,5,4.298497164600702,4.263525796977702,0.9885486404269357,1.027188543131786,1.0062256379445524
5.86111,30.8,47.4,0.6839,0.01511,1.63757,0.68644,14.54431,21.26662,5,4.438670977986136,4.399125648240866,0.9933785259273532,1.0192395632368185,1.0008608684402471
5.86806,31.4,48.8,0.71282,0.01575,1.64822,0.68344,15.19615,21.31832,5,4.602434562826252,4.558980866104756,0.9957934686775619,1.013422175804697,0.9977070722863598
5.875,30.7,48.7,0.73476,0.0163,1.65203,0.68311,15.75468,21.442,5,4.743149244419953,4.698628945407427,1.0015706470014656,1.0132769293636215,0.999440791739316
5.88194,31.0,49.6,0.76581,0.017,1.6565,0.68037,16.41343,21.43271,5,4.925181515884322,4.877324359219614,1.001136704677492,1.0091671750155435,0.9979447895657678
5.88889,31.9,48.6,0.7849,0.01743,1.65765,0.67964,16.81837,21.42741,5,5.06176437455775,5.014636353928522,1.0008891380125768,1.0123428643219887,1.0026145653514866
5.89583,32.0,49.4,0.80897,0.01798,1.66116,0.67831,17.35365,21.45143,5,5.199836025832807,5.149885735559137,1.0020111288222482,1.0087131603713009,1.000892400678345
5.90278,32.5,48.8,0.81239,0.01804,1.65999,0.67759,17.38368,21.39811,5,5.231491349814262,5.182477573098792,0.9995205147518202,1.0108235996096633,1.0032488512854614
5.90972,33.0,49.8,0.83732,0.01863,1.66148,0.67646,17.9343,21.41864,5,5.370448814047197,5.3181350071709454,1.0004794852481798,1.0063994800840652,1.0007314985011369
5.91667,32.9,49.5,0.85655,0.01912,1.66269,0.67662,18.42783,21.51394,5,5.495825111614534,5.443012886645512,1.0049310141475007,1.006906520853217,1.0026462113039931
5.92361,33.0,50.3,0.85057,0.019,1.66381,0.67388,18.24464,21.4499,5,5.444277843326272,5.390241537188724,1.0019396614642635,1.0041548167033942,0.9994719141648742
5.9375,33.2,51.5,0.90769,0.01951,1.67047,0.66917,18.68369,20.58373,5,5.776166903401237,5.716417028101359,0.9614802618134258,0.9979042302694411,0.9972611183163362
5.94444,32.7,51.2,0.93832,0.01982,1.66959,0.66986,18.98895,20.2372,5,5.970499360329099,5.909579376710403,0.9452936058902183,0.9979484487827257,0.999359540456111
5.95139,33.0,50.9,0.9406,0.01989,1.67157,0.6693,19.06278,20.26666,5,5.990392931164712,5.929973394521632,0.9466697028616139,0.9989650191115469,1.0005280858351258
5.95833,32.1,50.5,0.93105,0.01949,1.669,0.65921,18.36673,19.72682,5,5.939362753980722,5.880328475032555,0.9214534031658171,1.0007626588500431,1.0016945563571888
5.96528,33.1,51.7,0.93248,0.01975,1.66855,0.66636,18.81231,20.17452,5,5.9248658531307585,5.863241298800504,0.942365779747412,0.9963243677535963,0.997347028194252
5.97222,34.0,52.0,0.8057,0.01933,1.67699,0.72302,20.07261,24.91332,5,5.1354387862285975,5.080886675142767,1.163718404596332,0.999237341149957,0.9912410948636993
5.97917,33.9,51.9,0.87806,0.01845,1.67574,0.72736,19.25631,21.93044,5,5.585884987798317,5.527102584319366,1.0243860171545016,0.997414878274989,0.9947231774291737
5.98611,34.6,52.6,0.92422,0.01947,1.6722,0.66038,18.41654,19.92664,5,5.856761814773498,5.793771851190499,0.9307871335400281,0.9933185304894994,0.9937897312547604
5.99306,33.7,52.1,0.90684,0.01918,1.67091,0.66,18.11877,19.98016,5,5.759575303650288,5.69865773408033,0.933287089748755,0.9957364740334722,0.9950369590547017
6.0,34.2,50.8,0.88732,0.01875,1.67058,0.66072,17.72374,19.97441,6,5.6634282811768255,5.606284481888471,1.0554975609227673,0.9959965191966836,0.9937629408016156
6.00694,33.9,51.3,0.85271,0.01795,1.66867,0.70464,18.08257,21.20608,6,5.439780671037617,5.383687176839568,1.1205820705959815,0.9952711617511758,0.990592656651279
6.01389,33.7,51.2,0.76011,0.01725,1.6686,0.6563,16.18294,21.29015,6,4.863738936082962,4.813411229825921,1.1250245387312996,0.9982503711568848,0.9865016583709905
6.02083,34.3,51.0,0.80228,0.01684,1.66794,0.66007,15.8763,19.78901,6,5.13095835677111,5.078439444066293,1.0457005632745224,0.9978546191249001,0.9894172586108783
6.02778,34.3,50.0,0.83091,0.01754,1.67023,0.65118,16.33604,19.66038,6,5.326913753933023,5.274582111482767,1.0389034337842649,1.000684174121643,0.9943822838880254
6.03472,34.1,48.8,0.79145,0.0167,1.66954,0.65288,15.5885,19.69605,6,5.099746108690093,5.05188910143121,1.0407883254029966,1.0062207861854373,0.9968723270164156
6.04167,34.6,48.9,0.72507,0.01561,1.66571,0.65551,14.5988,20.13431,6,4.678654799146338,4.634338686044815,1.0639470750757034,1.0075597102941034,0.9927921820994899
6.04861,33.9,48.1,0.70727,0.01508,1.66642,0.64665,13.91945,19.68068,6,4.577589613098304,4.535615729997522,1.0399761363315105,1.0109134511196565,0.9945629110907469
6.05556,34.2,47.6,0.69316,0.0149,1.66569,0.6471,13.7587,19.84918,6,4.494964096992223,4.454590634868642,1.048880095898551,1.0130648948728356,0.9954350820854648
6.06944,33.5,45.6,0.5859,0.01285,1.66037,0.64358,11.76119,20.07382,6,3.831145065093425,3.799502361867156,1.0607506328548713,1.022271328661443,0.9940660391026755
6.07639,33.9,45.3,0.58006,0.01239,1.65813,0.64319,11.31692,19.51001,6,3.7969001797496897,3.765980059110675,1.030957508561144,1.023453363163921,0.9945975338990528
6.08333,33.6,43.3,0.5369,0.01135,1.65244,0.63698,10.23086,19.05561,6,3.5385208864227917,3.5124474606165195,1.006945881099642,1.031286641882764,0.997417039194994
6.09028,33.6,42.9,0.51994,0.01102,1.65266,0.63317,9.87435,18.99122,6,3.4314866217041766,3.406721111420075,1.003543353167762,1.0328715416654841,0.9969638511599601
6.11111,33.0,41.2,0.23832,0.00837,1.63585,0.62358,7.3148,30.6933,6,1.570109952051149,1.5596342374947754,1.621910398688661,1.0316330091145844,0.9487530386258615
6.11806,32.4,39.4,0.35085,0.00728,1.62669,0.61687,6.26047,17.84347,6,2.338014546526153,2.3242569946860123,0.9428933852563641,1.0443008352898049,0.9837101598688851
6.13889,26.1,27.8,0.23048,0.00484,1.59498,0.58886,3.89199,16.88614,6,1.5846787923509382,1.5828465412682982,0.892305684293072,1.0826012543011139,0.9935638617255499
6.78472,29.9,44.9,0.24459,0.00506,1.56931,0.6418,4.36166,17.83274,6,1.592463879421574,1.5794274992860526,0.9423263853385342,1.0179441662184612,0.9376724512980276
6.79167,30.4,48.0,0.28348,0.00587,1.58388,0.65246,5.19671,18.33208,6,1.8312752504858953,1.8140125732152532,0.9687127543011806,1.0087436838379202,0.9377373589240259
6.79861,30.5,49.3,0.35456,0.00741,1.60231,0.66765,6.78974,19.14987,6,2.287459776368826,2.2648053258938665,1.0119268142081832,1.0069411715936882,0.9491369088425204
6.80556,31.6,49.1,0.38419,0.00811,1.60983,0.67223,7.51538,19.56171,6,2.4822176376736937,2.4578899656118143,1.0336894652947701,1.0085079815966755,0.9553559106128641
6.82639,31.4,52.3,0.31937,0.01095,1.63083,0.68096,10.4194,32.62456,6,2.0370433735940825,2.014335060153578,1.7239629859494463,0.9942613403647124,0.9311310051040959
6.83333,32.3,47.7,0.56467,0.01185,1.63766,0.6823,11.33631,20.07591,6,3.66806714878211,3.6346516396847304,1.0608610736589965,1.0146845255588524,0.9844333300146286
6.84028,32.7,50.8,0.62393,0.013,1.63755,0.68269,12.44898,19.95247,6,4.009119999972165,3.9678309162976606,1.0543381966919019,1.0024904604324845,0.9786393451108228
6.84722,32.9,48.3,0.6614,0.01371,1.63929,0.68125,13.11789,19.83364,6,4.282038685670352,4.242298210831807,1.0480589236037627,1.0111136255360595,0.9906328887799067
6.85417,33.2,50.3,0.69003,0.0143,1.64036,0.78262,15.72189,22.78442,6,4.435755016246193,4.391176133335879,1.2039854862816934,1.003173021900544,0.9854388007746696
6.86111,33.5,49.7,0.73633,0.01517,1.65032,0.67843,14.54967,19.75985,6,4.737636454441538,4.691309337353969,1.0441596762657692,1.004348730772788,0.9905742389074825
6.86806,33.5,51.2,0.76681,0.01582,1.65432,0.67491,15.13004,19.73117,6,4.905739608723129,4.8550037396107255,1.042644153652222,0.9980786381597117,0.9868687610635906
6.875,33.0,51.7,0.8067,0.01656,1.65248,0.67358,15.79176,19.57587,6,5.146733742641831,5.092667619451833,1.0344377149533415,0.9951676155896645,0.9870891588630406
6.88194,34.0,51.5,0.85356,0.01735,1.66745,0.66603,16.50765,19.33975,6,5.441486729715019,5.384957260422657,1.0219605462116823,0.9945146055517531,0.9899008032582631
6.88889,33.8,51.9,0.8594,0.0175,1.66528,0.66713,16.65131,19.37546,6,5.470507046697629,5.412853799728275,1.0238475515300147,0.9928734722702548,0.9886851670968075
6.89583,33.5,48.0,0.88547,0.01798,1.67184,0.65989,16.99006,19.18762,6,5.703697797015886,5.652337250045341,1.0139216182061401,1.0062761379135152,1.0038895945759987
6.90278,33.7,49.7,0.9,0.01821,1.67411,0.65859,17.19877,19.10974,6,5.762539189646301,5.706906620644762,1.009806245083997,0.9995884208396425,0.9982245622789127
6.90972,34.0,50.4,0.92607,0.01872,1.67677,0.65557,17.62146,19.02826,6,5.910569924787091,5.852026659631722,1.0055006389978105,0.9961516074368212,0.9965551924054672
6.91667,34.9,49.0,0.93276,0.01887,1.67512,0.65226,17.66128,18.93435,6,5.97904591992135,5.923092083674914,1.0005382007607733,1.001017178185741,1.0018697517459747
6.92361,33.4,50.2,0.94715,0.01913,1.67457,0.65283,17.9144,18.91398,6,6.044480495007367,5.985176271525414,0.9994617992392266,0.9961417477459725,0.9979369528667273
6.93056,33.6,46.5,0.9557,0.01927,1.67515,0.64893,17.94295,18.77471,6,6.170673426625052,6.118989879224787,0.9921024256552403,1.0093019411106934,1.01168438414887
6.9375,34.2,50.3,0.96453,0.01946,1.67438,0.6478,18.07735,18.74213,6,6.1494582613818745,6.088971153355339,0.9903808173306459,0.9951559318482404,0.9980739294955935
6.94444,34.5,49.0,0.94986,0.01916,1.68198,0.64235,17.73265,18.66874,6,6.084896824818897,6.028029228420558,0.9865027069886572,1.0004115791603576,1.0023920292397857
6.95139,34.2,49.3,0.96652,0.0195,1.67853,0.63914,17.91664,18.53719,6,6.181792355397833,6.1233797358978705,0.9795512774275642,0.9987189883310617,1.0017754377210875
6.95833,34.4,48.7,0.97935,0.01972,1.67909,0.64084,18.17856,18.56195,6,6.273053026310262,6.2152896789892775,0.980859657480264,1.000429309625404,1.0043117828275092
6.96528,35.0,48.9,0.95684,0.0193,1.67697,0.63571,17.62291,18.41787,6,6.130033544308548,6.073012548450673,0.9732461115193195,1.0005247027182251,1.0029605554785879
6.97222,34.4,48.8,0.95456,0.01945,1.67683,0.62422,17.43399,18.26394,6,6.11792466898699,6.061242392085301,0.9651120670317556,1.000970734065639,1.0032592670660012
6.97917,35.0,48.4,0.95029,0.01925,1.68276,0.62847,17.43442,18.34651,6,6.099417095307248,6.043830118530124,0.9694752714320553,1.0025800282188435,1.0045929604669053
6.98611,34.2,47.7,0.91838,0.01872,1.67573,0.63143,16.96402,18.47176,6,5.914735082536814,5.862299935338898,0.9760937933060719,1.0062562178561962,1.0061435941762367
6.99306,34.4,47.5,0.91311,0.01856,1.67484,0.62933,16.75218,18.34639,6,5.88568274132481,5.833939834186655,0.9694689303332539,1.0071677395869745,1.0066957573597184
7.0,34.4,47.5,0.87835,0.01791,1.67128,0.62908,16.13107,18.36524,7,5.668339112774106,5.618369909931986,1.014825150094353,1.0,1.0
7.00694,33.9,46.6,0.86923,0.01775,1.67276,0.6264,15.92659,18.32262,7,5.62748874337101,5.579814598397712,1.012470057109071,1.0035576782726414,1.0029084682348322
7.01389,33.8,46.1,0.81923,0.01668,1.667,0.62247,14.82559,18.09695,7,5.320702787331767,5.276492054780846,1.0,1.0069240570877174,1.0025833500878982
7.02083,33.7,45.5,0.80897,0.0166,1.66755,0.62497,14.8144,18.31258,7,5.265823449452944,5.223269102182617,1.0119152674898257,1.0094092051868628,1.004272751166743
7.02778,33.8,44.0,0.76781,0.01567,1.66497,0.62346,13.934,18.14782,7,5.027852480926757,4.990057368051407,1.0028109709094626,1.016035893554884,1.007598221800517
7.03472,32.8,41.6,0.77137,0.01567,1.66592,0.61966,13.85784,17.96527,7,5.089384296765096,5.055944093680217,0.9927236357507757,1.024700138427613,1.016482002291233
7.04167,33.0,41.7,0.75285,0.01533,1.664,0.61961,13.54138,17.98684,7,4.9681044472696305,4.935219681332976,0.9939155493052697,1.0248382131748162,1.0150883494313014
7.04861,33.4,41.5,0.7463,0.01527,1.6622,0.61714,13.42024,17.98246,7,4.928850281115483,4.896597864222361,0.9936735195709774,1.0257423185032537,1.0154335657708422
7.05556,33.7,41.3,0.70598,0.01443,1.65897,0.61551,12.61611,17.87027,7,4.67016191140389,4.63987798437274,0.9874741323814235,1.027475413034087,1.013652685600884
7.06944,33.1,38.4,0.62336,0.0136,1.65611,0.61291,11.82235,18.96547,7,4.168487376877823,4.14610992723228,1.0479926175405248,1.0398223735823033,1.0179479684238972
7.07639,33.2,37.9,0.61011,0.01244,1.65254,0.61169,10.76721,17.64786,7,4.0871805905063345,4.0660350737565025,0.9751842161248168,1.0418861222997198,1.0186105423527598
7.08333,32.4,36.2,0.5547,0.01138,1.65105,0.6098,9.81537,17.69488,7,3.7385451515440122,3.7216756522635426,0.9777824440029951,1.0489085645302585,1.0194404135003066
7.09028,31.0,34.8,0.44245,0.01051,1.64472,0.61225,9.06835,20.49577,7,2.996133854335779,2.9842016250803627,1.1325538281312597,1.0544384626265069,1.0105491196371976
7.11111,32.1,33.0,0.35698,0.00809,1.62869,0.60564,6.83923,19.15858,7,2.4282196475561473,2.420275138134027,1.058663476442163,1.0599323089342272,1.002385232581911
7.11806,30.8,30.5,0.35769,0.00719,1.62085,0.6041,6.02838,16.85356,7,2.452215779793519,2.4466963891718816,0.9312928421640112,1.0693763090627038,1.0114410795973174
7.125,31.2,29.5,0.33718,0.00647,1.61306,0.59602,5.32542,15.79403,7,2.3176404376463973,2.313365272288525,0.872745407375276,1.0726046652904482,1.0107871729955193
7.13194,30.9,29.5,0.28177,0.00534,1.60084,0.58916,4.31705,15.32142,7,1.9328334123372548,1.9292539841064402,0.8466299569817013,1.0704143680671911,0.9975576719791973
7.13889,30.2,29.3,0.24601,0.00467,1.59117,0.57926,3.68516,14.97965,7,1.6852558805433357,1.6822661130482928,0.82774445417598,1.0690529392570158,0.987940732284011
7.14583,30.2,28.7,0.20641,0.00388,1.57593,0.56591,2.96614,14.37012,7,1.4123803566020803,1.4102183559301655,0.7940630879789136,1.0681024361708689,0.9763798757870479
7.78472,27.8,31.7,0.21724,0.00432,1.56767,0.64491,3.73745,17.20456,7,1.4736980190211941,1.4696180754639265,0.9506883756655128,1.057601277986021,0.9698506085125871
7.79167,28.4,33.3,0.26353,0.00526,1.5893,0.65451,4.68558,17.77984,7,1.784379037766788,1.7782813692942043,0.9824771577531021,1.0549398370038903,0.9790655396952448
7.79861,28.9,33.8,0.30997,0.00618,1.6064,0.65826,5.59638,18.05446,7,2.1001171813230095,2.092534113665919,0.9976520905456444,1.0553831588253622,0.9893833266855373
7.80556,29.1,37.5,0.35171,0.00713,1.61429,0.66245,6.52798,18.56076,7,2.3581444685682778,2.346096227069963,1.025629180607782,1.042841680151704,0.9853135189381609
7.8125,29.8,38.5,0.38661,0.00779,1.6205,0.66346,7.17727,18.56463,7,2.5858592740091657,2.571629634774417,1.0258430287976703,1.039902481904419,0.9883167465481785
7.81944,30.7,40.8,0.43134,0.00878,1.62839,0.66586,8.15405,18.90404,7,2.865558721957566,2.8471729729040387,1.044598122888111,1.0319327473793616,0.987422062218967
7.82639,30.6,41.2,0.47878,0.00975,1.63794,0.66267,9.06062,18.92459,7,3.1773772875003794,3.156550212622836,1.0457336733537972,1.0307040391683056,0.9926474207167538
7.83333,31.1,44.1,0.52151,0.01071,1.63922,0.65987,9.92436,19.03005,7,3.4285474633164004,3.4021544249304103,1.0515611746730802,1.0198790204576054,0.9874418970255475
7.84028,31.5,42.0,0.56125,0.01144,1.64765,0.65732,10.61308,18.90959,7,3.713687130258111,3.688304078364879,1.0449048044007416,1.0273718004947847,0.9992357035315967
7.84722,31.5,43.2,0.599,0.01229,1.65168,0.65502,11.38404,19.00497,7,3.946503437598834,3.917715990262623,1.0501753057835712,1.0225002031069352,0.9985193247958752
7.85417,31.6,46.9,0.63875,0.01322,1.65118,0.65231,12.19968,19.09943,7,4.155951086534321,4.119620272861836,1.0553949698706138,1.0082855649157105,0.9885682879962826
7.86111,32.4,46.3,0.6735,0.01375,1.65311,0.64878,12.62649,18.74746,7,4.387703076619452,4.350488524776487,1.0359458361768143,1.0098519386704587,0.9933613154131761
7.86806,32.5,47.6,0.70684,0.0145,1.65621,0.64425,13.24917,18.74428,7,4.582280342114612,4.541165498362006,1.0357701159587664,1.0043925612473612,0.9909551644067837
7.875,32.9,44.4,0.75513,0.01529,1.66628,0.63682,13.89582,18.40194,7,4.940177733449212,4.902227017740996,1.016853116132829,1.014913363471922,1.0054464065926063
7.88194,33.5,49.4,0.85413,0.01729,1.66552,0.6371,15.71508,18.39891,7,5.482506358151143,5.4300257148386875,1.0166856846043117,0.9938828264042296,0.9921612960780081
7.88889,34.1,43.1,0.56781,0.01172,1.64814,0.62866,10.40449,18.32403,7,3.743635559256008,3.716413540653389,1.0125479707906582,1.0232418001125991,0.9959360888262666
7.89583,34.2,43.0,0.54744,0.01116,1.63943,0.58706,9.20227,16.80976,7,3.6111799776058975,3.585025946231126,0.9288725448210887,1.0237951134374632,0.9942200690989349
7.90278,34.4,46.5,0.81325,0.01622,1.67336,0.6235,14.49127,17.81901,7,5.276012798939445,5.231328432711834,0.9846416108791812,1.0056461398441252,1.0008562183965022
7.90972,34.0,49.2,0.86895,0.01729,1.674,0.62555,15.51053,17.84982,7,5.578590452861922,5.5256863882925,0.9863441077087577,0.9941426852405685,0.9934797209695713
7.91667,34.0,43.9,0.71396,0.01421,1.66464,0.60838,12.32711,17.26582,7,4.683140628975618,4.647977880364966,0.954073476469792,1.017764850158461,1.004772723832191
7.92361,34.7,47.1,0.66695,0.01324,1.65027,0.59866,11.20031,16.79327,7,4.334366672964569,4.296214905992404,0.9279613415520295,1.007047595514233,0.9900027215023603
7.93056,34.7,44.3,0.62165,0.01264,1.65926,0.63713,11.44082,18.4039,7,4.079925478440079,4.048427515798287,1.0169614216760283,1.0181170398067594,0.9965295073179647
7.9375,35.3,48.2,0.93547,0.01854,1.67726,0.61147,16.29073,17.41449,7,6.011412013110016,5.957028269013502,0.9622886729531772,0.9955362369371811,0.9994326492228209
7.94444,34.7,49.5,0.89544,0.01766,1.67001,0.60194,15.20816,16.98397,7,5.737969996938988,5.683000305340307,0.9384990288418766,0.9921982684322289,0.9933844001260544
7.95139,33.7,39.2,0.45997,0.00941,1.64084,0.59861,7.91408,17.20556,7,3.0719792278109823,3.054295035247702,0.9507436335957163,1.0380989581219593,0.997287999308834
7.95833,34.4,39.5,0.42037,0.00852,1.63013,0.5916,7.03686,16.73967,7,2.804034929337839,2.787505209882112,0.9249995164931107,1.0366717149038585,0.9903735291458119
7.96528,34.1,38.8,0.41311,0.00831,1.63275,0.59727,6.94112,16.80232,7,2.7615502721404592,2.746047070469965,0.9284614258203732,1.0392009749873894,0.9917180730175617
7.97222,34.2,38.1,0.37821,0.0076,1.62644,0.59572,6.30629,16.67427,7,2.5325120118657662,2.518979568021668,0.9213856478577882,1.041235372644795,0.9882366776807522
7.97917,34.6,36.6,0.33989,0.00684,1.618,0.58862,5.57723,16.40913,7,2.284700675148233,2.2738564663308214,0.906734560243577,1.0458801871595889,0.9860922019340537
7.98611,33.7,36.5,0.36368,0.00736,1.62758,0.59234,6.07427,16.70247,7,2.446921032399233,2.4354264553764082,0.9229439214895329,1.0469185069176679,0.9912200758349495
7.99306,33.6,35.8,0.30684,0.00632,1.61405,0.58763,5.13423,16.73269,7,2.065441953409987,2.056290450185427,0.9246138161402889,1.0476826711154317,0.9815465739246922
8.0,33.3,34.7,0.27151,0.00561,1.60396,0.58533,4.51122,16.61529,8,1.8310132425592365,1.823705735393554,1.0132021935764772,1.0460717729982048,0.9744043906131731
8.00694,33.8,35.9,0.32379,0.0066,1.61865,0.59271,5.42763,16.76287,8,2.180223990510218,2.1704867644821064,1.022201638047685,1.0439657704464922,0.9831179360048017
8.01389,33.9,38.2,0.60256,0.0117,1.66535,0.57974,9.67689,16.05953,8,4.033263737793175,4.011901536033466,0.9793118882551699,1.0369134705132494,1.014811925911081
8.02083,35.0,44.8,0.92379,0.01794,1.68527,0.59209,15.33099,16.59577,8,6.0041795402765485,5.957718674452274,1.012011861850783,1.0043828403196209,1.0093640987562484
8.02778,34.8,45.6,0.8792,0.01703,1.67792,0.59333,14.52434,16.51992,8,5.708483217466954,5.662379241318721,1.0073865205908483,1.0030066741334571,1.0048940769822066
8.03472,34.5,47.1,0.89359,0.01723,1.67667,0.59222,14.6538,16.39879,8,5.77118467615821,5.721266116850871,1.0,0.997117636675783,1.0
8.04167,34.8,47.8,0.91524,0.01731,1.66978,0.57911,14.33697,15.66467,8,5.893255393602613,5.840769368648226,0.9552332824555957,0.9938654984403548,0.9982189530368695
8.04861,33.8,38.8,0.3198,0.00683,1.61375,0.60225,5.68642,17.78113,8,2.1330899471395726,2.121032962089454,1.0842952437344462,1.0329076822522765,0.9719568825549088
8.05556,33.9,47.0,0.81282,0.01559,1.66923,0.58995,13.1514,16.17996,8,5.26479435129993,5.219174674955274,0.9866557227697897,1.0,0.997017265351947
8.0625,33.7,46.3,0.69758,0.01338,1.65697,0.59167,11.23293,16.10275,8,4.542253863501132,4.5037991015230565,0.9819474485617535,1.005489496971991,0.9930323463964509
8.06944,33.6,42.7,0.44373,0.00896,1.63059,0.60908,7.61935,17.17106,8,2.9301857821855988,2.9091550348403046,1.0470931086988735,1.0210349863115542,0.9804941710922198
8.07639,33.0,43.0,0.61681,0.01181,1.65363,0.5852,9.79138,15.87424,8,4.065376990988649,4.036085815592561,0.9680128838774079,1.0190641759957666,0.9987894569021227
8.08333,33.8,43.5,0.57308,0.01092,1.64692,0.58566,9.02155,15.7423,8,3.7733201513246155,3.745289686641347,0.9599671683093691,1.0178006212253772,0.9930133443182059
8.09028,33.2,41.6,0.54131,0.01028,1.64483,0.58391,8.45669,15.62261,8,3.586959617355612,3.562981408853774,0.9526684590753342,1.0250854169945038,0.9965904881172657
8.09722,33.1,41.3,0.50655,0.00958,1.64099,0.58336,7.85907,15.51481,8,3.360484752343916,3.3383677954245625,0.9460948033360997,1.0263710922542213,0.9937428636339527
8.10417,33.4,40.9,0.4547,0.00855,1.6329,0.58347,6.97971,15.3501,8,3.020267322123151,3.000800298036406,0.9360507695994642,1.0277907132217066,0.9884772168084172
8.11111,33.3,39.7,0.40427,0.00751,1.62427,0.5791,6.04967,14.96429,8,2.694370993059658,2.6782501392921634,0.9125240337854195,1.0317445200010533,0.985073944872944
8.11806,32.7,38.7,0.35313,0.00652,1.61513,0.58126,5.24035,14.83954,8,2.3586611256179784,2.3454576543059624,0.9049167652003591,1.03439290063956,0.9793558113387812
8.125,32.7,37.2,0.31709,0.00575,1.60755,0.57556,4.55446,14.36313,8,2.1257261537456977,2.1150986657525803,0.8758652315201304,1.0388207943834904,0.9770054351118298
8.13194,32.3,35.9,0.2688,0.00481,1.5951,0.5685,3.73517,13.89558,8,1.805485602851814,1.7973896599530752,0.8473539816047403,1.0413711064688873,0.9694226566696009
