context,policy,technology,adcode,city,status,max_degradation_fraction,baseline_margin_usd_per_unit,lifetime_years,burn_in,central_degradation
cap,New20,SJ,611000,商洛,interior boundary,0.03607599865312851,85.35963982229818,21.5,0.0675,0.01505
cap,New20,SJ,620100,兰州,interior boundary,0.02827744666762228,68.07715875019608,21.5,0.0675,0.01505
cap,New20,SJ,620200,嘉峪关,interior boundary,0.025396638673408488,58.636831274699034,21.5,0.0675,0.01505
cap,New20,SJ,620300,金昌,interior boundary,0.025714273698867644,59.8789240743248,21.5,0.0675,0.01505
cap,New20,SJ,620400,白银,interior boundary,0.02827296101877366,67.66181133729503,21.5,0.0675,0.01505
cap,New20,SJ,620500,天水,interior boundary,0.034691277865483275,79.96395087575992,21.5,0.0675,0.01505
cap,New20,SJ,620600,武威,interior boundary,0.026083718094424314,61.27004359241164,21.5,0.0675,0.01505
cap,New20,SJ,620700,张掖,interior boundary,0.025255719530341742,58.76313899314448,21.5,0.0675,0.01505
cap,New20,SJ,620800,平凉,interior boundary,0.03363640248405986,80.21494608405386,21.5,0.0675,0.01505
cap,New20,SJ,620900,酒泉,interior boundary,0.02409069408968989,54.12468371461057,21.5,0.0675,0.01505
cap,New20,SJ,621000,庆阳,interior boundary,0.03179810689231531,77.77603446528201,21.5,0.0675,0.01505
cap,New20,SJ,621100,定西,interior boundary,0.030290210229657784,72.68771952030875,21.5,0.0675,0.01505
cap,New20,SJ,621200,陇南,interior boundary,0.02555381677724072,41.50356324496124,21.5,0.0675,0.01505
cap,New20,SJ,622900,临夏,interior boundary,0.02857545976839262,68.56367659818852,21.5,0.0675,0.01505
cap,New20,SJ,623000,甘南,interior boundary,0.027956235070367794,65.33603216845722,21.5,0.0675,0.01505
cap,New20,SJ,630100,西宁,interior boundary,0.025743878061322077,59.02382605416744,21.5,0.0675,0.01505
cap,New20,SJ,630200,海东,interior boundary,0.027971797931073905,66.41995224804668,21.5,0.0675,0.01505
cap,New20,SJ,632200,海北,interior boundary,0.024730209621940707,55.628011770584635,21.5,0.0675,0.01505
cap,New20,SJ,632300,黄南,interior boundary,0.02646335654201906,60.44991822577151,21.5,0.0675,0.01505
cap,New20,SJ,632500,海南,interior boundary,0.02476859004273919,54.972330799981364,21.5,0.0675,0.01505
cap,New20,SJ,632600,果洛,interior boundary,0.02335308010121579,48.48904586103504,21.5,0.0675,0.01505
cap,New20,SJ,632700,玉树,interior boundary,0.02236180503131564,44.47820489659057,21.5,0.0675,0.01505
cap,New20,SJ,632800,海西,interior boundary,0.022738757441317866,47.300229336288,21.5,0.0675,0.01505
cap,New20,SJ,640100,银川,interior boundary,0.02640608468670323,63.574139011701504,21.5,0.0675,0.01505
cap,New20,SJ,640200,石嘴山,interior boundary,0.026327942842483052,64.06529824445397,21.5,0.0675,0.01505
cap,New20,SJ,640300,吴忠,interior boundary,0.026725008668291396,63.92530885602309,21.5,0.0675,0.01505
cap,New20,SJ,640400,固原,interior boundary,0.029573477970928505,70.62546440297001,21.5,0.0675,0.01505
cap,New20,SJ,640500,中卫,interior boundary,0.02627890682643468,61.7766600567918,21.5,0.0675,0.01505
cap,New20,SJ,650100,乌鲁木齐,interior boundary,0.02715377643104731,65.87341612173327,21.5,0.0675,0.01505
cap,New20,SJ,650200,克拉玛依,interior boundary,0.02761424794674454,67.19741976027365,21.5,0.0675,0.01505
cap,New20,SJ,650400,吐鲁番,interior boundary,0.02717277484031158,68.99244306704986,21.5,0.0675,0.01505
cap,New20,SJ,650500,哈密,interior boundary,0.026268109970890668,64.10925328204416,21.5,0.0675,0.01505
cap,New20,SJ,652300,昌吉,interior boundary,0.02763449761662357,68.02773631921389,21.5,0.0675,0.01505
cap,New20,SJ,652700,博州,interior boundary,0.03014397238168627,75.32968569768605,21.5,0.0675,0.01505
cap,New20,SJ,652800,巴州,interior boundary,0.024851481677705328,59.19750795521418,21.5,0.0675,0.01505
cap,New20,SJ,652900,阿克苏,interior boundary,0.027041565165567508,67.94918504628686,21.5,0.0675,0.01505
cap,New20,SJ,653000,克州,interior boundary,0.02589833018106233,64.8880643209659,21.5,0.0675,0.01505
cap,New20,SJ,653100,喀什,interior boundary,0.025296483232225594,62.26886053169767,21.5,0.0675,0.01505
cap,New20,SJ,653200,和田,interior boundary,0.024115252358057407,56.338028636179274,21.5,0.0675,0.01505
cap,New20,SJ,654000,伊犁,interior boundary,0.029407499301802177,73.53574939317502,21.5,0.0675,0.01505
cap,New20,SJ,654200,塔城,interior boundary,0.02830804749253772,69.27589640214262,21.5,0.0675,0.01505
cap,New20,SJ,654300,阿勒泰,interior boundary,0.027487281951631106,65.24770588942022,21.5,0.0675,0.01505
cap,New20,T,110000,北京,interior boundary,0.001413337374510348,-80.38739205557692,25.0,0.04,0.012
cap,New20,T,120000,天津,interior boundary,0.0013745273352689929,-80.45955832451705,25.0,0.04,0.012
cap,New20,T,130100,石家庄,interior boundary,0.000695044136249834,-82.30615297845759,25.0,0.04,0.012
cap,New20,T,130200,唐山,interior boundary,0.0011530776410289436,-79.47364566038152,25.0,0.04,0.012
cap,New20,T,130300,秦皇岛,interior boundary,0.001568163970350867,-77.56576416067708,25.0,0.04,0.012
cap,New20,T,130400,邯郸,interior boundary,0.0001284636661118555,-83.78548358509637,25.0,0.04,0.012
cap,New20,T,130500,邢台,interior boundary,0.00031442363705949113,-83.4131956548829,25.0,0.04,0.012
cap,New20,T,130600,保定,interior boundary,0.0008949467052765669,-81.66279351886499,25.0,0.04,0.012
cap,New20,T,130700,张家口,interior boundary,0.001777574428843565,-77.2328335264001,25.0,0.04,0.012
cap,New20,T,130800,承德,interior boundary,0.0015205385015313762,-77.67372763919036,25.0,0.04,0.012
cap,New20,T,130900,沧州,interior boundary,0.0010213156531015957,-81.28173431534697,25.0,0.04,0.012
cap,New20,T,131000,廊坊,interior boundary,0.001078089976454777,-80.80795011808948,25.0,0.04,0.012
cap,New20,T,131100,衡水,interior boundary,0.0006407764417723171,-82.86375826790766,25.0,0.04,0.012
cap,New20,T,140100,太原,interior boundary,0.001158301867300082,-80.14737054116108,25.0,0.04,0.012
cap,New20,T,140200,大同,interior boundary,0.0020026063732167627,-77.43791570178814,25.0,0.04,0.012
cap,New20,T,140300,阳泉,interior boundary,0.0009962668990816323,-80.19601240034842,25.0,0.04,0.012
cap,New20,T,140400,长治,interior boundary,0.0008139915381285333,-81.45442022034888,25.0,0.04,0.012
cap,New20,T,140500,晋城,interior boundary,0.0002714530639401857,-83.36889314848976,25.0,0.04,0.012
cap,New20,T,140600,朔州,interior boundary,0.002188016185358065,-76.70193945782341,25.0,0.04,0.012
cap,New20,T,140700,晋中,interior boundary,0.0009364788541326163,-81.15441477739341,25.0,0.04,0.012
cap,New20,T,140800,运城,interior boundary,0.00030105870098324784,-84.24563197035138,25.0,0.04,0.012
cap,New20,T,140900,忻州,interior boundary,0.0016770525035603612,-78.59830714040811,25.0,0.04,0.012
cap,New20,T,141000,临汾,interior boundary,0.00046391829248264565,-83.4821770286876,25.0,0.04,0.012
cap,New20,T,141100,吕梁,interior boundary,0.0013466468935725117,-79.98438996140203,25.0,0.04,0.012
cap,New20,T,150100,呼和浩特,interior boundary,0.0020663863874112566,-75.92724222322329,25.0,0.04,0.012
cap,New20,T,150200,包头,interior boundary,0.0023323194726138754,-74.90236574287007,25.0,0.04,0.012
cap,New20,T,150300,乌海,interior boundary,0.002297906692661656,-76.26926039041234,25.0,0.04,0.012
cap,New20,T,150400,赤峰,interior boundary,0.002225074622752032,-73.62418605804316,25.0,0.04,0.012
cap,New20,T,150500,通辽,interior boundary,0.002288960986692956,-73.12974504076624,25.0,0.04,0.012
cap,New20,T,150600,鄂尔多斯,interior boundary,0.0021175897993011006,-76.21467812566732,25.0,0.04,0.012
cap,New20,T,150700,呼伦贝尔,interior boundary,0.0022527926421183515,-67.7548535390414,25.0,0.04,0.012
cap,New20,T,150800,巴彦淖尔,interior boundary,0.0026640506880191593,-74.7292353621092,25.0,0.04,0.012
cap,New20,T,150900,乌兰察布,interior boundary,0.002440806650886175,-73.86416839630215,25.0,0.04,0.012
cap,New20,T,152200,兴安,interior boundary,0.002498873431107285,-70.48158325895258,25.0,0.04,0.012
cap,New20,T,152500,锡林郭勒,interior boundary,0.0026285106411442884,-71.79571983545134,25.0,0.04,0.012
cap,New20,T,152900,阿拉善,interior boundary,0.0029081960596691664,-74.01482516116585,25.0,0.04,0.012
cap,New20,T,210100,沈阳,interior boundary,0.0018426181966155755,-74.8192629671936,25.0,0.04,0.012
cap,New20,T,210200,大连,interior boundary,0.0017067885935624356,-76.50133341339028,25.0,0.04,0.012
cap,New20,T,210300,鞍山,interior boundary,0.0015354839738755286,-76.13845235668975,25.0,0.04,0.012
cap,New20,T,210400,抚顺,interior boundary,0.001388219859838813,-74.59543612624556,25.0,0.04,0.012
cap,New20,T,210500,本溪,interior boundary,0.0012324767577105433,-75.6645809290526,25.0,0.04,0.012
cap,New20,T,210600,丹东,interior boundary,0.0011198326794875867,-76.58589301453584,25.0,0.04,0.012
cap,New20,T,210700,锦州,interior boundary,0.0018980721692379633,-75.35964867354903,25.0,0.04,0.012
cap,New20,T,210800,营口,interior boundary,0.0017732834467629748,-75.9829530206149,25.0,0.04,0.012
cap,New20,T,210900,阜新,interior boundary,0.002041362711531036,-74.6452799591575,25.0,0.04,0.012
cap,New20,T,211000,辽阳,interior boundary,0.0015837892377540185,-75.92314698198322,25.0,0.04,0.012
cap,New20,T,211100,盘锦,interior boundary,0.0019021466783719634,-75.34463991888117,25.0,0.04,0.012
cap,New20,T,211200,铁岭,interior boundary,0.0017547981579248526,-73.75435381296495,25.0,0.04,0.012
cap,New20,T,211300,朝阳,interior boundary,0.0021216819080358117,-75.48996890649653,25.0,0.04,0.012
cap,New20,T,211400,葫芦岛,interior boundary,0.0019530968774851942,-76.34623434250784,25.0,0.04,0.012
cap,New20,T,220100,长春,interior boundary,0.0022811523579925113,-71.43298948752681,25.0,0.04,0.012
cap,New20,T,220200,吉林,interior boundary,0.0017418348035285194,-72.67409611682673,25.0,0.04,0.012
cap,New20,T,220300,四平,interior boundary,0.0020469721872906623,-72.80037995983469,25.0,0.04,0.012
cap,New20,T,220400,辽源,interior boundary,0.0017599484714487799,-72.83136713794966,25.0,0.04,0.012
cap,New20,T,220500,通化,interior boundary,0.0014150585985241548,-73.77815734573984,25.0,0.04,0.012
cap,New20,T,220600,白山,interior boundary,0.0016065869043167427,-73.80679790008311,25.0,0.04,0.012
cap,New20,T,220700,松原,interior boundary,0.002608946236438924,-70.68308187162256,25.0,0.04,0.012
cap,New20,T,220800,白城,interior boundary,0.00293449430758912,-70.44362484784904,25.0,0.04,0.012
cap,New20,T,222400,延边,interior boundary,0.001639755889204509,-73.06544869664994,25.0,0.04,0.012
cap,New20,T,230100,哈尔滨,interior boundary,0.0018952417157017008,-70.809471593205,25.0,0.04,0.012
cap,New20,T,230200,齐齐哈尔,interior boundary,0.002580709913019774,-68.67939039118244,25.0,0.04,0.012
cap,New20,T,230300,鸡西,interior boundary,0.001996095537611353,-71.1541766564352,25.0,0.04,0.012
cap,New20,T,230400,鹤岗,interior boundary,0.0020904158869790024,-70.02332753435896,25.0,0.04,0.012
cap,New20,T,230500,双鸭山,interior boundary,0.0018389088206284046,-70.45306838551234,25.0,0.04,0.012
cap,New20,T,230600,大庆,interior boundary,0.0025655520905793604,-69.38523200363443,25.0,0.04,0.012
cap,New20,T,230700,伊春,interior boundary,0.001992930572600215,-70.10012833470456,25.0,0.04,0.012
cap,New20,T,230800,佳木斯,interior boundary,0.0020634316156169057,-69.95113315955588,25.0,0.04,0.012
cap,New20,T,230900,七台河,interior boundary,0.002062923652915317,-70.3262866107731,25.0,0.04,0.012
cap,New20,T,231000,牡丹江,interior boundary,0.0015844893502197975,-72.0915216168229,25.0,0.04,0.012
cap,New20,T,231100,黑河,interior boundary,0.0021724750009632027,-68.92152239721976,25.0,0.04,0.012
cap,New20,T,231200,绥化,interior boundary,0.002234553597829603,-69.38431628002559,25.0,0.04,0.012
cap,New20,T,232700,大兴安岭,interior boundary,0.0022468537291366877,-66.74924274874958,25.0,0.04,0.012
cap,New20,T,310000,上海,never wins at nonnegative degradation,,-86.09427307327361,25.0,0.04,0.012
cap,New20,T,320100,南京,never wins at nonnegative degradation,,-85.51866571466304,25.0,0.04,0.012
cap,New20,T,320200,无锡,never wins at nonnegative degradation,,-85.92065311608464,25.0,0.04,0.012
cap,New20,T,320300,徐州,never wins at nonnegative degradation,,-84.51542931140126,25.0,0.04,0.012
cap,New20,T,320400,常州,never wins at nonnegative degradation,,-86.25852584173607,25.0,0.04,0.012
cap,New20,T,320500,苏州,never wins at nonnegative degradation,,-86.34657413804304,25.0,0.04,0.012
cap,New20,T,320600,南通,never wins at nonnegative degradation,,-85.52538491088093,25.0,0.04,0.012
cap,New20,T,320700,连云港,never wins at nonnegative degradation,,-84.1393866279168,25.0,0.04,0.012
cap,New20,T,320800,淮安,never wins at nonnegative degradation,,-85.19994829297629,25.0,0.04,0.012
cap,New20,T,320900,盐城,never wins at nonnegative degradation,,-84.76895513833485,25.0,0.04,0.012
cap,New20,T,321000,扬州,never wins at nonnegative degradation,,-85.74401421665893,25.0,0.04,0.012
cap,New20,T,321100,镇江,never wins at nonnegative degradation,,-86.03686979699434,25.0,0.04,0.012
cap,New20,T,321200,泰州,never wins at nonnegative degradation,,-85.54552696016084,25.0,0.04,0.012
cap,New20,T,321300,宿迁,never wins at nonnegative degradation,,-84.6309015256867,25.0,0.04,0.012
cap,New20,T,330100,杭州,never wins at nonnegative degradation,,-87.9338405605222,25.0,0.04,0.012
cap,New20,T,330200,宁波,never wins at nonnegative degradation,,-86.86272649125569,25.0,0.04,0.012
cap,New20,T,330300,温州,never wins at nonnegative degradation,,-89.43144930975963,25.0,0.04,0.012
cap,New20,T,330400,嘉兴,never wins at nonnegative degradation,,-87.10486304769223,25.0,0.04,0.012
cap,New20,T,330500,湖州,never wins at nonnegative degradation,,-87.21544906900444,25.0,0.04,0.012
cap,New20,T,330600,绍兴,never wins at nonnegative degradation,,-87.77826985278661,25.0,0.04,0.012
cap,New20,T,330700,金华,never wins at nonnegative degradation,,-89.01490268880401,25.0,0.04,0.012
cap,New20,T,330800,衢州,never wins at nonnegative degradation,,-88.8851229558045,25.0,0.04,0.012
cap,New20,T,330900,舟山,never wins at nonnegative degradation,,-85.15388901938401,25.0,0.04,0.012
cap,New20,T,331000,台州,never wins at nonnegative degradation,,-87.90832601589581,25.0,0.04,0.012
cap,New20,T,331100,丽水,never wins at nonnegative degradation,,-89.45760255759207,25.0,0.04,0.012
cap,New20,T,340100,合肥,never wins at nonnegative degradation,,-86.62336462344821,25.0,0.04,0.012
cap,New20,T,340200,芜湖,never wins at nonnegative degradation,,-86.9415339006804,25.0,0.04,0.012
cap,New20,T,340300,蚌埠,never wins at nonnegative degradation,,-85.45159894730422,25.0,0.04,0.012
cap,New20,T,340400,淮南,never wins at nonnegative degradation,,-86.49831336664694,25.0,0.04,0.012
cap,New20,T,340500,马鞍山,never wins at nonnegative degradation,,-85.37544451543091,25.0,0.04,0.012
cap,New20,T,340600,淮北,never wins at nonnegative degradation,,-85.62133326109053,25.0,0.04,0.012
cap,New20,T,340700,铜陵,never wins at nonnegative degradation,,-87.72848055668113,25.0,0.04,0.012
cap,New20,T,340800,安庆,never wins at nonnegative degradation,,-87.80858773018237,25.0,0.04,0.012
cap,New20,T,341000,黄山,never wins at nonnegative degradation,,-88.4704816614118,25.0,0.04,0.012
cap,New20,T,341100,滁州,never wins at nonnegative degradation,,-85.48542001618911,25.0,0.04,0.012
cap,New20,T,341200,阜阳,never wins at nonnegative degradation,,-86.3777183937939,25.0,0.04,0.012
cap,New20,T,341300,宿州,never wins at nonnegative degradation,,-85.17967085240265,25.0,0.04,0.012
cap,New20,T,341500,六安,never wins at nonnegative degradation,,-87.36032859789272,25.0,0.04,0.012
cap,New20,T,341600,亳州,never wins at nonnegative degradation,,-86.01180615235059,25.0,0.04,0.012
cap,New20,T,341700,池州,never wins at nonnegative degradation,,-88.19608567509046,25.0,0.04,0.012
cap,New20,T,341800,宣城,never wins at nonnegative degradation,,-87.80260659358261,25.0,0.04,0.012
cap,New20,T,350100,福州,never wins at nonnegative degradation,,-90.47529467993617,25.0,0.04,0.012
cap,New20,T,350200,厦门,never wins at nonnegative degradation,,-92.8898232357168,25.0,0.04,0.012
cap,New20,T,350300,莆田,never wins at nonnegative degradation,,-90.3099967832385,25.0,0.04,0.012
cap,New20,T,350400,三明,never wins at nonnegative degradation,,-91.05827829199247,25.0,0.04,0.012
cap,New20,T,350500,泉州,never wins at nonnegative degradation,,-91.20532562745724,25.0,0.04,0.012
cap,New20,T,350600,漳州,never wins at nonnegative degradation,,-92.7272981903891,25.0,0.04,0.012
cap,New20,T,350700,南平,never wins at nonnegative degradation,,-90.68455281635876,25.0,0.04,0.012
cap,New20,T,350800,龙岩,never wins at nonnegative degradation,,-91.3930346984654,25.0,0.04,0.012
cap,New20,T,350900,宁德,never wins at nonnegative degradation,,-90.99257699332328,25.0,0.04,0.012
cap,New20,T,360100,南昌,never wins at nonnegative degradation,,-89.03603988301906,25.0,0.04,0.012
cap,New20,T,360200,景德镇,never wins at nonnegative degradation,,-89.35716669057355,25.0,0.04,0.012
cap,New20,T,360300,萍乡,never wins at nonnegative degradation,,-90.08117131046926,25.0,0.04,0.012
cap,New20,T,360400,九江,never wins at nonnegative degradation,,-88.88682072918586,25.0,0.04,0.012
cap,New20,T,360500,新余,never wins at nonnegative degradation,,-90.12717477326818,25.0,0.04,0.012
cap,New20,T,360600,鹰潭,never wins at nonnegative degradation,,-89.82763031246101,25.0,0.04,0.012
cap,New20,T,360700,赣州,never wins at nonnegative degradation,,-90.43096019014116,25.0,0.04,0.012
cap,New20,T,360800,吉安,never wins at nonnegative degradation,,-89.99885363829561,25.0,0.04,0.012
cap,New20,T,360900,宜春,never wins at nonnegative degradation,,-89.64001778566423,25.0,0.04,0.012
cap,New20,T,361000,抚州,never wins at nonnegative degradation,,-90.22316791502091,25.0,0.04,0.012
cap,New20,T,361100,上饶,never wins at nonnegative degradation,,-89.21815420269549,25.0,0.04,0.012
cap,New20,T,370100,济南,interior boundary,0.0005686413305774352,-82.88015513069524,25.0,0.04,0.012
cap,New20,T,370200,青岛,interior boundary,0.0010820483665547446,-80.76142809676026,25.0,0.04,0.012
cap,New20,T,370300,淄博,interior boundary,0.00041727078509055113,-82.53378075334253,25.0,0.04,0.012
cap,New20,T,370400,枣庄,never wins at nonnegative degradation,,-84.18772573500588,25.0,0.04,0.012
cap,New20,T,370500,东营,interior boundary,0.001165749437253538,-81.46131771588932,25.0,0.04,0.012
cap,New20,T,370600,烟台,interior boundary,0.000987077139935621,-80.45158764236055,25.0,0.04,0.012
cap,New20,T,370700,潍坊,interior boundary,0.000617122220405264,-81.75101558566519,25.0,0.04,0.012
cap,New20,T,370800,济宁,interior boundary,6.965485497616443e-05,-83.96528924992755,25.0,0.04,0.012
cap,New20,T,370900,泰安,interior boundary,0.00046980520421087136,-83.38936962770288,25.0,0.04,0.012
cap,New20,T,371000,威海,interior boundary,0.001161408163989819,-79.9336889731959,25.0,0.04,0.012
cap,New20,T,371100,日照,interior boundary,0.0004871046423254198,-82.07110781010114,25.0,0.04,0.012
cap,New20,T,371300,临沂,never wins at nonnegative degradation,,-83.32695249284997,25.0,0.04,0.012
cap,New20,T,371400,德州,interior boundary,0.0009138903261792564,-82.55630719587668,25.0,0.04,0.012
cap,New20,T,371500,聊城,interior boundary,0.0006783972016059182,-83.74252204827246,25.0,0.04,0.012
cap,New20,T,371600,滨州,interior boundary,0.0009148032222547895,-81.86146279855518,25.0,0.04,0.012
cap,New20,T,371700,菏泽,never wins at nonnegative degradation,,-84.26602513734896,25.0,0.04,0.012
cap,New20,T,410100,郑州,never wins at nonnegative degradation,,-85.43598837576111,25.0,0.04,0.012
cap,New20,T,410200,开封,never wins at nonnegative degradation,,-85.11462603446616,25.0,0.04,0.012
cap,New20,T,410300,洛阳,never wins at nonnegative degradation,,-85.94940106130197,25.0,0.04,0.012
cap,New20,T,410400,平顶山,never wins at nonnegative degradation,,-86.86966955887432,25.0,0.04,0.012
cap,New20,T,410500,安阳,interior boundary,0.0002619590149542717,-84.45483032067511,25.0,0.04,0.012
cap,New20,T,410600,鹤壁,interior boundary,0.0001912319246777372,-84.37077850091386,25.0,0.04,0.012
cap,New20,T,410700,新乡,interior boundary,6.638646271639458e-05,-84.29036696240236,25.0,0.04,0.012
cap,New20,T,410800,焦作,never wins at nonnegative degradation,,-84.66171121483798,25.0,0.04,0.012
cap,New20,T,410900,濮阳,interior boundary,0.00019702085670090245,-84.64090632095362,25.0,0.04,0.012
cap,New20,T,411000,许昌,never wins at nonnegative degradation,,-86.41140361167858,25.0,0.04,0.012
cap,New20,T,411100,漯河,never wins at nonnegative degradation,,-86.78269795847838,25.0,0.04,0.012
cap,New20,T,411200,三门峡,never wins at nonnegative degradation,,-85.14884931296855,25.0,0.04,0.012
cap,New20,T,411300,南阳,never wins at nonnegative degradation,,-86.94352668408534,25.0,0.04,0.012
cap,New20,T,411400,商丘,never wins at nonnegative degradation,,-85.24196602400765,25.0,0.04,0.012
cap,New20,T,411500,信阳,never wins at nonnegative degradation,,-86.69390341192765,25.0,0.04,0.012
cap,New20,T,411600,周口,never wins at nonnegative degradation,,-86.09826248053982,25.0,0.04,0.012
cap,New20,T,411700,驻马店,never wins at nonnegative degradation,,-86.59577110495515,25.0,0.04,0.012
cap,New20,T,420100,武汉,never wins at nonnegative degradation,,-88.14575624965177,25.0,0.04,0.012
cap,New20,T,420200,黄石,never wins at nonnegative degradation,,-88.1467089549018,25.0,0.04,0.012
cap,New20,T,420300,十堰,never wins at nonnegative degradation,,-86.15300590484141,25.0,0.04,0.012
cap,New20,T,420500,宜昌,never wins at nonnegative degradation,,-87.95727725610415,25.0,0.04,0.012
cap,New20,T,420600,襄阳,never wins at nonnegative degradation,,-86.94454646913745,25.0,0.04,0.012
cap,New20,T,420700,鄂州,never wins at nonnegative degradation,,-88.10764271027917,25.0,0.04,0.012
cap,New20,T,420800,荆门,never wins at nonnegative degradation,,-87.37973982862924,25.0,0.04,0.012
cap,New20,T,420900,孝感,never wins at nonnegative degradation,,-87.46335581529401,25.0,0.04,0.012
cap,New20,T,421000,荆州,never wins at nonnegative degradation,,-88.38605124938489,25.0,0.04,0.012
cap,New20,T,421100,黄冈,never wins at nonnegative degradation,,-87.56889076189772,25.0,0.04,0.012
cap,New20,T,421200,咸宁,never wins at nonnegative degradation,,-89.22573286292176,25.0,0.04,0.012
cap,New20,T,421300,随州,never wins at nonnegative degradation,,-86.73420694292305,25.0,0.04,0.012
cap,New20,T,422800,恩施,never wins at nonnegative degradation,,-112.76735085715201,25.0,0.04,0.012
cap,New20,T,430100,长沙,never wins at nonnegative degradation,,-89.43700344301625,25.0,0.04,0.012
cap,New20,T,430200,株洲,never wins at nonnegative degradation,,-90.09199335512075,25.0,0.04,0.012
cap,New20,T,430300,湘潭,never wins at nonnegative degradation,,-89.46696851943047,25.0,0.04,0.012
cap,New20,T,430400,衡阳,never wins at nonnegative degradation,,-90.3385009918659,25.0,0.04,0.012
cap,New20,T,430500,邵阳,never wins at nonnegative degradation,,-90.13109575779141,25.0,0.04,0.012
cap,New20,T,430600,岳阳,never wins at nonnegative degradation,,-88.75120537513398,25.0,0.04,0.012
cap,New20,T,430700,常德,never wins at nonnegative degradation,,-88.45442009828595,25.0,0.04,0.012
cap,New20,T,430800,张家界,never wins at nonnegative degradation,,-90.46603699259823,25.0,0.04,0.012
cap,New20,T,430900,益阳,never wins at nonnegative degradation,,-89.06005458752749,25.0,0.04,0.012
cap,New20,T,431000,郴州,never wins at nonnegative degradation,,-89.930066548283,25.0,0.04,0.012
cap,New20,T,431100,永州,never wins at nonnegative degradation,,-90.5984508480176,25.0,0.04,0.012
cap,New20,T,431200,怀化,never wins at nonnegative degradation,,-88.6814292097056,25.0,0.04,0.012
cap,New20,T,431300,娄底,never wins at nonnegative degradation,,-89.65955772155452,25.0,0.04,0.012
cap,New20,T,433100,湘西,never wins at nonnegative degradation,,-100.22070200252666,25.0,0.04,0.012
cap,New20,T,440100,广州,never wins at nonnegative degradation,,-92.77021813821445,25.0,0.04,0.012
cap,New20,T,440200,韶关,never wins at nonnegative degradation,,-91.05389833729056,25.0,0.04,0.012
cap,New20,T,440300,深圳,never wins at nonnegative degradation,,-93.4192718333468,25.0,0.04,0.012
cap,New20,T,440400,珠海,never wins at nonnegative degradation,,-93.41466379481302,25.0,0.04,0.012
cap,New20,T,440500,汕头,never wins at nonnegative degradation,,-92.3006357423276,25.0,0.04,0.012
cap,New20,T,440600,佛山,never wins at nonnegative degradation,,-92.58504804171834,25.0,0.04,0.012
cap,New20,T,440700,江门,never wins at nonnegative degradation,,-93.2443818333576,25.0,0.04,0.012
cap,New20,T,440800,湛江,never wins at nonnegative degradation,,-94.64288396418023,25.0,0.04,0.012
cap,New20,T,440900,茂名,never wins at nonnegative degradation,,-93.56656810494032,25.0,0.04,0.012
cap,New20,T,441200,肇庆,never wins at nonnegative degradation,,-92.10660353593109,25.0,0.04,0.012
cap,New20,T,441300,惠州,never wins at nonnegative degradation,,-93.47446058718005,25.0,0.04,0.012
cap,New20,T,441400,梅州,never wins at nonnegative degradation,,-92.0674736397823,25.0,0.04,0.012
cap,New20,T,441500,汕尾,never wins at nonnegative degradation,,-92.13711480542317,25.0,0.04,0.012
cap,New20,T,441600,河源,never wins at nonnegative degradation,,-92.05966413775185,25.0,0.04,0.012
cap,New20,T,441700,阳江,never wins at nonnegative degradation,,-93.15938704298084,25.0,0.04,0.012
cap,New20,T,441800,清远,never wins at nonnegative degradation,,-91.69959642552534,25.0,0.04,0.012
cap,New20,T,441900,东莞,never wins at nonnegative degradation,,-93.3912453022008,25.0,0.04,0.012
cap,New20,T,442000,中山,never wins at nonnegative degradation,,-93.32687491118783,25.0,0.04,0.012
cap,New20,T,445100,潮州,never wins at nonnegative degradation,,-92.87959018976098,25.0,0.04,0.012
cap,New20,T,445200,揭阳,never wins at nonnegative degradation,,-92.93763627724515,25.0,0.04,0.012
cap,New20,T,445300,云浮,never wins at nonnegative degradation,,-92.5331025886194,25.0,0.04,0.012
cap,New20,T,450100,南宁,never wins at nonnegative degradation,,-91.73287554480648,25.0,0.04,0.012
cap,New20,T,450200,柳州,never wins at nonnegative degradation,,-90.13721926398775,25.0,0.04,0.012
cap,New20,T,450300,桂林,never wins at nonnegative degradation,,-90.11140249548318,25.0,0.04,0.012
cap,New20,T,450400,梧州,never wins at nonnegative degradation,,-91.60297319672749,25.0,0.04,0.012
cap,New20,T,450500,北海,never wins at nonnegative degradation,,-93.63038099349514,25.0,0.04,0.012
cap,New20,T,450600,防城港,never wins at nonnegative degradation,,-93.13603850332301,25.0,0.04,0.012
cap,New20,T,450700,钦州,never wins at nonnegative degradation,,-93.13325136201185,25.0,0.04,0.012
cap,New20,T,450800,贵港,never wins at nonnegative degradation,,-91.3131026198164,25.0,0.04,0.012
cap,New20,T,450900,玉林,never wins at nonnegative degradation,,-92.53927119008496,25.0,0.04,0.012
cap,New20,T,451000,百色,never wins at nonnegative degradation,,-90.66424837072363,25.0,0.04,0.012
cap,New20,T,451100,贺州,never wins at nonnegative degradation,,-90.87330410986898,25.0,0.04,0.012
cap,New20,T,451200,河池,never wins at nonnegative degradation,,-89.93202914851783,25.0,0.04,0.012
cap,New20,T,451300,来宾,never wins at nonnegative degradation,,-91.08684500354526,25.0,0.04,0.012
cap,New20,T,451400,崇左,never wins at nonnegative degradation,,-92.26504501747515,25.0,0.04,0.012
cap,New20,T,460100,海口,never wins at nonnegative degradation,,-95.31196483602118,25.0,0.04,0.012
