adcode,city,city_fullname,province,province_fullname,province_code,admin_type,latitude,longitude,altitude_m,source_latitude,source_longitude,source_crs,cache_key,coordinate_source,source_version,source_url
451200,河池,河池市,广西,广西壮族自治区,450000,prefecture_level_city,24.488101,108.632690,,24.485030,108.636540,GCJ-02,city_451200,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/450000.json
451300,来宾,来宾市,广西,广西壮族自治区,450000,prefecture_level_city,23.752744,109.216941,,23.750105,109.221243,GCJ-02,city_451300,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/450000.json
451400,崇左,崇左市,广西,广西壮族自治区,450000,prefecture_level_city,22.379888,107.360817,,22.377139,107.364973,GCJ-02,city_451400,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/450000.json
460100,海口,海口市,海南,海南省,460000,prefecture_level_city,20.040000,110.320000,15,20.046316,110.200162,GCJ-02,haikou,existing pvsim representative-city anchor,1.6.3,https://geojson.cn/api/china/1.6.3/460000.json
460200,三亚,三亚市,海南,海南省,460000,prefecture_level_city,18.254570,109.507624,,18.252865,109.511709,GCJ-02,city_460200,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/460000.json
460300,三沙,三沙市,海南,海南省,460000,prefecture_level_city,16.832635,112.333737,,16.831004,112.338649,GCJ-02,city_460300,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/460000.json
460400,儋州,儋州市,海南,海南省,460000,prefecture_level_city,19.522922,109.576802,,19.520948,109.580812,GCJ-02,city_460400,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/460000.json
500000,重庆,重庆市,重庆,重庆市,500000,municipality,29.550000,106.550000,240,29.562686,106.551720,GCJ-02,chongqing,existing pvsim representative-city anchor,1.6.3,https://geojson.cn/api/china/1.6.3/500000.json
510100,成都,成都市,四川,四川省,510000,prefecture_level_city,30.670000,104.070000,500,30.572961,104.066301,GCJ-02,chengdu,existing pvsim representative-city anchor,1.6.3,https://geojson.cn/api/china/1.6.3/510000.json
510300,自贡,自贡市,四川,四川省,510000,prefecture_level_city,29.342100,104.776611,,29.339240,104.779307,GCJ-02,city_510300,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/510000.json
510400,攀枝花,攀枝花市,四川,四川省,510000,prefecture_level_city,26.585985,101.716886,,26.582417,101.718460,GCJ-02,city_510400,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/510000.json
510500,泸州,泸州市,四川,四川省,510000,prefecture_level_city,28.874018,105.438274,,28.870980,105.441866,GCJ-02,city_510500,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/510000.json
510600,德阳,德阳市,四川,四川省,510000,prefecture_level_city,31.129590,104.395113,,31.127449,104.397795,GCJ-02,city_510600,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/510000.json
510700,绵阳,绵阳市,四川,四川省,510000,prefecture_level_city,31.469949,104.676510,,31.467673,104.679127,GCJ-02,city_510700,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/510000.json
510800,广元,广元市,四川,四川省,510000,prefecture_level_city,32.438175,105.840300,,32.435774,105.844004,GCJ-02,city_510800,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/510000.json
510900,遂宁,遂宁市,四川,四川省,510000,prefecture_level_city,30.535474,105.589193,,30.532680,105.592602,GCJ-02,city_510900,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/510000.json
511000,内江,内江市,四川,四川省,510000,prefecture_level_city,29.582787,105.054766,,29.580210,105.057992,GCJ-02,city_511000,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/510000.json
511100,乐山,乐山市,四川,四川省,510000,prefecture_level_city,29.555032,103.763876,,29.552275,103.766085,GCJ-02,city_511100,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/510000.json
511300,南充,南充市,四川,四川省,510000,prefecture_level_city,30.839517,106.106546,,30.837235,106.110565,GCJ-02,city_511300,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/510000.json
511400,眉山,眉山市,四川,四川省,510000,prefecture_level_city,30.079934,103.846315,,30.077113,103.848417,GCJ-02,city_511400,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/510000.json
511500,宜宾,宜宾市,四川,四川省,510000,prefecture_level_city,28.755782,104.640444,,28.752354,104.642826,GCJ-02,city_511500,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/510000.json
511600,广安,广安市,四川,四川省,510000,prefecture_level_city,30.459131,106.628857,,30.456354,106.632647,GCJ-02,city_511600,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/510000.json
511700,达州,达州市,四川,四川省,510000,prefecture_level_city,31.211424,107.463124,,31.209278,107.467780,GCJ-02,city_511700,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/510000.json
511800,雅安,雅安市,四川,四川省,510000,prefecture_level_city,30.012582,103.039561,,30.009998,103.041538,GCJ-02,city_511800,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/510000.json
511900,巴中,巴中市,四川,四川省,510000,prefecture_level_city,31.870034,106.743403,,31.867853,106.747548,GCJ-02,city_511900,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/510000.json
512000,资阳,资阳市,四川,四川省,510000,prefecture_level_city,30.132084,104.624862,,30.129236,104.627265,GCJ-02,city_512000,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/510000.json
513200,阿坝,阿坝藏族羌族自治州,四川,四川省,510000,autonomous_prefecture,31.901672,102.222860,,31.899427,102.224504,GCJ-02,city_513200,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/510000.json
513300,甘孜,甘孜藏族自治州,四川,四川省,510000,autonomous_prefecture,30.052341,101.960791,,30.049520,101.962310,GCJ-02,city_513300,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/510000.json
513400,凉山,凉山彝族自治州,四川,四川省,510000,autonomous_prefecture,27.884828,102.266218,,27.881396,102.267713,GCJ-02,city_513400,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/510000.json
520100,贵阳,贵阳市,贵州,贵州省,520000,prefecture_level_city,26.650000,106.630000,1100,26.646694,106.628201,GCJ-02,guiyang,existing pvsim representative-city anchor,1.6.3,https://geojson.cn/api/china/1.6.3/520000.json
520200,六盘水,六盘水市,贵州,贵州省,520000,prefecture_level_city,26.596158,104.827819,,26.592538,104.830357,GCJ-02,city_520200,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/520000.json
520300,遵义,遵义市,贵州,贵州省,520000,prefecture_level_city,27.725197,107.027727,,27.721931,107.031922,GCJ-02,city_520300,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/520000.json
520400,安顺,安顺市,贵州,贵州省,520000,prefecture_level_city,26.256633,105.944234,,26.253103,105.947600,GCJ-02,city_520400,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/520000.json
520500,毕节,毕节市,贵州,贵州省,520000,prefecture_level_city,27.286984,105.288307,,27.283615,105.291544,GCJ-02,city_520500,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/520000.json
520600,铜仁,铜仁市,贵州,贵州省,520000,prefecture_level_city,27.734827,109.184949,,27.731555,109.189528,GCJ-02,city_520600,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/520000.json
522300,黔西南,黔西南布依族苗族自治州,贵州,贵州省,520000,autonomous_prefecture,25.090842,104.903952,,25.087733,104.906419,GCJ-02,city_522300,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/520000.json
522600,黔东南,黔东南苗族侗族自治州,贵州,贵州省,520000,autonomous_prefecture,26.587295,107.978701,,26.583759,107.982838,GCJ-02,city_522600,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/520000.json
522700,黔南,黔南布依族苗族自治州,贵州,贵州省,520000,autonomous_prefecture,26.256575,107.518139,,26.253136,107.522303,GCJ-02,city_522700,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/520000.json
530100,昆明,昆明市,云南,云南省,530000,prefecture_level_city,25.040000,102.710000,1890,24.881490,102.833669,GCJ-02,kunming,existing pvsim representative-city anchor,1.6.3,https://geojson.cn/api/china/1.6.3/530000.json
530300,曲靖,曲靖市,云南,云南省,530000,prefecture_level_city,25.493868,103.794265,,25.490866,103.796288,GCJ-02,city_530300,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/530000.json
530400,玉溪,玉溪市,云南,云南省,530000,prefecture_level_city,24.349800,102.525371,,24.346786,102.526673,GCJ-02,city_530400,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/530000.json
530500,保山,保山市,云南,云南省,530000,prefecture_level_city,25.114875,99.160570,,25.112018,99.161489,GCJ-02,city_530500,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/530000.json
530600,昭通,昭通市,云南,云南省,530000,prefecture_level_city,27.341610,103.714985,,27.338185,103.717078,GCJ-02,city_530600,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/530000.json
530700,丽江,丽江市,云南,云南省,530000,prefecture_level_city,26.858710,100.224803,,26.855165,100.225936,GCJ-02,city_530700,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/530000.json
530800,普洱,普洱市,云南,云南省,530000,prefecture_level_city,22.828222,100.964836,,22.825229,100.966011,GCJ-02,city_530800,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/530000.json
530900,临沧,临沧市,云南,云南省,530000,prefecture_level_city,23.886762,100.087585,,23.884175,100.088837,GCJ-02,city_530900,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/530000.json
532300,楚雄,楚雄彝族自治州,云南,云南省,530000,autonomous_prefecture,25.048717,101.526835,,25.045678,101.528304,GCJ-02,city_532300,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/530000.json
532500,红河,红河哈尼族彝族自治州,云南,云南省,530000,autonomous_prefecture,23.365643,103.372849,,23.363129,103.374873,GCJ-02,city_532500,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/530000.json
532600,文山,文山壮族苗族自治州,云南,云南省,530000,autonomous_prefecture,23.403633,104.213569,,23.400983,104.215670,GCJ-02,city_532600,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/530000.json
532800,西双版纳,西双版纳傣族自治州,云南,云南省,530000,autonomous_prefecture,22.011897,100.795878,,22.009037,100.797002,GCJ-02,city_532800,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/530000.json
532900,大理,大理白族自治州,云南,云南省,530000,autonomous_prefecture,25.609582,100.266510,,25.606548,100.267608,GCJ-02,city_532900,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/530000.json
533100,德宏,德宏傣族景颇族自治州,云南,云南省,530000,autonomous_prefecture,24.436318,98.585468,,24.433146,98.585621,GCJ-02,city_533100,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/530000.json
533300,怒江,怒江傈僳族自治州,云南,云南省,530000,autonomous_prefecture,25.820871,98.856208,,25.817555,98.856600,GCJ-02,city_533300,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/530000.json
533400,迪庆,迪庆藏族自治州,云南,云南省,530000,autonomous_prefecture,27.822645,99.701017,,27.819149,99.702110,GCJ-02,city_533400,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/530000.json
540100,拉萨,拉萨市,西藏,西藏自治区,540000,prefecture_level_city,29.650000,91.140000,3650,29.653491,91.171924,GCJ-02,lhasa,existing pvsim representative-city anchor,1.6.3,https://geojson.cn/api/china/1.6.3/540000.json
540200,日喀则,日喀则市,西藏,西藏自治区,540000,prefecture_level_city,29.270103,88.878388,,29.266838,88.880423,GCJ-02,city_540200,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/540000.json
540300,昌都,昌都市,西藏,西藏自治区,540000,prefecture_level_city,31.145201,97.169886,,31.142879,97.170425,GCJ-02,city_540300,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/540000.json
540400,林芝,林芝市,西藏,西藏自治区,540000,prefecture_level_city,29.651440,94.360271,,29.648750,94.361436,GCJ-02,city_540400,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/540000.json
540500,山南,山南市,西藏,西藏自治区,540000,prefecture_level_city,29.240804,91.770212,,29.237722,91.771426,GCJ-02,city_540500,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/540000.json
540600,那曲,那曲市,西藏,西藏自治区,540000,prefecture_level_city,31.480143,92.050230,,31.477905,92.051510,GCJ-02,city_540600,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/540000.json
542500,阿里,阿里地区,西藏,西藏自治区,540000,prefecture,32.503469,80.103570,,32.500987,80.105786,GCJ-02,city_542500,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/540000.json
610100,西安,西安市,陕西,陕西省,610000,prefecture_level_city,34.270000,108.930000,400,34.343207,108.939645,GCJ-02,xian,existing pvsim representative-city anchor,1.6.3,https://geojson.cn/api/china/1.6.3/610000.json
610200,铜川,铜川市,陕西,陕西省,610000,prefecture_level_city,34.898217,108.940400,,34.897133,108.945116,GCJ-02,city_610200,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/610000.json
610300,宝鸡,宝鸡市,陕西,陕西省,610000,prefecture_level_city,34.364281,107.232990,,34.362862,107.237682,GCJ-02,city_610300,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/610000.json
610400,咸阳,咸阳市,陕西,陕西省,610000,prefecture_level_city,34.331338,108.704164,,34.329896,108.708837,GCJ-02,city_610400,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/610000.json
610500,渭南,渭南市,陕西,陕西省,610000,prefecture_level_city,34.521832,109.465692,,34.520632,109.470962,GCJ-02,city_610500,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/610000.json
610600,延安,延安市,陕西,陕西省,610000,prefecture_level_city,36.649990,109.489287,,36.650109,109.494680,GCJ-02,city_610600,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/610000.json
610700,汉中,汉中市,陕西,陕西省,610000,prefecture_level_city,33.068261,107.018669,,33.066373,107.023190,GCJ-02,city_610700,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/610000.json
610800,榆林,榆林市,陕西,陕西省,610000,prefecture_level_city,38.285242,109.728521,,38.285760,109.734104,GCJ-02,city_610800,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/610000.json
610900,安康,安康市,陕西,陕西省,610000,prefecture_level_city,32.687506,109.024152,,32.685435,109.029017,GCJ-02,city_610900,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/610000.json
611000,商洛,商洛市,陕西,陕西省,610000,prefecture_level_city,33.875061,109.913689,,33.873358,109.918646,GCJ-02,city_611000,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/610000.json
620100,兰州,兰州市,甘肃,甘肃省,620000,prefecture_level_city,36.061125,103.831825,,36.060798,103.834228,GCJ-02,city_620100,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/620000.json
620200,嘉峪关,嘉峪关市,甘肃,甘肃省,620000,prefecture_level_city,39.772419,98.287602,,39.773250,98.288200,GCJ-02,city_620200,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/620000.json
620300,金昌,金昌市,甘肃,甘肃省,620000,prefecture_level_city,38.521030,102.185983,,38.521468,102.187972,GCJ-02,city_620300,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/620000.json
620400,白银,白银市,甘肃,甘肃省,620000,prefecture_level_city,36.545032,104.136055,,36.545123,104.138872,GCJ-02,city_620400,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/620000.json
620500,天水,天水市,甘肃,甘肃省,620000,prefecture_level_city,34.582832,105.720891,,34.581514,105.724828,GCJ-02,city_620500,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/620000.json
620600,武威,武威市,甘肃,甘肃省,620000,prefecture_level_city,37.928694,102.636105,,37.928980,102.637821,GCJ-02,city_620600,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/620000.json
620700,张掖,张掖市,甘肃,甘肃省,620000,prefecture_level_city,38.924128,100.448156,,38.924766,100.449858,GCJ-02,city_620700,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/620000.json
620800,平凉,平凉市,甘肃,甘肃省,620000,prefecture_level_city,35.542884,106.660690,,35.542417,106.664913,GCJ-02,city_620800,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/620000.json
620900,酒泉,酒泉市,甘肃,甘肃省,620000,prefecture_level_city,39.732593,98.493686,,39.733416,98.494320,GCJ-02,city_620900,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/620000.json
621000,庆阳,庆阳市,甘肃,甘肃省,620000,prefecture_level_city,35.709855,107.638690,,35.709459,107.643433,GCJ-02,city_621000,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/620000.json
621100,定西,定西市,甘肃,甘肃省,620000,prefecture_level_city,35.608491,104.589722,,35.607947,104.592342,GCJ-02,city_621100,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/620000.json
621200,陇南,陇南市,甘肃,甘肃省,620000,prefecture_level_city,33.372079,104.957290,,33.370174,104.960296,GCJ-02,city_621200,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/620000.json
622900,临夏,临夏回族自治州,甘肃,甘肃省,620000,autonomous_prefecture,35.602151,103.208143,,35.601792,103.210386,GCJ-02,city_622900,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/620000.json
623000,甘南,甘南藏族自治州,甘肃,甘肃省,620000,autonomous_prefecture,34.984404,102.910012,,34.983266,102.911736,GCJ-02,city_623000,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/620000.json
630100,西宁,西宁市,青海,青海省,630000,prefecture_level_city,36.620000,101.780000,2260,36.616621,101.777795,GCJ-02,xining,existing pvsim representative-city anchor,1.6.3,https://geojson.cn/api/china/1.6.3/630000.json
630200,海东,海东市,青海,青海省,630000,prefecture_level_city,36.473807,102.408271,,36.473864,102.410290,GCJ-02,city_630200,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/630000.json
632200,海北,海北藏族自治州,青海,青海省,630000,autonomous_prefecture,36.954658,100.899490,,36.954612,100.900944,GCJ-02,city_632200,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/630000.json
632300,黄南,黄南藏族自治州,青海,青海省,630000,autonomous_prefecture,35.519731,102.013511,,35.519317,102.015397,GCJ-02,city_632300,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/630000.json
632500,海南,海南藏族自治州,青海,青海省,630000,autonomous_prefecture,36.296796,100.621365,,36.296399,100.622647,GCJ-02,city_632500,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/630000.json
632600,果洛,果洛藏族自治州,青海,青海省,630000,autonomous_prefecture,34.473658,100.243821,,34.472179,100.245161,GCJ-02,city_632600,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/630000.json
632700,玉树,玉树藏族自治州,青海,青海省,630000,autonomous_prefecture,33.008431,97.005816,,33.006292,97.006247,GCJ-02,city_632700,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/630000.json
632800,海西,海西蒙古族藏族自治州,青海,青海省,630000,autonomous_prefecture,37.347705,97.331205,,37.348110,97.331920,GCJ-02,city_632800,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/630000.json
640100,银川,银川市,宁夏,宁夏回族自治区,640000,prefecture_level_city,38.490000,106.230000,1110,38.487783,106.230977,GCJ-02,yinchuan,existing pvsim representative-city anchor,1.6.3,https://geojson.cn/api/china/1.6.3/640000.json
640200,石嘴山,石嘴山市,宁夏,宁夏回族自治区,640000,prefecture_level_city,38.983790,106.378081,,38.984632,106.382792,GCJ-02,city_640200,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/640000.json
640300,吴忠,吴忠市,宁夏,宁夏回族自治区,640000,prefecture_level_city,37.997212,106.194214,,37.997755,106.198613,GCJ-02,city_640300,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/640000.json
640400,固原,固原市,宁夏,宁夏回族自治区,640000,prefecture_level_city,36.016464,106.238475,,36.016280,106.242670,GCJ-02,city_640400,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/640000.json
640500,中卫,中卫市,宁夏,宁夏回族自治区,640000,prefecture_level_city,37.499631,105.193002,,37.500185,105.196770,GCJ-02,city_640500,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/640000.json
650100,乌鲁木齐,乌鲁木齐市,新疆,新疆维吾尔自治区,650000,prefecture_level_city,43.830000,87.620000,900,43.825377,87.616824,GCJ-02,urumqi,existing pvsim representative-city anchor,1.6.3,https://geojson.cn/api/china/1.6.3/650000.json
650200,克拉玛依,克拉玛依市,新疆,新疆维吾尔自治区,650000,prefecture_level_city,45.576908,84.886835,,45.577712,84.889239,GCJ-02,city_650200,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/650000.json
650400,吐鲁番,吐鲁番市,新疆,新疆维吾尔自治区,650000,prefecture_level_city,42.949185,89.187534,,42.950736,89.190374,GCJ-02,city_650400,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/650000.json
650500,哈密,哈密市,新疆,新疆维吾尔自治区,650000,prefecture_level_city,42.817833,93.513455,,42.819346,93.515053,GCJ-02,city_650500,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/650000.json
652300,昌吉,昌吉回族自治州,新疆,新疆维吾尔自治区,650000,autonomous_prefecture,44.009726,87.305882,,44.011044,87.308995,GCJ-02,city_652300,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/650000.json
652700,博州,博尔塔拉蒙古自治州,新疆,新疆维吾尔自治区,650000,autonomous_prefecture,44.905018,82.063081,,44.906039,82.066363,GCJ-02,city_652700,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/650000.json
652800,巴州,巴音郭楞蒙古自治州,新疆,新疆维吾尔自治区,650000,autonomous_prefecture,41.762611,86.142645,,41.764115,86.145298,GCJ-02,city_652800,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/650000.json
652900,阿克苏,阿克苏地区,新疆,新疆维吾尔自治区,650000,prefecture,41.173416,80.254500,,41.174401,80.256667,GCJ-02,city_652900,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/650000.json
653000,克州,克孜勒苏柯尔克孜自治州,新疆,新疆维吾尔自治区,650000,autonomous_prefecture,39.715825,76.165124,,39.716238,76.168162,GCJ-02,city_653000,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/650000.json
653100,喀什,喀什地区,新疆,新疆维吾尔自治区,650000,prefecture,39.469991,75.987662,,39.470220,75.990620,GCJ-02,city_653100,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/650000.json
653200,和田,和田地区,新疆,新疆维吾尔自治区,650000,prefecture,37.114752,79.919736,,37.114411,79.921653,GCJ-02,city_653200,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/650000.json
654000,伊犁,伊犁哈萨克自治州,新疆,新疆维吾尔自治区,650000,autonomous_prefecture,43.915855,81.320643,,43.917106,81.323691,GCJ-02,city_654000,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/650000.json
654200,塔城,塔城地区,新疆,新疆维吾尔自治区,650000,prefecture,46.744654,82.977151,,46.745364,82.980316,GCJ-02,city_654200,GeoJSON.CN GCJ-02 centre converted to WGS-84,1.6.3,https://geojson.cn/api/china/1.6.3/650000.json
