case,context,adcode,technology,npv_usd,discounted_mwh,construction_usd
t_life=18.0,cap,640200,T,-123656.45070563891,21163.552667940752,596337.065984
t_life=18.0,cap,640300,T,-151025.81685397774,20479.31851423228,596337.065984
t_life=18.0,cap,640400,T,-231253.16798597886,18473.634735932254,596337.065984
t_life=18.0,cap,640500,T,-147984.63644093816,20555.34802455827,596337.065984
t_life=18.0,cap,650100,T,-153567.28656604924,20415.781771430495,596337.065984
t_life=18.0,cap,650200,T,-165636.76730319718,20114.044753001795,596337.065984
t_life=18.0,cap,650400,T,-120236.10911384082,21249.061207735704,596337.065984
t_life=18.0,cap,650500,T,-117506.37273469215,21317.30461721442,596337.065984
t_life=18.0,cap,652300,T,-157733.1761615519,20311.634531542928,596337.065984
t_life=18.0,cap,652700,T,-211757.0665751256,18961.037271203586,596337.065984
t_life=18.0,cap,652800,T,-76897.77004889697,22332.5196843593,596337.065984
t_life=18.0,cap,652900,T,-124539.26825243082,21141.482229270954,596337.065984
t_life=18.0,cap,653000,T,-83525.57178015899,22166.82464107775,596337.065984
t_life=18.0,cap,653100,T,-71518.769837543,22466.994689643154,596337.065984
t_life=18.0,cap,653200,T,-54179.361676555796,22900.47989366783,596337.065984
t_life=18.0,cap,654000,T,-194894.15899473045,19382.609960713464,596337.065984
t_life=18.0,cap,654200,T,-181406.81978277542,19719.793441012338,596337.065984
t_life=18.0,cap,654300,T,-178778.30019820554,19785.506430626585,596337.065984
t_life=18.0,area,110000,Si,1252618.9714391187,30881.64364635469,798997.1889309754
t_life=18.0,area,120000,Si,1247640.1078961934,30819.407852068125,798997.1889309754
t_life=18.0,area,130100,Si,1138596.587891446,29456.363852008773,798997.1889309754
t_life=18.0,area,130200,Si,1165971.837580694,29798.554473124383,798997.1889309754
t_life=18.0,area,130300,Si,1214849.1880294585,30409.521353733933,798997.1889309754
t_life=18.0,area,130400,Si,1058170.180777765,28451.033763087773,798997.1889309754
t_life=18.0,area,130500,Si,1086941.6120297348,28810.67665373739,798997.1889309754
t_life=18.0,area,130600,Si,1165296.8118429186,29790.11665140219,798997.1889309754
t_life=18.0,area,130700,Si,1251084.923608512,30862.468048472107,798997.1889309754
t_life=18.0,area,130800,Si,1199636.3243417891,30219.360557638072,798997.1889309754
t_life=18.0,area,130900,Si,1186620.5221060414,30056.663029691226,798997.1889309754
t_life=18.0,area,131000,Si,1184801.02184599,30033.91927644058,798997.1889309754
t_life=18.0,area,131100,Si,1143266.8825024054,29514.742534645782,798997.1889309754
t_life=18.0,area,140100,Si,1186770.0213495928,30058.531770235615,798997.1889309754
t_life=18.0,area,140200,Si,1318743.0026786975,31708.19403684943,798997.1889309754
t_life=18.0,area,140300,Si,1150562.194089469,29605.933929484072,798997.1889309754
t_life=18.0,area,140400,Si,1146704.681879279,29557.715026856695,798997.1889309754
t_life=18.0,area,140500,Si,1079598.545077798,28718.888316838184,798997.1889309754
t_life=18.0,area,140600,Si,1346607.7479877665,32056.50335321279,798997.1889309754
t_life=18.0,area,140700,Si,1164134.4663998873,29775.5873333643,798997.1889309754
t_life=18.0,area,140800,Si,1107818.17431049,29071.633682246833,798997.1889309754
t_life=18.0,area,140900,Si,1268723.5365036249,31082.950709661018,798997.1889309754
t_life=18.0,area,141000,Si,1122613.4833966368,29256.575045823673,798997.1889309754
t_life=18.0,area,141100,Si,1228444.2304052738,30579.459383431633,798997.1889309754
t_life=18.0,area,150100,Si,1289052.3946756497,31337.06143681133,798997.1889309754
t_life=18.0,area,150200,Si,1327710.4100043764,31820.286628420414,798997.1889309754
t_life=18.0,area,150300,Si,1361277.1802920967,32239.871257016912,798997.1889309754
t_life=18.0,area,150400,Si,1255870.8339282218,30922.291927468483,798997.1889309754
t_life=18.0,area,150500,Si,1255678.5734954046,30919.888672058267,798997.1889309754
t_life=18.0,area,150600,Si,1310604.2566858348,31606.45971193864,798997.1889309754
t_life=18.0,area,150700,Si,1066814.8790594912,28559.092491609346,798997.1889309754
t_life=18.0,area,150800,Si,1415410.863805849,32916.542300938825,798997.1889309754
t_life=18.0,area,150900,Si,1324560.5733590494,31780.913670353828,798997.1889309754
t_life=18.0,area,152200,Si,1223233.2884432557,30514.322608906405,798997.1889309754
t_life=18.0,area,152500,Si,1307243.642586836,31564.452035701157,798997.1889309754
t_life=18.0,area,152900,Si,1463633.9306114374,33519.33063600867,798997.1889309754
t_life=18.0,area,210100,Si,1193957.4483523883,30148.374607770565,798997.1889309754
t_life=18.0,area,210200,Si,1217430.6796527302,30441.789999024833,798997.1889309754
t_life=18.0,area,210300,Si,1159756.2292550316,29720.859369053604,798997.1889309754
t_life=18.0,area,210400,Si,1076958.718531531,28685.890485009844,798997.1889309754
t_life=18.0,area,210500,Si,1073216.1153926754,28639.10794577415,798997.1889309754
t_life=18.0,area,210600,Si,1076185.3631037173,28676.22354216217,798997.1889309754
t_life=18.0,area,210700,Si,1226643.814396917,30556.954183327172,798997.1889309754
t_life=18.0,area,210800,Si,1215606.0906232563,30418.98263615641,798997.1889309754
t_life=18.0,area,210900,Si,1239546.5951979852,30718.238943340526,798997.1889309754
t_life=18.0,area,211000,Si,1163850.1986990229,29772.033987103492,798997.1889309754
t_life=18.0,area,211100,Si,1227847.7822811755,30572.003781880398,798997.1889309754
t_life=18.0,area,211200,Si,1138594.8694566912,29456.34237157435,798997.1889309754
t_life=18.0,area,211300,Si,1289438.8839658967,31341.892552939415,798997.1889309754
t_life=18.0,area,211400,Si,1275111.9589334575,31162.805990033925,798997.1889309754
t_life=18.0,area,220100,Si,1198322.3270365405,30202.935591322468,798997.1889309754
t_life=18.0,area,220200,Si,1101107.6377373536,28987.75197508263,798997.1889309754
t_life=18.0,area,220300,Si,1181728.538166608,29995.513230448305,798997.1889309754
t_life=18.0,area,220400,Si,1111185.1453724473,29113.7208205213,798997.1889309754
t_life=18.0,area,220500,Si,1059410.7681725123,28466.541105522112,798997.1889309754
t_life=18.0,area,220600,Si,1105154.301632995,29038.335273778146,798997.1889309754
t_life=18.0,area,220700,Si,1261902.45569471,30997.68719954958,798997.1889309754
t_life=18.0,area,220800,Si,1347150.8410390553,32063.292016353895,798997.1889309754
t_life=18.0,area,222400,Si,1089486.44579062,28842.487075748457,798997.1889309754
t_life=18.0,area,230100,Si,1079809.3039357255,28721.52280256228,798997.1889309754
t_life=18.0,area,230200,Si,1182816.4451579582,30009.112067840182,798997.1889309754
t_life=18.0,area,230300,Si,1115904.731127509,29172.71564245957,798997.1889309754
t_life=18.0,area,230400,Si,1101151.6812522872,28988.302519019297,798997.1889309754
t_life=18.0,area,230500,Si,1054836.8436571797,28409.36704908045,798997.1889309754
t_life=18.0,area,230600,Si,1204228.8604804822,30276.767259371736,798997.1889309754
t_life=18.0,area,230700,Si,1079439.6430811035,28716.902041879497,798997.1889309754
t_life=18.0,area,230800,Si,1093151.7700602456,28888.30362911878,798997.1889309754
t_life=18.0,area,230900,Si,1105800.939786158,29046.41825069268,798997.1889309754
t_life=18.0,area,231000,Si,1047097.574398336,28312.626183344903,798997.1889309754
t_life=18.0,area,231100,Si,1084435.2151384843,28779.34669259676,798997.1889309754
t_life=18.0,area,231200,Si,1116976.3479893368,29186.110853232418,798997.1889309754
t_life=18.0,area,232700,Si,1030310.3688275343,28102.786113709888,798997.1889309754
t_life=18.0,area,310000,Si,869763.7555556173,26095.953447810927,798997.1889309754
t_life=18.0,area,320100,Si,860669.435792301,25982.27445076947,798997.1889309754
t_life=18.0,area,320200,Si,896974.502316742,26436.08778232498,798997.1889309754
t_life=18.0,area,320300,Si,992346.3826411171,27628.236286379673,798997.1889309754
t_life=18.0,area,320400,Si,861678.3675212514,25994.88609738135,798997.1889309754
t_life=18.0,area,320500,Si,832843.0669832287,25634.444840656066,798997.1889309754
t_life=18.0,area,320600,Si,897101.1630546974,26437.671041549427,798997.1889309754
t_life=18.0,area,320700,Si,962525.933738635,27255.480675098643,798997.1889309754
t_life=18.0,area,320800,Si,967831.7567802427,27321.80346311874,798997.1889309754
t_life=18.0,area,320900,Si,982186.753975831,27501.240928063595,798997.1889309754
t_life=18.0,area,321000,Si,933745.9063735784,26895.73033303544,798997.1889309754
t_life=18.0,area,321100,Si,889464.080681098,26342.207511879435,798997.1889309754
t_life=18.0,area,321200,Si,917926.090471633,26697.982634261116,798997.1889309754
t_life=18.0,area,321300,Si,964774.1854710511,27283.583821753844,798997.1889309754
t_life=18.0,area,330100,Si,612188.5320732142,22876.263154280885,798997.1889309754
t_life=18.0,area,330200,Si,680870.8365940709,23734.791960791594,798997.1889309754
t_life=18.0,area,330300,Si,682038.8624892544,23749.392284481386,798997.1889309754
t_life=18.0,area,330400,Si,853102.5881301474,25887.688854992553,798997.1889309754
t_life=18.0,area,330500,Si,772075.2298431756,24874.8468764054,798997.1889309754
t_life=18.0,area,330600,Si,587961.505735328,22573.42532505731,798997.1889309754
t_life=18.0,area,330700,Si,661266.6500072163,23489.739628455914,798997.1889309754
t_life=18.0,area,330800,Si,626324.8104798737,23052.966634364126,798997.1889309754
t_life=18.0,area,330900,Si,763947.7028450025,24773.25278892824,798997.1889309754
t_life=18.0,area,331000,Si,597649.0992258695,22694.52024368908,798997.1889309754
t_life=18.0,area,331100,Si,621721.7062383696,22995.42783134533,798997.1889309754
t_life=18.0,area,340100,Si,829707.6731522316,25595.252417768603,798997.1889309754
t_life=18.0,area,340200,Si,821730.6530837377,25495.539666912427,798997.1889309754
t_life=18.0,area,340300,Si,847267.266879723,25814.74733936225,798997.1889309754
t_life=18.0,area,340400,Si,883481.9728298985,26267.43116373944,798997.1889309754
t_life=18.0,area,340500,Si,828893.2810983169,25585.072517094668,798997.1889309754
t_life=18.0,area,340600,Si,971008.44390606,27361.512052191454,798997.1889309754
t_life=18.0,area,340700,Si,818069.792131067,25449.77890500405,798997.1889309754
t_life=18.0,area,340800,Si,775090.2279058931,24912.534352189374,798997.1889309754
t_life=18.0,area,341000,Si,663941.9661775159,23523.181080584654,798997.1889309754
t_life=18.0,area,341100,Si,868738.1437199104,26083.13329986459,798997.1889309754
t_life=18.0,area,341200,Si,910425.727693094,26604.228099529384,798997.1889309754
t_life=18.0,area,341300,Si,968377.8719294103,27328.629902483328,798997.1889309754
t_life=18.0,area,341500,Si,762155.478827462,24750.84998870898,798997.1889309754
t_life=18.0,area,341600,Si,967813.8665627558,27321.579835400153,798997.1889309754
t_life=18.0,area,341700,Si,779724.3747858815,24970.461188189223,798997.1889309754
t_life=18.0,area,341800,Si,768519.521590249,24830.40052324382,798997.1889309754
t_life=18.0,area,350100,Si,630623.6154448246,23106.701696426015,798997.1889309754
t_life=18.0,area,350200,Si,897670.6465412133,26444.789585130875,798997.1889309754
t_life=18.0,area,350300,Si,709479.2260108034,24092.39682850075,798997.1889309754
t_life=18.0,area,350400,Si,626325.1361749985,23052.970705553187,798997.1889309754
t_life=18.0,area,350500,Si,747991.9902316711,24573.8063812616,798997.1889309754
t_life=18.0,area,350600,Si,803833.5702700189,25271.826131740938,798997.1889309754
t_life=18.0,area,350700,Si,656587.1354092866,23431.24569598179,798997.1889309754
t_life=18.0,area,350800,Si,679395.6272006318,23716.351843373603,798997.1889309754
t_life=18.0,area,350900,Si,601061.0607635962,22737.16976291066,798997.1889309754
t_life=18.0,area,360100,Si,740829.4816252725,24484.27502368161,798997.1889309754
t_life=18.0,area,360200,Si,681647.297621702,23744.49772363698,798997.1889309754
t_life=18.0,area,360300,Si,631806.6214243603,23121.489271170212,798997.1889309754
t_life=18.0,area,360400,Si,750365.802918161,24603.479039842718,798997.1889309754
t_life=18.0,area,360500,Si,596985.5679560072,22686.2261028158,798997.1889309754
t_life=18.0,area,360600,Si,596893.5018798516,22685.075276863852,798997.1889309754
t_life=18.0,area,360700,Si,658394.1834579812,23453.83379659047,798997.1889309754
t_life=18.0,area,360800,Si,608392.1030518952,22828.807791514402,798997.1889309754
t_life=18.0,area,360900,Si,631803.7546007215,23121.453435874722,798997.1889309754
t_life=18.0,area,361000,Si,554806.5888453096,22158.988863932078,798997.1889309754
t_life=18.0,area,361100,Si,669926.5145973635,23597.987935832745,798997.1889309754
t_life=18.0,area,370100,Si,1129638.900646598,29344.392761448187,798997.1889309754
t_life=18.0,area,370200,Si,1193548.926892538,30143.26808952243,798997.1889309754
t_life=18.0,area,370300,Si,1086530.7057772772,28805.540325581675,798997.1889309754
t_life=18.0,area,370400,Si,1004457.9723523182,27779.63115776968,798997.1889309754
t_life=18.0,area,370500,Si,1229434.0708662432,30591.832389193747,798997.1889309754
t_life=18.0,area,370600,Si,1162037.381772728,29749.37377552481,798997.1889309754
t_life=18.0,area,370700,Si,1110961.4218554706,29110.924276559086,798997.1889309754
t_life=18.0,area,370800,Si,1053138.5855846829,28388.13882317425,798997.1889309754
t_life=18.0,area,370900,Si,1122016.4082011902,29249.111605880586,798997.1889309754
t_life=18.0,area,371000,Si,1190796.8956445265,30108.86769892229,798997.1889309754
t_life=18.0,area,371100,Si,1094773.7002400237,28908.577756366005,798997.1889309754
t_life=18.0,area,371300,Si,1001960.2751413174,27748.409942632177,798997.1889309754
t_life=18.0,area,371400,Si,1198814.4132473008,30209.086668956967,798997.1889309754
t_life=18.0,area,371500,Si,1178048.2710436487,29949.509891411315,798997.1889309754
t_life=18.0,area,371600,Si,1179190.550091132,29963.78837950486,798997.1889309754
t_life=18.0,area,371700,Si,981562.3785692037,27493.436235480753,798997.1889309754
t_life=18.0,area,410100,Si,1010782.6116207093,27858.689148624573,798997.1889309754
t_life=18.0,area,410200,Si,1058309.2376953375,28452.77197455742,798997.1889309754
t_life=18.0,area,410300,Si,958648.7111805787,27207.01539312294,798997.1889309754
t_life=18.0,area,410400,Si,905303.5806954915,26540.201262059352,798997.1889309754
t_life=18.0,area,410500,Si,1105046.9727413435,29036.9936626325,798997.1889309754
t_life=18.0,area,410600,Si,1087841.782376756,28821.928783075156,798997.1889309754
t_life=18.0,area,410700,Si,1060006.4881430326,28473.987605153616,798997.1889309754
t_life=18.0,area,410800,Si,1017123.1837723263,27937.946300519787,798997.1889309754
t_life=18.0,area,410900,Si,1096334.3411017982,28928.085767138185,798997.1889309754
t_life=18.0,area,411000,Si,1031705.6232404897,28120.226793871832,798997.1889309754
t_life=18.0,area,411100,Si,998171.0911960192,27701.045143315943,798997.1889309754
t_life=18.0,area,411200,Si,1017560.1719946018,27943.408653298233,798997.1889309754
t_life=18.0,area,411300,Si,865323.2199488985,26040.446752726937,798997.1889309754
t_life=18.0,area,411400,Si,956772.2216038448,27183.55927341376,798997.1889309754
t_life=18.0,area,411500,Si,771494.586410459,24867.588833496444,798997.1889309754
t_life=18.0,area,411600,Si,999029.73538022,27711.77819561846,798997.1889309754
t_life=18.0,area,411700,Si,886325.7438951066,26302.97830205454,798997.1889309754
t_life=18.0,area,420100,Si,766950.3342712387,24810.785681756188,798997.1889309754
t_life=18.0,area,420200,Si,651034.1114333275,23361.8328962823,798997.1889309754
t_life=18.0,area,420300,Si,623650.406570622,23019.53658549848,798997.1889309754
t_life=18.0,area,420500,Si,606149.4315300962,22800.77439749191,798997.1889309754
t_life=18.0,area,420600,Si,784059.3066488213,25024.647836475975,798997.1889309754
t_life=18.0,area,420700,Si,654061.7174224951,23399.677971146895,798997.1889309754
t_life=18.0,area,420800,Si,791242.8788952645,25114.442489556513,798997.1889309754
t_life=18.0,area,420900,Si,826887.718621206,25560.002986130785,798997.1889309754
t_life=18.0,area,421000,Si,682792.689256511,23758.815119072093,798997.1889309754
t_life=18.0,area,421100,Si,731817.7127796514,24371.62791311135,798997.1889309754
t_life=18.0,area,421200,Si,692062.5316078648,23874.68814846402,798997.1889309754
t_life=18.0,area,421300,Si,788192.4995643562,25076.312747920158,798997.1889309754
t_life=18.0,area,422800,Si,332094.58377240226,19375.088800520738,798997.1889309754
t_life=18.0,area,430100,Si,611440.0142423318,22866.906681394852,798997.1889309754
t_life=18.0,area,430200,Si,594504.8853205526,22655.217569872617,798997.1889309754
t_life=18.0,area,430300,Si,596261.8477211344,22677.179599879888,798997.1889309754
t_life=18.0,area,430400,Si,569991.9128157413,22348.805413562473,798997.1889309754
t_life=18.0,area,430500,Si,491941.4961066386,21373.17520469869,798997.1889309754
t_life=18.0,area,430600,Si,637362.2307942907,23190.93438829434,798997.1889309754
t_life=18.0,area,430700,Si,551581.872428078,22118.679908716687,798997.1889309754
t_life=18.0,area,430800,Si,404162.2466809855,20275.93458687803,798997.1889309754
t_life=18.0,area,430900,Si,532028.5252320926,21874.26306876686,798997.1889309754
t_life=18.0,area,431000,Si,486720.70625137823,21307.91533150793,798997.1889309754
t_life=18.0,area,431100,Si,516633.8634356228,21681.829796310994,798997.1889309754
t_life=18.0,area,431200,Si,411755.6148976536,20370.85168958638,798997.1889309754
t_life=18.0,area,431300,Si,479645.3207189276,21219.4730123523,798997.1889309754
t_life=18.0,area,433100,Si,372734.2035883629,19883.084048220247,798997.1889309754
t_life=18.0,area,440100,Si,713147.0980181086,24138.245228592063,798997.1889309754
t_life=18.0,area,440200,Si,578726.8241124382,22457.991804771184,798997.1889309754
t_life=18.0,area,440300,Si,818003.0588787767,25448.94473935042,798997.1889309754
t_life=18.0,area,440400,Si,840813.1523452636,25734.070907681504,798997.1889309754
t_life=18.0,area,440500,Si,862014.7320725729,25999.09065427287,798997.1889309754
t_life=18.0,area,440600,Si,658758.01872908,23458.381737479205,798997.1889309754
t_life=18.0,area,440700,Si,673741.0439622883,23645.669552894313,798997.1889309754
t_life=18.0,area,440800,Si,888924.8565833512,26335.467210657593,798997.1889309754
t_life=18.0,area,440900,Si,755014.9847054684,24661.59381218406,798997.1889309754
t_life=18.0,area,441200,Si,622219.9219756564,23001.65552806141,798997.1889309754
t_life=18.0,area,441300,Si,787419.3687615014,25066.648612884474,798997.1889309754
t_life=18.0,area,441400,Si,702863.3277155341,24009.698099809884,798997.1889309754
t_life=18.0,area,441500,Si,865696.7604400899,26045.116008866833,798997.1889309754
t_life=18.0,area,441600,Si,726321.6651047054,24302.927317174526,798997.1889309754
t_life=18.0,area,441700,Si,694600.9071738607,23906.417843038966,798997.1889309754
t_life=18.0,area,441800,Si,602907.353128873,22760.24841747662,798997.1889309754
t_life=18.0,area,441900,Si,801304.3352004556,25240.2106933714,798997.1889309754
t_life=18.0,area,442000,Si,788500.4288466203,25080.161863948462,798997.1889309754
t_life=18.0,area,445100,Si,842357.561294296,25753.37601954441,798997.1889309754
t_life=18.0,area,445200,Si,792386.1084488448,25128.732858976266,798997.1889309754
t_life=18.0,area,445300,Si,664259.8787211026,23527.15498737949,798997.1889309754
t_life=18.0,area,450100,Si,540018.3885010574,21974.136359628927,798997.1889309754
t_life=18.0,area,450200,Si,445394.6895922741,20791.340123269132,798997.1889309754
t_life=18.0,area,450300,Si,440981.31804420234,20736.172978918235,798997.1889309754
t_life=18.0,area,450400,Si,636281.6341154843,23177.426929809262,798997.1889309754
t_life=18.0,area,450500,Si,878740.6862706387,26208.16508174869,798997.1889309754
t_life=18.0,area,450600,Si,703539.9532018164,24018.155918388413,798997.1889309754
t_life=18.0,area,450700,Si,704447.8827373965,24029.50503758316,798997.1889309754
t_life=18.0,area,450800,Si,556395.4362208159,22178.849456125903,798997.1889309754
t_life=18.0,area,450900,Si,675336.4048164979,23665.61156357193,798997.1889309754
t_life=18.0,area,451000,Si,529990.516774381,21848.78796304547,798997.1889309754
t_life=18.0,area,451100,Si,538710.6678200155,21957.7898511159,798997.1889309754
t_life=18.0,area,451200,Si,411628.54729973193,20369.263344612355,798997.1889309754
t_life=18.0,area,451300,Si,551847.9203066264,22122.005507198537,798997.1889309754
t_life=18.0,area,451400,Si,491689.8494309257,21370.02962125228,798997.1889309754
t_life=18.0,area,460100,Si,993717.9965539181,27645.381460289682,798997.1889309754
t_life=18.0,area,460200,Si,1023077.3098014009,28012.372875883215,798997.1889309754
t_life=18.0,area,460300,Si,1297906.6802391282,31447.740006354805,798997.1889309754
t_life=18.0,area,460400,Si,883610.2546060613,26269.03468594147,798997.1889309754
t_life=18.0,area,500000,Si,322912.6200930446,19260.314254528763,798997.1889309754
t_life=18.0,area,510100,Si,408660.0901943436,20332.157630795,798997.1889309754
t_life=18.0,area,510300,Si,318562.04006267886,19205.932004149192,798997.1889309754
t_life=18.0,area,510400,Si,966757.3501437786,27308.37338016294,798997.1889309754
t_life=18.0,area,510500,Si,171015.91069024694,17361.605386993797,798997.1889309754
t_life=18.0,area,510600,Si,389005.57104837615,20086.47614147041,798997.1889309754
t_life=18.0,area,510700,Si,472139.5541101731,21125.65092974287,798997.1889309754
t_life=18.0,area,510800,Si,424139.762151502,20525.653530259482,798997.1889309754
t_life=18.0,area,510900,Si,420754.1485488702,20483.33336022658,798997.1889309754
t_life=18.0,area,511000,Si,382421.5713558436,20004.17614531375,798997.1889309754
t_life=18.0,area,511100,Si,189246.70308275238,17589.490291900114,798997.1889309754
t_life=18.0,area,511300,Si,389757.6939513695,20095.877677757828,798997.1889309754
t_life=18.0,area,511400,Si,357369.70479046815,19691.02781324656,798997.1889309754
t_life=18.0,area,511500,Si,149609.91174823447,17094.03040021864,798997.1889309754
t_life=18.0,area,511600,Si,241940.26835987443,18248.15985786414,798997.1889309754
t_life=18.0,area,511700,Si,365494.16236956517,19792.583532985274,798997.1889309754
t_life=18.0,area,511800,Si,494357.83087779867,21403.379389338188,798997.1889309754
t_life=18.0,area,511900,Si,359260.33247442805,19714.66065929606,798997.1889309754
t_life=18.0,area,512000,Si,394811.3960675883,20159.04895421056,798997.1889309754
t_life=18.0,area,513200,Si,1243073.1037411664,30762.320300130286,798997.1889309754
t_life=18.0,area,513300,Si,1495693.6763938048,33920.077458288266,798997.1889309754
t_life=18.0,area,513400,Si,851390.3626589052,25866.286036602025,798997.1889309754
t_life=18.0,area,520100,Si,267560.85075446777,18568.417137796554,798997.1889309754
t_life=18.0,area,520200,Si,392925.0890015777,20135.47011588543,798997.1889309754
t_life=18.0,area,520300,Si,110749.69715892394,16608.277717852256,798997.1889309754
t_life=18.0,area,520400,Si,316372.2798393724,19178.560001357862,798997.1889309754
t_life=18.0,area,520500,Si,327849.2407427885,19322.022012650563,798997.1889309754
t_life=18.0,area,520600,Si,253113.8430291577,18387.829541230178,798997.1889309754
t_life=18.0,area,522300,Si,442717.15300123417,20757.870915881136,798997.1889309754
t_life=18.0,area,522600,Si,356352.7183071463,19678.315482205035,798997.1889309754
t_life=18.0,area,522700,Si,366612.85009691963,19806.567129577204,798997.1889309754
t_life=18.0,area,530100,Si,925221.197437103,26789.171471329497,798997.1889309754
t_life=18.0,area,530300,Si,692609.0536251519,23881.519673680104,798997.1889309754
t_life=18.0,area,530400,Si,880807.0689608672,26233.994865376546,798997.1889309754
t_life=18.0,area,530500,Si,956553.020547384,27180.81926020801,798997.1889309754
t_life=18.0,area,530600,Si,348828.7255405328,19584.265572622367,798997.1889309754
t_life=18.0,area,530700,Si,1065231.4639487215,28539.29980272473,798997.1889309754
t_life=18.0,area,530800,Si,907122.4717160871,26562.937399816794,798997.1889309754
t_life=18.0,area,530900,Si,991632.4951558013,27619.312692813226,798997.1889309754
t_life=18.0,area,532300,Si,1065270.9787968714,28539.793738326603,798997.1889309754
t_life=18.0,area,532500,Si,734410.8362405797,24404.04195637296,798997.1889309754
t_life=18.0,area,532600,Si,650410.9549546042,23354.04344029826,798997.1889309754
t_life=18.0,area,532800,Si,873057.7506500032,26137.12838649075,798997.1889309754
t_life=18.0,area,532900,Si,1035073.941285161,28162.33076943022,798997.1889309754
t_life=18.0,area,533100,Si,896332.3245689821,26428.060560477985,798997.1889309754
t_life=18.0,area,533300,Si,882846.9787389454,26259.493737602526,798997.1889309754
t_life=18.0,area,533400,Si,1215611.4157074457,30419.049199708777,798997.1889309754
t_life=18.0,area,540100,Si,931646.0577481118,26869.482225217107,798997.1889309754
t_life=18.0,area,540200,Si,965040.3516195826,27286.91089861049,798997.1889309754
t_life=18.0,area,540300,Si,786371.5863194485,25053.55133235881,798997.1889309754
t_life=18.0,area,540400,Si,523744.01341418206,21770.706671042983,798997.1889309754
t_life=18.0,area,540500,Si,791254.7484807422,25114.590859374985,798997.1889309754
t_life=18.0,area,540600,Si,973408.2256659144,27391.509324189636,798997.1889309754
t_life=18.0,area,542500,Si,1048738.1661413454,28333.133580132526,798997.1889309754
t_life=18.0,area,610100,Si,813446.2624204494,25391.98478362133,798997.1889309754
t_life=18.0,area,610200,Si,951439.618050218,27116.90172899343,798997.1889309754
t_life=18.0,area,610300,Si,727424.8312622299,24316.71689414358,798997.1889309754
t_life=18.0,area,610400,Si,918370.6460855237,26703.539579434757,798997.1889309754
t_life=18.0,area,610500,Si,982550.7325303076,27505.79065999455,798997.1889309754
t_life=18.0,area,610600,Si,1039910.2860784319,28222.785079346104,798997.1889309754
t_life=18.0,area,610700,Si,513992.3642801327,21648.811056867366,798997.1889309754
t_life=18.0,area,610800,Si,1200188.7723859127,30226.266158189614,798997.1889309754
t_life=18.0,area,610900,Si,514721.24341375375,21657.92204603763,798997.1889309754
t_life=18.0,area,611000,Si,709361.5735182308,24090.926172343592,798997.1889309754
t_life=18.0,area,620100,Si,1163105.0335071336,29762.719422204882,798997.1889309754
t_life=18.0,area,620200,Si,1369596.7317279056,32343.865649964533,798997.1889309754
t_life=18.0,area,620300,Si,1348652.2522348335,32082.059656301128,798997.1889309754
t_life=18.0,area,620400,Si,1151910.2261990395,29622.7843308537,798997.1889309754
t_life=18.0,area,620500,Si,726013.5522936701,24299.07590703658,798997.1889309754
t_life=18.0,area,620600,Si,1323916.9784937059,31772.86873453703,798997.1889309754
t_life=18.0,area,620700,Si,1404489.7418833862,32780.02827690803,798997.1889309754
t_life=18.0,area,620800,Si,829297.5838126645,25590.126301024015,798997.1889309754
t_life=18.0,area,620900,Si,1495670.8599099838,33919.7922522405,798997.1889309754
t_life=18.0,area,621000,Si,963608.9934262935,27269.01892119438,798997.1889309754
t_life=18.0,area,621100,Si,1014957.7712030441,27910.87864340376,798997.1889309754
t_life=18.0,area,621200,Si,569838.9583413865,22346.89348263304,798997.1889309754
t_life=18.0,area,622900,Si,1132956.5664970991,29385.863584579445,798997.1889309754
t_life=18.0,area,623000,Si,1132219.6840245656,29376.652553672775,798997.1889309754
t_life=18.0,area,630100,Si,1312321.495818057,31627.92520109142,798997.1889309754
t_life=18.0,area,630200,Si,1161576.9140669336,29743.617929202373,798997.1889309754
t_life=18.0,area,632200,Si,1402046.9577057073,32749.493474687046,798997.1889309754
t_life=18.0,area,632300,Si,1225429.048338218,30541.76960759343,798997.1889309754
t_life=18.0,area,632500,Si,1367655.9148816098,32319.605439385832,798997.1889309754
t_life=18.0,area,632600,Si,1442458.7111974503,33254.64039333384,798997.1889309754
t_life=18.0,area,632700,Si,1538821.540429693,34459.17575873687,798997.1889309754
t_life=18.0,area,632800,Si,1563616.2543331082,34769.10968252955,798997.1889309754
t_life=18.0,area,640100,Si,1339988.288708928,31973.760112227308,798997.1889309754
t_life=18.0,area,640200,Si,1371458.2920026716,32367.135153399104,798997.1889309754
t_life=18.0,area,640300,Si,1292384.3356205402,31378.710698622457,798997.1889309754
t_life=18.0,area,640400,Si,1052161.5759248196,28375.926202425948,798997.1889309754
t_life=18.0,area,640500,Si,1303777.0568177549,31521.119713587646,798997.1889309754
t_life=18.0,area,650100,Si,1278481.2270605345,31204.92184162239,798997.1889309754
t_life=18.0,area,650200,Si,1241400.409170134,30741.411617992388,798997.1889309754
t_life=18.0,area,650400,Si,1372571.1146429202,32381.045436402208,798997.1889309754
t_life=18.0,area,650500,Si,1384632.4019766788,32531.81152807419,798997.1889309754
t_life=18.0,area,652300,Si,1263035.193139675,31011.846417611647,798997.1889309754
t_life=18.0,area,652700,Si,1098713.5437935884,28957.825800785566,798997.1889309754
