adcode,city,province,gamma,gap,raw_capacity_pct,matched_capacity_pct,raw_area_pct,raw_yield_kwh_kwp
511100,乐山,四川,-0.2,1.68,1.0045255841051093,0.9373453924845788,29.983091787754134,951.474689071985
511300,南充,四川,-0.2,1.68,0.8663079535281781,0.7903890803163671,29.80521901563753,1085.5651521980958
511400,眉山,四川,-0.2,1.68,0.7988920951217171,0.7273666586941507,29.718461301955678,1062.9849139661246
511500,宜宾,四川,-0.2,1.68,1.0461648076468766,0.9821972074272712,30.036677456161563,925.0548412920115
511600,广安,四川,-0.2,1.68,1.0697677250861348,0.9956402743761084,30.067052136565486,987.7413549361797
511700,达州,四川,-0.2,1.68,0.8741977186631278,0.7965079478649217,29.81537238312071,1069.265168056047
511800,雅安,四川,-0.2,1.68,-0.003975684519508249,-0.0620204008492719,28.685247832647942,1146.2203188739925
511900,巴中,四川,-0.2,1.68,0.7633345231251587,0.6856581323327449,29.67270213306843,1063.8852845932151
512000,资阳,四川,-0.2,1.68,0.9530234537519,0.8813622978167013,29.916813508654737,1089.9138534481992
513200,阿坝,四川,-0.2,1.68,-0.8991543446639882,-0.9691521930542346,27.53323915506538,1632.6714809652967
513300,甘孜,四川,-0.2,1.68,-1.1838129102078043,-1.2429277618889456,27.16691101046711,1795.0944304521338
513400,凉山,四川,-0.2,1.68,-0.0018212424238939207,-0.0744945904471605,28.688020392026292,1385.252209502123
520100,贵阳,贵州,-0.2,1.68,-0.44096296033181437,-0.4956252409135553,28.122887316091738,991.065219699295
520200,六盘水,贵州,-0.2,1.68,-0.5420940002765828,-0.5940918182520627,27.992741412512533,1073.6126386992203
520300,遵义,贵州,-0.2,1.68,0.4650417643570215,0.4046517709336061,29.288828095560127,894.5118380821419
520400,安顺,贵州,-0.2,1.68,-0.5183313121540523,-0.5723202217566614,28.023321702390568,1022.8351899020561
520500,毕节,贵州,-0.2,1.68,-0.5711204136706782,-0.6242754098400582,27.955387215414373,1029.9397806417933
520600,铜仁,贵州,-0.2,1.68,0.4700905473766337,0.4034730884610704,29.2953253928135,990.4068349717097
522300,黔西南,贵州,-0.2,1.68,-0.07255377523192053,-0.1278061010305253,28.596994437979227,1112.0227593050504
522600,黔东南,贵州,-0.2,1.68,0.12481704617359757,0.0632770590540454,28.850991666782754,1056.2723839491066
522700,黔南,贵州,-0.2,1.68,-0.16438518448672612,-0.2212030859308322,28.478816263000063,1060.0859693112354
530100,昆明,云南,-0.2,1.68,-0.3959754045527619,-0.4608814343766809,28.180781965448464,1449.7115496251029
530300,曲靖,云南,-0.2,1.68,-0.5035338222314611,-0.5616669862413604,28.042364646057827,1290.9675382837347
530400,玉溪,云南,-0.2,1.68,-0.10065956562865797,-0.163090328372828,28.560824993968858,1423.876384874226
530500,保山,云南,-0.2,1.68,0.6173177275183628,0.5421463881141397,29.484792587073816,1485.8679498625586
530600,昭通,云南,-0.2,1.68,-0.08405205513740688,-0.142129623870113,28.582197259697217,1063.1345076696134
530700,丽江,云南,-0.2,1.68,-0.04556192951448157,-0.1216761433040725,28.631730342525287,1549.8527411596679
530800,普洱,云南,-0.2,1.68,0.7999996175770185,0.726176494782349,29.71988657663651,1454.7268074969086
530900,临沧,云南,-0.2,1.68,0.6576451875870637,0.5836815523115657,29.5366901422909,1510.4434956777584
532300,楚雄,云南,-0.2,1.68,0.009255712328815058,-0.0617069116946811,28.702275365434904,1550.7292790829288
532500,红河,云南,-0.2,1.68,0.11282317807996822,0.053558678500698,28.835556714256725,1327.384786688451
532600,文山,云南,-0.2,1.68,0.19111144282348835,0.1325499317573086,28.936306167246208,1271.2665567467395
532800,西双版纳,云南,-0.2,1.68,1.7767842317463645,1.6917366454752836,30.976914253626276,1445.276879286763
532900,大理,云南,-0.2,1.68,0.1667301546996791,0.0984954163049334,28.90492979877386,1532.629400542532
533100,德宏,云南,-0.2,1.68,1.0266774866350303,0.9447762462249764,30.01159915178726,1450.5953379601442
533300,怒江,云南,-0.2,1.68,0.1303481021066366,0.0604433410980709,28.858109602804618,1428.5562362994872
533400,迪庆,云南,-0.2,1.68,-0.9588215095239105,-1.0298054519199629,27.456453263325862,1636.8423884550966
540100,拉萨,西藏,-0.2,1.68,-1.1347427761556728,-1.2062478373408014,27.230059544670414,2034.4632868245471
540200,日喀则,西藏,-0.2,1.68,-0.9479246412771869,-1.023868709112652,27.470476482754115,2069.9724113510624
540300,昌都,西藏,-0.2,1.68,-1.1988331857245682,-1.2583318075122918,27.14758136320743,1895.7384803613206
540400,林芝,西藏,-0.2,1.68,-1.2796347164300004,-1.3377349072806854,27.043597579099377,1645.9888440409648
540500,山南,西藏,-0.2,1.68,-0.9215053629070824,-0.9857971691367484,27.504475548295872,1905.6900676491916
540600,那曲,西藏,-0.2,1.68,-1.2853070860377125,-1.3635300807089743,27.036297785994947,2070.8308713098045
542500,阿里,西藏,-0.2,1.68,-1.064177261190935,-1.1454034437832994,27.320870562846757,2146.8154742611
610100,西安,陕西,-0.2,1.68,0.9131296989552506,0.8148694128453426,29.865474090331602,1424.571093002314
610200,铜川,陕西,-0.2,1.68,0.4470358680952691,0.3474172647234486,29.26565624209141,1514.3179431737587
610300,宝鸡,陕西,-0.2,1.68,0.304390428245882,0.2083918828190256,29.082085306097973,1356.0160558755708
610400,咸阳,陕西,-0.2,1.68,0.5734008989171535,0.4749621119195968,29.42827586042136,1493.109940060901
610500,渭南,陕西,-0.2,1.68,0.5446633461838157,0.4445880578318073,29.391293399159423,1537.5276741102712
610600,延安,陕西,-0.2,1.68,-0.2355211537673707,-0.3335166582234539,28.38727112508723,1565.365528324747
610700,汉中,陕西,-0.2,1.68,0.599830061020068,0.5104288750250818,29.46228764537484,1210.7971238568505
610800,榆林,陕西,-0.2,1.68,-0.5533720550375154,-0.6531790641350899,27.978227642771024,1671.1451626454636
610900,安康,陕西,-0.2,1.68,0.8298718205943301,0.7422700934260007,29.75832922348076,1214.0767538835094
611000,商洛,陕西,-0.2,1.68,0.41954244648281236,0.327353266837127,29.230274857699534,1344.9675366110862
620100,兰州,甘肃,-0.2,1.68,-0.4853694224259075,-0.5842467647351413,28.06574047831425,1704.3551517156557
620200,嘉峪关,甘肃,-0.2,1.68,-0.4430878542040273,-0.5529028109859446,28.120152782429653,1852.9495314130215
620300,金昌,甘肃,-0.2,1.68,-0.4474585105483264,-0.5568538034331771,28.114528168864194,1837.870328018973
620400,白银,甘肃,-0.2,1.68,-0.6176739450191593,-0.7150734941575698,27.895477306394767,1694.086623973957
620500,天水,甘肃,-0.2,1.68,-0.6599140226282385,-0.7484969633167804,27.841118396700047,1389.0426597702233
620600,武威,甘肃,-0.2,1.68,-0.4153072352547915,-0.5238521671319774,28.155903762120094,1820.745600312242
620700,张掖,甘肃,-0.2,1.68,-0.23493794529003686,-0.3487998809559967,28.38802165820049,1881.8624937445554
620800,平凉,甘肃,-0.2,1.68,-0.5086570395015033,-0.5998559009845583,28.035771559096535,1465.0715332537002
620900,酒泉,甘肃,-0.2,1.68,-0.3432747218121368,-0.458426115469368,28.24860266597984,1945.1803953897152
621000,庆阳,甘肃,-0.2,1.68,-0.4522515493916024,-0.5468273350080044,28.108359989722675,1562.0753834604097
621100,定西,甘肃,-0.2,1.68,-0.7757353229613462,-0.8650582439279964,27.692067543531707,1593.6476605592386
621200,陇南,甘肃,-0.2,1.68,-0.49816870370112953,-0.5820362931015621,28.049269036631873,1279.5280246059797
622900,临夏,甘肃,-0.2,1.68,-0.6061992330671284,-0.6999598829733222,27.910244154991616,1680.7317677799767
623000,甘南,甘肃,-0.2,1.68,-1.1474057812787097,-1.2314835614872566,27.213763477264543,1671.0570465986711
630100,西宁,青海,-0.2,1.68,-0.771198047856525,-0.8708467782073681,27.697906579386846,1825.9626066617677
630200,海东,青海,-0.2,1.68,-0.6634145756075349,-0.759246752856324,27.83661352232354,1719.042714774549
632200,海北,青海,-0.2,1.68,-0.6786279411987506,-0.781974027894361,27.817035386743893,1892.476541263768
632300,黄南,青海,-0.2,1.68,-1.1550606120375062,-1.237293585534005,27.203912447685564,1756.4358611034763
632500,海南,青海,-0.2,1.68,-1.0490179903089092,-1.1392462502669565,27.34037908374818,1860.6711546537438
632600,果洛,青海,-0.2,1.68,-1.5344913485502931,-1.607117078441811,26.715621651149224,1905.1094420015038
632700,玉树,青海,-0.2,1.68,-1.5194149398302992,-1.5877115499592254,26.73502353643258,1974.4178484904357
632800,海西,青海,-0.2,1.68,-0.9305689037216958,-1.0231664619395175,27.492811644616168,2004.0866907378556
640100,银川,宁夏,-0.2,1.68,-0.1600679677464245,-0.2678153216093992,28.484372104944523,1759.8519321149147
640200,石嘴山,宁夏,-0.2,1.68,0.021235529004548503,-0.0952757118922842,28.71769223514007,1784.738402481738
640300,吴忠,宁夏,-0.2,1.68,-0.4255362699882248,-0.5263702853504526,28.14273998007204,1722.5086302106658
640400,固原,宁夏,-0.2,1.68,-0.952599325627479,-1.04211711400497,27.46446061444061,1549.4302957889067
640500,中卫,宁夏,-0.2,1.68,-0.628833617366642,-0.7258096332475428,27.88111588341222,1726.7933814024395
650100,乌鲁木齐,新疆,-0.2,1.68,0.07453141772157945,-0.0748066545611436,28.786278908409948,1779.455623842263
650200,克拉玛依,新疆,-0.2,1.68,0.08357342149458713,-0.0719259063577948,28.797915095992387,1753.1833069362667
650400,吐鲁番,新疆,-0.2,1.68,0.8272313523083108,0.6729753461595767,29.754931195228075,1860.410573934047
650500,哈密,新疆,-0.2,1.68,0.3906317051897812,0.2497168780800862,29.193069519449466,1860.9787159271289
652300,昌吉,新疆,-0.2,1.68,0.3103326926127137,0.157072463193808,29.089732427750747,1772.6121504906898
652700,博州,新疆,-0.2,1.68,0.31432437718912354,0.1629546225337508,29.09486934116807,1655.2734984619203
652800,巴州,新疆,-0.2,1.68,0.13984704454781394,0.0131227727032445,28.8703338264231,1947.8619180738067
652900,阿克苏,新疆,-0.2,1.68,0.497521735953077,0.3663158334271665,29.33062668928472,1847.94648093398
653000,克州,新疆,-0.2,1.68,0.6578366520311407,0.5358830173325391,29.536936538581205,1939.3349971932128
653100,喀什,新疆,-0.2,1.68,0.49211201358436707,0.3755961587456502,29.323664897868618,1963.7135463363468
653200,和田,新疆,-0.2,1.68,0.11649965504663129,0.0047188540161835,28.84028798585321,1996.8365727419466
654000,伊犁,新疆,-0.2,1.68,0.324114849721413,0.1775215713390343,29.107468735922403,1692.2893657994439
654200,塔城,新疆,-0.2,1.68,0.12332053174812785,-0.0302542277858419,28.84906579691897,1719.1369601753827
654300,阿勒泰,新疆,-0.2,1.68,-0.23811985936531554,-0.3770557073266678,28.383926841389908,1720.372147889751
110000,北京,北京,-0.2,1.75,2.4151679166866558,0.2245002932887541,31.798452542485435,1664.9674192210234
120000,天津,天津,-0.2,1.75,2.402515870806532,0.0585667722557525,31.78217057856918,1674.8322287251117
130100,石家庄,河北,-0.2,1.75,2.681898002358296,0.3806664908257096,32.141708461048644,1653.5650563012443
130200,唐山,河北,-0.2,1.75,2.279646928342771,-0.1295120073251499,31.624050089078516,1666.22095322926
130300,秦皇岛,河北,-0.2,1.75,1.9785874277006732,-0.6735613646715821,31.236615521377374,1695.3798461449107
130400,邯郸,河北,-0.2,1.75,2.905896068400682,0.4167576015014829,32.42997238793994,1600.6141226948016
130500,邢台,河北,-0.2,1.75,2.83688004908611,0.4000189899982409,32.34115542135836,1619.7601510315596
130600,保定,河北,-0.2,1.75,2.586699268903647,0.3660078939366595,32.0191968642944,1670.7499010676065
130700,张家口,河北,-0.2,1.75,2.0196777944394118,-0.2509445114512565,31.289494863966304,1721.324823658427
130800,承德,河北,-0.2,1.75,2.0823548196578168,-0.2176988592293094,31.370154155961714,1686.491689994076
130900,沧州,河北,-0.2,1.75,2.5051837782294584,0.1285228925237191,31.91429428250261,1684.3594171442608
131000,廊坊,河北,-0.2,1.75,2.4554838017548652,0.1845714207864279,31.850335201792255,1682.2688029196872
131100,衡水,河北,-0.2,1.75,2.7409149035567237,0.3429744723626893,32.21765752611421,1657.794392769081
140100,太原,山西,-0.2,1.75,2.3997314149666993,-0.0445767409466113,31.778587252209146,1646.7467849376305
140200,大同,山西,-0.2,1.75,2.0269937619551204,-0.3225649546929499,31.298909809203757,1730.7991472530243
140300,阳泉,山西,-0.2,1.75,2.4360232518858993,-0.0941943807247991,31.825291349299214,1622.5260817194642
140400,长治,山西,-0.2,1.75,2.554354965309713,-0.0776013865422142,31.977572862215787,1621.7551480537209
140500,晋城,山西,-0.2,1.75,2.839921827695746,0.1785683842018048,32.3450698973279,1580.1186579948812
140600,朔州,山西,-0.2,1.75,1.9331213839634431,-0.4398190913711963,31.17810510412482,1748.201832531295
140700,晋中,山西,-0.2,1.75,2.5388049818628744,0.0338055485181287,31.957561531891933,1633.4611719158434
140800,运城,山西,-0.2,1.75,2.9627974141816615,0.3998488215622986,32.50319893703488,1601.4375565111322
140900,忻州,山西,-0.2,1.75,2.1859783700386437,-0.1874413353286863,31.503507680297705,1699.3141707461175
141000,临汾,山西,-0.2,1.75,2.8507361536708187,0.3077605658867943,32.35898689280621,1609.8715100084441
141100,吕梁,山西,-0.2,1.75,2.37013886858628,-0.1053532025257153,31.740504496509292,1674.800705320696
150100,呼和浩特,内蒙古,-0.2,1.75,1.806898780141708,-0.5717548331011235,31.015668775620032,1788.8229765962212
150200,包头,内蒙古,-0.2,1.75,1.7031795282647755,-0.5989843292625752,30.882192092680217,1814.556013258789
150300,乌海,内蒙古,-0.2,1.75,1.8930054123752482,-0.3031076509245056,31.126479714203438,1841.9130013611123
150400,赤峰,内蒙古,-0.2,1.75,1.5383397484490358,-0.7645866208563112,30.670059179762156,1760.4914912039712
150500,通辽,内蒙古,-0.2,1.75,1.4810185497096784,-0.7411700983651959,30.59629232036616,1759.3601930723319
150600,鄂尔多斯,内蒙古,-0.2,1.75,1.8853018478083516,-0.4106132325126688,31.11656596890935,1805.5890889457598
150700,呼伦贝尔,内蒙古,-0.2,1.75,0.7769657618865278,-1.2654565321153943,29.690244223869342,1613.7582184517871
150800,巴彦淖尔,内蒙古,-0.2,1.75,1.7147059230387507,-0.4090461592024974,30.897025452088833,1877.2812706202824
150900,乌兰察布,内蒙古,-0.2,1.75,1.5737772035423259,-0.7801755511698927,30.71566376976915,1810.0056371277788
152200,兴安,内蒙古,-0.2,1.75,1.1487347506058398,-0.9557740268651416,30.16867508926959,1730.5990016713174
152500,锡林郭勒,内蒙古,-0.2,1.75,1.3374272542341359,-0.9726985657780408,30.411504159323034,1793.4962761240388
152900,阿拉善,内蒙古,-0.2,1.75,1.6701736451231852,-0.3488911546969286,30.83971670147254,1910.8221734317683
210100,沈阳,辽宁,-0.2,1.75,1.722191901221426,-0.6635209636370321,30.906659184672726,1657.619891026159
210200,大连,辽宁,-0.2,1.75,1.8795087563836521,-0.8389501110566688,31.10911081845904,1676.341764233959
210300,鞍山,辽宁,-0.2,1.75,1.88312700435449,-0.6220566090446966,31.113767154948757,1636.699837032015
210400,抚顺,辽宁,-0.2,1.75,1.715005545125492,-0.7393627221457089,30.89741103684336,1577.0984934701062
210500,本溪,辽宁,-0.2,1.75,1.8429876127919798,-0.6417615533986121,31.062111625777145,1576.507612594176
210600,丹东,辽宁,-0.2,1.75,1.950779700957006,-0.6538562241537926,31.200829656567564,1580.221913128835
210700,锦州,辽宁,-0.2,1.75,1.763421103756313,-0.6880765535164479,30.959717195553303,1680.765707385578
210800,营口,辽宁,-0.2,1.75,1.8441368824376525,-0.723940851435001,31.063590625069292,1674.503906964644
210900,阜新,辽宁,-0.2,1.75,1.695899072255913,-0.6544443014570467,30.872822847330216,1688.5156523731991
211000,辽阳,辽宁,-0.2,1.75,1.8620616483683072,-0.5627788492018615,31.08665807161948,1639.1787208953097
211100,盘锦,辽宁,-0.2,1.75,1.766896005399965,-0.7340260438688073,30.964189059132565,1681.6509116495527
211200,铁岭,辽宁,-0.2,1.75,1.6025303725565987,-0.7956334203282678,30.75266632767988,1617.66562151438
211300,朝阳,辽宁,-0.2,1.75,1.769382691653587,-0.6170621417758038,30.967389184727743,1724.0417354742453
211400,葫芦岛,辽宁,-0.2,1.75,1.8419379131949576,-0.7443928388000787,31.060760763543204,1715.4129499064009
220100,长春,吉林,-0.2,1.75,1.3184766546717075,-1.0249506215987414,30.387116563736495,1648.940977007127
220200,吉林,吉林,-0.2,1.75,1.4677682210247012,-0.8861610566169853,30.57924042412965,1584.9297352492326
220300,四平,吉林,-0.2,1.75,1.48710101179661,-0.8726892155679011,30.604119862975445,1640.341268588843
220400,辽源,吉林,-0.2,1.75,1.4987416600390935,-0.9178125547460668,30.619100255588762,1592.3023420368759
220500,通化,吉林,-0.2,1.75,1.6090776602496693,-0.903181871460068,30.761092056054416,1558.5993044548004
220600,白山,吉林,-0.2,1.75,1.6080952031290785,-0.8698955135401754,30.75982772840824,1589.8908755402822
220700,松原,吉林,-0.2,1.75,1.2281854441492213,-1.033060369577865,30.27092047611466,1690.822494666546
220800,白城,吉林,-0.2,1.75,1.1815117080162807,-0.9560007787661752,30.21085587512018,1748.1411779920313
222400,延边,吉林,-0.2,1.75,1.5022635730849387,-0.9164507660695764,30.623632618312712,1577.523693944463
230100,哈尔滨,黑龙江,-0.2,1.75,1.1976782468126723,-1.1218147741883566,30.23166065276861,1579.151690155079
230200,齐齐哈尔,黑龙江,-0.2,1.75,0.9553221593678218,-1.0861996161442675,29.91977172128273,1645.993183643215
230300,鸡西,黑龙江,-0.2,1.75,1.2222390844944364,-1.084931241864584,30.263268084220908,1604.348431374705
230400,鹤岗,黑龙江,-0.2,1.75,1.0639525169269692,-1.0827882430058944,30.059568524009038,1591.7135108550647
230500,双鸭山,黑龙江,-0.2,1.75,1.1147284955058678,-1.1588737307821284,30.124912315745767,1560.7092485084752
230600,大庆,黑龙江,-0.2,1.75,1.0634966477001129,-1.104600905694253,30.05898186424094,1662.4531809641705
230700,伊春,黑龙江,-0.2,1.75,1.0709468707271075,-1.0817690823698325,30.068569583384775,1576.9203829414582
230800,佳木斯,黑龙江,-0.2,1.75,1.0542305662954776,-1.1686866288917797,30.047057310338367,1586.0706657056708
230900,七台河,黑龙江,-0.2,1.75,1.11122991512016,-1.1702583564199398,30.120409979907127,1595.6509214040902
231000,牡丹江,黑龙江,-0.2,1.75,1.3565920871667192,-1.0830079965593489,30.436167452613773,1559.114714801336
231100,黑河,黑龙江,-0.2,1.75,0.9293373724893916,-1.1060518843253542,29.88633180442384,1578.1350902805639
231200,绥化,黑龙江,-0.2,1.75,1.036384294399828,-1.1670675431735833,30.024090878047673,1602.1376524994723
232700,大兴安岭,黑龙江,-0.2,1.75,0.6188610011540918,-1.2751583657449772,29.48677863153555,1536.295619642093
310000,上海,上海,-0.2,1.75,3.3751041157809913,0.1925868271138053,33.033797932760734,1417.2968690226571
320100,南京,江苏,-0.2,1.75,3.2917822501298932,0.36090955914998,32.92657072043315,1411.3966474215567
320200,无锡,江苏,-0.2,1.75,3.333510767855552,0.338298696980166,32.98027130185099,1436.6281261342017
320300,徐州,江苏,-0.2,1.75,3.0590346393660983,0.2655251973630257,32.62704697257792,1497.4261453588779
320400,常州,江苏,-0.2,1.75,3.4126135208995434,0.4237963519696297,33.08206892280037,1413.7332594621535
320500,苏州,江苏,-0.2,1.75,3.447295414388263,0.361458876476961,33.12670117782703,1394.598271693309
320600,南通,江苏,-0.2,1.75,3.272832508247858,0.2722780056599427,32.90218422859863,1435.8708281048957
320700,连云港,江苏,-0.2,1.75,3.014870492969557,0.0661432960675778,32.57021197175403,1476.5903675686595
320800,淮安,江苏,-0.2,1.75,3.1472634344062334,0.2371259950899151,32.74058893020511,1482.0855435376197
320900,盐城,江苏,-0.2,1.75,3.089416550434021,0.1848317476041305,32.66614556456864,1490.982362505108
321000,扬州,江苏,-0.2,1.75,3.262027378134147,0.3596438629130727,32.8882790673078,1460.5959214915247
321100,镇江,江苏,-0.2,1.75,3.3508596377754607,0.4293924486474809,33.002597625727816,1431.7667000612257
321200,泰州,江苏,-0.2,1.75,3.256147666110043,0.3483426975403381,32.88071244449269,1449.7744293708008
321300,宿迁,江苏,-0.2,1.75,3.0852183090932073,0.1946622517039031,32.660742832499025,1479.1218936162552
330100,杭州,浙江,-0.2,1.75,3.9765093749004166,0.9038066218856056,33.80774855077205,1249.6599857830956
330200,宁波,浙江,-0.2,1.75,3.677446501611481,0.2488292501742872,33.42288345008251,1292.830258133142
330300,温州,浙江,-0.2,1.75,4.126254752505898,0.8026679125435088,34.00045642251863,1299.2246231538527
330400,嘉兴,浙江,-0.2,1.75,3.551494176397685,0.5023685772853614,33.26079494410252,1408.3843257855472
330500,湖州,浙江,-0.2,1.75,3.649884960289551,0.6152720034381165,33.38741440218844,1354.567793543891
330600,绍兴,浙江,-0.2,1.75,3.9820140970031837,0.7495415596982857,33.81483259769185,1233.1825445869824
330700,金华,浙江,-0.2,1.75,4.113593557308648,1.084269200515675,33.984162684312835,1284.8634496000427
330800,衢州,浙江,-0.2,1.75,4.139597825338304,1.1125253500816168,34.017627671536175,1261.287820523649
330900,舟山,浙江,-0.2,1.75,3.2702333485402413,-0.5904861802307204,32.8988393605059,1344.096465037206
331000,台州,浙江,-0.2,1.75,3.9781372707827556,0.5719839009501015,33.809843495911096,1239.751937005784
331100,丽水,浙江,-0.2,1.75,4.249885600472414,1.1600683803019152,34.15955741097532,1259.4719218029174
340100,合肥,安徽,-0.2,1.75,3.48893553542442,0.4964776910292734,33.18028800122328,1393.0272289340442
340200,芜湖,安徽,-0.2,1.75,3.5538823217079463,0.634920423664731,33.263868256998855,1388.4703280011472
340300,蚌埠,安徽,-0.2,1.75,3.3008911177613953,0.3515120475132027,32.93829295535857,1402.4206210263383
340400,淮南,安徽,-0.2,1.75,3.4212058971933246,0.4816849110585108,33.09312648314244,1428.6751460917767
340500,马鞍山,安徽,-0.2,1.75,3.299793216238367,0.3515869755315925,32.93688006189053,1389.9279862542253
340600,淮北,安徽,-0.2,1.75,3.228155827465873,0.364853578156854,32.844689645407676,1485.4037118127885
340700,铜陵,安徽,-0.2,1.75,3.6873790240140814,0.7736926869114091,33.43566564933225,1387.7645774992156
340800,安庆,安徽,-0.2,1.75,3.7418044257752525,0.7403936264002597,33.50570589705182,1359.1825798389448
341000,黄山,安徽,-0.2,1.75,3.9847295232105173,0.9436585308328028,33.818327089566445,1286.3870244055556
341100,滁州,安徽,-0.2,1.75,3.282304199715824,0.3345742859621747,32.914373382840445,1416.7457895622792
341200,阜阳,安徽,-0.2,1.75,3.3718895221672263,0.4947857804592503,33.029661060533066,1446.3032403304446
341300,宿州,安徽,-0.2,1.75,3.167502222669616,0.324773999473904,32.766634300521915,1482.746812402975
341500,六安,安徽,-0.2,1.75,3.6767648572951117,0.7187362792517193,33.42200623952954,1349.5152289146076
341600,亳州,安徽,-0.2,1.75,3.2837315199517825,0.4570397620310196,32.91621020644975,1484.0343509521806
341700,池州,安徽,-0.2,1.75,3.7995894269023944,0.8282513193776264,33.58006962542961,1363.1013389948077
341800,宣城,安徽,-0.2,1.75,3.7401753522146253,0.7955765482505983,33.50360943635429,1354.6798723256466
350100,福州,福建,-0.2,1.75,4.364431170621752,0.7994671773419171,34.30696652232452,1266.9575243215695
350200,厦门,福建,-0.2,1.75,4.343161455237143,0.9795952528684592,34.27959444814122,1449.6915946871525
350300,莆田,福建,-0.2,1.75,4.192199433910537,0.4776744520881282,34.08532087315945,1318.824582785689
350400,三明,福建,-0.2,1.75,4.521500291630032,1.3296221512388628,34.50909934612598,1265.913589542223
350500,泉州,福建,-0.2,1.75,4.299045706730498,0.7760708282371409,34.222821730738076,1346.556085258973
350600,漳州,福建,-0.2,1.75,4.49755156736491,1.2590134167992597,34.478279645658596,1387.4397335058477
350700,南平,福建,-0.2,1.75,4.427353481476892,1.445276209168389,34.38794147329909,1285.526369570128
350800,龙岩,福建,-0.2,1.75,4.489165261894779,1.2589010357059394,34.46748727860989,1301.939025104715
350900,宁德,福建,-0.2,1.75,4.53692270828141,1.242336146462475,34.52894651027623,1248.7558301613892
360100,南昌,江西,-0.2,1.75,3.9910459374110197,0.9960807571768316,33.82645570600265,1351.1993390504879
360200,景德镇,江西,-0.2,1.75,4.10897194830695,1.1318353369192735,33.9782151188587,1311.8595857799035
360300,萍乡,江西,-0.2,1.75,4.295537207810818,1.2366523018121356,34.21830663070195,1279.728472490353
360400,九江,江西,-0.2,1.75,3.9408667182520007,0.9027062017430644,33.761879886136505,1357.1231406421446
360500,新余,江西,-0.2,1.75,4.349861796413945,1.2024473215818343,34.28821714160131,1256.291780658325
360600,鹰潭,江西,-0.2,1.75,4.3262411972596615,1.3253186259719385,34.257819706533944,1255.943122676404
360700,赣州,江西,-0.2,1.75,4.337630896033273,1.1641737764038984,34.272477151361926,1298.6469212390925
360800,吉安,江西,-0.2,1.75,4.308219818682235,1.1190995457831754,34.23462792881682,1263.6829794731639
360900,宜春,江西,-0.2,1.75,4.221872071175392,1.153019764647767,34.12350669811015,1278.8226830667645
361000,抚州,江西,-0.2,1.75,4.4513549045939405,1.3288703727661666,34.41882899211093,1228.2882871088518
361100,上饶,江西,-0.2,1.75,4.117410461755,1.1459801095700328,33.98907467254433,1303.87068677863
370100,济南,山东,-0.2,1.75,2.7528008011367344,0.1878487950201179,32.23295353099307,1608.2523534021589
370200,青岛,山东,-0.2,1.75,2.4053419591866687,-0.4625573904186164,31.78580748199693,1646.4494393427108
370300,淄博,山东,-0.2,1.75,2.740435469229374,0.1838482113812434,32.217040540332455,1578.5295988619262
370400,枣庄,山东,-0.2,1.75,2.9941122862115144,0.2204548770834424,32.54349815988493,1526.0694732700395
370500,东营,山东,-0.2,1.75,2.5198206062193584,-0.0810274038045677,31.93313046974364,1672.817949391009
370600,烟台,山东,-0.2,1.75,2.3835516840620574,-0.4913279431926987,31.757765497588576,1624.5897416801656
370700,潍坊,山东,-0.2,1.75,2.604266084254192,-0.0695584093435952,32.041803662939536,1593.1502708377623
370800,济宁,山东,-0.2,1.75,2.931802348289847,0.2442756645330002,32.463311273868456,1558.554360771625
370900,泰安,山东,-0.2,1.75,2.81945468085798,0.2339031644082778,32.318730651530146,1604.0700735526243
371000,威海,山东,-0.2,1.75,2.279213591903484,-0.7376612839070207,31.623492426836776,1642.546427489824
371100,日照,山东,-0.2,1.75,2.6234231227823424,-0.2717613589156231,32.066456925582834,1582.3722468387787
371300,临沂,山东,-0.2,1.75,2.8760105911088685,0.0785596083620498,32.39151265838349,1522.6064420627213
371400,德州,山东,-0.2,1.75,2.6818222219511023,0.1927841658321272,32.14161093896666,1654.4990782109865
371500,聊城,山东,-0.2,1.75,2.841766902243048,0.2969883150347296,32.34744433048178,1642.837797295272
371600,滨州,山东,-0.2,1.75,2.607537761083556,0.1076942595905183,32.04601399576526,1639.8772836458306
371700,菏泽,山东,-0.2,1.75,3.0222663379590564,0.3203227263630426,32.57972971160339,1510.7607173468296
410100,郑州,河南,-0.2,1.75,3.181870196913672,0.5527333180793903,32.78512449889837,1539.4543003636854
410200,开封,河南,-0.2,1.75,3.084164261605582,0.388973801524739,32.65938637494881,1570.7944271507338
410300,洛阳,河南,-0.2,1.75,3.300864993450059,0.6702653298671812,32.93825933588719,1505.1772397208413
410400,平顶山,河南,-0.2,1.75,3.44985271628242,0.7097982113303702,33.12999217894719,1470.4049705964042
410500,安阳,河南,-0.2,1.75,2.974738513749009,0.4197789836917875,32.51856598155227,1601.3455680836316
410600,鹤壁,河南,-0.2,1.75,2.97679936843247,0.4023859553629272,32.52121810294915,1589.5170294056575
410700,新乡,河南,-0.2,1.75,2.9743128803159102,0.3639279405540874,32.51801823233726,1570.2904926779272
410800,焦作,河南,-0.2,1.75,3.0732577604136058,0.4846186576172639,32.645350758848245,1542.2091069338333
